event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,31.31,55.7,53.0,15110.5915,15129.01674
trip,0,61.11,53.0,45.1,15129.01674,15172.31102
trip,0,12.7,45.1,44.2,15172.31102,15181.20744
trip,0,17.21,44.2,43.0,15181.20744,15192.89012
trip,0,19.8,43.0,41.8,15192.89012,15204.51714
charge,120,253.61,41.8,50.4,15204.51714,15204.51714
trip,0,48.26,50.4,44.8,15204.51714,15232.31858
charge,120,307.12,44.8,71.3,15232.31858,15232.31858
trip,0,14.62,71.3,70.2,15232.31858,15241.46495
trip,0,231.88,70.2,66.8,15241.46495,15262.89501
trip,0,11.57,66.8,66.2,15262.89501,15271.39216
trip,0,23.58,66.2,62.9,15271.39216,15288.48837
trip,0,197.21,62.9,41.8,15288.48837,15416.71066
charge,120,188.71,41.8,47.6,15416.71066,15416.71066
trip,0,22.93,47.6,46.9,15416.71066,15425.49972
trip,0,127.75,46.9,32.9,15425.49972,15509.8487
charge,0,109.96,32.9,35.1,15509.8487,15509.8487
trip,0,17.48,35.1,33.5,15509.8487,15521.37608
trip,0,13.68,33.5,31.5,15521.37608,15531.20729
charge,DC Charging,34.16,31.5,59.2,15531.20729,15531.20729
trip,0,91.41,59.2,42.3,15531.20729,15600.57923
trip,0,26.31,42.3,38.7,15600.57923,15614.63815
charge,120,59.82,38.7,44.7,15614.63815,15614.63815
trip,0,41.58,44.7,38.5,15614.63815,15646.04201
trip,0,26.68,38.5,37.2,15646.04201,15663.51796
trip,0,26.64,37.2,36.5,15663.51796,15671.89653
trip,0,30.21,36.5,34.5,15671.89653,15689.55465
trip,0,45.77,34.5,31.8,15689.55465,15715.28084
charge,DC Charging,41.1,31.8,64.6,15715.28084,15715.28084
trip,0,11.45,64.6,62.9,15715.28084,15723.05068
charge,240,63.41,62.9,69.7,15723.05068,15723.05068
trip,0,200.41,69.7,38.0,15723.05068,15876.42627
trip,0,18.9,38.0,34.0,15876.42627,15888.5862
charge,DC Charging,37.42,34.0,64.0,15888.5862,15888.5862
trip,0,24.33,64.0,59.9,15888.5862,15906.46105
trip,0,171.62,59.9,34.4,15906.46105,16035.29338
charge,120,493.19,34.4,48.3,16035.29338,16035.29338
trip,0,94.01,48.3,37.5,16035.29338,16091.90265
charge,120,310.47,37.5,44.8,16091.90265,16091.90265
trip,0,79.44,44.8,39.5,16091.90265,16116.29946
charge,120,928.0,39.5,53.6,16116.29946,16116.29946
trip,0,42.68,53.6,52.1,16116.29946,16131.75736
trip,0,47.64,52.1,46.1,16131.75736,16166.53625
trip,0,76.06,46.1,34.9,16166.53625,16220.12751
charge,DC Charging,42.16,34.9,67.7,16220.12751,16220.12751
trip,0,56.7,67.7,56.3,16220.12751,16270.43544
trip,0,13.9,56.3,54.2,16270.43544,16279.67694
charge,240,58.32,54.2,66.9,16279.67694,16279.67694
trip,0,135.27,66.9,49.9,16279.67694,16368.32862
trip,0,58.95,49.9,43.5,16368.32862,16409.81394
trip,0,103.35,43.5,26.7,16409.81394,16494.12415
trip,0,116.21,26.7,8.8,16494.12415,16584.50101
trip,0,20.5,8.8,7.2,16584.50101,16598.656
trip,0,27.32,7.2,4.4,16598.656,16616.14934
charge,240,45.6,4.4,16.4,16616.14934,16616.14934
trip,0,64.39,16.4,12.7,16616.14934,16635.98517
charge,DC Charging,171.07,12.7,66.8,16635.98517,16635.98517
trip,0,18.94,66.8,64.1,16635.98517,16650.53128
charge,DC Charging,32.56,64.1,99.8,16650.53128,16650.53128
trip,0,17.29,99.8,97.4,16650.53128,16664.22134
trip,0,160.26,97.4,73.4,16664.22134,16788.05599
trip,0,132.15,73.4,52.9,16788.05599,16888.35308
trip,0,96.23,52.9,38.1,16888.35308,16952.90897
charge,DC Charging,39.98,38.1,57.4,16952.90897,16952.90897
trip,0,34.17,57.4,51.8,16952.90897,16979.49706
trip,0,91.19,51.8,39.0,16979.49706,17048.64563
trip,0,56.2,39.0,34.1,17048.64563,17084.77253
trip,0,101.81,34.1,24.2,17084.77253,17134.89098
charge,120,374.88,24.2,31.1,17134.89098,17134.89098
trip,0,98.23,31.1,16.3,17134.89098,17205.47082
charge,DC Charging,38.33,16.3,37.4,17205.47082,17205.47082
trip,0,27.75,37.4,33.0,17205.47082,17226.7127
trip,0,10.54,33.0,31.8,17226.7127,17235.12267
trip,0,30.07,31.8,27.9,17235.12267,17254.63958
trip,0,63.59,27.9,18.3,17254.63958,17300.85158
charge,240,39.3,18.3,30.5,17300.85158,17300.85158
trip,0,18.54,30.5,28.1,17300.85158,17313.51254
charge,DC Charging,34.38,28.1,64.2,17313.51254,17313.51254
trip,0,191.86,64.2,43.4,17313.51254,17431.40847
trip,0,118.16,43.4,29.7,17431.40847,17496.28016
charge,120,98.14,29.7,34.3,17496.28016,17496.28016
trip,0,31.15,34.3,31.9,17496.28016,17517.88291
trip,0,397.76,31.9,23.8,17517.88291,17562.91168
trip,0,54.63,23.8,15.5,17562.91168,17603.74902
charge,240,32.86,15.5,34.8,17603.74902,17603.74902
trip,0,41.59,34.8,28.1,17603.74902,17634.80157
charge,DC Charging,261.74,28.1,90.4,17634.80157,17634.80157
trip,0,21.65,90.4,88.9,17634.80157,17650.0261
trip,0,16.55,88.9,87.9,17650.0261,17661.05008
trip,0,134.97,87.9,66.7,17661.05008,17764.01422
trip,0,18.63,66.7,64.6,17764.01422,17777.46731
charge,240,74.04,64.6,71.0,17777.46731,17777.46731
trip,0,165.11,71.0,61.5,17777.46731,17807.74194
charge,120,119.63,61.5,64.0,17807.74194,17807.74194
trip,0,300.79,64.0,32.0,17807.74194,17976.0055
charge,120,811.27,32.0,52.4,17976.0055,17976.0055
trip,0,24.24,52.4,50.3,17976.0055,17992.03467
trip,0,74.72,50.3,39.7,17992.03467,18049.81089
trip,0,41.68,39.7,33.4,18049.81089,18082.3056
charge,DC Charging,72.97,33.4,91.7,18082.3056,18082.3056
trip,0,185.56,91.7,63.3,18082.3056,18219.47954
trip,0,211.43,63.3,38.0,18219.47954,18338.90431
charge,120,165.89,38.0,40.9,18338.90431,18338.90431
trip,0,113.75,40.9,39.3,18338.90431,18351.06314
charge,120,154.03,39.3,44.4,18351.06314,18351.06314
trip,0,11.97,44.4,43.5,18351.06314,18359.32419
trip,0,29.42,43.5,41.1,18359.32419,18379.72063
trip,0,22.81,41.1,39.5,18379.72063,18392.77433
charge,120,714.95,39.5,50.4,18392.77433,18392.77433
trip,0,171.47,50.4,27.9,18392.77433,18505.83375
trip,0,29.89,27.9,24.7,18505.83375,18522.98914
trip,0,21.47,24.7,23.5,18522.98914,18536.52894
trip,0,34.88,23.5,20.4,18536.52894,18560.73531
trip,0,10.88,20.4,19.5,18560.73531,18568.33535
trip,0,12.36,19.5,17.8,18568.33535,18576.8092
charge,120,874.12,17.8,50.7,18576.8092,18576.8092
trip,0,144.56,50.7,28.6,18576.8092,18684.72661
trip,0,133.29,28.6,13.9,18684.72661,18768.67501
trip,0,60.99,13.9,7.5,18768.67501,18803.96946
charge,DC Charging,44.18,7.5,28.1,18803.96946,18803.96946
trip,0,42.78,28.1,23.7,18803.96946,18824.70789
trip,0,14.2,23.7,21.7,18824.70789,18835.11499
trip,0,79.3,21.7,9.3,18835.11499,18902.00503
charge,DC Charging,32.77,9.3,43.0,18902.00503,18902.00503
trip,0,42.63,43.0,36.6,18902.00503,18932.46425
charge,120,625.52,36.6,50.3,18932.46425,18932.46425
trip,0,229.62,50.3,24.2,18932.46425,19089.59952
charge,240,61.91,24.2,32.1,19089.59952,19089.59952
trip,0,11.29,32.1,31.2,19089.59952,19097.29963
trip,0,13.57,31.2,29.7,19097.29963,19106.95538
trip,0,20.3,29.7,26.9,19106.95538,19119.83596
charge,240,41.86,26.9,38.1,19119.83596,19119.83596
trip,0,21.45,38.1,35.1,19119.83596,19134.85763
trip,0,23.42,35.1,34.0,19134.85763,19148.82321
charge,240,75.93,34.0,53.1,19148.82321,19148.82321
trip,0,45.93,53.1,46.3,19148.82321,19183.40959
trip,0,18.93,46.3,43.5,19183.40959,19197.20659
charge,240,42.89,43.5,54.7,19197.20659,19197.20659
trip,0,32.63,54.7,50.8,19197.20659,19221.47203
trip,0,19.76,50.8,49.3,19221.47203,19234.04041
trip,0,35.49,49.3,50.0,19234.04041,19239.57275
trip,0,103.95,50.0,38.4,19239.57275,19298.91016
charge,240,34.03,38.4,59.7,19298.91016,19298.91016
trip,0,27.47,59.7,57.1,19298.91016,19318.67218
trip,0,20.04,57.1,55.7,19318.67218,19331.83858
trip,0,21.7,55.7,53.8,19331.83858,19342.42582
charge,DC Charging,30.06,53.8,83.7,19342.42582,19342.42582
trip,0,10.65,83.7,82.2,19342.42582,19349.49123
trip,0,37.79,82.2,78.4,19349.49123,19370.56908
trip,0,70.31,78.4,68.6,19370.56908,19421.2568
trip,0,21.7,68.6,66.7,19421.2568,19436.33042
trip,0,22.62,66.7,65.9,19436.33042,19451.03276
trip,0,15.48,65.9,64.6,19451.03276,19463.14285
trip,0,64.05,64.6,55.8,19463.14285,19511.07099
trip,0,20.85,55.8,54.5,19511.07099,19525.23161
trip,0,24.26,54.5,52.3,19525.23161,19539.60256
trip,0,153.76,52.3,29.4,19539.60256,19658.9425
trip,0,145.91,29.4,6.2,19658.9425,19773.72309
trip,0,33.05,6.2,5.7,19773.72309,19782.33303
charge,DC Charging,33.18,5.7,40.6,19782.33303,19782.33303
trip,0,43.15,40.6,41.3,19782.33303,19789.44045
charge,120,407.09,41.3,48.1,19789.44045,19789.44045
trip,0,103.2,48.1,45.9,19789.44045,19803.54749
trip,0,12.85,45.9,44.5,19803.54749,19811.57792
trip,0,12.98,44.5,42.1,19811.57792,19820.17613
charge,240,163.82,42.1,72.5,19820.17613,19820.17613
trip,0,92.62,72.5,56.8,19820.17613,19884.59744
charge,120,71.73,56.8,61.3,19884.59744,19884.59744
trip,0,36.69,61.3,59.0,19884.59744,19899.58379
trip,0,69.81,59.0,53.7,19899.58379,19926.60739
trip,0,25.21,53.7,50.7,19926.60739,19944.11138
charge,240,27.94,50.7,73.6,19944.11138,19944.11138
trip,0,66.08,73.6,61.9,19944.11138,19995.26872
trip,0,57.45,61.9,53.9,19995.26872,20037.0588
charge,120,114.08,53.9,57.4,20037.0588,20037.0588
trip,0,98.16,57.4,41.6,20037.0588,20099.72427
trip,0,45.61,41.6,37.5,20099.72427,20125.82445
trip,0,28.41,37.5,36.3,20125.82445,20141.08865
trip,0,108.38,36.3,29.9,20141.08865,20162.01499
charge,120,133.81,29.9,32.0,20162.01499,20162.01499
trip,0,173.54,32.0,5.8,20162.01499,20294.98304
charge,DC Charging,75.14,5.8,68.3,20294.98304,20294.98304
trip,0,46.69,68.3,59.8,20294.98304,20330.59929
trip,0,50.0,59.8,58.7,20330.59929,20340.24736
charge,120,248.65,58.7,67.0,20340.24736,20340.24736
trip,0,74.07,67.0,56.5,20340.24736,20389.48056
charge,120,152.86,56.5,59.9,20389.48056,20389.48056
trip,0,369.57,59.9,28.8,20389.48056,20555.56344
charge,DC Charging,119.31,28.8,55.7,20555.56344,20555.56344
trip,0,47.16,55.7,52.4,20555.56344,20575.29302
trip,0,43.35,52.4,51.5,20575.29302,20584.33455
trip,0,54.32,51.5,44.3,20584.33455,20623.8934
trip,0,14.48,44.3,43.4,20623.8934,20634.35171
trip,0,9.95,43.4,42.3,20634.35171,20641.51921
trip,0,12.03,42.3,40.9,20641.51921,20649.79862
trip,0,40.07,40.9,36.0,20649.79862,20674.93263
trip,0,206.02,36.0,19.9,20674.93263,20737.94263
charge,DC Charging,42.44,19.9,46.8,20737.94263,20737.94263
trip,0,25.9,46.8,45.7,20737.94263,20751.7017
charge,120,892.46,45.7,57.9,20751.7017,20751.7017
trip,0,56.83,57.9,53.0,20751.7017,20779.37657
charge,120,146.06,53.0,57.6,20779.37657,20779.37657
trip,0,42.67,57.6,52.4,20779.37657,20807.95282
trip,0,11.64,52.4,51.8,20807.95282,20816.31912
trip,0,64.3,51.8,42.6,20816.31912,20855.77926
trip,0,83.01,42.6,34.3,20855.77926,20902.0826
charge,DC Charging,59.75,34.3,62.7,20902.0826,20902.0826
trip,0,18.2,62.7,60.8,20902.0826,20914.37799
trip,0,26.95,60.8,57.2,20914.37799,20931.74582
charge,240,56.84,57.2,64.6,20931.74582,20931.74582
trip,0,54.76,64.6,61.1,20931.74582,20947.68472
charge,DC Charging,31.49,61.1,87.7,20947.68472,20947.68472
trip,0,30.09,87.7,82.2,20947.68472,20969.93296
trip,0,138.26,82.2,68.8,20969.93296,21030.82033
trip,0,131.39,68.8,51.4,21030.82033,21115.61688
charge,120,725.38,51.4,69.8,21115.61688,21115.61688
trip,0,24.67,69.8,69.0,21115.61688,21129.553
trip,0,63.81,69.0,60.3,21129.553,21169.14949
trip,0,128.74,60.3,40.4,21169.14949,21268.04134
trip,0,48.72,40.4,34.8,21268.04134,21296.74381
charge,DC Charging,74.5,34.8,66.9,21296.74381,21296.74381
trip,0,203.59,66.9,46.2,21296.74381,21413.40619
trip,0,155.54,46.2,27.8,21413.40619,21489.0049
trip,0,35.29,27.8,25.2,21489.0049,21507.12642
charge,240,151.67,25.2,50.0,21507.12642,21507.12642
trip,0,35.52,50.0,45.1,21507.12642,21534.27801
trip,0,11.17,45.1,44.0,21534.27801,21541.54474
charge,120,86.82,44.0,58.4,21541.54474,21541.54474
trip,0,32.25,58.4,55.1,21541.54474,21564.22124
trip,0,61.82,55.1,48.7,21564.22124,21590.96142
charge,240,47.8,48.7,60.5,21590.96142,21590.96142
trip,0,68.33,60.5,59.5,21590.96142,21600.68622
trip,0,24.04,59.5,58.2,21600.68622,21616.53331
charge,120,151.69,58.2,61.0,21616.53331,21616.53331
trip,0,27.53,61.0,57.7,21616.53331,21635.02956
charge,DC Charging,34.87,57.7,89.3,21635.02956,21635.02956
trip,0,93.33,89.3,71.2,21635.02956,21719.41392
charge,240,53.71,71.2,80.7,21719.41392,21719.41392
trip,0,173.92,80.7,55.1,21719.41392,21849.56439
charge,120,384.63,55.1,63.7,21849.56439,21849.56439
trip,0,177.36,63.7,42.4,21849.56439,21967.27374
trip,0,115.05,42.4,25.0,21967.27374,22056.13614
trip,0,19.2,25.0,22.5,22056.13614,22068.65466
charge,120,44.73,22.5,30.3,22068.65466,22068.65466
trip,0,55.03,30.3,21.6,22068.65466,22113.60534
charge,120,22.68,21.6,33.7,22113.60534,22113.60534
trip,0,86.49,33.7,18.2,22113.60534,22190.16481
trip,0,20.76,18.2,15.3,22190.16481,22205.26006
trip,0,96.32,15.3,5.3,22205.26006,22268.49884
charge,DC Charging,58.59,5.3,39.0,22268.49884,22268.49884
trip,0,66.37,39.0,29.2,22268.49884,22317.70331
trip,0,67.39,29.2,18.4,22317.70331,22367.75685
charge,240,51.29,18.4,29.6,22367.75685,22367.75685
trip,0,35.43,29.6,26.2,22367.75685,22388.68317
trip,0,39.21,26.2,22.3,22388.68317,22412.713
charge,120,766.58,22.3,63.1,22412.713,22412.713
trip,0,14.35,63.1,62.0,22412.713,22421.98018
trip,0,36.17,62.0,58.4,22421.98018,22444.7998
trip,0,159.54,58.4,33.9,22444.7998,22568.16448
trip,0,15.39,33.9,32.8,22568.16448,22576.44359
trip,0,25.47,32.8,30.6,22576.44359,22593.4621
charge,120,785.37,30.6,52.7,22593.4621,22593.4621
trip,0,63.15,52.7,50.9,22593.4621,22605.19633
trip,0,89.18,50.9,37.2,22605.19633,22672.50148
trip,0,29.96,37.2,34.9,22672.50148,22692.55793
trip,0,22.34,34.9,33.2,22692.55793,22706.28317
trip,0,20.37,33.2,31.8,22706.28317,22717.38742
charge,120,584.69,31.8,50.0,22717.38742,22717.38742
trip,0,25.23,50.0,48.2,22717.38742,22734.30084
trip,0,34.86,48.2,44.8,22734.30084,22754.25878
trip,0,32.19,44.8,41.6,22754.25878,22767.23476
charge,240,41.59,41.6,51.0,22767.23476,22767.23476
trip,0,58.39,51.0,43.1,22767.23476,22807.85783
trip,0,36.28,43.1,38.9,22807.85783,22832.86697
trip,0,211.39,38.9,15.0,22832.86697,22962.79772
charge,120,647.75,15.0,28.5,22962.79772,22962.79772
trip,0,25.16,28.5,25.1,22962.79772,22977.76765
trip,0,146.86,25.1,3.9,22977.76765,23094.68463
charge,DC Charging,69.25,3.9,64.0,23094.68463,23094.68463
trip,0,16.56,64.0,61.6,23094.68463,23107.58617
trip,0,33.02,61.6,59.0,23107.58617,23128.73448
trip,0,73.19,59.0,49.3,23128.73448,23181.86472
trip,0,49.13,49.3,44.9,23181.86472,23210.53702
charge,120,519.31,44.9,59.4,23210.53702,23210.53702
trip,0,25.03,59.4,58.6,23210.53702,23225.87666
trip,0,12.09,58.6,58.1,23225.87666,23233.67758
trip,0,53.98,58.1,50.9,23233.67758,23274.006
trip,0,97.22,50.9,36.6,23274.006,23347.99476
charge,DC Charging,48.48,36.6,61.0,23347.99476,23347.99476
trip,0,79.99,61.0,49.8,23347.99476,23404.59481
trip,0,128.97,49.8,31.2,23404.59481,23481.66598
trip,0,48.28,31.2,25.3,23481.66598,23510.93734
charge,120,344.93,25.3,34.2,23510.93734,23510.93734
trip,0,156.24,34.2,11.3,23510.93734,23616.84214
charge,DC Charging,139.17,11.3,53.8,23616.84214,23616.84214
trip,0,27.69,53.8,51.9,23616.84214,23634.75148
trip,0,18.77,51.9,49.5,23634.75148,23646.47231
charge,120,91.74,49.5,54.1,23646.47231,23646.47231
trip,0,36.02,54.1,50.0,23646.47231,23671.13238
trip,0,25.43,50.0,47.3,23671.13238,23687.16556
trip,0,43.58,47.3,42.1,23687.16556,23707.22445
charge,120,202.77,42.1,49.1,23707.22445,23707.22445
trip,0,107.55,49.1,31.0,23707.22445,23797.57568
charge,DC Charging,48.63,31.0,58.9,23797.57568,23797.57568
trip,0,152.19,58.9,33.8,23797.57568,23917.66155
charge,0,229.97,33.8,35.1,23917.66155,23917.66155
trip,0,74.05,35.1,27.3,23917.66155,23962.5753
trip,0,78.84,27.3,18.1,23962.5753,24007.64776
charge,240,45.28,18.1,28.7,24007.64776,24007.64776
trip,0,27.99,28.7,24.9,24007.64776,24025.04211
charge,DC Charging,27.47,24.9,49.1,24025.04211,24025.04211
trip,0,17.48,49.1,46.6,24025.04211,24038.55492
charge,DC Charging,34.81,46.6,81.5,24038.55492,24038.55492
trip,0,24.34,81.5,77.4,24038.55492,24055.3954
charge,240,58.24,77.4,89.5,24055.3954,24055.3954
trip,0,106.74,89.5,76.0,24055.3954,24122.5327
trip,0,26.26,76.0,74.9,24122.5327,24139.7242
trip,0,34.16,74.9,71.6,24139.7242,24164.10274
charge,120,80.73,71.6,76.7,24164.10274,24164.10274
trip,0,52.0,76.7,68.9,24164.10274,24202.1407
trip,0,29.02,68.9,66.7,24202.1407,24216.08844
trip,0,86.39,66.7,54.2,24216.08844,24282.6983
trip,0,92.32,54.2,39.5,24282.6983,24356.69102
charge,120,88.95,39.5,45.9,24356.69102,24356.69102
trip,0,15.42,45.9,44.6,24356.69102,24366.96198
trip,0,28.0,44.6,42.5,24366.96198,24385.42455
trip,0,17.35,42.5,40.6,24385.42455,24396.77976
charge,120,799.95,40.6,61.6,24396.77976,24396.77976
trip,0,265.65,61.6,37.6,24396.77976,24512.50543
charge,120,264.03,37.6,43.8,24512.50543,24512.50543
trip,0,19.38,43.8,42.3,24512.50543,24525.7726
trip,0,82.16,42.3,30.1,24525.7726,24581.86965
trip,0,11.4,30.1,28.9,24581.86965,24589.52582
charge,240,28.87,28.9,48.2,24589.52582,24589.52582
trip,0,75.2,48.2,45.8,24589.52582,24604.79248
charge,240,63.27,45.8,55.6,24604.79248,24604.79248
trip,0,34.65,55.6,50.8,24604.79248,24628.36567
charge,DC Charging,86.91,50.8,92.2,24628.36567,24628.36567
trip,0,45.04,92.2,85.1,24628.36567,24658.21002
trip,0,73.99,85.1,77.9,24658.21002,24705.74262
trip,0,38.88,77.9,73.8,24705.74262,24729.81307
trip,0,45.16,73.8,68.3,24729.81307,24759.17323
charge,240,59.84,68.3,76.9,24759.17323,24759.17323
trip,0,132.29,76.9,55.3,24759.17323,24855.95485
trip,0,85.01,55.3,42.3,24855.95485,24919.03829
trip,0,56.96,42.3,36.1,24919.03829,24954.85109
trip,0,43.75,36.1,29.8,24954.85109,24986.03751
trip,0,12.4,29.8,28.8,24986.03751,24994.84461
trip,0,25.4,28.8,26.1,24994.84461,25009.21308
trip,0,95.13,26.1,16.1,25009.21308,25068.41087
trip,0,27.23,16.1,14.6,25068.41087,25085.25281
charge,DC Charging,68.12,14.6,65.4,25085.25281,25085.25281
trip,0,12.39,65.4,64.3,25085.25281,25095.84748
trip,0,14.65,64.3,63.1,25095.84748,25109.9221
trip,0,94.65,63.1,51.9,25109.9221,25171.62869
trip,0,62.15,51.9,43.8,25171.62869,25213.53461
trip,0,163.06,43.8,21.6,25213.53461,25334.22956
charge,DC Charging,48.85,21.6,42.4,25334.22956,25334.22956
trip,0,45.92,42.4,34.1,25334.22956,25372.33455
trip,0,23.93,34.1,31.6,25372.33455,25384.18686
charge,240,52.49,31.6,40.5,25384.18686,25384.18686
trip,0,75.48,40.5,33.7,25384.18686,25405.2688
charge,240,49.18,33.7,43.3,25405.2688,25405.2688
trip,0,17.59,43.3,40.8,25405.2688,25416.89067
trip,0,76.91,40.8,34.6,25416.89067,25448.87275
charge,DC Charging,65.63,34.6,99.2,25448.87275,25448.87275
trip,0,55.42,99.2,88.4,25448.87275,25497.66351
trip,0,33.65,88.4,85.9,25497.66351,25518.83133
charge,120,58.57,85.9,93.0,25518.83133,25518.83133
trip,0,84.03,93.0,82.7,25518.83133,25561.3316
trip,0,69.86,82.7,73.2,25561.3316,25612.03574
trip,0,129.21,73.2,53.3,25612.03574,25707.53193
trip,0,13.55,53.3,52.0,25707.53193,25716.96036
trip,0,39.79,52.0,47.3,25716.96036,25745.31697
charge,120,97.3,47.3,52.1,25745.31697,25745.31697
trip,0,15.26,52.1,50.2,25745.31697,25754.96267
trip,0,24.58,50.2,49.1,25754.96267,25771.16592
trip,0,19.05,49.1,47.1,25771.16592,25783.17105
trip,0,107.15,47.1,31.7,25783.17105,25849.93259
charge,120,113.08,31.7,35.7,25849.93259,25849.93259
trip,0,12.14,35.7,34.9,25849.93259,25857.1424
trip,0,29.38,34.9,33.0,25857.1424,25872.68089
trip,0,475.35,33.0,27.7,25872.68089,25913.00296
trip,0,34.16,27.7,23.9,25913.00296,25933.24097
trip,0,53.44,23.9,17.3,25933.24097,25967.1065
charge,120,322.57,17.3,26.8,25967.1065,25967.1065
trip,0,290.38,26.8,18.4,25967.1065,26000.71915
trip,0,24.11,18.4,17.7,26000.71915,26009.45804
charge,DC Charging,87.88,17.7,76.3,26009.45804,26009.45804
trip,0,273.0,76.3,49.9,26009.45804,26166.14863
charge,DC Charging,72.19,49.9,82.2,26166.14863,26166.14863
trip,0,14.55,82.2,80.3,26166.14863,26177.38384
trip,0,18.93,80.3,78.7,26177.38384,26189.36969
trip,0,31.42,78.7,76.7,26189.36969,26207.92467
charge,0,496.42,76.7,80.5,26207.92467,26207.92467
trip,0,104.55,80.5,74.7,26207.92467,26228.27265
trip,0,84.26,74.7,61.8,26228.27265,26292.40243
trip,0,22.05,61.8,60.5,26292.40243,26305.04801
charge,120,438.77,60.5,69.7,26305.04801,26305.04801
trip,0,46.15,69.7,65.6,26305.04801,26333.2259
trip,0,87.14,65.6,54.6,26333.2259,26391.83503
trip,0,16.5,54.6,53.6,26391.83503,26401.96757
trip,0,12.16,53.6,52.9,26401.96757,26409.69773
charge,DC Charging,33.28,52.9,89.4,26409.69773,26409.69773
trip,0,60.36,89.4,76.7,26409.69773,26465.1282
trip,0,79.67,76.7,65.0,26465.1282,26521.1328
trip,0,25.42,65.0,62.1,26521.1328,26536.08152
charge,120,121.45,62.1,68.5,26536.08152,26536.08152
trip,0,34.46,68.5,65.1,26536.08152,26557.39055
trip,0,78.81,65.1,54.1,26557.39055,26615.36714
trip,0,25.12,54.1,51.6,26615.36714,26628.55959
charge,240,68.01,51.6,56.4,26628.55959,26628.55959
trip,0,90.21,56.4,40.6,26628.55959,26698.77329
charge,240,92.62,40.6,45.8,26698.77329,26698.77329
trip,0,366.88,45.8,13.3,26698.77329,26886.4004
charge,120,782.24,13.3,31.1,26886.4004,26886.4004
trip,0,54.75,31.1,24.4,26886.4004,26918.58123
charge,120,90.6,24.4,38.9,26918.58123,26918.58123
trip,0,24.78,38.9,36.3,26918.58123,26937.82335
charge,120,312.32,36.3,52.3,26937.82335,26937.82335
trip,0,62.6,52.3,43.7,26937.82335,26984.13945
trip,0,15.46,43.7,42.9,26984.13945,26993.0989
trip,0,74.6,42.9,33.5,26993.0989,27043.70903
trip,0,30.96,33.5,30.7,27043.70903,27064.6538
trip,0,11.5,30.7,29.7,27064.6538,27072.7097
trip,0,12.71,29.7,28.0,27072.7097,27081.74253
trip,0,38.89,28.0,22.6,27081.74253,27109.82412
charge,240,29.73,22.6,38.7,27109.82412,27109.82412
trip,0,21.93,38.7,36.2,27109.82412,27125.25486
trip,0,21.75,36.2,34.2,27125.25486,27140.66537
charge,DC Charging,31.16,34.2,60.7,27140.66537,27140.66537
trip,0,46.59,60.7,52.7,27140.66537,27180.27855
trip,0,67.76,52.7,43.0,27180.27855,27231.64588
trip,0,95.1,43.0,29.6,27231.64588,27307.72001
charge,DC Charging,47.28,29.6,64.2,27307.72001,27307.72001
trip,0,70.86,64.2,62.3,27307.72001,27326.60514
trip,0,81.72,62.3,53.1,27326.60514,27374.66856
charge,240,56.35,53.1,66.1,27374.66856,27374.66856
trip,0,52.11,66.1,57.6,27374.66856,27415.98592
trip,0,32.7,57.6,54.5,27415.98592,27437.86122
charge,DC Charging,54.87,54.5,78.8,27437.86122,27437.86122
trip,0,23.85,78.8,76.4,27437.86122,27454.2963
trip,0,12.64,76.4,75.9,27454.2963,27462.50061
trip,0,46.25,75.9,70.7,27462.50061,27492.80267
trip,0,34.28,70.7,68.7,27492.80267,27512.29719
charge,120,661.98,68.7,81.7,27512.29719,27512.29719
trip,0,64.3,81.7,73.7,27512.29719,27558.26271
trip,0,113.15,73.7,56.9,27558.26271,27643.81907
trip,0,27.66,56.9,53.8,27643.81907,27662.9936
trip,0,54.41,53.8,49.1,27662.9936,27695.38456
trip,0,20.77,49.1,47.7,27695.38456,27709.19923
trip,0,30.95,47.7,46.3,27709.19923,27723.47775
charge,120,210.38,46.3,52.7,27723.47775,27723.47775
trip,0,52.08,52.7,45.6,27723.47775,27762.68011
trip,0,13.57,45.6,43.6,27762.68011,27772.98509
charge,DC Charging,32.63,43.6,75.0,27772.98509,27772.98509
trip,0,25.82,75.0,71.3,27772.98509,27789.74298
charge,120,162.76,71.3,75.9,27789.74298,27789.74298
trip,0,111.74,75.9,57.6,27789.74298,27871.46407
charge,240,55.79,57.6,72.9,27871.46407,27871.46407
trip,0,15.06,72.9,71.2,27871.46407,27881.65742
trip,0,31.9,71.2,69.2,27881.65742,27898.40617
trip,0,95.15,69.2,56.5,27898.40617,27960.78577
charge,120,294.13,56.5,65.0,27960.78577,27960.78577
trip,0,68.85,65.0,54.7,27960.78577,28012.18496
trip,0,11.93,54.7,53.1,28012.18496,28020.36177
charge,0,36.37,53.1,58.6,28020.36177,28020.36177
trip,0,32.39,58.6,55.2,28020.36177,28036.94191
charge,120,95.68,55.2,60.1,28036.94191,28036.94191
trip,0,291.1,60.1,50.6,28036.94191,28072.27261
trip,0,15.69,50.6,49.9,28072.27261,28082.71897
charge,DC Charging,60.18,49.9,76.1,28082.71897,28082.71897
trip,0,21.29,76.1,73.9,28082.71897,28097.63523
trip,0,113.84,73.9,56.9,28097.63523,28186.23707
trip,0,81.29,56.9,44.9,28186.23707,28247.87694
trip,0,16.69,44.9,43.9,28247.87694,28259.34248
