event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,31.47,51.4,50.0,14853.0186,14867.27517
trip,0,79.67,50.0,40.3,14867.27517,14912.33133
trip,0,59.76,40.3,38.2,14912.33133,14929.62829
charge,120,569.58,38.2,51.2,14929.62829,14929.62829
trip,0,60.89,51.2,47.9,14929.62829,14952.22915
charge,120,437.95,47.9,58.5,14952.22915,14952.22915
trip,0,61.16,58.5,52.9,14952.22915,14984.98295
trip,0,32.32,52.9,51.3,14984.98295,14998.28173
trip,0,53.74,51.3,45.5,14998.28173,15025.56559
charge,120,270.17,45.5,57.6,15025.56559,15025.56559
trip,0,119.15,57.6,40.0,15025.56559,15101.84007
trip,0,57.1,40.0,34.8,15101.84007,15128.61313
charge,120,1402.21,34.8,64.1,15128.61313,15128.61313
trip,0,54.69,64.1,59.1,15128.61313,15155.3809
trip,0,35.55,59.1,56.2,15155.3809,15171.65049
charge,240,85.93,56.2,63.5,15171.65049,15171.65049
trip,0,47.47,63.5,59.0,15171.65049,15190.76022
trip,0,155.11,59.0,39.2,15190.76022,15285.32235
charge,120,523.34,39.2,54.3,15285.32235,15285.32235
trip,0,40.61,54.3,51.4,15285.32235,15301.32088
charge,120,97.49,51.4,55.6,15301.32088,15301.32088
trip,0,76.92,55.6,45.0,15301.32088,15354.47326
charge,DC Charging,99.16,45.0,85.8,15354.47326,15354.47326
trip,0,47.67,85.8,80.0,15354.47326,15383.09483
charge,240,59.74,80.0,86.3,15383.09483,15383.09483
trip,0,37.91,86.3,84.0,15383.09483,15400.00864
trip,0,74.17,84.0,76.2,15400.00864,15444.00118
charge,240,82.86,76.2,91.5,15444.00118,15444.00118
trip,0,129.76,91.5,72.8,15444.00118,15537.26159
trip,0,32.05,72.8,70.9,15537.26159,15552.56803
trip,0,42.36,70.9,66.4,15552.56803,15576.14678
trip,0,165.05,66.4,42.3,15576.14678,15708.83283
trip,0,132.44,42.3,24.0,15708.83283,15801.79712
charge,0,56.92,24.0,25.0,15801.79712,15801.79712
trip,0,55.29,25.0,18.5,15801.79712,15832.33755
trip,0,51.38,18.5,12.4,15832.33755,15861.85564
charge,240,109.17,12.4,30.9,15861.85564,15861.85564
trip,0,49.95,30.9,27.7,15861.85564,15884.55123
trip,0,35.14,27.7,25.9,15884.55123,15897.63058
trip,0,40.05,25.9,23.3,15897.63058,15910.63637
trip,0,29.29,23.3,22.6,15910.63637,15923.61822
charge,120,63.93,22.6,28.3,15923.61822,15923.61822
trip,0,34.55,28.3,26.9,15923.61822,15936.61163
charge,240,113.98,26.9,37.5,15936.61163,15936.61163
trip,0,31.82,37.5,36.7,15936.61163,15950.21717
trip,0,64.04,36.7,27.9,15950.21717,15994.83478
charge,DC Charging,46.11,27.9,54.0,15994.83478,15994.83478
trip,0,36.64,54.0,52.8,15994.83478,16009.86073
charge,120,250.24,52.8,61.7,16009.86073,16009.86073
trip,0,56.12,61.7,56.1,16009.86073,16036.37651
trip,0,53.79,56.1,54.7,16036.37651,16049.23922
trip,0,67.96,54.7,47.2,16049.23922,16090.85387
trip,0,39.24,47.2,45.8,16090.85387,16105.16724
trip,0,72.81,45.8,36.2,16105.16724,16146.31673
charge,240,71.44,36.2,48.5,16146.31673,16146.31673
trip,0,31.33,48.5,46.3,16146.31673,16160.19928
charge,120,80.98,46.3,50.7,16160.19928,16160.19928
trip,0,36.97,50.7,47.9,16160.19928,16176.46193
trip,0,96.84,47.9,36.5,16176.46193,16240.70361
charge,120,933.66,36.5,63.4,16240.70361,16240.70361
trip,0,61.54,63.4,60.7,16240.70361,16261.20279
charge,120,277.93,60.7,70.4,16261.20279,16261.20279
trip,0,126.68,70.4,51.4,16261.20279,16352.55104
charge,240,155.2,51.4,71.0,16352.55104,16352.55104
trip,0,53.4,71.0,67.9,16352.55104,16380.06351
charge,DC Charging,68.33,67.9,91.9,16380.06351,16380.06351
trip,0,145.21,91.9,70.7,16380.06351,16502.22488
trip,0,43.29,70.7,65.9,16502.22488,16525.45163
trip,0,64.02,65.9,59.5,16525.45163,16564.4136
trip,0,30.8,59.5,58.7,16564.4136,16575.48055
charge,120,64.58,58.7,62.3,16575.48055,16575.48055
trip,0,179.82,62.3,41.2,16575.48055,16686.07101
charge,120,521.22,41.2,54.9,16686.07101,16686.07101
trip,0,34.22,54.9,52.6,16686.07101,16703.7933
trip,0,28.84,52.6,51.5,16703.7933,16716.57919
trip,0,82.24,51.5,41.2,16716.57919,16762.11466
charge,120,1304.72,41.2,73.3,16762.11466,16762.11466
trip,0,57.38,73.3,68.2,16762.11466,16789.70099
trip,0,89.57,68.2,56.3,16789.70099,16852.49117
trip,0,38.64,56.3,52.9,16852.49117,16871.95601
trip,0,70.6,52.9,47.7,16871.95601,16899.79396
trip,0,125.67,47.7,34.3,16899.79396,16971.74149
charge,120,442.98,34.3,45.2,16971.74149,16971.74149
trip,0,39.56,45.2,43.4,16971.74149,16987.02067
charge,120,1359.6,43.4,77.3,16987.02067,16987.02067
trip,0,46.15,77.3,75.4,16987.02067,17005.26407
charge,240,62.44,75.4,85.2,17005.26407,17005.26407
trip,0,54.29,85.2,80.4,17005.26407,17023.42135
trip,0,89.93,80.4,68.0,17023.42135,17088.01067
trip,0,39.79,68.0,63.7,17088.01067,17112.0665
charge,DC Charging,60.72,63.7,92.3,17112.0665,17112.0665
trip,0,96.79,92.3,79.6,17112.0665,17181.48598
trip,0,54.25,79.6,73.1,17181.48598,17205.80866
trip,0,185.94,73.1,45.4,17205.80866,17360.60572
trip,0,39.2,45.4,41.4,17360.60572,17381.05678
trip,0,31.52,41.4,39.9,17381.05678,17391.23765
charge,DC Charging,69.32,39.9,62.6,17391.23765,17391.23765
trip,0,64.08,62.6,55.0,17391.23765,17423.29293
trip,0,96.26,55.0,39.2,17423.29293,17496.1613
trip,0,49.31,39.2,33.0,17496.1613,17526.29188
charge,DC Charging,41.76,33.0,66.8,17526.29188,17526.29188
trip,0,36.02,66.8,64.2,17526.29188,17544.58978
charge,120,62.39,64.2,68.1,17544.58978,17544.58978
trip,0,171.89,68.1,42.8,17544.58978,17677.97637
charge,120,309.82,42.8,57.7,17677.97637,17677.97637
trip,0,90.85,57.7,46.6,17677.97637,17741.24079
trip,0,64.57,46.6,38.7,17741.24079,17783.27091
charge,DC Charging,43.94,38.7,68.3,17783.27091,17783.27091
trip,0,40.88,68.3,65.5,17783.27091,17806.39422
trip,0,67.37,65.5,59.5,17806.39422,17847.22215
trip,0,53.99,59.5,54.8,17847.22215,17878.11932
trip,0,30.35,54.8,54.0,17878.11932,17890.3033
charge,240,62.0,54.0,66.3,17890.3033,17890.3033
trip,120,97.83,66.3,63.1,17890.3033,17939.23039
charge,DC Charging,63.36,63.1,85.1,17939.23039,17939.23039
trip,0,56.44,85.1,81.6,17939.23039,17955.49153
trip,0,117.93,81.6,65.8,17955.49153,18033.27624
charge,120,136.08,65.8,70.3,18033.27624,18033.27624
trip,0,34.42,70.3,69.6,18033.27624,18043.91668
trip,0,58.55,69.6,65.3,18043.91668,18070.51663
trip,0,83.31,65.3,55.7,18070.51663,18111.54793
charge,120,91.66,55.7,60.4,18111.54793,18111.54793
trip,0,65.13,60.4,52.1,18111.54793,18150.10739
trip,0,86.72,52.1,41.4,18150.10739,18205.29292
charge,0,54.54,41.4,43.4,18205.29292,18205.29292
trip,0,37.49,43.4,42.4,18205.29292,18213.46294
trip,0,30.7,42.4,40.2,18213.46294,18227.26278
charge,240,145.71,40.2,64.3,18227.26278,18227.26278
trip,0,36.05,64.3,61.7,18227.26278,18245.22209
trip,0,36.62,61.7,60.1,18245.22209,18259.55634
charge,0,163.28,60.1,66.7,18259.55634,18259.55634
trip,0,56.12,66.7,64.3,18259.55634,18281.15775
trip,0,57.97,64.3,58.0,18281.15775,18310.81519
trip,0,38.72,58.0,55.5,18310.81519,18327.38542
charge,240,53.84,55.5,64.4,18327.38542,18327.38542
trip,0,30.22,64.4,63.5,18327.38542,18340.71055
trip,0,31.55,63.5,61.9,18340.71055,18354.04102
charge,120,204.28,61.9,69.1,18354.04102,18354.04102
trip,0,53.12,69.1,64.9,18354.04102,18378.84604
charge,120,351.64,64.9,74.1,18378.84604,18378.84604
trip,0,134.81,74.1,58.3,18378.84604,18465.69443
trip,0,38.7,58.3,57.7,18465.69443,18473.0586
trip,0,101.41,57.7,45.5,18473.0586,18538.21542
charge,0,100.03,45.5,49.1,18538.21542,18538.21542
trip,0,67.17,49.1,40.8,18538.21542,18576.59198
trip,0,111.59,40.8,23.6,18576.59198,18662.76798
trip,0,80.29,23.6,13.3,18662.76798,18710.73617
charge,120,124.4,13.3,19.7,18710.73617,18710.73617
trip,0,31.93,19.7,18.8,18710.73617,18724.64057
trip,0,35.45,18.8,16.7,18724.64057,18740.75774
trip,0,32.64,16.7,15.2,18740.75774,18753.81631
charge,0,76.4,15.2,18.8,18753.81631,18753.81631
trip,0,41.86,18.8,14.4,18753.81631,18778.79116
charge,DC Charging,44.04,14.4,50.7,18778.79116,18778.79116
trip,0,63.16,50.7,43.5,18778.79116,18813.51675
charge,DC Charging,55.07,43.5,63.9,18813.51675,18813.51675
trip,0,131.29,63.9,44.6,18813.51675,18926.08613
trip,0,150.43,44.6,21.3,18926.08613,19049.18015
charge,240,53.41,21.3,39.4,19049.18015,19049.18015
trip,0,78.69,39.4,29.6,19049.18015,19099.65187
trip,0,53.49,29.6,25.3,19099.65187,19126.65801
trip,0,40.48,25.3,22.9,19126.65801,19142.7271
trip,0,33.62,22.9,21.1,19142.7271,19158.97619
trip,0,83.16,21.1,11.6,19158.97619,19212.62418
trip,0,35.42,11.6,8.6,19212.62418,19232.16853
charge,DC Charging,41.96,8.6,44.2,19232.16853,19232.16853
trip,0,138.89,44.2,24.4,19232.16853,19333.79817
charge,DC Charging,90.85,24.4,47.2,19333.79817,19333.79817
trip,0,40.59,47.2,45.2,19333.79817,19350.51479
charge,240,59.5,45.2,56.2,19350.51479,19350.51479
trip,0,79.63,56.2,52.3,19350.51479,19375.23812
charge,120,68.94,52.3,57.3,19375.23812,19375.23812
trip,0,44.6,57.3,52.8,19375.23812,19398.11597
trip,0,29.9,52.8,51.7,19398.11597,19411.6066
charge,0,52.23,51.7,52.4,19411.6066,19411.6066
trip,0,58.53,52.4,44.7,19411.6066,19442.56884
trip,0,87.24,44.7,32.4,19442.56884,19499.50737
trip,0,47.75,32.4,30.6,19499.50737,19518.98352
trip,0,89.42,30.6,20.3,19518.98352,19567.88037
charge,240,69.29,20.3,37.5,19567.88037,19567.88037
trip,0,134.47,37.5,20.5,19567.88037,19651.25523
charge,0,199.24,20.5,26.2,19651.25523,19651.25523
trip,0,45.74,26.2,24.8,19651.25523,19667.94444
charge,120,694.75,24.8,38.6,19667.94444,19667.94444
trip,0,45.67,38.6,34.4,19667.94444,19690.53524
charge,120,73.52,34.4,40.0,19690.53524,19690.53524
trip,0,44.37,40.0,35.2,19690.53524,19713.73781
charge,120,111.75,35.2,40.9,19713.73781,19713.73781
trip,0,29.84,40.9,40.0,19713.73781,19726.3614
trip,0,38.9,40.0,40.7,19726.3614,19731.37267
trip,0,140.67,40.7,24.5,19731.37267,19817.89749
charge,120,380.03,24.5,32.6,19817.89749,19817.89749
trip,0,108.02,32.6,17.8,19817.89749,19883.61087
charge,120,112.33,17.8,20.8,19883.61087,19883.61087
trip,0,66.75,20.8,12.4,19883.61087,19922.73678
trip,0,42.84,12.4,8.9,19922.73678,19945.83437
trip,0,31.22,8.9,7.2,19945.83437,19960.79175
charge,DC Charging,90.95,7.2,65.2,19960.79175,19960.79175
trip,0,44.2,65.2,61.9,19960.79175,19984.64959
trip,0,35.06,61.9,59.9,19984.64959,20001.26975
trip,0,31.3,59.9,58.8,20001.26975,20013.51158
charge,120,232.37,58.8,66.6,20013.51158,20013.51158
trip,0,48.26,66.6,63.1,20013.51158,20034.45201
charge,0,73.93,63.1,66.7,20034.45201,20034.45201
trip,0,40.71,66.7,63.6,20034.45201,20053.7978
trip,0,34.81,63.6,61.8,20053.7978,20070.53
trip,0,28.23,61.8,61.1,20070.53,20082.86737
trip,0,95.92,61.1,49.1,20082.86737,20145.27457
charge,0,375.96,49.1,60.4,20145.27457,20145.27457
trip,0,38.15,60.4,59.1,20145.27457,20155.85075
trip,0,46.35,59.1,55.0,20155.85075,20175.35544
charge,0,86.09,55.0,58.7,20175.35544,20175.35544
trip,0,50.99,58.7,53.8,20175.35544,20196.96797
charge,240,117.91,53.8,68.0,20196.96797,20196.96797
trip,0,42.11,68.0,64.6,20196.96797,20216.75109
trip,0,50.8,64.6,63.0,20216.75109,20235.37043
trip,0,39.64,63.0,60.9,20235.37043,20253.51994
trip,0,83.22,60.9,52.3,20253.51994,20306.00803
trip,0,40.01,52.3,49.7,20306.00803,20325.18112
trip,0,29.3,49.7,49.0,20325.18112,20338.62588
trip,0,55.72,49.0,43.3,20338.62588,20369.76877
charge,0,46.53,43.3,45.5,20369.76877,20369.76877
trip,0,30.26,45.5,44.5,20369.76877,20381.54911
trip,0,107.81,44.5,30.8,20381.54911,20446.20927
charge,120,188.32,30.8,36.7,20446.20927,20446.20927
trip,0,28.62,36.7,35.8,20446.20927,20459.11536
trip,0,55.02,35.8,30.3,20459.11536,20484.37482
trip,0,33.48,30.3,28.5,20484.37482,20500.17131
trip,0,70.94,28.5,21.0,20500.17131,20543.26152
trip,0,29.27,21.0,20.3,20543.26152,20556.11891
trip,0,47.96,20.3,15.9,20556.11891,20582.72362
charge,DC Charging,52.57,15.9,38.5,20582.72362,20582.72362
trip,0,89.55,38.5,25.0,20582.72362,20648.41725
trip,0,36.27,25.0,23.1,20648.41725,20665.91434
trip,0,46.25,23.1,19.5,20665.91434,20691.49163
trip,0,32.75,19.5,17.6,20691.49163,20708.05879
trip,0,37.04,17.6,14.2,20708.05879,20727.31492
charge,DC Charging,111.11,14.2,69.1,20727.31492,20727.31492
trip,0,51.45,69.1,63.7,20727.31492,20755.10256
trip,0,74.22,63.7,54.0,20755.10256,20795.54011
trip,0,29.39,54.0,53.1,20795.54011,20807.31957
charge,120,293.09,53.1,62.8,20807.31957,20807.31957
trip,0,43.1,62.8,61.5,20807.31957,20825.40128
trip,0,33.28,61.5,59.9,20825.40128,20841.47829
trip,0,36.0,59.9,58.0,20841.47829,20859.62105
trip,0,34.87,58.0,55.8,20859.62105,20877.25917
trip,0,72.56,55.8,49.3,20877.25917,20912.15018
charge,120,418.22,49.3,61.0,20912.15018,20912.15018
trip,0,53.37,61.0,56.4,20912.15018,20940.18415
trip,0,39.99,56.4,52.6,20940.18415,20961.61878
trip,0,142.59,52.6,33.6,20961.61878,21064.39305
trip,0,46.68,33.6,34.4,21064.39305,21068.66543
charge,DC Charging,89.49,34.4,58.6,21068.66543,21068.66543
trip,0,66.08,58.6,53.9,21068.66543,21092.20155
trip,0,67.08,53.9,48.9,21092.20155,21120.5054
charge,120,440.45,48.9,59.9,21120.5054,21120.5054
trip,0,41.96,59.9,57.9,21120.5054,21133.82841
trip,0,36.57,57.9,55.4,21133.82841,21152.00672
charge,240,56.37,55.4,68.6,21152.00672,21152.00672
trip,0,98.13,68.6,53.9,21152.00672,21217.80494
trip,0,29.28,53.9,52.7,21217.80494,21230.9448
trip,0,44.88,52.7,49.6,21230.9448,21254.39741
trip,0,36.03,49.6,47.9,21254.39741,21272.46634
trip,0,27.89,47.9,47.0,21272.46634,21283.94396
trip,0,107.56,47.0,35.2,21283.94396,21340.37333
charge,120,605.22,35.2,52.5,21340.37333,21340.37333
trip,0,74.51,52.5,42.2,21340.37333,21394.7338
charge,DC Charging,53.88,42.2,70.1,21394.7338,21394.7338
trip,0,142.07,70.1,52.7,21394.7338,21493.37799
charge,120,1224.39,52.7,78.2,21493.37799,21493.37799
trip,0,43.33,78.2,73.4,21493.37799,21517.30397
trip,0,136.74,73.4,53.0,21517.30397,21621.58785
trip,0,31.66,53.0,51.8,21621.58785,21634.31281
trip,0,47.42,51.8,46.1,21634.31281,21654.69018
trip,0,166.3,46.1,20.5,21654.69018,21796.72695
trip,0,55.73,20.5,16.5,21796.72695,21812.32302
charge,240,58.38,16.5,33.6,21812.32302,21812.32302
trip,0,115.17,33.6,15.4,21812.32302,21907.69063
charge,DC Charging,47.09,15.4,48.9,21907.69063,21907.69063
trip,0,138.6,48.9,25.9,21907.69063,22029.63571
charge,120,52.55,25.9,29.0,22029.63571,22029.63571
trip,0,103.17,29.0,13.7,22029.63571,22107.37235
charge,DC Charging,43.82,13.7,44.4,22107.37235,22107.37235
trip,0,38.77,44.4,41.7,22107.37235,22128.13138
trip,0,37.41,41.7,42.4,22128.13138,22134.34901
charge,120,219.9,42.4,53.2,22134.34901,22134.34901
trip,0,54.13,53.2,45.9,22134.34901,22169.96939
charge,DC Charging,52.86,45.9,76.8,22169.96939,22169.96939
trip,0,158.28,76.8,52.2,22169.96939,22297.46106
charge,120,149.2,52.2,57.6,22297.46106,22297.46106
trip,0,146.82,57.6,37.5,22297.46106,22410.1738
charge,DC Charging,55.44,37.5,68.6,22410.1738,22410.1738
trip,0,65.57,68.6,61.7,22410.1738,22452.4667
trip,0,35.97,61.7,59.2,22452.4667,22470.81153
trip,0,71.68,59.2,50.9,22470.81153,22512.95288
trip,0,32.02,50.9,49.3,22512.95288,22528.3694
trip,0,58.9,49.3,43.5,22528.3694,22562.17433
trip,0,33.36,43.5,42.0,22562.17433,22576.9321
charge,0,133.66,42.0,46.0,22576.9321,22576.9321
trip,0,76.53,46.0,38.4,22576.9321,22615.44806
trip,0,41.05,38.4,37.2,22615.44806,22633.12376
trip,0,30.58,37.2,36.2,22633.12376,22647.76298
trip,0,29.28,36.2,35.4,22647.76298,22661.0883
trip,0,57.51,35.4,29.8,22661.0883,22692.55381
charge,120,50.92,29.8,34.3,22692.55381,22692.55381
trip,0,44.08,34.3,30.3,22692.55381,22716.52036
trip,0,36.25,30.3,28.0,22716.52036,22734.93932
trip,0,72.2,28.0,20.5,22734.93932,22779.11388
trip,0,58.8,20.5,13.6,22779.11388,22815.46491
charge,DC Charging,45.99,13.6,46.7,22815.46491,22815.46491
trip,0,39.28,46.7,44.2,22815.46491,22832.28417
charge,0,51.95,44.2,45.6,22832.28417,22832.28417
trip,0,88.09,45.6,33.4,22832.28417,22885.59493
trip,0,45.82,33.4,30.6,22885.59493,22901.09969
charge,DC Charging,101.0,30.6,57.7,22901.09969,22901.09969
trip,0,76.91,57.7,54.9,22901.09969,22926.52857
trip,0,40.25,54.9,51.5,22926.52857,22945.36294
trip,0,43.28,51.5,50.1,22945.36294,22955.80265
charge,240,81.9,50.1,60.8,22955.80265,22955.80265
trip,0,34.75,60.8,59.8,22955.80265,22970.04578
trip,0,32.28,59.8,58.1,22970.04578,22984.18732
trip,0,58.73,58.1,54.5,22984.18732,23007.84128
charge,120,80.29,54.5,56.8,23007.84128,23007.84128
trip,0,46.29,56.8,53.0,23007.84128,23024.56796
trip,0,58.65,53.0,47.1,23024.56796,23059.12655
trip,0,32.08,47.1,46.3,23059.12655,23071.54378
charge,120,260.52,46.3,54.4,23071.54378,23071.54378
trip,0,91.14,54.4,45.7,23071.54378,23105.93748
charge,240,126.75,45.7,54.7,23105.93748,23105.93748
trip,0,32.18,54.7,53.7,23105.93748,23117.76509
charge,120,500.47,53.7,69.6,23117.76509,23117.76509
trip,0,86.33,69.6,58.9,23117.76509,23172.64525
charge,240,51.88,58.9,71.7,23172.64525,23172.64525
trip,0,37.81,71.7,68.2,23172.64525,23193.23647
trip,0,56.66,68.2,66.3,23193.23647,23209.74832
trip,0,79.94,66.3,57.5,23209.74832,23246.95427
charge,120,714.86,57.5,75.6,23246.95427,23246.95427
trip,0,84.49,75.6,64.2,23246.95427,23294.71171
trip,0,33.87,64.2,62.5,23294.71171,23308.21147
charge,120,93.08,62.5,66.1,23308.21147,23308.21147
trip,0,72.78,66.1,58.6,23308.21147,23347.45524
trip,0,71.53,58.6,50.3,23347.45524,23388.64845
trip,0,35.5,50.3,49.3,23388.64845,23400.91262
trip,0,47.94,49.3,44.5,23400.91262,23427.05688
trip,0,34.18,44.5,41.8,23427.05688,23444.1892
trip,0,99.68,41.8,30.9,23444.1892,23497.02135
charge,120,337.97,30.9,40.2,23497.02135,23497.02135
trip,0,59.62,40.2,33.5,23497.02135,23529.72372
charge,240,119.57,33.5,48.9,23529.72372,23529.72372
trip,0,81.97,48.9,42.9,23529.72372,23563.87682
charge,DC Charging,75.55,42.9,69.3,23563.87682,23563.87682
trip,0,54.05,69.3,65.8,23563.87682,23581.92558
trip,0,61.99,65.8,59.2,23581.92558,23612.40331
trip,0,107.62,59.2,46.6,23612.40331,23684.12231
trip,0,32.5,46.6,45.2,23684.12231,23699.83122
trip,0,37.98,45.2,42.8,23699.83122,23716.43748
charge,120,237.06,42.8,50.7,23716.43748,23716.43748
trip,0,82.55,50.7,40.3,23716.43748,23768.78662
charge,120,139.14,40.3,52.7,23768.78662,23768.78662
trip,0,61.48,52.7,45.0,23768.78662,23803.65365
charge,240,95.8,45.0,59.9,23803.65365,23803.65365
trip,0,34.0,59.9,58.0,23803.65365,23819.38793
trip,0,40.9,58.0,56.7,23819.38793,23828.80475
trip,0,139.96,56.7,48.3,23828.80475,23881.35077
charge,120,740.77,48.3,61.2,23881.35077,23881.35077
trip,0,98.66,61.2,51.1,23881.35077,23934.57045
charge,120,56.76,51.1,53.3,23934.57045,23934.57045
trip,0,78.23,53.3,42.9,23934.57045,23982.96708
charge,120,967.07,42.9,68.6,23982.96708,23982.96708
trip,0,97.94,68.6,56.7,23982.96708,24043.37893
charge,120,98.04,56.7,60.3,24043.37893,24043.37893
trip,0,34.35,60.3,61.2,24043.37893,24050.23641
trip,0,45.98,61.2,57.6,24050.23641,24068.321
trip,0,65.33,57.6,50.5,24068.321,24108.74526
charge,120,47.99,50.5,52.5,24108.74526,24108.74526
trip,0,32.05,52.5,51.1,24108.74526,24121.99992
trip,0,30.54,51.1,50.3,24121.99992,24133.29618
trip,0,31.28,50.3,51.0,24133.29618,24139.5207
trip,0,28.87,51.0,49.6,24139.5207,24152.21995
charge,0,61.48,49.6,52.4,24152.21995,24152.21995
trip,0,32.99,52.4,50.0,24152.21995,24168.29994
charge,240,61.63,50.0,62.3,24168.29994,24168.29994
trip,0,37.48,62.3,59.9,24168.29994,24186.76419
trip,0,59.41,59.9,53.7,24186.76419,24222.86945
trip,0,32.05,53.7,51.2,24222.86945,24237.42312
charge,120,71.4,51.2,55.0,24237.42312,24237.42312
trip,0,38.4,55.0,52.1,24237.42312,24256.86477
charge,120,93.97,52.1,56.4,24256.86477,24256.86477
trip,0,36.5,56.4,53.6,24256.86477,24271.1437
trip,0,135.45,53.6,33.4,24271.1437,24376.4473
trip,0,101.92,33.4,19.1,24376.4473,24441.31936
trip,0,38.44,19.1,17.0,24441.31936,24452.7332
trip,0,46.36,17.0,12.2,24452.7332,24474.59609
charge,DC Charging,48.81,12.2,40.8,24474.59609,24474.59609
trip,0,58.36,40.8,35.5,24474.59609,24497.28705
trip,0,38.05,35.5,32.8,24497.28705,24513.69027
trip,0,28.81,32.8,31.9,24513.69027,24526.70955
trip,0,37.66,31.9,27.9,24526.70955,24544.51512
trip,0,134.6,27.9,7.7,24544.51512,24652.46508
charge,DC Charging,42.58,7.7,40.7,24652.46508,24652.46508
trip,0,31.04,40.7,39.5,24652.46508,24665.22577
charge,120,250.72,39.5,47.5,24665.22577,24665.22577
trip,0,42.97,47.5,46.2,24665.22577,24681.04359
charge,120,1429.1,46.2,77.4,24681.04359,24681.04359
trip,0,122.71,77.4,60.6,24681.04359,24766.11053
trip,0,128.14,60.6,41.9,24766.11053,24867.82348
charge,DC Charging,43.53,41.9,78.2,24867.82348,24867.82348
trip,0,33.51,78.2,76.8,24867.82348,24884.92882
trip,0,44.47,76.8,72.0,24884.92882,24909.12869
charge,DC Charging,52.96,72.0,92.1,24909.12869,24909.12869
trip,0,74.78,92.1,82.9,24909.12869,24957.32567
trip,0,62.62,82.9,75.1,24957.32567,24995.66439
trip,0,55.29,75.1,70.9,24995.66439,25025.70478
trip,0,77.13,70.9,62.4,25025.70478,25072.7635
trip,0,45.67,62.4,59.0,25072.7635,25097.79373
trip,0,30.14,59.0,58.2,25097.79373,25109.92874
charge,DC Charging,51.89,58.2,78.8,25109.92874,25109.92874
trip,0,116.77,78.8,61.4,25109.92874,25196.19553
trip,0,104.51,61.4,45.8,25196.19553,25268.27334
trip,0,43.65,45.8,44.4,25268.27334,25275.43579
trip,0,123.55,44.4,24.9,25275.43579,25378.83482
charge,120,1294.5,24.9,52.9,25378.83482,25378.83482
trip,0,40.05,52.9,52.1,25378.83482,25394.14144
trip,0,108.98,52.1,40.1,25394.14144,25466.91866
charge,DC Charging,51.81,40.1,73.6,25466.91866,25466.91866
trip,0,90.59,73.6,61.1,25466.91866,25530.03143
trip,0,36.13,61.1,58.2,25530.03143,25548.04466
trip,0,43.91,58.2,56.2,25548.04466,25560.27118
trip,0,45.48,56.2,52.8,25560.27118,25584.69821
trip,0,31.77,52.8,52.2,25584.69821,25595.27907
trip,0,101.68,52.2,48.3,25595.27907,25621.50706
trip,0,50.46,48.3,45.1,25621.50706,25643.8933
trip,0,83.83,45.1,38.3,25643.8933,25674.97068
charge,120,390.76,38.3,48.5,25674.97068,25674.97068
trip,0,49.02,48.5,44.7,25674.97068,25697.06096
charge,DC Charging,46.57,44.7,75.1,25697.06096,25697.06096
trip,0,115.02,75.1,59.9,25697.06096,25780.56281
trip,0,55.68,59.9,53.4,25780.56281,25814.09107
trip,0,96.32,53.4,40.6,25814.09107,25874.26709
charge,240,84.99,40.6,48.3,25874.26709,25874.26709
trip,0,37.31,48.3,45.6,25874.26709,25893.24865
trip,0,31.15,45.6,42.9,25893.24865,25907.91475
trip,0,117.11,42.9,25.8,25907.91475,25990.00075
charge,DC Charging,52.49,25.8,49.7,25990.00075,25990.00075
trip,0,39.71,49.7,46.9,25990.00075,26010.12923
charge,DC Charging,51.27,46.9,70.7,26010.12923,26010.12923
trip,0,99.62,70.7,57.0,26010.12923,26080.31786
trip,0,32.39,57.0,55.1,26080.31786,26094.88422
charge,240,118.51,55.1,79.5,26094.88422,26094.88422
trip,0,46.26,79.5,76.6,26094.88422,26111.32797
charge,120,212.73,76.6,86.5,26111.32797,26111.32797
trip,0,36.95,86.5,84.4,26111.32797,26127.98089
trip,0,51.8,84.4,82.3,26127.98089,26148.98147
trip,0,86.56,82.3,70.9,26148.98147,26199.89914
trip,0,46.8,70.9,66.3,26199.89914,26217.73627
trip,0,37.11,66.3,64.9,26217.73627,26231.93904
charge,0,81.94,64.9,67.0,26231.93904,26231.93904
trip,0,153.52,67.0,44.2,26231.93904,26349.08979
charge,120,57.75,44.2,52.3,26349.08979,26349.08979
trip,0,37.44,52.3,50.0,26349.08979,26362.14546
charge,240,69.18,50.0,64.0,26362.14546,26362.14546
trip,0,135.0,64.0,44.5,26362.14546,26457.39243
charge,240,59.0,44.5,51.7,26457.39243,26457.39243
trip,0,54.87,51.7,45.9,26457.39243,26489.05169
trip,0,30.6,45.9,44.4,26489.05169,26502.67611
trip,0,115.23,44.4,29.8,26502.67611,26580.33641
trip,0,37.13,29.8,27.9,26580.33641,26596.44536
charge,120,684.42,27.9,46.5,26596.44536,26596.44536
trip,0,49.44,46.5,43.7,26596.44536,26614.31853
charge,DC Charging,66.99,43.7,72.6,26614.31853,26614.31853
trip,0,112.86,72.6,55.0,26614.31853,26696.63215
trip,0,43.77,55.0,53.5,26696.63215,26711.21338
charge,120,621.6,53.5,66.9,26711.21338,26711.21338
trip,0,69.72,66.9,64.1,26711.21338,26725.83816
trip,0,54.15,64.1,58.9,26725.83816,26757.15716
trip,0,36.32,58.9,56.5,26757.15716,26775.05557
