vin,odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes
-2.47174e+18,11267.550289355497,11267.550289355497,40.97258659610079,57.19859290037641,charge,120,781.0505867730953
-2.47174e+18,11230.885985321653,11230.885985321653,56.33225020280638,69.09893543744815,charge,120,588.6246041011005
-2.47174e+18,10983.763090534814,11164.854043599393,69.42676983154917,53.030388159106415,trip,0,125.559570465741
-2.47174e+18,10860.040869828685,10879.436019117184,52.08625884918612,34.984723673935406,trip,0,95.28720379762126
-2.47174e+18,10567.286980536424,10567.286980536424,64.5726873315449,76.08988581493179,charge,240,70.06771900411563
-2.47174e+18,11114.685159592724,11114.685159592724,42.876376461064005,47.90544306725849,charge,120,123.35513440176946
-2.47174e+18,11172.19673603859,11172.19673603859,45.51232771458712,62.3575898695218,charge,120,609.4967768163219
-2.47174e+18,11127.054385887324,11398.706908762491,71.56095860500862,49.10403591615553,trip,0,160.56115219000478
-2.47174e+18,11102.342562418242,11127.002817103548,57.7297997738614,51.211286263214326,trip,0,53.52884196242935
-2.47174e+18,11229.81349750892,11229.81349750892,49.62447931181831,66.63780815356648,charge,120,756.271120976227
-2.47174e+18,10954.81457405503,10954.81457405503,69.34589309363234,78.8423866857869,charge,240,289.7722363741541
-2.47174e+18,11572.30925172475,11572.30925172475,71.85179505874781,80.71520997389246,charge,120,588.3863092016147
-2.47174e+18,11553.184217656328,11553.184217656328,70.07193163975481,79.84393299826117,charge,120,691.8594137477735
-2.47174e+18,11346.901072937762,11613.037931660752,76.37178145449924,55.49735555377328,trip,0,127.34240909360288
-2.47174e+18,12281.200395461909,12281.200395461909,27.332333045562635,51.16673362701904,charge,DC Charging,22.25912800265784
-2.47174e+18,13132.583295220044,13183.036696564082,43.806599867389146,36.91377437194211,trip,0,48.59328540494074
-2.47174e+18,12932.61657779336,12932.61657779336,41.35038811910486,47.34097075490575,charge,120,128.16200834959858
-2.47174e+18,12981.514965337205,12981.514965337205,70.09959802972566,73.07222103339761,charge,120,71.4073028481867
-2.47174e+18,12951.526581716833,12951.526581716833,62.82642620989277,67.76642590639965,charge,240,34.28072203269607
-2.47174e+18,12506.787655081684,12506.787655081684,56.91251965931743,67.6597894059244,charge,120,245.6106618275236
-2.47174e+18,13253.886926091498,13253.886926091498,47.68447868634336,62.88802664817069,charge,120,429.1578367751703
-2.47174e+18,12534.807480997368,12534.807480997368,45.35471269355262,52.31975236511984,charge,0,235.8843181501709
-2.47174e+18,13154.936444374714,13154.936444374714,40.68425794818848,54.058209522249534,charge,120,520.025852370953
-2.47174e+18,13199.807843228784,13199.807843228784,38.99949558777715,55.40789072232316,charge,120,576.5861303150572
-2.47174e+18,13058.70213290992,13073.13558523934,52.72065319751121,42.46145196051414,trip,0,46.74839014622325
-2.47174e+18,13436.58133048194,13436.58133048194,38.37521586455885,49.68445685194453,charge,120,471.8869187376774
-2.47174e+18,11203.24229572763,11203.24229572763,56.5239708079016,61.91180201007106,charge,120,140.7592401039409
-2.47174e+18,11524.063943351786,11524.063943351786,49.13070039709344,63.44721725585342,charge,120,544.8110849172039
-2.47174e+18,11197.2321033171,11197.2321033171,59.31785055818756,66.81572451366256,charge,240,62.638996454194725
-2.47174e+18,11776.043989648066,11876.483319827556,57.57660504818919,38.275617929597786,trip,0,115.6529037389455
-2.47174e+18,11943.218942834004,11971.46938965098,54.07517894382988,47.68995006150857,trip,0,58.09006440062282
-2.47174e+18,12205.296751478856,12368.192591558032,62.33180177347857,47.52049968290521,trip,0,88.99210003101155
-2.47174e+18,11184.474091868784,11184.474091868784,38.52017969541853,46.635777377593065,charge,120,54.92699835960406
-2.47174e+18,11134.139063294597,11224.719163329217,54.80750426006422,55.33274287888004,trip,0,44.39359009678864
-2.47174e+18,11560.483925208551,11560.483925208551,57.804033127076295,65.81810066365597,charge,120,178.4266058521548
-2.47174e+18,12148.896275069896,12148.896275069896,43.94387635309373,82.59454346012144,charge,DC Charging,61.20643979507823
-2.47174e+18,11805.02912116801,11805.02912116801,68.87803775886559,78.35112550103388,charge,120,414.8943588523575
-2.47174e+18,11419.60056804267,11433.47850591649,62.67225942187024,54.340087481332496,trip,0,45.71301434614319
-2.47174e+18,11706.026046938996,11706.026046938996,54.62647058897437,61.11384239539797,charge,240,76.52292215045853
-2.47174e+18,9770.7540766684,9770.7540766684,61.25625216985546,76.25522850367317,charge,120,778.2969639429251
-2.47174e+18,10245.30896337116,10245.30896337116,61.21447074433609,71.8992849025443,charge,120,559.2479497714521
-2.47174e+18,9644.35096929444,9644.35096929444,63.15226841194018,68.20318120644568,charge,120,159.16127377738945
-2.47174e+18,10039.467862046546,10068.593835213524,46.13254375703318,36.88250362949152,trip,0,44.734400980610594
-2.47174e+18,10027.723754346704,10027.723754346704,43.308688249713335,50.465037778740026,charge,120,122.1033493170478
-2.47174e+18,9608.77246763339,9608.77246763339,60.35852095416343,69.97157437921405,charge,120,219.93734987635912
-2.47174e+18,10378.568403447389,10451.901884239942,50.069494057276486,44.9415514326509,trip,0,58.6803152280498
-2.47174e+18,10197.728051545131,10227.205393265209,40.76392679797769,34.35570233859906,trip,0,52.20152047017035
-2.47174e+18,10189.305926579957,10189.305926579957,34.88498285684886,52.24117781488204,charge,DC Charging,17.222675356753406
-2.47174e+18,10142.16838960388,10150.568005263738,59.218682942909545,55.98548421641671,trip,0,31.532861947221303
-2.47174e+18,10123.622538898018,10123.622538898018,36.31673579338446,41.69473584896895,charge,120,191.75109678800467
-2.47174e+18,10649.556981411575,10649.556981411575,26.38216366754906,49.04553129887732,charge,DC Charging,38.070517595673536
-2.47174e+18,9254.921390871434,9254.921390871434,29.056764465232053,34.56560855926482,charge,120,28.996207055539102
-2.47174e+18,9356.158648278311,9356.158648278311,49.09306605414558,60.274609758981725,charge,120,363.89793682503256
-2.47174e+18,9462.050675881736,9462.050675881736,47.57833120324214,82.10701951044177,charge,DC Charging,46.21714037341653
-2.47174e+18,9516.923306523951,9516.923306523951,55.05720924713367,83.35604051743881,charge,DC Charging,33.96507660242965
-2.47174e+18,8936.498361241865,8961.568232814614,62.65698826482812,48.73100156368327,trip,0,74.23189674263308
-2.47174e+18,8055.274203752003,8177.21698324518,47.75246840830808,38.15595013714661,trip,0,89.38754686054615
-2.47174e+18,8609.815644279835,8609.815644279835,36.6878939316866,49.02682877991689,charge,120,592.4522519662752
-2.47174e+18,10300.678892831573,10300.678892831573,37.57430551006831,80.04151070147645,charge,DC Charging,62.60882514180016
-2.47174e+18,10065.63896129807,10065.63896129807,70.2899094320053,77.15156565618125,charge,120,337.11814585483853
-2.47174e+18,9714.569296132391,9714.569296132391,61.175484717054935,66.92632161165726,charge,120,131.7906392860819
-2.47174e+18,9651.296509549096,9651.296509549096,70.74966041262051,73.90546101882158,charge,120,73.85987733246512
-2.47174e+18,9894.821810208055,9894.821810208055,64.12439403259745,73.16937824957598,charge,120,200.8644990809848
-2.47174e+18,10004.993803142372,10027.820021840114,69.33977887896727,64.7822055652669,trip,0,38.00465651210027
-2.47174e+18,10171.08361968352,10171.08361968352,56.55015897287816,73.24162238122013,charge,120,879.6240688188556
-2.47174e+18,10253.861571024914,10400.029294333988,71.08154780715427,47.35626835852966,trip,0,200.06751829756732
-2.47174e+18,10391.390324783986,10471.361841126907,57.018054570582485,47.33770203618269,trip,0,49.646618221848136
-2.47174e+18,10184.027369244654,10184.027369244654,55.65680491368671,58.6666071660893,charge,240,111.33609936676974
-2.47174e+18,10314.741065437644,10370.905236986437,72.05574984502141,68.02393556740222,trip,0,39.6109845526111
-2.47174e+18,12841.207462893866,12841.207462893866,71.7732420675146,82.82916664219806,charge,120,853.168016751499
-2.47174e+18,13200.721222048816,13200.721222048816,69.16058579930998,72.66126681980559,charge,240,35.56135287839172
-2.47174e+18,12641.164186746842,12641.164186746842,69.19734010947914,74.39378580458839,charge,120,197.9345258509464
-2.47174e+18,12936.755408787629,13119.500376514688,70.35220770014962,55.66241495355867,trip,0,104.04444524123544
-2.47174e+18,13263.0173856518,13324.913916091851,65.20270452336942,57.21136269485449,trip,0,42.98620690060183
-2.47174e+18,12743.309497149728,12743.309497149728,54.65769162114936,73.05263051251741,charge,240,42.60044740909251
-2.47174e+18,13174.49287018904,13174.49287018904,58.06965347818926,66.24081136892192,charge,120,130.50627206734882
-2.47174e+18,13079.14730560817,13079.14730560817,54.10491599916236,60.08017002574058,charge,120,97.55234290821834
-2.47174e+18,13180.220128198322,13180.220128198322,54.77901535579695,57.21484932815909,charge,120,118.9077131560788
-2.47174e+18,13319.423853612789,13319.423853612789,42.88054655102843,54.941106792941305,charge,120,454.26213074975936
-2.47174e+18,10402.411451872636,10402.411451872636,61.164251357468025,75.3372469853539,charge,120,835.8524546804721
-2.47174e+18,11204.358055860555,11204.358055860555,55.14933084833387,71.24464770814826,charge,120,707.704582876235
-2.47174e+18,10865.543111772971,10865.543111772971,74.36734862518784,76.21628716795247,charge,120,124.9180195969317
-2.47174e+18,12444.528772246864,12444.528772246864,55.88108097974554,65.85219884780201,charge,120,184.69442168106124
-2.47174e+18,12788.407243524798,12788.407243524798,38.09412879356406,78.72783988600185,charge,DC Charging,51.502270070038925
-2.47174e+18,12414.44518952207,12414.44518952207,67.54848653754763,76.60016004692395,charge,120,508.42026923856
-2.47174e+18,13110.14959297702,13110.14959297702,36.0593837240975,74.43361514222886,charge,DC Charging,58.83802380960148
-2.47174e+18,12637.87881905234,12637.87881905234,62.0596530746282,74.9358919090786,charge,120,451.1769198300922
-2.47174e+18,12568.622469178632,12568.622469178632,70.18711240049619,81.9865999126843,charge,120,696.7225135020826
-2.47174e+18,12405.038452840548,12405.038452840548,57.93630838074768,67.42283998568988,charge,120,330.39677518699415
-2.47174e+18,12595.14573854371,12595.14573854371,64.14968490925062,70.13037418264477,charge,120,135.82094834518267
-2.47174e+18,15457.69160372344,15457.69160372344,44.83683353475752,50.18657563072265,charge,120,159.2604458480211
-2.47174e+18,15159.32695882241,15159.32695882241,68.35078308746083,74.86964042842675,charge,240,145.17581724980903
-2.47174e+18,15518.523165719958,15518.523165719958,51.416108136359206,69.31101535606473,charge,120,878.6293686253579
-2.47174e+18,14750.091972311982,14938.70224203005,65.65150973680903,46.79387440649834,trip,0,104.58642357070596
-2.47174e+18,15293.114321204968,15293.114321204968,51.39761019246186,62.76816273259613,charge,DC Charging,29.062879088244298
-2.47174e+18,15122.679963716644,15122.679963716644,44.82289680650402,56.89647612453317,charge,120,433.2141362533632
-2.47174e+18,12651.236651431303,12651.236651431303,56.32148274292584,69.64173886859928,charge,120,677.9705823098475
-2.47174e+18,11915.612534008143,12135.961389468846,61.95368677474613,30.01557388822526,trip,0,287.5596948235504
-2.47174e+18,11468.73595475556,11468.73595475556,25.702456258893346,45.26662823359135,charge,240,76.68605708299171
-2.47174e+18,12570.4498925467,12570.4498925467,55.28750749828594,70.56461256927405,charge,120,597.4807292778773
-2.47174e+18,12282.54250311583,12516.985002987369,52.85873206604343,34.372244779270005,trip,0,113.75915129795914
-2.47174e+18,11322.331715261307,11322.331715261307,28.112598578805187,68.73864636406354,charge,DC Charging,69.20887381482198
-2.47174e+18,12805.527104848366,12805.527104848366,32.25569511949648,78.57587715256685,charge,DC Charging,64.07687934711593
-2.47174e+18,13067.459119060575,13067.459119060575,59.523720709920674,72.11080369111343,charge,120,448.422175687542
-2.47174e+18,12651.74992772157,12651.74992772157,64.21214422914528,77.71835058703056,charge,120,703.53323674786
-2.47174e+18,12650.37919376352,12813.36672086547,76.288281873791,63.64414666318863,trip,0,89.53439072607361
-2.47174e+18,13244.61732937858,13244.61732937858,56.04994373998751,56.70624759058023,charge,120,226.4619622590204
-2.47174e+18,6827.555929660661,6827.555929660661,63.55031356477843,77.1007534236313,charge,240,227.3887429597902
-2.47174e+18,6910.59750929122,6910.59750929122,69.85124472698949,73.53416725906933,charge,240,23.001084385716744
-2.47174e+18,6715.0282581879455,6715.0282581879455,52.166974535352594,53.09391025962452,charge,0,90.98760356110346
-2.47174e+18,6856.109669434702,6856.109669434702,52.99522342446505,62.84894366797199,charge,120,92.63911248115178
-2.47174e+18,7129.609040561971,7129.609040561971,68.42868611984441,76.83889091886253,charge,120,509.2718258973841
-2.47174e+18,6990.605033548385,6990.605033548385,50.74821214803719,58.43443007519044,charge,120,339.70203402818225
-2.47174e+18,7077.269837834937,7182.080144038792,58.50017356611593,53.22753003315862,trip,0,57.54555110423623
-2.47174e+18,7173.13700030611,7173.13700030611,53.85502120110142,63.15770139068757,charge,240,19.673545846683023
-2.47174e+18,7453.43511866339,7453.43511866339,55.59850993190824,68.59005041091329,charge,120,633.1935033791189
-2.47174e+18,7287.952446060924,7421.177628617999,71.41422895674333,59.16926528345673,trip,0,92.83291530727637
-2.47174e+18,7312.402971288852,7312.402971288852,52.550916156338765,53.87850626258484,charge,120,147.95052075272216
-2.47174e+18,7218.16950533689,7218.16950533689,49.52352287174176,51.37483660452257,charge,120,36.492963231769416
-2.47174e+18,11164.83178714208,11164.83178714208,65.67421228176016,78.618212507895,charge,120,689.1048297927061
-2.47174e+18,11785.442737593554,11785.442737593554,55.06239741423423,69.76498046018766,charge,120,727.4551228365492
-2.47174e+18,11789.923752781337,11845.563255653373,51.675881733749634,38.3907258594303,trip,0,74.96745363575218
-2.47174e+18,11884.636875759412,11884.636875759412,42.015497336961,57.41232352194814,charge,120,829.3710128244386
-2.47174e+18,11637.35686916388,11701.211286444895,65.49690580832127,50.61833523898694,trip,0,100.1979593280778
-2.47174e+18,11620.376144992924,11620.376144992924,59.23727866822674,71.6621121198637,charge,240,139.3490456174301
-2.47174e+18,12378.601062387848,12408.69490778981,51.92165245663196,44.935852966343695,trip,0,48.88532320492232
-2.47174e+18,12106.850225860297,12106.850225860297,63.88238501845544,73.89557859254886,charge,120,425.64024780179767
-2.47174e+18,12775.657220812516,12969.008446213473,63.83773917251913,46.00310324908371,trip,0,92.61590932426114
-2.47174e+18,13051.058909708185,13124.23494063898,70.05385358077802,61.51328527122028,trip,0,56.00567283629814
-2.47174e+18,14375.548072034688,14375.548072034688,37.29753807709184,54.10610169940688,charge,240,96.8770966023918
-2.47174e+18,14187.53982672479,14187.53982672479,53.98736547695154,66.56037220701722,charge,120,533.2096986968616
-2.47174e+18,13817.510893763423,13862.094966440642,75.52986042215173,67.29838352030941,trip,0,65.72285779431891
-2.47174e+18,13722.853691937593,13888.745604975828,70.9019463462729,56.52984573682583,trip,0,84.92848799422654
-2.47174e+18,13704.506228176602,13772.149560460011,53.81577634065007,47.73656471443166,trip,0,50.03172494936485
-2.47174e+18,13511.73270182167,13550.103493787046,41.54086057313487,39.27751562933478,trip,0,35.69600247178732
-2.47174e+18,13862.55138753024,13862.55138753024,61.37397524751308,65.4605246268115,charge,240,52.57631512847867
-2.47174e+18,13600.759176198646,13697.819232728243,56.98643090903162,48.54618003528472,trip,0,50.32648593655486
-2.47174e+18,13813.420660913367,13851.45733578837,65.19963303641632,50.90744796217695,trip,0,92.17846934609771
-2.47174e+18,13860.205362047884,13894.393810216445,65.47638896569632,57.57610812143154,trip,0,56.82593286566059
-2.47174e+18,14175.39029067116,14320.867908459815,62.81962752528871,51.74372240814882,trip,0,71.00328598831969
-2.47174e+18,14192.576724795024,14192.576724795024,46.78415913894928,57.12909449245964,charge,240,29.121353526514703
-2.47174e+18,14192.767123003863,14249.675768276908,59.429965583824064,53.92518901381466,trip,0,45.32572105948559
-2.47174e+18,12597.350629689445,12611.74083258774,63.05524048420253,51.86378244684676,trip,0,78.5984793751041
-2.47174e+18,12441.01905421537,12441.01905421537,59.686768351605366,66.3321557136378,charge,120,128.53336298171274
-2.47174e+18,12616.832493967438,12706.707604820216,69.12890461927685,61.13541049110562,trip,0,50.53150589116592
-2.47174e+18,12577.693678946674,12577.693678946674,57.99028947635607,62.48656806246916,charge,120,85.91666855717229
-2.47174e+18,13223.073705475485,13223.073705475485,61.25996786380996,70.27986903344387,charge,120,185.56356692550207
-2.47174e+18,12617.48490741032,12617.48490741032,61.76946657973864,80.67921593288705,charge,DC Charging,28.63614163627873
-2.47174e+18,12669.773181945127,12737.266338239726,75.27657778548522,65.62990418317587,trip,0,67.26463027924169
-2.47174e+18,12609.863653232678,12911.431089162395,66.55903635003128,45.71756977289545,trip,0,150.00969880724645
-2.47174e+18,12857.495829941765,12891.645069531804,43.53423259830616,38.34804456470396,trip,0,36.05679674409466
-2.47174e+18,12813.558447475818,12813.558447475818,60.5399227435398,69.57265994625196,charge,120,213.20197882251367
-2.47174e+18,13177.09586668053,13219.744041720547,61.0994395316486,57.80415573101026,trip,0,38.46338941142135
-2.47174e+18,13162.28208715914,13162.28208715914,50.360551957172405,56.36756474795504,charge,120,117.2439018373477
-2.47174e+18,11908.781498969993,11908.781498969993,69.4574386862944,76.65315142528927,charge,120,288.58377340140254
-2.47174e+18,12288.88555952783,12288.88555952783,51.5972798518065,65.26954428755226,charge,240,225.917853436028
-2.47174e+18,12344.923879903192,12344.923879903192,55.6471188012728,70.6986082454613,charge,120,623.7601265891484
-2.47174e+18,12272.831528736964,12395.632435019628,62.064381093870615,42.476716876950825,trip,0,120.94432079426971
-2.47174e+18,12655.72831826713,12655.72831826713,45.414695842785655,52.41354280101347,charge,240,43.76895102148109
-2.47174e+18,12544.812707153533,12601.845826469931,54.39774834423624,49.21320022577662,trip,0,34.3560221636962
-2.47174e+18,12741.992021431914,12741.992021431914,50.32858606065204,55.62518424730303,charge,240,35.414372853503835
-2.47174e+18,12518.405274460963,12545.386398825576,46.97088138793542,43.28514456333451,trip,0,33.51020422144523
-2.47174e+18,5152.282366617739,5152.282366617739,37.60691848951418,75.37870523449136,charge,DC Charging,64.04028051197207
-2.47174e+18,3743.212295085882,3743.212295085882,44.850186450416,61.404050139360194,charge,240,137.06919328653336
-2.47174e+18,3318.746866540225,3318.746866540225,49.783946427981824,66.96008747606646,charge,120,525.6372839701382
-2.47174e+18,3384.3678422218863,3384.3678422218863,52.524969568987736,68.06435327441284,charge,120,262.2088883316053
-2.47174e+18,5040.392129707838,5040.392129707838,53.16220533033687,65.7806683864124,charge,240,134.7384333735873
-2.47174e+18,14275.59566967348,14275.59566967348,44.42585535118134,62.23865753878332,charge,120,618.5091168263727
-2.47174e+18,14320.278001774715,14320.278001774715,50.94054244904445,64.19944204772638,charge,120,513.1073870242114
-2.47174e+18,13711.740028656532,13711.740028656532,61.6791625625781,66.35808754884073,charge,120,160.9409727305875
-2.47174e+18,14007.658788874764,14080.23626540014,63.501842739771305,50.39854114418393,trip,0,81.87250328080512
-2.47174e+18,13562.683528798574,13562.683528798574,59.43879467085218,76.1522039373869,charge,240,50.79171043361838
-2.47174e+18,13774.512853509625,13805.164411403452,77.05409445040169,72.94059517828457,trip,0,57.70007996425336
-2.47174e+18,7834.139998743882,7856.619450462357,63.38396436221156,53.91664131435386,trip,0,58.37273123285775
-2.47174e+18,7856.645599611224,7856.645599611224,50.08328698932432,56.22715693520605,charge,120,119.57655997196554
-2.47174e+18,7641.138793411944,7641.138793411944,49.894796047008434,58.39241614387006,charge,120,103.33198738314314
-2.47174e+18,7326.680839767877,7326.680839767877,60.59647491530556,64.35585023862474,charge,120,238.1242197228452
-2.47174e+18,6651.468875699385,6661.535613390832,76.57742153230329,74.97638588619276,trip,0,32.36710233914938
-2.47174e+18,7542.371386895968,7574.328301148113,66.56250471451204,64.24330825298983,trip,0,39.880003411307314
-2.47174e+18,7289.725612596751,7289.725612596751,63.66721987998785,70.61533218812684,charge,120,492.4793400328516
-2.47174e+18,7823.842517994427,7823.842517994427,59.91409864907261,71.09775693659854,charge,120,572.969994002236
-2.47174e+18,13215.977044964158,13215.977044964158,62.88678610518466,65.50346469510342,charge,120,405.538640954072
-2.47174e+18,13481.299611895334,13481.299611895334,45.670612825940026,74.79679703168338,charge,DC Charging,28.370062217892787
-2.47174e+18,12673.196355336238,12705.704130090851,57.03841036145708,40.74204598567535,trip,0,60.72335439367707
-2.47174e+18,14023.919861074544,14023.919861074544,37.03511575359297,68.43931889486397,charge,DC Charging,42.51877181627499
-2.47174e+18,13302.21611619283,13302.21611619283,50.39512056501539,62.49310549991528,charge,120,526.3188496721632
-2.47174e+18,13280.916814466813,13503.025357080744,67.75049144727234,46.25480003862376,trip,0,108.76244717358009
-2.47174e+18,13487.16866996924,13487.16866996924,47.1094031487811,55.81590308906443,charge,120,205.96868099698125
-2.47174e+18,13862.687196042838,13920.25391295688,66.1979410702019,50.56191170596241,trip,0,66.9886632884769
-2.47174e+18,13799.829158005374,13799.829158005374,41.75127180904303,45.29547467632234,charge,120,383.6801939069509
-2.47174e+18,10925.252256356538,10945.517624869375,61.69648712943718,60.3364975001383,trip,0,32.153728607307755
-2.47174e+18,11397.833259530586,11397.833259530586,64.77430111559019,75.85029418039612,charge,120,626.5270770178917
-2.47174e+18,12157.02348252977,12157.02348252977,68.63345191671799,75.71774763617609,charge,120,445.1777384099231
-2.47174e+18,11752.431283111837,11775.863684315267,55.607822174187405,53.79848258037983,trip,0,34.52475564875495
-2.47174e+18,11559.533931348356,11559.533931348356,53.29295634422816,66.98589945824955,charge,120,465.7146707610385
-2.47174e+18,13902.879858492255,13948.062406949026,43.4415386882074,39.84502785009996,trip,0,42.44125709332448
-2.47174e+18,14410.797038334282,14410.797038334282,45.347853614542174,57.01461306704905,charge,0,412.7776094164974
-2.47174e+18,13367.006096894824,13367.006096894824,61.58390045224608,71.90854627225963,charge,120,424.5647490419511
-2.47174e+18,14913.62406186584,14913.62406186584,41.34454136538234,46.716743540363225,charge,0,276.37546884604285
-2.47174e+18,14148.955563130472,14191.041701762815,66.08554995585052,63.90801398210754,trip,0,41.12794800112768
-2.47174e+18,14421.788207662798,14465.296402597922,69.70441154545611,64.2424692818509,trip,0,50.70097623864577
-2.47174e+18,14305.060791083544,14305.060791083544,35.8325365818813,53.11692203943485,charge,120,430.631849954848
-2.47174e+18,13298.012709582275,13298.012709582275,40.25604147547663,67.86690631994648,charge,DC Charging,31.39081970149224
-2.47174e+18,14059.0916029258,14086.243805092914,67.13292700685882,64.04214040704372,trip,0,37.54298417246892
-2.47174e+18,14325.011327875607,14325.011327875607,59.50257691583901,68.11421213066856,charge,120,178.42740678956906
-2.47174e+18,14748.823094738382,14748.823094738382,63.8870785266085,74.73255036518167,charge,0,338.2438153343133
-2.47174e+18,14884.999089195484,14884.999089195484,63.78031847167113,74.34436277749575,charge,120,329.4180937417813
-2.47174e+18,6994.266870428549,6994.266870428549,43.19436163843363,52.50503968593642,charge,120,699.1845310384749
-2.47174e+18,6649.913402220519,6649.913402220519,41.75364444643658,48.93222388827476,charge,120,152.7497537576194
-2.47174e+18,7161.145574653178,7161.145574653178,37.17801467093923,58.92562043770448,charge,240,208.42489974649448
-2.47174e+18,7838.045159209119,7838.045159209119,35.749413747231905,68.28023035461271,charge,DC Charging,79.94309310613662
-2.47174e+18,8020.044543564493,8020.044543564493,67.35898614586796,80.77568671813358,charge,240,63.194682827510015
-2.47174e+18,7707.453956968669,7707.453956968669,58.90087607283496,64.56931936269862,charge,120,149.16381278531526
-2.47174e+18,8150.553195532579,8260.94257603259,65.08599952284793,43.6483727596376,trip,0,111.54197231972697
-2.47174e+18,8056.913226095237,8056.913226095237,69.5421116440409,71.79822156749186,charge,120,258.27471579033624
-2.47174e+18,6630.717468119785,6630.717468119785,39.68572271639792,53.635057539955966,charge,120,332.9759538483421
-2.47174e+18,6441.83545480603,6441.83545480603,47.84783117598407,63.75560997164493,charge,0,283.62392040745283
-2.47174e+18,7333.413347061595,7333.413347061595,61.87350025861651,79.06864194793249,charge,240,301.9955024404118
-2.47174e+18,7599.889953485865,7665.03163664913,56.9161433237003,42.43858999697861,trip,0,115.71748332265598
-2.47174e+18,7400.564664990012,7558.324276626502,36.29072305977882,21.7757645777146,trip,0,120.48390192169164
-2.47174e+18,6882.738456688245,6882.738456688245,26.19450099137784,30.911475211570263,charge,0,403.9628766852888
-2.47174e+18,7133.509873795189,7174.914083454887,58.39676683869478,56.27047835401566,trip,0,25.32505234939004
-2.47174e+18,7088.526632636626,7088.526632636626,56.64226331853367,57.40228310760381,charge,120,100.16806834377824
-2.47174e+18,6945.546897989491,6945.546897989491,53.78993903841535,61.74125116283093,charge,120,62.49116743564774
-2.47174e+18,7384.65409858378,7452.757803489482,62.20485273126518,53.06803835093152,trip,0,42.57597877108736
-2.47174e+18,6895.894573482318,6895.894573482318,56.20054438210944,67.90345604313481,charge,120,620.7012504916615
-2.47174e+18,7164.68691476481,7347.586265532754,62.67745334081902,50.6471054116144,trip,0,88.36688027607869
-2.47174e+18,7145.401107383679,7152.841299296799,36.47258499701333,33.08707174319594,trip,0,33.13228590722136
-2.47174e+18,6901.560251651327,6901.560251651327,45.77819827109794,60.56331934019588,charge,240,311.1217037132716
-2.47174e+18,11188.2614184775,11188.2614184775,58.31786298471974,73.0882377551406,charge,120,665.1830718540033
-2.47174e+18,10983.874267111303,10983.874267111303,59.33894258563518,66.67478825805335,charge,120,287.90412994917176
-2.47174e+18,11226.207248917,11226.207248917,59.75700417030264,73.4325210025113,charge,120,451.7729774537724
-2.47174e+18,10620.852121380867,10620.852121380867,62.50454703127362,70.60810831974888,charge,120,127.3256534828969
-2.47174e+18,10723.846900715504,10775.666218240964,69.65652740896812,65.48921852933543,trip,0,32.22993980461659
-2.47174e+18,10947.584102215114,10947.584102215114,66.8472384572826,75.09660391296232,charge,120,285.0160457458983
-2.47174e+18,11457.273450000965,11457.273450000965,57.18625011643015,70.7335508486108,charge,120,555.1090255896057
-2.47174e+18,11583.188578748772,11583.188578748772,57.26052373258264,65.2440755208351,charge,120,248.70897608328775
-2.47174e+18,11819.71574664084,11819.71574664084,48.818478571647056,56.308809528908064,charge,0,273.5103875653064
-2.47174e+18,10947.689287239578,10947.689287239578,49.1877702351996,69.87989226689679,charge,240,57.52015738351763
-2.47174e+18,11440.782035912169,11517.679218701756,64.24093798136857,59.90616523238308,trip,0,38.951917182552286
-2.47174e+18,12097.895518492767,12097.895518492767,46.786643937383246,54.813446983212245,charge,120,216.69283250499885
-2.47174e+18,9040.660827493655,9040.660827493655,66.55090898848684,79.77674993277323,charge,120,606.3849747745019
-2.47174e+18,9162.597565695902,9162.597565695902,63.35424456242376,72.63727442437835,charge,240,82.67490641051701
-2.47174e+18,9526.3127342774,9526.3127342774,67.46848408056127,78.42541258187993,charge,240,32.0989905420748
-2.47174e+18,9981.388419614172,9981.388419614172,52.53605338052076,62.22959229219136,charge,120,289.39964028904785
-2.47174e+18,10220.211017660376,10352.147978583693,55.28927906753979,45.623406158280936,trip,0,66.91287859034115
-2.47174e+18,9824.379798761114,9824.379798761114,40.65917126214735,47.540414351725445,charge,120,89.44420517322976
-2.47174e+18,9826.53342885062,9826.53342885062,34.11342130793549,49.529318013483625,charge,120,419.24469847406766
-2.47174e+18,10048.786056903678,10048.786056903678,48.18498438756945,60.22984465606943,charge,240,80.66251111035871
-2.47174e+18,10509.785390010602,10570.962031489733,67.57172975623207,62.50652903813797,trip,0,39.08679504311095
-2.47174e+18,10528.060955147272,10528.060955147272,60.108977018844335,74.18614589557063,charge,120,779.577438605825
-2.47174e+18,10192.602611650504,10390.876912750644,71.19382963638935,53.05076862034469,trip,0,139.50045482621874
-2.47174e+18,10257.144275807404,10257.144275807404,49.87322661615799,60.90829446636296,charge,240,60.04586145840359
-2.47174e+18,5884.51493272993,5884.51493272993,42.05902157249309,50.263150814674844,charge,120,62.95573115934451
-2.47174e+18,5929.604690368962,5929.604690368962,39.10589615220034,39.57271906507875,charge,0,32.924006137334324
-2.47174e+18,5730.509410898125,5730.509410898125,59.883556334988384,72.43480453880754,charge,120,499.899544613372
-2.47174e+18,5986.800046013432,6234.827282319385,70.67774505424102,50.25734339107687,trip,0,156.223147004474
