event,charge_mode,duration_b_e,duration_minutes,km_driven,charge,time
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5130344937191502,0.013677811549459077,0.0346223764575449,0.5196850389980782,261.0
0.9999999000000099,0.9999999666666678,0.5096566523584897,0.030395136776575727,0.0,0.8317823902421029,262.0
0.0,0.0,0.5095771737382389,0.01570415400123079,0.029995042133863482,0.5196850389980782,263.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.08510638297441203,0.0,0.5569076588712187,264.0
0.0,0.0,0.5095771737382389,0.026849037485975225,0.11076681537312395,0.4860415171896626,265.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.9999999666666678,0.5096566523584897,0.030395136776575727,0.0,0.8317823902421029,262.0
0.0,0.0,0.5095771737382389,0.01570415400123079,0.029995042133863482,0.5196850389980782,263.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.08510638297441203,0.0,0.5569076588712187,264.0
0.0,0.0,0.5095771737382389,0.026849037485975225,0.11076681537312395,0.4860415171896626,265.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
0.0,0.0,0.5095771737382389,0.01570415400123079,0.029995042133863482,0.5196850389980782,263.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.08510638297441203,0.0,0.5569076588712187,264.0
0.0,0.0,0.5095771737382389,0.026849037485975225,0.11076681537312395,0.4860415171896626,265.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.08510638297441203,0.0,0.5569076588712187,264.0
0.0,0.0,0.5095771737382389,0.026849037485975225,0.11076681537312395,0.4860415171896626,265.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.0,0.0,0.5095771737382389,0.026849037485975225,0.11076681537312395,0.4860415171896626,265.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5096963916686151,0.018743667678888364,0.08924144767099879,0.4753042229954874,266.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.0,0.0,0.5096566523584897,0.007092198581201003,0.02127747479192795,0.5225483174498582,267.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.28926038499041234,0.0,0.6156048671327097,268.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
0.0,0.0,0.5095771737382389,0.12259371833218877,0.48194513290842633,0.2899069432427295,269.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5101732633901201,0.10283687942741454,0.3456453477849888,0.37652111640907593,270.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.6666666444444452,0.5096169130483642,0.018743667678888364,0.0,0.5676449530653939,271.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,272.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,273.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.9999999000000099,0.3333333222222226,0.5096169130483642,0.0987841945238711,0.0,0.5590551177100538,274.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
0.0,0.0,0.5095771737382389,0.011651469097687361,0.03342422739159168,0.5232641370628032,275.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.6666666444444452,0.5099348275293676,0.03748733535777673,0.0,0.6091624906162045,276.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.019756838904774223,0.06850107418449815,0.5003579094485628,277.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
,,,,,,278.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.01671732522711665,0.06697240123828196,0.5053686467391779,279.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030395136776575727,0.0,0.8962061554071539,280.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
,,,,,,281.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
,,,,,,282.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5095771737382389,0.05167173252017873,0.16513799367638063,0.44452397963885193,283.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,284.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.014690982775344934,0.0,0.5368647097087583,285.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
0.0,0.0,0.5095771737382389,0.009118541032972717,0.024954552959853365,0.5232641370628032,286.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
0.9999999000000099,0.9999999666666678,0.5096169130483642,0.030901722389518656,0.0,0.9012168926977691,287.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
0.0,0.0,0.5095771737382389,0.03292806484129037,0.14605023959119476,0.4559770934459721,288.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5096169130483642,0.02380952380831765,0.0867625185690266,0.49176807409322276,289.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5096566523584897,0.3019250253139856,0.0,0.6127415886809296,290.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
0.0,0.0,0.5095771737382389,0.08156028368381153,0.22467360760874602,0.41589119512105144,291.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.0,0.0,0.5097361309787405,0.19402228975714172,0.4787638405608953,0.29277022169450956,292.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,293.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
,,,,,,294.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
0.0,0.0,0.5108090923521268,0.011144883484744433,0.04193521730836285,0.5168217605462981,303.0
,,,,,,295.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
0.0,0.0,0.5108090923521268,0.011144883484744433,0.04193521730836285,0.5168217605462981,303.0
0.0,0.0,0.5105309171812489,0.007092198581201003,0.03127582216988244,0.5254115959016382,304.0
,,,,,,296.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
0.0,0.0,0.5108090923521268,0.011144883484744433,0.04193521730836285,0.5168217605462981,303.0
0.0,0.0,0.5105309171812489,0.007092198581201003,0.03127582216988244,0.5254115959016382,304.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.08206686929675445,0.0,0.6549749458446852,305.0
,,,,,,297.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
0.0,0.0,0.5108090923521268,0.011144883484744433,0.04193521730836285,0.5168217605462981,303.0
0.0,0.0,0.5105309171812489,0.007092198581201003,0.03127582216988244,0.5254115959016382,304.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.08206686929675445,0.0,0.6549749458446852,305.0
,,,,,,306.0
0.0,0.0,0.5118820537255131,0.007598784194143932,0.02383903486396588,0.5204008586110231,298.0
0.9999999000000099,0.3333333222222226,0.5095771737382389,0.2497467071808639,0.0,0.6098783102291496,299.0
,,,,,,300.0
0.9999999000000099,0.6666666444444452,0.5095771737382389,0.014184397162402006,0.0,0.5597709373229987,301.0
,,,,,,302.0
0.0,0.0,0.5108090923521268,0.011144883484744433,0.04193521730836285,0.5168217605462981,303.0
