event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,104.66,97.5,87.6,182891.54515,182928.27509
trip,0,53.86,87.6,88.4,182928.27509,182934.01684
trip,0,112.68,88.4,74.2,182934.01684,182995.32234
trip,0,86.76,74.2,68.3,182995.32234,183020.07536
trip,0,105.3,68.3,66.5,183020.07536,183032.05111
trip,0,186.4,66.5,67.5,183032.05111,183041.73278
charge,120,358.6,67.5,83.0,183041.73278,183041.73278
trip,0,68.6,83.0,80.8,183041.73278,183050.58859
charge,120,159.78,80.8,84.0,183050.58859,183050.58859
trip,0,68.64,84.0,82.1,183050.58859,183062.17346
trip,0,91.88,82.1,74.8,183062.17346,183089.17341
charge,240,582.23,74.8,98.4,183089.17341,183089.17341
trip,0,416.9,98.4,60.5,183089.17341,183250.63721
trip,0,117.89,60.5,51.0,183250.63721,183285.33852
trip,0,143.82,51.0,33.7,183285.33852,183369.13761
trip,0,69.06,33.7,31.3,183369.13761,183380.83874
trip,0,62.79,31.3,32.3,183380.83874,183385.46121
trip,0,71.09,32.3,29.3,183385.46121,183396.33204
trip,0,60.85,29.3,28.4,183396.33204,183402.25597
charge,240,142.03,28.4,31.7,183402.25597,183402.25597
trip,0,63.95,31.7,30.2,183402.25597,183409.78434
charge,120,872.8,30.2,60.4,183409.78434,183409.78434
trip,0,190.69,60.4,46.5,183409.78434,183473.55757
trip,0,139.78,46.5,31.4,183473.55757,183537.89315
charge,120,381.11,31.4,49.8,183537.89315,183537.89315
trip,0,67.79,49.8,50.4,183537.89315,183542.48105
charge,240,670.96,50.4,90.6,183542.48105,183542.48105
trip,0,99.58,90.6,85.0,183542.48105,183564.31075
charge,0,228.13,85.0,93.8,183564.31075,183564.31075
trip,0,108.0,93.8,92.4,183564.31075,183575.53745
trip,0,96.01,92.4,91.7,183575.53745,183586.64765
trip,0,81.48,91.7,87.5,183586.64765,183599.59456
trip,0,122.39,87.5,88.1,183599.59456,183602.9336
trip,0,70.13,88.1,84.8,183602.9336,183613.46233
charge,240,199.21,84.8,98.5,183613.46233,183613.46233
trip,0,89.86,98.5,99.3,183613.46233,183617.72298
trip,0,86.49,99.3,92.0,183617.72298,183646.63544
trip,0,101.49,92.0,79.3,183646.63544,183692.89681
trip,0,227.92,79.3,46.3,183692.89681,183858.35404
trip,0,261.89,46.3,25.3,183858.35404,183972.04834
charge,240,504.6,25.3,59.2,183972.04834,183972.04834
trip,0,159.64,59.2,41.9,183972.04834,184053.98994
trip,0,125.66,41.9,27.1,184053.98994,184122.58357
trip,0,113.01,27.1,13.5,184122.58357,184178.50485
charge,DC Charging,182.76,13.5,42.9,184178.50485,184178.50485
trip,0,148.94,42.9,33.5,184178.50485,184212.90196
charge,240,195.89,33.5,42.2,184212.90196,184212.90196
trip,0,197.94,42.2,24.6,184212.90196,184282.90316
trip,0,154.35,24.6,18.9,184282.90316,184298.85209
trip,0,64.95,18.9,16.2,184298.85209,184310.8372
trip,0,62.05,16.2,15.4,184310.8372,184315.86689
trip,0,57.42,15.4,14.0,184315.86689,184322.50811
charge,240,145.94,14.0,18.7,184322.50811,184322.50811
trip,0,123.46,18.7,9.5,184322.50811,184353.22805
charge,240,750.66,9.5,43.8,184353.22805,184353.22805
trip,0,80.16,43.8,40.5,184353.22805,184363.88355
charge,240,516.63,40.5,74.4,184363.88355,184363.88355
trip,0,191.52,74.4,62.4,184363.88355,184413.34402
charge,120,609.26,62.4,84.1,184413.34402,184413.34402
trip,0,115.48,84.1,74.2,184413.34402,184444.18712
trip,0,57.95,74.2,73.8,184444.18712,184450.65894
charge,0,370.34,73.8,91.2,184450.65894,184450.65894
trip,0,129.16,91.2,79.1,184450.65894,184511.34718
trip,0,121.06,79.1,67.9,184511.34718,184558.43872
trip,0,285.0,67.9,44.2,184558.43872,184663.72015
trip,0,109.65,44.2,42.9,184663.72015,184674.32127
charge,120,572.21,42.9,61.2,184674.32127,184674.32127
trip,0,116.44,61.2,52.4,184674.32127,184709.1465
charge,120,398.94,52.4,65.2,184709.1465,184709.1465
trip,0,124.9,65.2,54.8,184709.1465,184748.5616
trip,0,118.23,54.8,41.4,184748.5616,184806.92261
trip,0,126.78,41.4,25.1,184806.92261,184883.58249
trip,0,83.1,25.1,18.7,184883.58249,184905.11862
trip,0,103.67,18.7,5.8,184905.11862,184952.09879
trip,0,61.74,5.8,6.8,184952.09879,184957.86695
charge,120,1214.29,6.8,54.3,184957.86695,184957.86695
trip,0,135.67,54.3,37.7,184957.86695,185036.57685
charge,120,362.04,37.7,52.8,185036.57685,185036.57685
trip,0,125.67,52.8,50.0,185036.57685,185055.1747
trip,0,144.7,50.0,32.9,185055.1747,185127.30525
trip,0,62.53,32.9,33.8,185127.30525,185132.22943
charge,240,128.01,33.8,45.8,185132.22943,185132.22943
trip,0,52.13,45.8,45.0,185132.22943,185138.76626
trip,0,91.09,45.0,43.7,185138.76626,185141.62308
charge,120,133.62,43.7,44.5,185141.62308,185141.62308
trip,0,99.14,44.5,36.2,185141.62308,185172.80451
trip,0,147.4,36.2,27.6,185172.80451,185207.10485
charge,120,1360.39,27.6,71.8,185207.10485,185207.10485
trip,0,154.75,71.8,48.2,185207.10485,185314.72869
trip,0,132.2,48.2,31.1,185314.72869,185396.31427
trip,0,78.44,31.1,25.6,185396.31427,185407.26261
trip,0,73.3,25.6,23.0,185407.26261,185421.08773
trip,0,103.64,23.0,21.7,185421.08773,185432.25688
trip,0,142.59,21.7,14.5,185432.25688,185460.63678
trip,0,83.42,14.5,12.5,185460.63678,185468.33223
trip,0,55.16,12.5,13.1,185468.33223,185473.17202
charge,240,358.44,13.1,42.1,185473.17202,185473.17202
trip,0,122.74,42.1,27.1,185473.17202,185537.16519
trip,0,70.76,27.1,26.3,185537.16519,185546.30364
trip,0,160.54,26.3,15.8,185546.30364,185586.52692
trip,0,125.21,15.8,15.1,185586.52692,185597.23154
charge,120,1210.01,15.1,58.3,185597.23154,185597.23154
trip,0,63.73,58.3,56.1,185597.23154,185602.95373
trip,0,105.87,56.1,41.8,185602.95373,185659.01987
trip,0,129.97,41.8,42.5,185659.01987,185665.55303
charge,120,447.78,42.5,58.1,185665.55303,185665.55303
trip,0,86.86,58.1,54.6,185665.55303,185674.07657
trip,0,84.07,54.6,55.5,185674.07657,185677.66881
trip,0,96.15,55.5,45.5,185677.66881,185712.15882
charge,DC Charging,144.32,45.5,79.9,185712.15882,185712.15882
trip,0,114.24,79.9,62.5,185712.15882,185779.0906
trip,0,100.32,62.5,53.0,185779.0906,185812.74164
charge,240,164.01,53.0,63.7,185812.74164,185812.74164
trip,0,111.13,63.7,47.1,185812.74164,185874.64048
trip,0,63.47,47.1,47.8,185874.64048,185879.94494
trip,0,106.33,47.8,45.4,185879.94494,185893.30349
trip,0,57.54,45.4,46.1,185893.30349,185898.60162
trip,0,67.17,46.1,43.2,185898.60162,185911.15857
trip,0,74.45,43.2,42.8,185911.15857,185915.57466
charge,120,145.86,42.8,43.6,185915.57466,185915.57466
trip,0,58.26,43.6,43.3,185915.57466,185922.16486
trip,0,84.75,43.3,41.2,185922.16486,185930.42561
trip,0,76.42,41.2,38.1,185930.42561,185945.05037
trip,0,119.53,38.1,34.6,185945.05037,185961.26679
trip,0,63.05,34.6,32.2,185961.26679,185973.32516
trip,0,55.56,32.2,31.5,185973.32516,185981.1675
trip,0,53.25,31.5,32.3,185981.1675,185986.52688
charge,240,248.52,32.3,42.5,185986.52688,185986.52688
trip,0,232.2,42.5,26.6,185986.52688,186065.84322
trip,0,142.26,26.6,14.6,186065.84322,186108.95888
charge,120,747.94,14.6,40.8,186108.95888,186108.95888
trip,0,167.25,40.8,18.3,186108.95888,186211.27089
charge,120,841.02,18.3,52.3,186211.27089,186211.27089
trip,0,104.52,52.3,37.1,186211.27089,186264.40124
trip,0,56.24,37.1,36.1,186264.40124,186272.18698
trip,0,59.61,36.1,35.1,186272.18698,186278.63298
charge,240,314.2,35.1,49.5,186278.63298,186278.63298
trip,0,122.13,49.5,42.8,186278.63298,186299.60217
charge,120,399.34,42.8,58.5,186299.60217,186299.60217
trip,0,78.47,58.5,57.8,186299.60217,186309.5751
trip,0,87.26,57.8,55.6,186309.5751,186320.06863
trip,0,156.8,55.6,33.9,186320.06863,186404.44241
charge,240,199.25,33.9,57.0,186404.44241,186404.44241
trip,0,118.47,57.0,40.6,186404.44241,186475.41817
trip,0,147.07,40.6,21.5,186475.41817,186535.72101
charge,240,912.36,21.5,77.5,186535.72101,186535.72101
trip,0,119.99,77.5,75.5,186535.72101,186548.76702
trip,0,139.64,75.5,63.2,186548.76702,186589.44748
charge,120,381.49,63.2,78.8,186589.44748,186589.44748
trip,0,74.22,78.8,75.7,186589.44748,186599.15494
charge,DC Charging,138.2,75.7,93.0,186599.15494,186599.15494
trip,0,59.18,93.0,92.7,186599.15494,186604.0557
trip,0,55.65,92.7,92.1,186604.0557,186609.71556
charge,120,165.98,92.1,96.0,186609.71556,186609.71556
trip,0,65.06,96.0,94.3,186609.71556,186621.5481
trip,0,131.91,94.3,79.7,186621.5481,186687.89202
trip,0,114.21,79.7,77.7,186687.89202,186703.22021
trip,0,101.36,77.7,68.4,186703.22021,186731.12123
trip,0,61.72,68.4,67.5,186731.12123,186738.87475
charge,120,139.62,67.5,69.2,186738.87475,186738.87475
trip,0,76.67,69.2,63.8,186738.87475,186756.80251
trip,0,59.9,63.8,62.9,186756.80251,186764.74763
charge,240,142.27,62.9,68.9,186764.74763,186764.74763
trip,0,166.23,68.9,43.0,186764.74763,186837.87734
charge,240,457.99,43.0,68.6,186837.87734,186837.87734
trip,0,117.13,68.6,61.4,186837.87734,186868.64915
trip,0,140.43,61.4,53.5,186868.64915,186900.27045
trip,0,63.74,53.5,52.7,186900.27045,186907.84097
trip,0,58.5,52.7,52.1,186907.84097,186914.54383
charge,240,281.06,52.1,65.8,186914.54383,186914.54383
trip,0,207.84,65.8,48.0,186914.54383,186958.78661
charge,240,943.22,48.0,76.9,186958.78661,186958.78661
trip,0,117.33,76.9,77.7,186958.78661,186966.02461
trip,0,70.3,77.7,75.5,186966.02461,186975.347
trip,0,70.58,75.5,76.0,186975.347,186979.27346
trip,0,58.75,76.0,76.7,186979.27346,186984.69837
charge,120,718.52,76.7,97.5,186984.69837,186984.69837
trip,0,65.3,97.5,98.5,186984.69837,186989.29658
trip,0,85.6,98.5,90.3,186989.29658,187017.60376
trip,0,142.22,90.3,74.5,187017.60376,187100.95266
trip,0,99.86,74.5,63.2,187100.95266,187147.68053
trip,0,145.61,63.2,36.8,187147.68053,187276.978
trip,0,142.64,36.8,13.8,187276.978,187397.9154
trip,0,61.44,13.8,12.6,187397.9154,187407.48212
trip,0,84.44,12.6,9.6,187407.48212,187420.47917
charge,DC Charging,308.54,9.6,45.4,187420.47917,187420.47917
trip,0,72.8,45.4,45.1,187420.47917,187426.48396
charge,DC Charging,155.94,45.1,78.8,187426.48396,187426.48396
trip,0,133.07,78.8,57.2,187426.48396,187528.87404
charge,240,256.97,57.2,77.9,187528.87404,187528.87404
trip,0,60.92,77.9,77.0,187528.87404,187538.53266
trip,0,134.53,77.0,59.7,187538.53266,187622.57412
trip,0,116.87,59.7,47.3,187622.57412,187673.85148
trip,0,195.6,47.3,32.1,187673.85148,187741.62796
trip,0,74.49,32.1,30.8,187741.62796,187751.6478
trip,0,99.3,30.8,21.4,187751.6478,187785.55178
trip,0,62.84,21.4,22.1,187785.55178,187790.71528
trip,0,57.86,22.1,21.4,187790.71528,187796.96021
charge,120,125.37,21.4,22.6,187796.96021,187796.96021
trip,120,178.54,22.6,21.8,187796.96021,187803.28766
trip,0,69.99,21.8,21.6,187803.28766,187808.29772
charge,120,1432.35,21.6,78.5,187808.29772,187808.29772
trip,0,184.65,78.5,64.5,187808.29772,187875.67801
charge,0,374.87,64.5,75.7,187875.67801,187875.67801
trip,0,66.74,75.7,76.7,187875.67801,187881.98734
trip,0,103.86,76.7,63.5,187881.98734,187926.21665
trip,0,71.76,63.5,59.3,187926.21665,187941.57038
trip,0,237.39,59.3,44.1,187941.57038,188004.86327
trip,0,122.21,44.1,41.5,188004.86327,188020.78256
trip,0,86.39,41.5,41.1,188020.78256,188024.43925
trip,0,58.81,41.1,40.4,188024.43925,188032.61188
trip,0,63.6,40.4,38.8,188032.61188,188042.18519
charge,240,440.09,38.8,64.9,188042.18519,188042.18519
trip,0,218.29,64.9,48.3,188042.18519,188126.01767
trip,0,91.94,48.3,42.4,188126.01767,188146.74882
trip,0,60.93,42.4,41.3,188146.74882,188155.25303
trip,0,65.66,41.3,42.2,188155.25303,188160.48025
charge,240,497.71,42.2,74.3,188160.48025,188160.48025
trip,0,158.25,74.3,52.6,188160.48025,188258.82959
trip,0,105.76,52.6,51.1,188258.82959,188269.98798
trip,0,174.65,51.1,39.7,188269.98798,188317.14483
trip,0,99.64,39.7,33.2,188317.14483,188333.0278
trip,0,59.46,33.2,32.2,188333.0278,188339.86381
trip,0,59.44,32.2,30.6,188339.86381,188348.73998
trip,0,142.05,30.6,8.0,188348.73998,188429.59665
charge,240,248.2,8.0,28.6,188429.59665,188429.59665
trip,0,86.75,28.6,24.9,188429.59665,188436.13925
trip,0,62.32,24.9,25.5,188436.13925,188440.4933
charge,240,450.14,25.5,55.6,188440.4933,188440.4933
trip,0,83.81,55.6,50.8,188440.4933,188460.40094
charge,DC Charging,368.35,50.8,83.7,188460.40094,188460.40094
trip,0,170.61,83.7,70.1,188460.40094,188513.06785
trip,0,80.14,70.1,68.3,188513.06785,188520.76936
trip,0,65.05,68.3,69.0,188520.76936,188526.40323
trip,0,145.13,69.0,49.2,188526.40323,188586.56412
charge,240,488.88,49.2,81.0,188586.56412,188586.56412
trip,0,109.2,81.0,68.7,188586.56412,188638.80641
charge,120,159.48,68.7,74.0,188638.80641,188638.80641
trip,0,99.47,74.0,62.9,188638.80641,188678.23439
trip,0,66.68,62.9,63.6,188678.23439,188684.49249
trip,0,130.5,63.6,60.8,188684.49249,188696.99481
charge,120,755.67,60.8,90.0,188696.99481,188696.99481
trip,0,91.35,90.0,85.0,188696.99481,188721.22953
trip,0,75.09,85.0,80.1,188721.22953,188736.1678
trip,0,88.13,80.1,71.8,188736.1678,188752.93382
charge,240,198.34,71.8,90.6,188752.93382,188752.93382
trip,0,211.08,90.6,82.8,188752.93382,188781.80746
charge,120,285.48,82.8,89.2,188781.80746,188781.80746
trip,0,59.02,89.2,88.6,188781.80746,188787.58141
trip,0,116.56,88.6,73.9,188787.58141,188853.30897
trip,0,63.75,73.9,73.2,188853.30897,188861.07436
trip,0,140.09,73.2,58.7,188861.07436,188928.83637
trip,0,128.63,58.7,59.6,188928.83637,188938.17314
trip,0,89.68,59.6,54.4,188938.17314,188956.57992
trip,0,61.68,54.4,53.9,188956.57992,188963.59113
trip,0,62.9,53.9,54.4,188963.59113,188969.05512
charge,240,313.28,54.4,84.3,188969.05512,188969.05512
trip,0,200.77,84.3,53.6,188969.05512,189093.48349
trip,0,109.08,53.6,41.9,189093.48349,189136.08313
trip,0,57.48,41.9,42.8,189136.08313,189142.28101
trip,0,137.98,42.8,22.6,189142.28101,189231.38127
trip,0,58.86,22.6,22.1,189231.38127,189238.83567
trip,0,82.55,22.1,17.3,189238.83567,189251.02462
charge,240,230.24,17.3,37.9,189251.02462,189251.02462
trip,0,148.89,37.9,27.4,189251.02462,189283.19047
charge,DC Charging,170.41,27.4,64.0,189283.19047,189283.19047
trip,0,61.06,64.0,63.1,189283.19047,189291.55643
charge,DC Charging,183.89,63.1,88.6,189291.55643,189291.55643
trip,0,326.47,88.6,54.6,189291.55643,189443.03576
charge,120,542.11,54.6,71.0,189443.03576,189443.03576
trip,0,60.51,71.0,71.6,189443.03576,189448.07389
trip,0,60.75,71.6,72.5,189448.07389,189452.73984
trip,0,109.78,72.5,59.9,189452.73984,189507.23464
trip,0,60.57,59.9,59.2,189507.23464,189513.4914
charge,120,137.37,59.2,60.0,189513.4914,189513.4914
trip,0,107.59,60.0,59.4,189513.4914,189522.50957
trip,0,69.83,59.4,55.9,189522.50957,189531.73447
trip,0,155.67,55.9,33.5,189531.73447,189636.97442
trip,0,59.6,33.5,32.8,189636.97442,189644.94048
trip,0,65.7,32.8,30.6,189644.94048,189655.0841
trip,0,65.85,30.6,29.4,189655.0841,189662.2025
charge,120,220.8,29.4,36.4,189662.2025,189662.2025
trip,0,179.51,36.4,23.8,189662.2025,189706.76907
trip,0,70.86,23.8,21.6,189706.76907,189716.58167
trip,0,78.36,21.6,18.2,189716.58167,189729.10869
charge,120,350.35,18.2,32.3,189729.10869,189729.10869
trip,0,100.51,32.3,27.9,189729.10869,189734.01861
charge,120,666.12,27.9,57.4,189734.01861,189734.01861
trip,0,61.87,57.4,58.2,189734.01861,189739.9869
charge,DC Charging,313.5,58.2,86.0,189739.9869,189739.9869
trip,0,103.9,86.0,71.8,189739.9869,189791.1357
trip,0,123.68,71.8,55.3,189791.1357,189865.30851
trip,0,61.2,55.3,54.1,189865.30851,189873.17188
trip,0,56.25,54.1,54.7,189873.17188,189877.86604
charge,240,151.05,54.7,57.0,189877.86604,189877.86604
trip,0,188.35,57.0,42.3,189877.86604,189932.05272
charge,120,154.85,42.3,43.6,189932.05272,189932.05272
trip,0,76.32,43.6,42.0,189932.05272,189941.8906
trip,0,162.17,42.0,42.8,189941.8906,189948.00983
trip,0,128.9,42.8,32.8,189948.00983,189972.98641
trip,0,76.93,32.8,29.9,189972.98641,189982.48555
charge,120,411.2,29.9,48.2,189982.48555,189982.48555
trip,0,55.61,48.2,46.6,189982.48555,189990.92727
trip,0,57.91,46.6,45.5,189990.92727,189999.55974
charge,120,407.58,45.5,62.0,189999.55974,189999.55974
trip,0,153.57,62.0,57.6,189999.55974,190018.79623
charge,DC Charging,278.49,57.6,86.1,190018.79623,190018.79623
trip,0,53.29,86.1,86.7,190018.79623,190024.17842
trip,0,57.29,86.7,87.4,190024.17842,190029.96435
trip,0,244.53,87.4,65.2,190029.96435,190126.84089
trip,0,71.47,65.2,64.3,190126.84089,190135.01326
trip,0,103.84,64.3,56.8,190135.01326,190160.80304
charge,0,274.03,56.8,69.4,190160.80304,190160.80304
trip,0,100.71,69.4,61.7,190160.80304,190193.81211
trip,0,64.31,61.7,60.7,190193.81211,190203.5564
trip,0,70.43,60.7,60.1,190203.5564,190212.59279
trip,0,142.95,60.1,53.5,190212.59279,190237.40339
charge,240,571.73,53.5,89.2,190237.40339,190237.40339
trip,0,166.94,89.2,68.8,190237.40339,190315.27969
charge,240,481.42,68.8,98.8,190315.27969,190315.27969
trip,0,136.8,98.8,82.6,190315.27969,190387.29822
trip,0,83.89,82.6,83.3,190387.29822,190391.50178
trip,0,102.57,83.3,81.8,190391.50178,190402.28769
trip,0,232.69,81.8,65.0,190402.28769,190481.73874
trip,0,63.82,65.0,63.5,190481.73874,190489.98257
trip,0,108.7,63.5,62.6,190489.98257,190494.09628
charge,240,341.94,62.6,86.7,190494.09628,190494.09628
trip,0,93.2,86.7,76.2,190494.09628,190523.33334
charge,120,177.16,76.2,81.2,190523.33334,190523.33334
trip,0,174.94,81.2,58.3,190523.33334,190629.01266
trip,0,327.92,58.3,31.2,190629.01266,190763.84887
trip,0,95.42,31.2,30.3,190763.84887,190775.20638
trip,0,61.56,30.3,29.7,190775.20638,190782.52661
trip,0,53.09,29.7,30.6,190782.52661,190788.13361
trip,0,123.35,30.6,14.3,190788.13361,190865.72121
charge,120,417.4,14.3,30.5,190865.72121,190865.72121
trip,0,57.38,30.5,30.1,190865.72121,190873.61724
trip,0,84.8,30.1,25.0,190873.61724,190893.6807
charge,120,597.34,25.0,43.4,190893.6807,190893.6807
trip,0,77.84,43.4,41.8,190893.6807,190901.83858
charge,120,194.09,41.8,47.5,190901.83858,190901.83858
trip,0,64.04,47.5,47.1,190901.83858,190908.62088
charge,120,275.67,47.1,56.6,190908.62088,190908.62088
trip,0,58.34,56.6,57.5,190908.62088,190914.4403
trip,0,70.06,57.5,55.6,190914.4403,190923.37615
trip,0,105.14,55.6,54.0,190923.37615,190936.90685
trip,0,73.21,54.0,50.1,190936.90685,190953.42233
trip,0,103.96,50.1,37.6,190953.42233,190990.72813
trip,0,72.44,37.6,36.9,190990.72813,190997.57172
trip,0,98.52,36.9,36.2,190997.57172,191006.66871
trip,0,100.12,36.2,27.1,191006.66871,191036.05157
trip,0,60.89,27.1,25.8,191036.05157,191045.55097
trip,0,88.77,25.8,19.2,191045.55097,191063.9252
charge,120,774.48,19.2,53.1,191063.9252,191063.9252
trip,0,137.13,53.1,45.1,191063.9252,191072.87609
charge,240,1222.1,45.1,99.6,191072.87609,191072.87609
trip,0,134.52,99.6,85.1,191072.87609,191133.46038
trip,0,64.95,85.1,84.0,191133.46038,191143.2105
trip,0,129.99,84.0,64.6,191143.2105,191228.90941
trip,0,54.59,64.6,65.2,191228.90941,191234.43835
charge,120,767.25,65.2,87.8,191234.43835,191234.43835
trip,0,189.66,87.8,73.8,191234.43835,191303.98841
trip,0,128.6,73.8,60.2,191303.98841,191359.57987
trip,0,66.5,60.2,58.5,191359.57987,191367.17528
trip,0,65.36,58.5,56.8,191367.17528,191377.59375
trip,0,78.4,56.8,55.4,191377.59375,191387.2541
charge,120,638.01,55.4,79.0,191387.2541,191387.2541
trip,0,81.47,79.0,76.8,191387.2541,191401.33718
charge,240,272.6,76.8,90.1,191401.33718,191401.33718
trip,0,77.55,90.1,87.2,191401.33718,191413.68154
trip,0,59.08,87.2,86.7,191413.68154,191421.08094
trip,0,108.4,86.7,71.7,191421.08094,191479.34296
charge,240,138.02,71.7,79.8,191479.34296,191479.34296
trip,0,65.59,79.8,78.2,191479.34296,191488.747
trip,0,85.28,78.2,73.7,191488.747,191505.56837
trip,0,59.74,73.7,73.2,191505.56837,191512.73072
trip,0,57.66,73.2,72.8,191512.73072,191520.89792
trip,0,86.75,72.8,65.4,191520.89792,191548.85894
trip,0,54.62,65.4,66.1,191548.85894,191554.42686
trip,0,59.6,66.1,65.0,191554.42686,191563.65495
trip,0,155.88,65.0,46.1,191563.65495,191629.14443
charge,240,383.17,46.1,75.1,191629.14443,191629.14443
trip,0,212.51,75.1,64.0,191629.14443,191668.63666
charge,120,543.83,64.0,87.6,191668.63666,191668.63666
trip,0,154.39,87.6,79.7,191668.63666,191690.9274
trip,0,65.4,79.7,79.2,191690.9274,191698.26071
trip,0,140.75,79.2,64.0,191698.26071,191753.75286
charge,0,373.41,64.0,81.1,191753.75286,191753.75286
trip,0,113.5,81.1,69.1,191753.75286,191797.5253
trip,0,115.23,69.1,54.9,191797.5253,191853.03434
trip,0,85.07,54.9,53.8,191853.03434,191858.34572
trip,0,91.41,53.8,47.3,191858.34572,191866.39815
trip,0,64.33,47.3,46.4,191866.39815,191873.36746
trip,0,139.83,46.4,45.3,191873.36746,191882.02258
charge,0,258.98,45.3,56.0,191882.02258,191882.02258
trip,0,109.4,56.0,47.3,191882.02258,191907.4786
charge,240,297.16,47.3,65.0,191907.4786,191907.4786
trip,0,108.69,65.0,64.2,191907.4786,191910.37787
trip,0,59.72,64.2,62.9,191910.37787,191915.95808
charge,240,150.42,62.9,70.9,191915.95808,191915.95808
trip,0,101.71,70.9,69.1,191915.95808,191927.61594
trip,0,245.23,69.1,59.7,191927.61594,191966.80384
charge,120,686.6,59.7,83.6,191966.80384,191966.80384
trip,0,98.94,83.6,80.4,191966.80384,191981.53825
trip,0,53.63,80.4,81.0,191981.53825,191986.88658
trip,0,165.49,81.0,71.2,191986.88658,192028.05659
charge,240,221.41,71.2,98.3,192028.05659,192028.05659
trip,0,135.71,98.3,79.4,192028.05659,192117.10353
trip,0,89.27,79.4,71.8,192117.10353,192144.67385
trip,0,60.11,71.8,72.5,192144.67385,192149.97262
trip,0,113.4,72.5,60.9,192149.97262,192181.54992
trip,0,103.38,60.9,59.7,192181.54992,192191.72374
trip,0,124.57,59.7,46.2,192191.72374,192234.49716
charge,240,317.51,46.2,76.3,192234.49716,192234.49716
trip,0,56.05,76.3,77.1,192234.49716,192239.69223
trip,0,61.26,77.1,75.8,192239.69223,192249.26694
charge,DC Charging,133.78,75.8,93.1,192249.26694,192249.26694
trip,0,68.0,93.1,89.8,192249.26694,192263.63941
trip,0,69.23,89.8,88.6,192263.63941,192273.89498
trip,0,126.88,88.6,83.6,192273.89498,192294.17278
trip,0,89.89,83.6,84.5,192294.17278,192301.77006
trip,0,62.97,84.5,85.0,192301.77006,192306.8687
trip,0,70.97,85.0,83.2,192306.8687,192316.67669
charge,0,271.67,83.2,96.1,192316.67669,192316.67669
trip,0,113.55,96.1,84.0,192316.67669,192360.58593
trip,0,154.39,84.0,60.3,192360.58593,192468.14197
trip,0,149.35,60.3,41.9,192468.14197,192553.7466
trip,0,88.88,41.9,41.1,192553.7466,192562.53374
trip,0,123.1,41.1,37.5,192562.53374,192578.56066
trip,0,103.73,37.5,35.8,192578.56066,192591.13837
trip,0,80.24,35.8,32.4,192591.13837,192599.82558
trip,0,57.87,32.4,31.5,192599.82558,192607.07932
trip,0,64.51,31.5,30.8,192607.07932,192613.89113
charge,0,293.04,30.8,42.4,192613.89113,192613.89113
trip,0,123.8,42.4,41.0,192613.89113,192627.09947
trip,0,147.13,41.0,23.3,192627.09947,192706.97493
charge,DC Charging,273.29,23.3,66.0,192706.97493,192706.97493
trip,0,140.38,66.0,44.3,192706.97493,192795.47754
trip,0,64.27,44.3,44.9,192795.47754,192800.85436
trip,0,59.55,44.9,43.8,192800.85436,192808.98617
trip,0,64.42,43.8,44.5,192808.98617,192813.29315
trip,0,55.52,44.5,43.9,192813.29315,192821.23297
trip,0,56.42,43.9,44.7,192821.23297,192826.41888
charge,240,981.27,44.7,85.1,192826.41888,192826.41888
trip,0,64.3,85.1,84.1,192826.41888,192832.98039
trip,0,57.66,84.1,83.6,192832.98039,192840.2669
trip,0,164.08,83.6,61.6,192840.2669,192926.25161
charge,120,595.32,61.6,91.2,192926.25161,192926.25161
trip,0,124.71,91.2,76.0,192926.25161,192990.64369
trip,0,188.33,76.0,58.0,192990.64369,193063.54513
charge,120,513.77,58.0,76.0,193063.54513,193063.54513
trip,0,89.9,76.0,68.9,193063.54513,193092.00923
charge,0,214.39,68.9,76.7,193092.00923,193092.00923
trip,0,67.57,76.7,74.5,193092.00923,193104.81659
trip,0,64.69,74.5,74.0,193104.81659,193113.05797
charge,240,287.48,74.0,87.3,193113.05797,193113.05797
trip,0,145.89,87.3,70.8,193113.05797,193175.95041
trip,0,62.97,70.8,70.1,193175.95041,193185.39368
trip,0,124.17,70.1,59.4,193185.39368,193223.3096
charge,120,921.99,59.4,91.0,193223.3096,193223.3096
trip,0,52.96,91.0,91.7,193223.3096,193228.79187
trip,0,154.51,91.7,66.9,193228.79187,193321.80441
trip,0,84.62,66.9,65.4,193321.80441,193329.96613
trip,0,140.25,65.4,43.1,193329.96613,193425.22263
trip,0,148.11,43.1,22.3,193425.22263,193500.75037
charge,120,876.93,22.3,55.5,193500.75037,193500.75037
trip,0,185.43,55.5,42.7,193500.75037,193560.79486
trip,0,65.3,42.7,42.2,193560.79486,193568.37451
trip,0,63.33,42.2,40.7,193568.37451,193578.17408
trip,0,72.63,40.7,37.2,193578.17408,193589.41971
charge,240,246.57,37.2,49.6,193589.41971,193589.41971
trip,0,98.65,49.6,41.5,193589.41971,193611.63873
charge,240,142.25,41.5,47.7,193611.63873,193611.63873
trip,0,60.89,47.7,45.4,193611.63873,193622.7434
trip,0,127.97,45.4,29.3,193622.7434,193677.31932
charge,120,355.36,29.3,50.2,193677.31932,193677.31932
trip,0,128.85,50.2,34.3,193677.31932,193717.73259
charge,120,155.33,34.3,38.6,193717.73259,193717.73259
trip,0,107.77,38.6,28.7,193717.73259,193754.9213
trip,0,220.59,28.7,10.5,193754.9213,193845.3242
