event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,64.28,38.5,27.9,14599.98467,14648.7086
trip,0,40.65,27.9,23.9,14648.7086,14670.77452
trip,0,18.49,23.9,21.1,14670.77452,14682.86673
charge,DC Charging,80.12,21.1,46.1,14682.86673,14682.86673
trip,0,83.37,46.1,32.9,14682.86673,14752.23328
charge,240,61.08,32.9,54.5,14752.23328,14752.23328
trip,0,34.85,54.5,50.2,14752.23328,14770.89015
charge,240,133.27,50.2,65.5,14770.89015,14770.89015
trip,0,9.4,65.5,63.7,14770.89015,14778.72799
trip,0,8.16,63.7,62.4,14778.72799,14785.62529
trip,0,35.75,62.4,59.2,14785.62529,14801.11723
trip,0,129.69,59.2,49.0,14801.11723,14848.13793
charge,120,56.15,49.0,50.6,14848.13793,14848.13793
trip,0,89.36,50.6,38.2,14848.13793,14903.87677
trip,0,58.98,38.2,29.1,14903.87677,14947.75272
trip,0,293.38,29.1,23.3,14947.75272,14984.48125
charge,120,98.7,23.3,26.8,14984.48125,14984.48125
trip,0,56.74,26.8,19.8,14984.48125,15020.5675
charge,DC Charging,79.84,19.8,49.5,15020.5675,15020.5675
trip,0,45.43,49.5,45.8,15020.5675,15042.63936
charge,DC Charging,44.98,45.8,80.0,15042.63936,15042.63936
trip,0,59.99,80.0,68.0,15042.63936,15099.93878
trip,0,101.34,68.0,50.3,15099.93878,15181.7312
charge,240,78.03,50.3,58.5,15181.7312,15181.7312
trip,0,82.48,58.5,48.4,15181.7312,15225.28277
charge,120,792.39,48.4,66.5,15225.28277,15225.28277
trip,0,411.57,66.5,52.4,15225.28277,15302.7846
trip,0,47.45,52.4,48.5,15302.7846,15321.11912
trip,0,24.78,48.5,46.5,15321.11912,15337.7844
charge,120,66.73,46.5,51.9,15337.7844,15337.7844
trip,0,29.94,51.9,48.2,15337.7844,15360.03996
trip,0,20.47,48.2,46.2,15360.03996,15373.69068
trip,0,23.42,46.2,44.5,15373.69068,15392.09867
trip,0,14.47,44.5,43.0,15392.09867,15401.87555
charge,120,941.35,43.0,52.3,15401.87555,15401.87555
trip,0,51.56,52.3,46.6,15401.87555,15436.0037
trip,0,50.84,46.6,39.5,15436.0037,15474.26287
trip,0,66.38,39.5,29.2,15474.26287,15527.09002
trip,0,75.12,29.2,16.8,15527.09002,15591.33921
trip,0,11.15,16.8,14.5,15591.33921,15600.53235
charge,DC Charging,83.19,14.5,63.1,15600.53235,15600.53235
trip,0,20.93,63.1,60.9,15600.53235,15616.54256
trip,0,21.62,60.9,59.1,15616.54256,15633.66957
trip,0,32.07,59.1,56.2,15633.66957,15654.9799
trip,0,80.8,56.2,55.2,15654.9799,15665.6264
charge,120,44.89,55.2,61.4,15665.6264,15665.6264
trip,0,12.99,61.4,59.4,15665.6264,15675.83317
trip,0,19.69,59.4,56.0,15675.83317,15690.84626
charge,240,66.49,56.0,61.9,15690.84626,15690.84626
trip,0,87.14,61.9,45.7,15690.84626,15767.45879
trip,0,23.08,45.7,43.3,15767.45879,15782.88768
trip,0,76.11,43.3,31.5,15782.88768,15847.24381
charge,DC Charging,62.0,31.5,62.7,15847.24381,15847.24381
trip,0,112.83,62.7,60.1,15847.24381,15866.02053
charge,120,139.09,60.1,69.8,15866.02053,15866.02053
trip,0,24.09,69.8,67.0,15866.02053,15884.73742
trip,0,9.93,67.0,66.2,15884.73742,15891.16698
trip,0,37.57,66.2,61.7,15891.16698,15914.87749
charge,120,251.12,61.7,69.0,15914.87749,15914.87749
trip,0,52.45,69.0,62.1,15914.87749,15948.36419
trip,0,16.13,62.1,59.6,15948.36419,15960.28238
trip,0,59.43,59.6,49.3,15960.28238,16011.36412
trip,0,43.73,49.3,45.5,16011.36412,16027.45223
charge,120,138.29,45.5,50.9,16027.45223,16027.45223
trip,0,13.88,50.9,49.2,16027.45223,16038.11656
trip,0,11.4,49.2,48.2,16038.11656,16045.68176
charge,DC Charging,27.59,48.2,77.8,16045.68176,16045.68176
trip,0,215.42,77.8,55.6,16045.68176,16157.67702
trip,0,20.16,55.6,52.3,16157.67702,16171.31682
trip,0,14.97,52.3,50.1,16171.31682,16183.07165
trip,0,31.55,50.1,49.6,16183.07165,16189.18161
trip,0,214.5,49.6,41.0,16189.18161,16232.90154
charge,120,34.98,41.0,47.8,16232.90154,16232.90154
trip,0,29.81,47.8,44.7,16232.90154,16252.41159
charge,DC Charging,88.26,44.7,73.7,16252.41159,16252.41159
trip,0,107.48,73.7,57.4,16252.41159,16329.828
trip,0,114.78,57.4,43.9,16329.828,16391.52042
trip,0,148.28,43.9,19.4,16391.52042,16510.72013
charge,240,46.46,19.4,26.4,16510.72013,16510.72013
trip,0,10.22,26.4,24.2,16510.72013,16518.52745
charge,120,882.37,24.2,35.3,16518.52745,16518.52745
trip,0,43.76,35.3,30.8,16518.52745,16543.52134
trip,0,31.21,30.8,28.1,16543.52134,16558.13446
trip,0,44.78,28.1,21.2,16558.13446,16592.21835
charge,120,56.27,21.2,21.8,16592.21835,16592.21835
charge,DC Charging,37.36,21.8,37.9,16592.21835,16592.21835
trip,0,11.71,37.9,34.9,16592.21835,16602.02683
charge,DC Charging,88.18,34.9,88.5,16602.02683,16602.02683
trip,0,83.09,88.5,73.5,16602.02683,16668.11504
trip,0,29.56,73.5,70.9,16668.11504,16677.52043
trip,0,57.88,70.9,60.0,16677.52043,16730.30426
charge,240,62.75,60.0,74.8,16730.30426,16730.30426
trip,0,175.11,74.8,57.1,16730.30426,16821.99637
trip,0,47.33,57.1,51.7,16821.99637,16852.16465
trip,0,30.41,51.7,50.8,16852.16465,16860.2467
trip,0,77.42,50.8,37.1,16860.2467,16924.4936
trip,0,13.19,37.1,34.7,16924.4936,16934.54429
trip,0,39.47,34.7,27.6,16934.54429,16963.93188
charge,DC Charging,31.74,27.6,48.8,16963.93188,16963.93188
charge,240,58.63,48.8,64.4,16963.93188,16963.93188
trip,0,26.59,64.4,60.7,16963.93188,16986.19427
trip,0,31.81,60.7,55.3,16986.19427,17010.34984
trip,0,98.78,55.3,41.5,17010.34984,17073.2023
charge,120,205.06,41.5,45.7,17073.2023,17073.2023
trip,0,149.81,45.7,27.6,17073.2023,17163.18232
charge,DC Charging,55.21,27.6,51.5,17163.18232,17163.18232
trip,0,12.05,51.5,50.6,17163.18232,17171.90451
charge,240,48.33,50.6,64.2,17171.90451,17171.90451
trip,0,63.89,64.2,55.8,17171.90451,17207.92678
charge,120,686.21,55.8,76.2,17207.92678,17207.92678
trip,0,10.38,76.2,73.8,17207.92678,17217.67607
trip,0,32.48,73.8,68.2,17217.67607,17244.89081
trip,0,34.27,68.2,63.5,17244.89081,17269.23285
charge,240,90.86,63.5,76.0,17269.23285,17269.23285
trip,0,40.36,76.0,72.2,17269.23285,17294.85526
trip,0,163.12,72.2,48.7,17294.85526,17416.70396
trip,0,12.61,48.7,46.6,17416.70396,17424.54491
trip,0,11.81,46.6,44.6,17424.54491,17431.69262
charge,120,158.76,44.6,49.9,17431.69262,17431.69262
trip,0,86.89,49.9,37.0,17431.69262,17490.21019
charge,120,488.88,37.0,50.9,17490.21019,17490.21019
trip,0,70.77,50.9,41.9,17490.21019,17535.7229
trip,0,94.73,41.9,26.4,17535.7229,17620.17753
charge,DC Charging,40.74,26.4,62.0,17620.17753,17620.17753
trip,0,25.57,62.0,56.5,17620.17753,17642.04917
trip,0,12.83,56.5,54.7,17642.04917,17650.54013
trip,0,41.69,54.7,48.6,17650.54013,17680.52316
charge,120,64.99,48.6,55.1,17680.52316,17680.52316
trip,0,162.57,55.1,33.9,17680.52316,17793.87741
charge,DC Charging,80.3,33.9,52.9,17793.87741,17793.87741
trip,0,29.6,52.9,49.2,17793.87741,17813.31259
trip,0,20.29,49.2,47.5,17813.31259,17829.17999
trip,0,44.58,47.5,41.8,17829.17999,17858.29074
charge,120,318.8,41.8,50.2,17858.29074,17858.29074
trip,0,59.44,50.2,40.6,17858.29074,17903.6932
trip,0,21.97,40.6,38.7,17903.6932,17913.59682
trip,0,9.95,38.7,38.0,17913.59682,17919.21161
trip,0,52.96,38.0,29.9,17919.21161,17954.85133
charge,120,246.7,29.9,36.6,17954.85133,17954.85133
trip,0,36.69,36.6,32.6,17954.85133,17974.78214
charge,120,179.57,32.6,34.1,17974.78214,17974.78214
trip,0,87.14,34.1,28.9,17974.78214,18003.32229
charge,120,205.15,28.9,33.4,18003.32229,18003.32229
trip,0,93.88,33.4,16.6,18003.32229,18079.68912
charge,DC Charging,36.57,16.6,49.8,18079.68912,18079.68912
charge,120,115.87,49.8,51.6,18079.68912,18079.68912
trip,0,167.23,51.6,23.6,18079.68912,18222.57202
charge,120,20.4,23.6,33.7,18222.57202,18222.57202
trip,0,8.52,33.7,32.7,18222.57202,18230.85177
trip,0,20.48,32.7,31.6,18230.85177,18247.69659
trip,0,27.51,31.6,29.5,18247.69659,18261.0318
charge,120,87.2,29.5,36.4,18261.0318,18261.0318
trip,0,101.55,36.4,26.0,18261.0318,18305.38917
trip,0,58.87,26.0,15.3,18305.38917,18358.6321
charge,DC Charging,35.53,15.3,50.2,18358.6321,18358.6321
trip,0,244.95,50.2,28.3,18358.6321,18471.53829
trip,0,119.55,28.3,10.4,18471.53829,18557.84425
trip,0,375.72,10.4,8.1,18557.84425,18590.21789
charge,DC Charging,144.35,8.1,62.7,18590.21789,18590.21789
trip,0,17.09,62.7,60.0,18590.21789,18601.51118
charge,120,81.76,60.0,65.2,18601.51118,18601.51118
trip,0,16.55,65.2,63.5,18601.51118,18609.36122
trip,0,137.17,63.5,39.9,18609.36122,18724.54465
trip,0,36.78,39.9,33.1,18724.54465,18751.80827
charge,DC Charging,49.3,33.1,49.0,18751.80827,18751.80827
trip,0,73.87,49.0,36.1,18751.80827,18812.3653
charge,DC Charging,91.67,36.1,61.1,18812.3653,18812.3653
trip,0,99.82,61.1,48.4,18812.3653,18879.832
trip,0,35.2,48.4,46.9,18879.832,18890.11316
trip,0,10.72,46.9,45.5,18890.11316,18898.14453
trip,0,23.92,45.5,42.9,18898.14453,18909.05933
charge,120,505.44,42.9,55.9,18909.05933,18909.05933
trip,0,47.08,55.9,53.1,18909.05933,18924.84608
trip,0,30.27,53.1,48.4,18924.84608,18948.73839
trip,0,16.14,48.4,49.0,18948.73839,18954.09465
trip,0,41.6,49.0,43.0,18954.09465,18984.62671
charge,120,319.66,43.0,52.0,18984.62671,18984.62671
trip,0,26.76,52.0,49.9,18984.62671,19001.37091
trip,0,36.02,49.9,45.7,19001.37091,19029.26824
trip,0,25.36,45.7,43.3,19029.26824,19045.38057
charge,120,730.29,43.3,64.7,19045.38057,19045.38057
trip,0,132.77,64.7,40.4,19045.38057,19162.8936
trip,0,16.82,40.4,36.7,19162.8936,19178.17376
charge,DC Charging,40.22,36.7,69.5,19178.17376,19178.17376
trip,0,70.73,69.5,55.6,19178.17376,19238.04297
trip,0,95.63,55.6,43.8,19238.04297,19306.97866
charge,120,325.96,43.8,50.7,19306.97866,19306.97866
trip,0,74.63,50.7,39.0,19306.97866,19358.15204
charge,240,48.14,39.0,48.7,19358.15204,19358.15204
trip,0,15.33,48.7,46.3,19358.15204,19368.33612
trip,0,24.82,46.3,41.9,19368.33612,19389.75007
trip,0,38.59,41.9,38.3,19389.75007,19414.34383
trip,0,105.38,38.3,23.6,19414.34383,19497.13349
charge,DC Charging,42.25,23.6,59.2,19497.13349,19497.13349
trip,0,61.98,59.2,49.2,19497.13349,19536.35215
trip,0,217.55,49.2,18.7,19536.35215,19701.61387
trip,0,187.67,18.7,8.6,19701.61387,19749.00617
charge,DC Charging,39.71,8.6,39.9,19749.00617,19749.00617
trip,0,106.0,39.9,18.9,19749.00617,19852.15226
trip,0,13.42,18.9,17.5,19852.15226,19862.83721
charge,DC Charging,118.3,17.5,87.6,19862.83721,19862.83721
trip,0,15.58,87.6,86.7,19862.83721,19870.24249
charge,240,64.87,86.7,93.2,19870.24249,19870.24249
trip,0,35.16,93.2,87.8,19870.24249,19898.02893
trip,0,50.5,87.8,79.2,19898.02893,19944.67766
trip,0,46.57,79.2,70.7,19944.67766,19983.11903
trip,0,13.39,70.7,68.7,19983.11903,19992.71936
charge,DC Charging,92.06,68.7,91.7,19992.71936,19992.71936
trip,0,58.51,91.7,81.7,19992.71936,20036.82017
charge,120,642.45,81.7,95.4,20036.82017,20036.82017
trip,0,32.32,95.4,93.2,20036.82017,20057.74283
trip,0,44.37,93.2,87.7,20057.74283,20091.99325
trip,0,20.7,87.7,86.0,20091.99325,20107.66856
trip,0,140.03,86.0,65.0,20107.66856,20209.42487
trip,0,269.14,65.0,38.0,20209.42487,20371.4918
trip,0,81.48,38.0,27.5,20371.4918,20427.63725
trip,0,30.99,27.5,23.5,20427.63725,20451.42053
trip,0,18.17,23.5,21.3,20451.42053,20464.94043
charge,DC Charging,39.04,21.3,56.8,20464.94043,20464.94043
trip,0,32.32,56.8,51.5,20464.94043,20489.75743
charge,240,67.63,51.5,78.3,20489.75743,20489.75743
trip,0,199.04,78.3,48.6,20489.75743,20647.77348
charge,120,509.57,48.6,58.2,20647.77348,20647.77348
trip,0,40.56,58.2,54.9,20647.77348,20666.69428
trip,0,24.52,54.9,52.7,20666.69428,20683.05756
trip,0,11.49,52.7,51.3,20683.05756,20692.37717
trip,0,36.15,51.3,45.8,20692.37717,20720.62459
charge,120,116.96,45.8,50.2,20720.62459,20720.62459
trip,0,82.01,50.2,36.8,20720.62459,20792.2332
charge,240,40.74,36.8,58.3,20792.2332,20792.2332
trip,0,389.09,58.3,51.9,20792.2332,20846.3637
trip,0,33.15,51.9,47.0,20846.3637,20868.85387
charge,DC Charging,36.96,47.0,78.6,20868.85387,20868.85387
trip,0,198.14,78.6,58.3,20868.85387,20969.44314
trip,0,37.97,58.3,56.0,20969.44314,20981.13758
charge,120,742.96,56.0,68.9,20981.13758,20981.13758
trip,0,112.73,68.9,52.9,20981.13758,21059.0142
trip,0,147.46,52.9,36.1,21059.0142,21153.59291
charge,120,149.01,36.1,38.5,21153.59291,21153.59291
trip,0,60.52,38.5,28.6,21153.59291,21197.93145
charge,120,27.14,28.6,33.9,21197.93145,21197.93145
trip,0,21.83,33.9,31.2,21197.93145,21215.67652
trip,0,12.65,31.2,29.6,21215.67652,21225.991
trip,0,129.97,29.6,20.0,21225.991,21268.49529
charge,DC Charging,39.5,20.0,49.0,21268.49529,21268.49529
trip,0,17.94,49.0,45.9,21268.49529,21279.92769
trip,0,20.04,45.9,42.6,21279.92769,21293.13783
charge,120,193.81,42.6,55.8,21293.13783,21293.13783
trip,0,221.8,55.8,51.9,21293.13783,21321.7027
trip,0,239.44,51.9,48.1,21321.7027,21354.52131
charge,120,460.94,48.1,55.7,21354.52131,21354.52131
trip,0,44.16,55.7,48.9,21354.52131,21386.98399
trip,0,85.58,48.9,37.0,21386.98399,21446.12058
trip,0,12.63,37.0,36.1,21446.12058,21454.47952
charge,120,321.58,36.1,45.4,21454.47952,21454.47952
trip,0,211.69,45.4,33.3,21454.47952,21513.65465
trip,0,68.51,33.3,28.3,21513.65465,21538.30043
trip,0,53.0,28.3,21.0,21538.30043,21572.33557
trip,0,58.81,21.0,12.2,21572.33557,21619.63168
trip,0,28.83,12.2,9.1,21619.63168,21641.99803
trip,0,11.41,9.1,7.6,21641.99803,21650.20655
charge,DC Charging,87.48,7.6,79.9,21650.20655,21650.20655
trip,0,85.6,79.9,75.3,21650.20655,21673.27265
charge,240,82.26,75.3,92.7,21673.27265,21673.27265
trip,0,114.61,92.7,81.5,21673.27265,21733.27827
trip,0,19.47,81.5,79.3,21733.27827,21748.13972
trip,0,29.26,79.3,76.7,21748.13972,21767.99341
trip,0,15.49,76.7,74.8,21767.99341,21779.22223
trip,0,17.66,74.8,73.1,21779.22223,21790.97275
charge,120,312.07,73.1,82.0,21790.97275,21790.97275
trip,0,66.23,82.0,70.8,21790.97275,21846.99292
trip,0,90.04,70.8,57.1,21846.99292,21906.60736
charge,120,672.89,57.1,71.5,21906.60736,21906.60736
trip,0,351.68,71.5,64.2,21906.60736,21957.10999
trip,0,88.55,64.2,52.9,21957.10999,22015.60285
trip,0,24.95,52.9,53.5,22015.60285,22019.34946
charge,120,255.89,53.5,61.2,22019.34946,22019.34946
trip,0,76.54,61.2,50.1,22019.34946,22070.57794
trip,0,78.5,50.1,49.1,22070.57794,22083.19432
charge,120,833.72,49.1,60.3,22083.19432,22083.19432
trip,0,60.54,60.3,52.7,22083.19432,22127.86627
trip,0,16.62,52.7,50.2,22127.86627,22141.9055
trip,0,13.87,50.2,49.5,22141.9055,22146.97121
charge,120,103.58,49.5,53.5,22146.97121,22146.97121
trip,0,59.39,53.5,42.6,22146.97121,22193.3167
charge,120,301.08,42.6,48.0,22193.3167,22193.3167
trip,0,38.94,48.0,43.0,22193.3167,22219.64523
charge,120,57.19,43.0,45.6,22219.64523,22219.64523
trip,0,108.12,45.6,44.9,22219.64523,22233.75476
charge,120,298.53,44.9,47.9,22233.75476,22233.75476
trip,0,187.71,47.9,24.5,22233.75476,22354.84803
trip,0,34.67,24.5,21.5,22354.84803,22371.78745
charge,DC Charging,87.47,21.5,49.1,22371.78745,22371.78745
trip,0,98.25,49.1,41.9,22371.78745,22408.03302
charge,120,1183.36,41.9,66.1,22408.03302,22408.03302
trip,0,234.64,66.1,33.8,22408.03302,22582.27085
charge,DC Charging,47.12,33.8,56.7,22582.27085,22582.27085
trip,0,179.76,56.7,50.1,22582.27085,22617.93833
charge,120,1444.35,50.1,59.7,22617.93833,22617.93833
trip,0,13.46,59.7,58.1,22617.93833,22626.29976
charge,120,51.11,58.1,70.4,22626.29976,22626.29976
