event,charge_mode,delta_soc,duration,delta_odo,vin,avg_speed
trip,0,-37.271815398335455,12.18506577797234,22.93229668191634,-2.47174e+18,112.92001421956573
charge,240,24.87674357891082,264.42458510398865,0.026109923707736,-2.47174e+18,0.0059245452606007665
charge,120,30.8815596461296,629.0351752638817,0.0178157304394517,-2.47174e+18,0.001699338714911575
charge,240,30.63288902044296,481.2215474545956,0.0198206430086429,-2.47174e+18,0.0024712912104809305
charge,240,30.35753942728043,270.6337452828884,0.0295865978200708,-2.47174e+18,0.006559403253089036
charge,240,33.18582639694213,343.9007705748081,0.0300796596752661,-2.47174e+18,0.005247966084808105
charge,240,38.99903518557548,535.387394785881,0.0205909912765491,-2.47174e+18,0.0023075991116433487
charge,240,43.96713522076607,684.8369906544685,0.0185955912520512,-2.47174e+18,0.0016291986127338317
charge,240,46.67578317523002,907.725218296051,0.0249443411776155,-2.47174e+18,0.0016488034489847126
charge,240,48.2214229941368,1190.2617291212082,0.0405821611639112,-2.47174e+18,0.002045709452182777
charge,240,49.58368238210677,1461.581635594368,0.0693407328308239,-2.47174e+18,0.0028465354712516925
trip,0,-3.345257437229151,0.470113345712889,0.2885214406778686,-2.47174e+18,36.82364391170591
trip,0,-6.48357915580273,53.15448980033398,2.7526518545346335,-2.47174e+18,3.1071526016423223
charge,240,32.16700459122657,191.3927171677351,0.0834409821854933,-2.47174e+18,0.026158043029098
charge,120,55.307786417007435,935.14172154665,0.0110424202623562,-2.47174e+18,0.0007084971191805825
charge,240,56.35504413843154,1021.5383781194688,0.0113019040178414,-2.47174e+18,0.0006638167058577006
charge,120,55.71281710863113,1035.6246993541718,0.0124854997084185,-2.47174e+18,0.0007233604827813363
charge,240,52.45982329249381,905.4513882994652,0.0149577184433837,-2.47174e+18,0.0009911775697738494
charge,240,39.85242074728012,486.0028499364853,0.0215971100421938,-2.47174e+18,0.002666294246424639
trip,0,0.7821053981781034,0.7325196348829195,0.3604096203198423,-2.47174e+18,29.520815810823763
trip,0,-5.869146880507472,0.3474918235733639,0.2684249366247968,-2.47174e+18,46.34784217904784
trip,0,-13.446585661172868,0.5056159715750255,0.4406207179781631,-2.47174e+18,52.287199307284766
trip,0,-21.56828287243843,0.8844550217036158,0.8605199491867097,-2.47174e+18,58.37628334310526
trip,0,-28.830482673645015,1.828104411601089,1.962635133328149,-2.47174e+18,64.41541700375534
charge,120,24.72562105059623,512.7513409852982,0.0201593055594457,-2.47174e+18,0.002358956938547379
charge,120,29.468806731700894,793.4935433864594,0.0213312650992065,-2.47174e+18,0.0016129632265061108
charge,120,33.29784641861916,838.3394291996956,0.020221149482495,-2.47174e+18,0.0014472288033832831
charge,120,34.31457820534706,885.628515958786,0.0208224939244701,-2.47174e+18,0.0014106926470357083
charge,120,34.806315541267395,902.9406507611276,0.0209330328857504,-2.47174e+18,0.0013909906172529752
charge,120,35.01612513661384,911.5379766225816,0.0209986507327357,-2.47174e+18,0.0013821904037749225
charge,120,35.125705415010444,914.4077523350716,0.0209747551764394,-2.47174e+18,0.001376284603200969
charge,120,35.185982894897464,914.663603067398,0.0209104884024782,-2.47174e+18,0.0013716838627241665
charge,120,35.22132170200348,913.6023725867273,0.0208249181512201,-2.47174e+18,0.0013676574476656066
charge,120,35.24248002171517,911.905427455902,0.0207304049522463,-2.47174e+18,0.001363983873420829
charge,240,14.094260680675504,197.89077571034431,0.0528198944421092,-2.47174e+18,0.016014863023051405
trip,0,-0.4574423968792018,0.3183436474646441,0.2034360677898803,-2.47174e+18,38.342728572111554
trip,0,-2.3686606764793368,0.3437796297075692,0.2300688815230387,-2.47174e+18,40.154016406162846
trip,0,-3.9128766179084806,0.3855395557475276,0.2648581698813359,-2.47174e+18,41.218832039342736
trip,0,-4.691237992048258,0.4363426652562339,0.2990059434523573,-2.47174e+18,41.1152931758491
trip,0,-4.764817485213285,0.4878190425806679,0.3269895000084943,-2.47174e+18,40.21854066360133
charge,240,19.43825604319572,205.56376799941063,0.0329021695447409,-2.47174e+18,0.009603492832891223
charge,240,28.573587483167643,215.70796421170235,0.0095546508428014,-2.47174e+18,0.0026576628853881836
charge,240,29.227238839864725,253.22757107019424,0.0099177812985544,-2.47174e+18,0.002349929256906676
charge,240,31.034905421733853,275.45816999673843,0.0090857542081721,-2.47174e+18,0.0019790491329292606
charge,240,33.76701821088791,336.586639970541,0.0087052063298642,-2.47174e+18,0.0015517917759230318
charge,240,37.01236805319786,412.4990641772747,0.0088821473658526,-2.47174e+18,0.0012919516387608716
charge,240,37.88239049911499,425.4310567975044,0.0095034352691527,-2.47174e+18,0.0013403020466852451
charge,240,30.951704347133628,285.7620302438736,0.0140033518282507,-2.47174e+18,0.002940212557203635
trip,0,-6.134183770418161,0.1344332387088798,0.1734428960498917,-2.47174e+18,77.41071972184889
trip,0,-10.196381312608722,0.2380130131496116,0.2531933080754243,-2.47174e+18,63.82675587143731
trip,0,-15.953271999955176,0.4197726589918602,0.4191419699127436,-2.47174e+18,59.90985276449906
trip,0,-20.97002118229866,0.7863161980058067,0.749565848018392,-2.47174e+18,57.19575788361338
trip,0,-24.41102094948292,1.49638060759753,1.3709248931554612,-2.47174e+18,54.969633508810674
trip,0,-25.81126705706119,2.535033549880609,2.2849304718256462,-2.47174e+18,54.08047886229968
trip,0,-25.52602942585945,3.44840180198662,3.148676266078837,-2.47174e+18,54.78496614167564
charge,120,4.414891469478604,1871.66135430336,2.5929642907285597,-2.47174e+18,0.08312286679746096
trip,0,-20.730072847008707,71.32681900262833,81.84598992671818,-2.47174e+18,68.84870886254066
trip,0,-24.84057813882828,48.733552839607,79.72770959604532,-2.47174e+18,98.1595286415259
trip,0,-23.0199259608984,42.06766395270824,70.02981146425009,-2.47174e+18,99.88167378579865
trip,0,-17.121584287285806,21.99214526452124,42.0545307174325,-2.47174e+18,114.73513896421056
trip,0,-11.801153680682184,8.912596514448524,19.113232840318233,-2.47174e+18,128.67114185635867
trip,0,-9.838675811886787,4.322118549607694,9.149219705024734,-2.47174e+18,127.01020946112432
trip,0,-64.16742458343505,404.02098628878593,323.7312298938632,-2.47174e+18,48.07639813974417
trip,0,-69.55936756283045,274.1773573458195,331.92463086917996,-2.47174e+18,72.63720842940154
trip,0,-69.2897041119635,166.1747123748064,304.46039371937513,-2.47174e+18,109.93022561675903
charge,120,23.820992553234092,538.020380616188,0.0223684764303015,-2.47174e+18,0.0024945311259045424
charge,120,29.232101672887794,806.2986695766449,0.0220239307957399,-2.47174e+18,0.0016388912664809768
charge,120,32.919494694471354,848.0591096878052,0.020838424753947,-2.47174e+18,0.0014743140789998626
charge,120,33.93184660077095,889.8899690508842,0.0212704489272255,-2.47174e+18,0.0014341401521748751
charge,120,34.475026714801785,904.0364143252372,0.0212369252558346,-2.47174e+18,0.001409473661855907
charge,120,34.754747861623756,910.1460050940514,0.0211643030170307,-2.47174e+18,0.0013952246935266383
charge,120,34.93936898112297,909.9140980839728,0.020979236281164,-2.47174e+18,0.0013833769358233131
charge,120,35.067409706115725,904.758373439312,0.0207001420171764,-2.47174e+18,0.001372751617991954
charge,120,35.1342236995697,893.0879561305046,0.0203132246963377,-2.47174e+18,0.001364695910871922
charge,120,35.08884280920029,870.108512878418,0.0197960485265866,-2.47174e+18,0.0013650744637194057
charge,240,27.499625813961032,283.1262205839157,0.0176485606057212,-2.47174e+18,0.0037400761899035093
charge,240,41.11918874979018,212.69860012829304,0.0053488774649395,-2.47174e+18,0.0015088611194563274
charge,240,42.73250021934509,198.5398594290018,0.0048119335971819,-2.47174e+18,0.0014541967374272235
charge,240,43.264089471101755,202.46805649995804,0.0048281877486147,-2.47174e+18,0.001430799850231891
charge,240,41.3086976826191,171.15213865041733,0.0071688395565843,-2.47174e+18,0.0025131463549725804
trip,0,-0.3895126163959475,1.12919485301245,0.4637431192968506,-2.47174e+18,24.6410857112756
trip,0,-7.16696124076843,1.2820478465873748,0.7150452553396462,-2.47174e+18,33.46420762265588
trip,0,-10.785758340358733,1.7234069287078455,1.0302505588479107,-2.47174e+18,35.867926779905396
trip,0,-69.01950826831161,964.5942648053168,365.69268580153584,-2.47174e+18,22.74693303564333
trip,0,-70.9284148287028,656.6444048881531,369.0943908914924,-2.47174e+18,33.72550392363678
trip,0,-72.49501950005069,342.32983884215355,366.3396109566093,-2.47174e+18,64.20818217815827
trip,0,-72.61660580821335,363.2354145348072,366.3050995655358,-2.47174e+18,60.507057116332106
charge,120,29.60995379090309,1029.2195477485657,0.0449549791742356,-2.47174e+18,0.0026207224263807664
charge,120,24.777754950523377,1258.848550915718,0.0468628511298447,-2.47174e+18,0.0022336055165216888
charge,120,23.63480600118636,1255.6518580913544,0.0476240748394047,-2.47174e+18,0.0022756661983582955
charge,120,22.38589059114456,1238.1394078731537,0.0470378082072784,-2.47174e+18,0.0022794432311016815
charge,120,20.83600412011147,1183.1074390411377,0.0446755024272533,-2.47174e+18,0.002265669251313019
charge,120,19.088215333223346,1029.1137717962265,0.0387267691771739,-2.47174e+18,0.002257871009319782
charge,120,18.083107715845102,750.4315531253815,0.0296165195472895,-2.47174e+18,0.002367959030289431
charge,120,18.583738040924075,456.6172843873501,0.0208089969526099,-2.47174e+18,0.002734324476638631
charge,240,19.845734804868695,259.9872309565544,0.0149656790426888,-2.47174e+18,0.003453787862033039
charge,240,20.158113539218903,144.91355475783348,0.0124658458610156,-2.47174e+18,0.00516135811388275
trip,0,-6.568345662951472,0.2860467277932912,0.2474519246352429,-2.47174e+18,51.90451082119594
trip,0,-20.29992862045765,0.4789204057306051,0.52312878286466,-2.47174e+18,65.53850409442637
trip,0,-30.75749683380127,1.0796466161264109,1.300470975213102,-2.47174e+18,72.27203544872701
trip,0,-38.47157789170742,2.5872157984413207,3.4395850610453635,-2.47174e+18,79.76725551345713
trip,0,-44.972925432026386,4.852105965837836,8.38197594427038,-2.47174e+18,103.64954108527624
trip,0,-68.2989986822009,227.34558391571045,328.701050542295,-2.47174e+18,86.74926819713268
trip,0,-39.467109724879265,19.545116705819964,39.471769554074854,-2.47174e+18,121.17124747273978
trip,0,-39.49676134884357,14.20009344164282,24.829483482521027,-2.47174e+18,104.91262012279469
trip,0,-37.51938689053058,10.930233830586076,17.824226184748113,-2.47174e+18,97.84361319812159
trip,0,-34.1174230158329,8.574654333293438,13.07307301252149,-2.47174e+18,91.47708470366004
trip,0,-30.10618113577366,6.874306267127395,9.46657910873182,-2.47174e+18,82.62575516020183
charge,120,24.947046488523483,505.56816548109055,0.0197990684912383,-2.47174e+18,0.002349720948794055
charge,120,30.112540906667704,770.0287544131279,0.0201805402448371,-2.47174e+18,0.0015724509088145071
charge,120,33.738299185037604,810.9445753097534,0.0190021252726637,-2.47174e+18,0.001405925325937758
charge,120,34.7554056763649,851.2352120876312,0.0192987724792601,-2.47174e+18,0.0013602895325674122
charge,120,35.29101675748825,861.0293122529984,0.0190944385064995,-2.47174e+18,0.0013305775936851452
charge,120,35.55396779179573,862.4584053754807,0.018865765957571,-2.47174e+18,0.0013124644045430284
charge,120,35.704116088151935,858.6388227939606,0.0185939581322145,-2.47174e+18,0.0012993093933286767
charge,120,35.79551903009414,853.0650537014008,0.0183365539560327,-2.47174e+18,0.001289694417311184
charge,120,35.85654591917991,847.2628485560417,0.0181129857664927,-2.47174e+18,0.0012826942050412325
charge,120,35.904558068513865,841.8505083918571,0.0179249664820417,-2.47174e+18,0.0012775403449918551
trip,0,-4.012922745943072,0.1156126125788432,0.1304114568756631,-2.47174e+18,67.68022310025786
trip,0,-9.404068437218667,0.1592480611579958,0.2064962179210852,-2.47174e+18,77.80172006598413
trip,0,-10.483121925592428,0.2139461447659414,0.2684241441420454,-2.47174e+18,75.27805030626843
trip,0,-15.757522153854367,0.4080323539674282,0.5998849639145192,-2.47174e+18,88.21138197718594
trip,0,-20.437316143512724,0.7377835217630491,1.2076343505468683,-2.47174e+18,98.21046268377238
trip,0,-26.014136290550233,2.232332018204034,4.361750746553298,-2.47174e+18,117.23392517737844
trip,0,-9.961749619245523,0.4249210407142527,0.6591921716899378,-2.47174e+18,93.07971719855018
trip,0,-1.7493239343166351,0.0469726241135504,0.1015142007272515,-2.47174e+18,129.66812390364274
trip,0,-1.1419361054897337,0.0694350164121715,0.1097414814848889,-2.47174e+18,94.82951440534428
trip,0,-0.9282545626163454,0.0802719050698215,0.1166509514805511,-2.47174e+18,87.19186473455687
trip,0,-0.1258371531963291,0.0847818055335665,0.11972874535968,-2.47174e+18,84.73191478254903
trip,0,-44.57787437289953,1091.8842104673386,234.23541594296697,-2.47174e+18,12.871442614380049
trip,0,-62.77834363207221,657.5100263357162,265.4776698499918,-2.47174e+18,24.225729727300823
trip,0,-48.21904341876507,697.7328323721886,52.96872433181852,-2.47174e+18,4.554928924734645
trip,0,-48.5494933232665,287.2067426741123,56.12470200564712,-2.47174e+18,11.724941026749645
trip,0,-47.15839000791311,56.72379209473729,66.62301757838577,-2.47174e+18,70.47097711709607
trip,0,-45.23446507900952,39.071051225066185,78.5919444495812,-2.47174e+18,120.6908060858525
charge,240,28.631133782863618,361.6692774295807,0.0158295595369963,-2.47174e+18,0.0026260830860998555
charge,240,40.01775707006455,318.8289577960968,0.0067608547146846,-2.47174e+18,0.0012723163092999393
charge,240,42.24970583319664,314.41207641363144,0.0062910686007171,-2.47174e+18,0.0012005394969194665
charge,240,43.253622722625735,333.2456082701683,0.0063479354294031,-2.47174e+18,0.0011429291678928977
charge,240,43.89360152482986,366.75531819462776,0.0067481254604899,-2.47174e+18,0.0011039717968439396
charge,240,44.48510187864304,401.9719448983669,0.0074045715308557,-2.47174e+18,0.0011052370631579043
charge,240,45.22761651277541,401.2783123254776,0.008560069167629,-2.47174e+18,0.0012799200312653693
charge,240,45.73967116475104,285.2124423980713,0.0128814012521161,-2.47174e+18,0.0027098539903397723
trip,0,-72.81506940033286,260.414658755064,370.2415621541441,-2.47174e+18,85.30431364903595
charge,120,32.063794291019434,1494.826229095459,0.0534215429443065,-2.47174e+18,0.002144257649665379
charge,120,32.30786854028702,1479.3782336711884,0.0454641933688435,-2.47174e+18,0.0018439176270433836
trip,0,-68.38727440200745,657.3605398535728,360.3316759429872,-2.47174e+18,32.88895399987816
trip,0,-69.70117451846599,573.492152094841,365.9584077335894,-2.47174e+18,38.287366939215154
trip,0,-70.4649648277089,450.12127017974854,366.25474133715034,-2.47174e+18,48.82080882659367
trip,0,-71.48117202799767,325.86500000953674,365.57068995013833,-2.47174e+18,67.3108231825031
trip,0,-8.194538643956179,1164.9080922603607,53.2057055560872,-2.47174e+18,2.740424205630579
trip,0,-5.685549953579908,1245.3122881650925,19.60380290960893,-2.47174e+18,0.9445246672299774
charge,120,22.64953274726868,1008.527112364769,0.034256467533396,-2.47174e+18,0.002038009714170537
trip,0,0.5586815357208224,0.5387735640979372,0.2859898985552718,-2.47174e+18,31.848990107831472
trip,0,-4.371173650026321,0.6542002438218333,0.3905917221491108,-2.47174e+18,35.823134507007516
trip,0,-72.75144494967535,304.1038039326668,370.24555204063654,-2.47174e+18,73.0498363886197
trip,0,-73.12588530424982,180.19234983623028,370.8146180547774,-2.47174e+18,123.47292825421151
trip,0,-72.987931691017,179.41420827805996,370.9688936658203,-2.47174e+18,124.06003868686413
trip,0,-72.82875535571947,177.8265100568533,371.2247423194349,-2.47174e+18,125.2540160184496
trip,0,-72.66024991674348,176.87433528900146,371.3220775164664,-2.47174e+18,125.96131945646596
trip,0,-72.47905890559777,175.60537683963776,371.1966102384031,-2.47174e+18,126.8286712806221
trip,0,-67.80612526275218,143.2301257699728,286.4308856204152,-2.47174e+18,119.98769843172063
trip,0,-50.567691847682,137.30111302435398,63.06558857113123,-2.47174e+18,27.559392862290146
trip,0,-37.38413934707641,90.07537123560904,36.46811199607328,-2.47174e+18,24.29173135507869
trip,0,-21.265138524770737,103.52427911013363,24.80703191785142,-2.47174e+18,14.37751537963029
trip,0,-2.241460955142969,162.43082901835442,13.37153821857646,-2.47174e+18,4.939285836089218
charge,240,36.82902092933655,1137.0106555223465,0.1076180569725693,-2.47174e+18,0.005678999917012873
charge,240,45.03933161497116,1218.1521062850952,0.0561823051993997,-2.47174e+18,0.002767255660907629
charge,240,48.11360799074173,1327.890244603157,0.0540042929342234,-2.47174e+18,0.0024401546658110755
charge,240,50.05252110362052,1402.3905186653135,0.053670608165703,-2.47174e+18,0.002296248047232201
trip,0,-51.76202528774738,88.99363857507706,146.9025036804378,-2.47174e+18,99.04247496735906
trip,0,-45.71779446005821,90.48515745252372,133.56778456270695,-2.47174e+18,88.56775298166757
trip,0,-40.383755831420416,96.82920697331429,145.33613510616124,-2.47174e+18,90.0572087590567
trip,0,-33.48383500874042,79.2376012802124,132.12096606194973,-2.47174e+18,100.04414363432551
trip,0,-26.017637696862217,39.3459738381207,74.36475551314652,-2.47174e+18,113.40131900524607
trip,0,-17.171295097470285,6.95129974745214,11.271089806454256,-2.47174e+18,97.28617855029586
trip,0,-10.229575976729391,1.0429468271322548,1.1936973966658115,-2.47174e+18,68.67257460946895
trip,0,-13.47654953896999,0.8330913344398141,0.9607705141534096,-2.47174e+18,69.19557132108085
trip,0,-13.692404368519782,0.6775120054953732,0.7770118150947383,-2.47174e+18,68.81163511131712
trip,120,-29.40689908564091,1525.036029338837,208.4240512624383,-2.47174e+18,8.200096807658964
trip,0,-42.08841820061207,1897.4053856134417,192.3071414642036,-2.47174e+18,6.081161450968359
trip,0,-44.02442110776901,1868.41971552372,167.1975572425872,-2.47174e+18,5.369164835505545
trip,120,-48.17902080416679,1868.144392132759,206.69226019084456,-2.47174e+18,6.638424558442463
trip,240,-56.011708357930175,1835.542337536812,197.44072779268024,-2.47174e+18,6.453920144091056
trip,120,-64.03331364393233,910.9288530349731,84.0291904443875,-2.47174e+18,5.534736779788534
trip,120,-63.506614287197586,379.8550933599472,91.29907358251512,-2.47174e+18,14.421142458553419
trip,120,-61.31781067699193,115.53367363661528,103.72423383034766,-2.47174e+18,53.8670141260747
trip,0,-53.39562909305096,97.50990434736012,209.16698165237904,-2.47174e+18,128.70506830194125
trip,0,-51.81875348240136,99.41333466768263,213.18937332183123,-2.47174e+18,128.66847734329247
charge,120,28.154401284456256,407.3180721402168,0.0154470545289768,-2.47174e+18,0.0022754287990923087
charge,120,31.79202520847321,650.6612981557846,0.0158438765083701,-2.47174e+18,0.0014610252572216163
charge,120,32.99991462826729,755.4666178822517,0.0175260257119589,-2.47174e+18,0.0013919364771739417
charge,120,33.95502832531929,812.9032541513443,0.0184036852249391,-2.47174e+18,0.0013583671954286026
charge,120,34.611069464683524,841.9461656212807,0.0187799673171866,-2.47174e+18,0.0013383255189477826
charge,120,35.026200526952735,855.8367013335228,0.0189014607014996,-2.47174e+18,0.001325121533492191
charge,120,35.29043388366699,861.1408535242081,0.0188754862538189,-2.47174e+18,0.0013151497465185547
charge,120,35.467893981933585,861.6556729674339,0.0187660383321599,-2.47174e+18,0.001306742745686245
charge,120,35.59808301329612,859.4259064793587,0.0186077949360878,-2.47174e+18,0.0012990854566380038
charge,120,35.70366644263267,855.6108537912369,0.018421489945922,-2.47174e+18,0.0012918132020623046
charge,120,20.684598481655115,1128.819666981697,0.0446543750572345,-2.47174e+18,0.002373507994060766
charge,120,17.362409216165545,819.5228991508484,0.0322074318360137,-2.47174e+18,0.0023580133174596254
trip,0,-0.5743169248104039,11.525541611015797,0.5606779364316026,-2.47174e+18,2.9187935214899854
charge,120,26.13996437788009,407.9736124277115,0.0131078518224967,-2.47174e+18,0.0019277499460560238
trip,0,-4.3329038202762575,0.3423325261683203,0.2593049130409781,-2.47174e+18,45.447901070343754
trip,0,-11.16839418709278,0.4472576872212812,0.3896313651348464,-2.47174e+18,52.26937976926164
trip,0,-18.601858970522876,0.6714772416162305,0.6601483901831671,-2.47174e+18,58.98770793132511
trip,0,-26.59206401109695,1.1829848092747852,1.3138697452523047,-2.47174e+18,66.638374471998
trip,0,-35.24511316120624,2.318636231124401,3.0809827416669577,-2.47174e+18,79.72745444867469
trip,0,-16.90235711634159,0.375234203384025,0.6752320225787116,-2.47174e+18,107.96969196664526
trip,0,-12.647711291909218,0.3723203193512745,0.508139235782437,-2.47174e+18,81.88743015709883
trip,0,-9.506716680526736,0.4032019633159507,0.4337630565423751,-2.47174e+18,64.54775958555688
trip,0,-7.729338720440865,0.4382610677566845,0.402825234355987,-2.47174e+18,55.1486678592627
trip,0,-6.965707400441175,0.4704536852077581,0.3957922140980372,-2.47174e+18,50.47793989624086
trip,0,-6.802486076951027,0.5021090499940328,0.4034635351854376,-2.47174e+18,48.21226008854838
trip,0,0.9285649359226228,0.4171357747691218,0.2457426273940655,-2.47174e+18,35.34714243055469
trip,0,-2.5244878292083683,0.4676562829990871,0.2829014171657036,-2.47174e+18,36.29606967127041
trip,0,-3.0403478145599365,0.5662715475191362,0.3297762876172783,-2.47174e+18,34.94185315105919
trip,0,-2.9384031832218227,0.6544017243431881,0.370394242585462,-2.47174e+18,33.960262830042545
trip,0,-2.8188640892505674,0.7196740020881407,0.4010953325632727,-2.47174e+18,33.43975172643371
trip,0,-2.59291721582413,0.7653395306551829,0.4210871628529276,-2.47174e+18,33.01179249103583
trip,0,-2.1858880996704073,0.7949952572816983,0.4309254839972709,-2.47174e+18,32.52287205868779
trip,0,-1.6222241342067747,0.8096847786800936,0.4316508258489193,-2.47174e+18,31.98658321471036
charge,240,11.132162535190588,287.93887934088707,0.1106137628466967,-2.47174e+18,0.023049425579463174
charge,120,33.628269261121744,510.5213980078697,0.0130129698989094,-2.47174e+18,0.0015293740810498374
charge,120,33.56094733476638,550.662371814251,0.013461389934946,-2.47174e+18,0.0014667488418279055
charge,240,36.74721042513848,443.5692794322967,0.0101090468730262,-2.47174e+18,0.0013674139317264202
charge,240,39.5779704451561,371.57736030220985,0.008372025118092,-2.47174e+18,0.0013518625211099346
charge,240,42.04824798703193,298.4068158566952,0.0075619536522708,-2.47174e+18,0.0015204653346595743
charge,240,43.038042676448825,215.23397263884544,0.0092249766423719,-2.47174e+18,0.0025716135410977334
charge,240,19.746479719877243,465.3022666275501,0.0396883231705942,-2.47174e+18,0.005117747238789525
charge,120,28.55727534294128,709.3015329837799,0.019773823237756,-2.47174e+18,0.0016726728183914566
charge,120,34.48535190820694,675.8805677890778,0.0154412237270662,-2.47174e+18,0.0013707649957367864
charge,240,42.92922013401984,625.5393918156624,0.0112917124970408,-2.47174e+18,0.0010830696814407787
charge,240,47.4313541829586,587.4671673774719,0.0116331322274163,-2.47174e+18,0.001188130966979627
charge,240,40.17419207692146,385.956418544054,0.0268498411883228,-2.47174e+18,0.004174021713064181
charge,120,27.468633580207825,407.6411947309971,0.0167648102574275,-2.47174e+18,0.002467583326826027
charge,120,32.776449131965634,607.5677751302719,0.0144876110712175,-2.47174e+18,0.0014307155511772622
charge,120,33.252174091339114,723.3168466687202,0.0166948365069856,-2.47174e+18,0.001384856712563078
charge,120,33.664382457733154,788.776159465313,0.0179612762256056,-2.47174e+18,0.001366264130329268
charge,120,33.976802825927734,831.9508675932884,0.0188785461177758,-2.47174e+18,0.0013615140162583394
charge,120,34.33876746892929,854.2595336437225,0.0192973017083204,-2.47174e+18,0.001355370419526523
charge,120,34.625158357620236,864.1977079510689,0.019464710937882,-2.47174e+18,0.0013514067967639713
charge,120,34.8028682589531,853.5838735699654,0.0192552781090853,-2.47174e+18,0.0013534893550802547
charge,120,34.55163298845291,791.1174083948135,0.018543420846754,-2.47174e+18,0.0014063718469585055
charge,240,33.11003614664078,547.720823764801,0.0191918134487423,-2.47174e+18,0.0021023644838068303
trip,0,-23.967741245031355,0.4795679355156608,0.6945263799934764,-2.47174e+18,86.89401378513924
trip,0,-27.444970783591263,1.1718279474880546,1.413245057046879,-2.47174e+18,72.36105232391817
trip,0,-29.402481734752655,2.439352420857176,2.743941764667398,-2.47174e+18,67.49189025429602
trip,0,-29.438599094748497,3.773901253938675,4.21871993743116,-2.47174e+18,67.0720242035201
trip,0,-68.18027873411773,770.3271390795708,362.73347490280867,-2.47174e+18,28.25294266559705
trip,0,-68.60166372023522,836.335627913475,371.2657231874764,-2.47174e+18,26.6351721100577
trip,240,-67.41688576787709,741.3881798386574,373.49712919816375,-2.47174e+18,30.226847906810036
trip,0,-2.3496589899063167,164.55946710705757,0.2374448486916662,-2.47174e+18,0.08657472688722
charge,240,27.843571329116813,551.9642749428749,0.024463959046443,-2.47174e+18,0.0026592980912369603
charge,240,26.368750679492948,425.6363139152527,0.0338855745990258,-2.47174e+18,0.004776694115310754
charge,240,25.65786111354828,191.9581596404314,0.0549666586721286,-2.47174e+18,0.01718082485529868
charge,240,28.32429234981537,168.78794610500336,0.0642750510032783,-2.47174e+18,0.02284821368581355
charge,240,34.036863809823984,375.53219255805016,0.0384225273442098,-2.47174e+18,0.006138892181117666
charge,240,41.42469789981841,616.0013777017593,0.0215793232071064,-2.47174e+18,0.0021018774296528426
charge,240,46.84942128658294,786.807303071022,0.0188405963751847,-2.47174e+18,0.001436737785857895
charge,240,49.42743056416511,976.046247124672,0.0229279582461003,-2.47174e+18,0.001409438844541042
charge,240,51.08319190144539,1154.339086174965,0.0293842092823979,-2.47174e+18,0.001527326396601497
trip,0,-0.5559480726718959,0.2552466641936917,0.1777188137821213,-2.47174e+18,41.77578132357356
trip,0,-6.41766445338726,0.3617216798302252,0.2663144009638927,-2.47174e+18,44.174471558722374
trip,0,-12.588062483072278,0.5635785337071866,0.4417710066918516,-2.47174e+18,47.03206175571391
trip,0,-16.846292981505393,0.9279232808039524,0.7360714077003649,-2.47174e+18,47.59475850606742
trip,0,-19.4524717181921,1.5365916844457388,1.2038776300905738,-2.47174e+18,47.00836177666114
trip,0,-20.706566378474236,2.36427205754444,1.8446166648063809,-2.47174e+18,46.81229452220201
trip,0,-21.0092860609293,3.1790273431688547,2.5240640792471822,-2.47174e+18,47.638421569495435
trip,0,-20.586094686388968,3.7448055592831224,3.0235442962730303,-2.47174e+18,48.443812343386426
charge,240,18.461434459686274,250.8227565586567,0.0380948082097347,-2.47174e+18,0.009112763626172641
charge,240,42.167495644092554,248.49933305382729,0.0052956548874476,-2.47174e+18,0.0012786323783735495
charge,240,44.35826020836829,260.23416897654533,0.0050456303629289,-2.47174e+18,0.0011633284859030926
charge,240,45.39992234110832,284.2141009569168,0.0052176228531948,-2.47174e+18,0.0011014843040428296
charge,240,46.07699689865112,315.41906583309174,0.0055270729213248,-2.47174e+18,0.0010513770764097423
charge,240,46.55737652182579,349.0622311234474,0.005905331748977,-2.47174e+18,0.0010150622821559665
charge,240,46.90418644547462,382.09630224108696,0.0063006870849449,-2.47174e+18,0.0009893872902705183
charge,240,47.14954301714897,412.7229703366757,0.0066864624601521,-2.47174e+18,0.0009720509311169671
charge,240,47.31613668203353,440.0482874214649,0.0070463603842654,-2.47174e+18,0.000960761887140346
charge,240,47.4226194024086,463.8119905292988,0.0073717949395586,-2.47174e+18,0.0009536357519967472
trip,0,-1.2880875527858675,0.4418656846974045,0.4117694588494487,-2.47174e+18,55.91329760736237
trip,0,-5.152216243743894,0.3859765564848203,0.3140906765183899,-2.47174e+18,48.825350334054676
trip,0,-9.133852297067648,0.4529564204276539,0.3554071169783128,-2.47174e+18,47.07831936362783
trip,0,-12.296309155225757,0.612203533644788,0.4663801056522061,-2.47174e+18,45.70833848758625
trip,0,-14.605147302150726,0.8498913169023581,0.6339701753749978,-2.47174e+18,44.75655859285592
trip,0,-15.994443708658215,1.152936807484366,0.84488250342838,-2.47174e+18,43.96854179398744
trip,0,-16.5125560849905,1.4792746987659484,1.0676062585698674,-2.47174e+18,43.30255602129181
trip,0,-16.40639810860157,1.7601664667017758,1.2572497584333178,-2.47174e+18,42.85673368573495
trip,0,-15.999889415502544,1.9478086601011455,1.382748999967589,-2.47174e+18,42.59398866916792
