event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,47.09,46.6,40.5,14817.42335,14849.80845
charge,120,1427.35,40.5,63.5,14849.80845,14849.80845
trip,0,586.95,63.5,54.7,14849.80845,14908.6958
charge,120,286.13,54.7,55.6,14908.6958,14908.6958
trip,0,102.26,55.6,36.9,14908.6958,14997.43497
charge,120,149.01,36.9,39.3,14997.43497,14997.43497
trip,0,60.52,39.3,29.3,14997.43497,15041.77351
charge,120,27.14,29.3,34.6,15041.77351,15041.77351
trip,0,21.83,34.6,32.0,15041.77351,15059.51858
trip,0,12.65,32.0,30.3,15059.51858,15069.83306
trip,0,129.97,30.3,20.8,15069.83306,15112.33735
charge,DC Charging,39.5,20.8,49.8,15112.33735,15112.33735
trip,0,17.94,49.8,46.7,15112.33735,15123.76975
trip,0,20.04,46.7,43.4,15123.76975,15136.97989
charge,120,182.68,43.4,54.8,15136.97989,15136.97989
trip,0,9.85,54.8,52.6,15136.97989,15144.75296
trip,0,10.23,52.6,50.9,15144.75296,15153.45076
trip,0,60.53,50.9,41.1,15153.45076,15200.33636
trip,0,23.17,41.1,39.6,15200.33636,15215.27761
trip,0,33.54,39.6,36.7,15215.27761,15231.03263
charge,120,425.39,36.7,52.7,15231.03263,15231.03263
trip,0,17.68,52.7,50.5,15231.03263,15243.56523
trip,0,89.36,50.5,38.1,15243.56523,15299.30408
trip,0,58.98,38.1,29.0,15299.30408,15343.18003
trip,0,293.38,29.0,23.2,15343.18003,15379.90855
charge,120,98.7,23.2,26.7,15379.90855,15379.90855
trip,0,56.74,26.7,19.7,15379.90855,15415.99481
charge,DC Charging,79.84,19.7,49.4,15415.99481,15415.99481
trip,0,45.43,49.4,45.7,15415.99481,15438.06667
charge,DC Charging,44.98,45.7,79.9,15438.06667,15438.06667
trip,0,59.99,79.9,67.9,15438.06667,15495.36609
trip,0,101.34,67.9,50.2,15495.36609,15577.15851
charge,120,116.86,50.2,55.5,15577.15851,15577.15851
trip,0,221.8,55.5,51.6,15577.15851,15605.72338
trip,0,239.44,51.6,47.8,15605.72338,15638.54199
charge,120,460.94,47.8,55.5,15638.54199,15638.54199
trip,0,44.16,55.5,48.7,15638.54199,15671.00467
trip,0,85.58,48.7,36.7,15671.00467,15730.14126
trip,0,12.63,36.7,35.8,15730.14126,15738.50021
charge,120,321.58,35.8,45.1,15738.50021,15738.50021
trip,0,211.69,45.1,33.0,15738.50021,15797.67533
trip,0,68.51,33.0,28.0,15797.67533,15822.32111
trip,0,103.56,28.0,16.1,15822.32111,15884.25705
charge,120,342.99,16.1,23.3,15884.25705,15884.25705
trip,0,54.4,23.3,14.4,15884.25705,15927.25976
charge,DC Charging,36.42,14.4,47.2,15927.25976,15927.25976
trip,0,20.04,47.2,43.9,15927.25976,15942.9222
trip,0,31.59,43.9,40.3,15942.9222,15964.59839
charge,120,1737.42,40.3,63.9,15964.59839,15964.59839
trip,0,43.19,63.9,57.9,15964.59839,15998.96579
trip,0,55.33,57.9,52.3,15998.96579,16037.73331
trip,0,118.55,52.3,37.8,16037.73331,16118.99529
charge,240,51.28,37.8,56.4,16118.99529,16118.99529
trip,0,160.67,56.4,34.6,16118.99529,16225.6804
trip,0,24.76,34.6,29.5,16225.6804,16245.6779
charge,DC Charging,28.54,29.5,57.0,16245.6779,16245.6779
trip,0,40.85,57.0,49.8,16245.6779,16277.38096
trip,0,18.02,49.8,47.1,16277.38096,16287.06247
charge,120,42.8,47.1,49.6,16287.06247,16287.06247
trip,0,32.32,49.6,44.4,16287.06247,16311.87946
charge,240,67.63,44.4,71.1,16311.87946,16311.87946
trip,0,199.04,71.1,41.4,16311.87946,16469.89552
charge,120,509.57,41.4,51.0,16469.89552,16469.89552
trip,0,40.56,51.0,47.8,16469.89552,16488.81632
trip,0,24.52,47.8,45.5,16488.81632,16505.17959
trip,0,11.49,45.5,44.1,16505.17959,16514.49921
trip,0,36.15,44.1,38.6,16514.49921,16542.74663
charge,120,116.96,38.6,43.1,16542.74663,16542.74663
trip,0,76.11,43.1,31.3,16542.74663,16607.10276
charge,DC Charging,62.0,31.3,62.5,16607.10276,16607.10276
trip,0,112.83,62.5,59.8,16607.10276,16625.87948
charge,120,139.09,59.8,69.5,16625.87948,16625.87948
trip,0,24.09,69.5,66.8,16625.87948,16644.59637
trip,0,9.93,66.8,65.9,16644.59637,16651.02592
trip,0,37.57,65.9,61.5,16651.02592,16674.73643
charge,120,251.12,61.5,68.7,16674.73643,16674.73643
trip,0,52.45,68.7,61.8,16674.73643,16708.22314
trip,0,17.67,61.8,60.2,16708.22314,16721.8071
trip,0,114.38,60.2,39.9,16721.8071,16821.28006
trip,0,10.99,39.9,37.9,16821.28006,16830.87445
trip,0,8.3,37.9,36.5,16830.87445,16837.39648
trip,0,24.21,36.5,33.6,16837.39648,16853.48368
trip,0,181.19,33.6,29.4,16853.48368,16884.71123
charge,120,740.82,29.4,49.2,16884.71123,16884.71123
trip,0,12.01,49.2,47.5,16884.71123,16894.57961
trip,0,191.64,47.5,19.6,16894.57961,17041.40958
trip,0,33.81,19.6,15.0,17041.40958,17068.0063
trip,0,13.3,15.0,12.7,17068.0063,17077.32329
charge,120,120.62,12.7,17.3,17077.32329,17077.32329
trip,0,37.21,17.3,18.1,17077.32329,17081.34082
trip,0,29.94,18.1,15.1,17081.34082,17100.8272
charge,240,54.73,15.1,33.3,17100.8272,17100.8272
trip,0,18.06,33.3,33.9,17100.8272,17106.1521
trip,0,9.78,33.9,31.9,17106.1521,17113.67063
trip,0,9.6,31.9,29.9,17113.67063,17121.94834
charge,DC Charging,49.05,29.9,49.9,17121.94834,17121.94834
trip,0,183.4,49.9,20.7,17121.94834,17271.51655
trip,0,29.86,20.7,16.6,17271.51655,17296.88039
trip,0,12.25,16.6,15.6,17296.88039,17307.41651
charge,DC Charging,158.83,15.6,77.5,17307.41651,17307.41651
trip,0,158.13,77.5,50.9,17307.41651,17438.22192
trip,0,127.35,50.9,28.8,17438.22192,17551.58756
charge,DC Charging,69.31,28.8,98.4,17551.58756,17551.58756
trip,0,108.66,98.4,94.2,17551.58756,17576.17008
trip,0,31.63,94.2,93.4,17576.17008,17582.02099
trip,0,66.45,93.4,89.6,17582.02099,17601.62446
trip,0,104.33,89.6,76.4,17601.62446,17672.65107
trip,0,28.68,76.4,73.4,17672.65107,17687.59576
charge,120,89.92,73.4,78.8,17687.59576,17687.59576
trip,0,16.97,78.8,76.5,17687.59576,17699.33199
trip,0,48.23,76.5,69.5,17699.33199,17736.2234
trip,0,13.37,69.5,67.9,17736.2234,17746.69218
charge,120,222.99,67.9,70.3,17746.69218,17746.69218
trip,0,37.77,70.3,65.3,17746.69218,17770.02763
trip,0,166.68,65.3,41.0,17770.02763,17890.06918
charge,120,407.36,41.0,51.7,17890.06918,17890.06918
trip,0,66.92,51.7,40.4,17890.06918,17946.29151
charge,DC Charging,47.3,40.4,75.1,17946.29151,17946.29151
trip,0,192.55,75.1,54.9,17946.29151,18044.64604
charge,120,275.99,54.9,59.2,18044.64604,18044.64604
trip,0,170.45,59.2,38.9,18044.64604,18151.90606
charge,240,93.77,38.9,50.0,18151.90606,18151.90606
trip,0,36.24,50.0,48.8,18151.90606,18158.16357
charge,120,181.59,48.8,58.6,18158.16357,18158.16357
trip,0,73.7,58.6,49.3,18158.16357,18198.21737
charge,120,164.98,49.3,53.6,18198.21737,18198.21737
trip,0,36.4,53.6,51.9,18198.21737,18205.20805
charge,120,20.31,51.9,61.5,18205.20805,18205.20805
trip,0,11.77,61.5,59.6,18205.20805,18216.0604
charge,DC Charging,115.34,59.6,79.7,18216.0604,18216.0604
trip,0,154.4,79.7,56.9,18216.0604,18325.21128
trip,0,25.1,56.9,53.9,18325.21128,18338.27054
charge,120,181.02,53.9,59.6,18338.27054,18338.27054
trip,0,58.45,59.6,50.2,18338.27054,18380.22341
trip,0,34.13,50.2,47.3,18380.22341,18397.41662
trip,0,30.36,47.3,43.6,18397.41662,18422.4754
trip,0,13.71,43.6,41.6,18422.4754,18434.14361
charge,DC Charging,37.72,41.6,77.3,18434.14361,18434.14361
trip,0,72.14,77.3,62.8,18434.14361,18500.47652
trip,0,29.72,62.8,61.1,18500.47652,18522.29725
trip,0,113.81,61.1,48.4,18522.29725,18590.30575
trip,0,12.61,48.4,46.2,18590.30575,18598.1467
trip,0,11.81,46.2,44.2,18598.1467,18605.29441
charge,120,158.76,44.2,49.6,18605.29441,18605.29441
trip,0,86.89,49.6,36.7,18605.29441,18663.81198
charge,120,488.88,36.7,50.5,18663.81198,18663.81198
trip,0,70.77,50.5,41.5,18663.81198,18709.32469
trip,0,94.73,41.5,26.0,18709.32469,18793.77932
charge,DC Charging,40.74,26.0,61.6,18793.77932,18793.77932
trip,0,25.57,61.6,56.1,18793.77932,18815.65096
charge,DC Charging,35.24,56.1,90.2,18815.65096,18815.65096
trip,0,14.19,90.2,89.5,18815.65096,18824.1347
charge,120,136.92,89.5,91.8,18824.1347,18824.1347
trip,0,28.12,91.8,89.4,18824.1347,18843.69045
trip,0,55.46,89.4,80.7,18843.69045,18887.55935
trip,0,38.56,80.7,76.4,18887.55935,18913.26723
trip,0,13.77,76.4,75.0,18913.26723,18923.779
trip,0,49.75,75.0,66.8,18923.779,18962.29932
trip,0,105.88,66.8,50.1,18962.29932,19041.21558
trip,0,41.74,50.1,43.5,19041.21558,19070.85534
charge,240,58.63,43.5,59.2,19070.85534,19070.85534
trip,0,26.59,59.2,55.5,19070.85534,19093.11773
trip,0,31.81,55.5,50.1,19093.11773,19117.2733
trip,0,98.78,50.1,36.3,19117.2733,19180.12576
charge,120,205.06,36.3,40.5,19180.12576,19180.12576
trip,0,149.81,40.5,22.4,19180.12576,19270.10578
charge,DC Charging,55.21,22.4,46.3,19270.10578,19270.10578
trip,0,12.05,46.3,45.4,19270.10578,19278.82797
charge,240,48.33,45.4,59.0,19278.82797,19278.82797
trip,0,63.89,59.0,50.6,19278.82797,19314.85024
trip,0,24.95,50.6,51.1,19314.85024,19318.59685
charge,120,255.89,51.1,58.9,19318.59685,19318.59685
trip,0,76.54,58.9,47.7,19318.59685,19369.82533
trip,0,78.5,47.7,46.8,19369.82533,19382.44172
charge,120,833.72,46.8,57.9,19382.44172,19382.44172
trip,0,60.54,57.9,50.4,19382.44172,19427.11367
trip,0,16.62,50.4,47.9,19427.11367,19441.15289
trip,0,13.87,47.9,47.2,19441.15289,19446.2186
charge,120,103.58,47.2,51.1,19446.2186,19446.2186
trip,0,59.39,51.1,40.2,19446.2186,19492.56409
trip,0,31.55,40.2,39.7,19492.56409,19498.67406
trip,0,214.5,39.7,31.1,19498.67406,19542.39398
charge,120,34.98,31.1,37.9,19542.39398,19542.39398
trip,0,29.81,37.9,34.8,19542.39398,19561.90404
charge,DC Charging,88.26,34.8,63.8,19561.90404,19561.90404
trip,0,107.48,63.8,47.5,19561.90404,19639.32045
trip,0,114.78,47.5,34.0,19639.32045,19701.01286
trip,0,148.28,34.0,9.4,19701.01286,19820.21257
charge,240,46.46,9.4,16.5,19820.21257,19820.21257
trip,0,10.22,16.5,14.2,19820.21257,19828.01989
charge,120,119.88,14.2,19.1,19828.01989,19828.01989
trip,0,38.36,19.1,13.5,19828.01989,19858.6975
trip,0,32.83,13.5,8.6,19858.6975,19885.92729
charge,DC Charging,119.64,8.6,70.5,19885.92729,19885.92729
trip,0,71.92,70.5,61.0,19885.92729,19939.1488
charge,DC Charging,43.19,61.0,91.9,19939.1488,19939.1488
trip,0,32.37,91.9,86.7,19939.1488,19963.12389
trip,0,158.85,86.7,75.6,19963.12389,20019.31542
trip,0,18.82,75.6,74.0,20019.31542,20025.50881
trip,0,45.51,74.0,67.1,20025.50881,20059.74606
trip,0,30.48,67.1,64.1,20059.74606,20078.95556
trip,0,145.42,64.1,41.3,20078.95556,20193.00372
trip,0,53.61,41.3,33.0,20193.00372,20228.64766
charge,240,82.23,33.0,59.8,20228.64766,20228.64766
trip,0,16.43,59.8,58.0,20228.64766,20241.42167
trip,0,52.13,58.0,50.6,20241.42167,20279.3943
charge,120,379.91,50.6,61.3,20279.3943,20279.3943
trip,0,13.1,61.3,58.6,20279.3943,20291.37277
trip,0,23.6,58.6,55.7,20291.37277,20301.88925
trip,0,137.7,55.7,38.6,20301.88925,20392.4015
charge,DC Charging,41.97,38.6,71.0,20392.4015,20392.4015
trip,0,18.53,71.0,68.2,20392.4015,20406.93561
trip,0,20.22,68.2,65.7,20406.93561,20423.41087
trip,0,26.61,65.7,61.1,20423.41087,20447.8396
charge,120,205.48,61.1,68.0,20447.8396,20447.8396
trip,0,24.0,68.0,65.5,20447.8396,20464.60019
trip,0,111.01,65.5,52.2,20464.60019,20538.81535
trip,0,21.97,52.2,50.3,20538.81535,20548.71897
trip,0,9.95,50.3,49.6,20548.71897,20554.33376
trip,0,52.96,49.6,41.5,20554.33376,20589.97348
charge,120,246.7,41.5,48.2,20589.97348,20589.97348
trip,0,36.69,48.2,44.2,20589.97348,20609.90429
charge,120,179.57,44.2,45.7,20609.90429,20609.90429
trip,0,87.14,45.7,40.5,20609.90429,20638.44444
charge,120,205.15,40.5,44.9,20638.44444,20638.44444
trip,0,93.88,44.9,28.2,20638.44444,20714.81127
charge,DC Charging,36.57,28.2,61.3,20714.81127,20714.81127
