event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,36.26,46.8,42.6,14558.04949,14586.61061
trip,0,10.97,42.6,41.2,14586.61061,14595.37558
trip,0,17.24,41.2,38.1,14595.37558,14608.19094
charge,240,71.06,38.1,47.7,14608.19094,14608.19094
charge,240,103.75,47.7,51.8,14608.19094,14608.19094
trip,0,51.82,51.8,43.4,14608.19094,14647.93051
trip,0,123.13,43.4,24.3,14647.93051,14739.25561
charge,DC Charging,48.31,24.3,55.0,14739.25561,14739.25561
charge,120,148.06,55.0,58.9,14739.25561,14739.25561
charge,120,253.67,58.9,64.6,14739.25561,14739.25561
trip,0,45.82,64.6,58.4,14739.25561,14767.70367
trip,0,107.53,58.4,38.6,14767.70367,14859.77229
trip,0,54.34,38.6,29.7,14859.77229,14901.23355
charge,120,129.48,29.7,32.6,14901.23355,14901.23355
trip,0,124.62,32.6,8.3,14901.23355,15014.80231
trip,0,29.25,8.3,4.7,15014.80231,15037.18164
trip,0,38.84,4.7,3.3,15037.18164,15049.80838
trip,0,13.2,3.3,0.5,15049.80838,15058.4896
charge,DC Charging,49.31,0.5,19.9,15058.4896,15058.4896
charge,120,152.5,19.9,25.3,15058.4896,15058.4896
trip,0,235.02,25.3,23.1,15058.4896,15084.17068
trip,0,20.15,23.1,20.9,15084.17068,15094.55409
charge,DC Charging,40.54,20.9,58.0,15094.55409,15094.55409
charge,DC Charging,73.74,58.0,91.5,15094.55409,15094.55409
trip,0,212.41,91.5,77.9,15094.55409,15174.89118
trip,0,18.03,77.9,76.0,15174.89118,15181.20606
charge,DC Charging,37.79,76.0,99.5,15181.20606,15181.20606
trip,0,23.43,99.5,95.8,15181.20606,15198.28796
trip,0,41.12,95.8,91.0,15198.28796,15220.33042
charge,240,70.2,91.0,99.8,15220.33042,15220.33042
trip,0,51.87,99.8,90.0,15220.33042,15261.06697
trip,0,134.42,90.0,69.7,15261.06697,15362.74846
trip,0,11.62,69.7,67.9,15362.74846,15372.066
trip,0,37.92,67.9,62.5,15372.066,15400.20015
charge,120,324.93,62.5,70.4,15400.20015,15400.20015
trip,0,25.55,70.4,67.2,15400.20015,15411.27487
charge,120,77.88,67.2,71.9,15411.27487,15411.27487
trip,0,97.85,71.9,53.5,15411.27487,15493.16741
trip,0,48.57,53.5,46.5,15493.16741,15529.34138
charge,120,116.57,46.5,48.7,15529.34138,15529.34138
trip,0,24.24,48.7,47.2,15529.34138,15545.34144
trip,0,29.59,47.2,45.0,15545.34144,15557.0511
trip,0,132.33,45.0,41.3,15557.0511,15581.37351
trip,0,173.95,41.3,17.0,15581.37351,15703.24087
charge,120,299.51,17.0,22.0,15703.24087,15703.24087
charge,240,80.79,22.0,32.6,15703.24087,15703.24087
charge,120,142.03,32.6,38.1,15703.24087,15703.24087
charge,120,537.38,38.1,49.8,15703.24087,15703.24087
trip,0,254.19,49.8,35.8,15703.24087,15774.16033
trip,0,71.11,35.8,24.4,15774.16033,15829.15086
trip,0,25.23,24.4,22.4,15829.15086,15835.39044
charge,120,126.91,22.4,26.5,15835.39044,15835.39044
trip,0,31.23,26.5,22.5,15835.39044,15857.65977
trip,0,20.1,22.5,20.7,15857.65977,15873.73352
charge,DC Charging,101.67,20.7,49.9,15873.73352,15873.73352
trip,0,267.71,49.9,38.5,15873.73352,15931.70605
charge,240,30.98,38.5,60.3,15931.70605,15931.70605
trip,0,84.41,60.3,43.7,15931.70605,16008.00985
trip,0,23.3,43.7,40.6,16008.00985,16023.99956
trip,0,104.45,40.6,25.7,16023.99956,16090.62186
charge,120,152.15,25.7,29.6,16090.62186,16090.62186
charge,120,138.17,29.6,33.4,16090.62186,16090.62186
charge,120,134.95,33.4,38.4,16090.62186,16090.62186
trip,0,64.42,38.4,33.9,16090.62186,16117.03143
charge,120,291.27,33.9,41.3,16117.03143,16117.03143
charge,DC Charging,40.1,41.3,75.2,16117.03143,16117.03143
trip,0,50.01,75.2,64.8,16117.03143,16161.86415
trip,0,38.76,64.8,60.9,16161.86415,16181.53725
charge,DC Charging,43.88,60.9,96.7,16181.53725,16181.53725
trip,0,142.9,96.7,71.9,16181.53725,16300.20473
trip,0,203.74,71.9,43.9,16300.20473,16450.81655
trip,0,124.51,43.9,37.7,16450.81655,16483.07537
trip,0,44.89,37.7,32.5,16483.07537,16516.93185
trip,0,72.26,32.5,19.2,16516.93185,16574.42002
trip,0,91.03,19.2,2.4,16574.42002,16652.68344
charge,DC Charging,74.71,2.4,36.4,16652.68344,16652.68344
charge,DC Charging,43.59,36.4,72.5,16652.68344,16652.68344
trip,0,15.58,72.5,71.6,16652.68344,16660.08872
charge,240,64.87,71.6,78.1,16660.08872,16660.08872
trip,0,35.16,78.1,72.7,16660.08872,16687.87516
trip,0,50.5,72.7,64.1,16687.87516,16734.52388
trip,0,46.57,64.1,55.6,16734.52388,16772.96526
trip,0,13.39,55.6,53.6,16772.96526,16782.56558
charge,DC Charging,92.06,53.6,76.6,16782.56558,16782.56558
trip,0,58.51,76.6,66.6,16782.56558,16826.66639
trip,0,175.52,66.6,43.8,16826.66639,16944.95103
charge,120,456.94,43.8,51.7,16944.95103,16944.95103
charge,240,56.74,51.7,62.2,16944.95103,16944.95103
trip,0,93.78,62.2,45.2,16944.95103,17021.29996
trip,0,172.6,45.2,34.0,17021.29996,17075.58043
trip,0,237.11,34.0,28.6,17075.58043,17106.82866
charge,DC Charging,47.19,28.6,47.8,17106.82866,17106.82866
charge,240,46.47,47.8,56.4,17106.82866,17106.82866
charge,240,121.53,56.4,63.3,17106.82866,17106.82866
trip,0,122.62,63.3,50.4,17106.82866,17175.18832
charge,240,39.33,50.4,64.8,17175.18832,17175.18832
trip,0,88.3,64.8,48.4,17175.18832,17249.28893
trip,0,21.32,48.4,45.3,17249.28893,17264.49789
trip,0,75.23,45.3,36.0,17264.49789,17316.60828
trip,0,19.14,36.0,33.7,17316.60828,17329.42182
charge,120,176.11,33.7,39.1,17329.42182,17329.42182
charge,120,122.7,39.1,43.8,17329.42182,17329.42182
charge,120,583.07,43.8,44.5,17329.42182,17329.42182
charge,120,185.27,44.5,48.8,17329.42182,17329.42182
trip,0,164.25,48.8,24.8,17329.42182,17446.1138
trip,0,426.57,24.8,17.7,17446.1138,17499.21865
trip,0,38.18,17.7,15.2,17499.21865,17517.73231
charge,120,434.87,15.2,24.9,17517.73231,17517.73231
charge,240,41.48,24.9,39.1,17517.73231,17517.73231
trip,0,34.12,39.1,34.5,17517.73231,17543.18149
trip,0,19.62,34.5,32.8,17543.18149,17557.41064
charge,120,230.59,32.8,38.6,17557.41064,17557.41064
trip,0,73.51,38.6,26.9,17557.41064,17611.88524
charge,120,59.16,26.9,30.2,17611.88524,17611.88524
charge,DC Charging,40.23,30.2,64.5,17611.88524,17611.88524
charge,DC Charging,47.09,64.5,84.1,17611.88524,17611.88524
trip,0,44.91,84.1,76.0,17611.88524,17649.14953
trip,0,22.07,76.0,72.6,17649.14953,17666.13553
charge,120,66.57,72.6,77.8,17666.13553,17666.13553
trip,0,11.32,77.8,75.7,17666.13553,17675.56973
trip,0,87.52,75.7,64.5,17675.56973,17734.2341
trip,0,154.22,64.5,44.9,17734.2341,17835.10076
trip,0,40.35,44.9,39.5,17835.10076,17862.42395
trip,0,12.5,39.5,38.1,17862.42395,17872.21151
trip,0,87.3,38.1,21.0,17872.21151,17947.53026
trip,0,86.59,21.0,6.3,17947.53026,18013.86203
charge,120,146.58,6.3,9.4,18013.86203,18013.86203
trip,0,39.96,9.4,2.7,18013.86203,18045.95384
charge,DC Charging,44.34,2.7,34.5,18045.95384,18045.95384
trip,0,136.41,34.5,16.6,18045.95384,18145.23691
charge,DC Charging,115.9,16.6,41.0,18145.23691,18145.23691
charge,120,436.36,41.0,50.5,18145.23691,18145.23691
charge,120,174.42,50.5,55.6,18145.23691,18145.23691
charge,120,119.29,55.6,59.1,18145.23691,18145.23691
trip,0,25.29,59.1,55.5,18145.23691,18158.685
trip,0,45.51,55.5,48.6,18158.685,18192.92225
trip,0,30.48,48.6,45.6,18192.92225,18212.13175
trip,0,145.42,45.6,22.8,18212.13175,18326.17992
trip,0,53.61,22.8,14.5,18326.17992,18361.82386
charge,240,28.85,14.5,34.5,18361.82386,18361.82386
charge,240,53.38,34.5,41.3,18361.82386,18361.82386
trip,0,16.43,41.3,39.4,18361.82386,18374.59787
trip,0,52.13,39.4,32.1,18374.59787,18412.5705
charge,120,271.91,32.1,39.1,18412.5705,18412.5705
charge,120,108.0,39.1,42.8,18412.5705,18412.5705
trip,0,30.27,42.8,38.1,18412.5705,18436.4628
trip,0,16.14,38.1,38.7,18436.4628,18441.81907
trip,0,41.6,38.7,32.7,18441.81907,18472.35113
charge,120,319.66,32.7,41.8,18472.35113,18472.35113
trip,0,26.76,41.8,39.6,18472.35113,18489.09533
trip,0,36.02,39.6,35.4,18489.09533,18516.99266
trip,0,25.36,35.4,33.0,18516.99266,18533.10499
charge,120,369.55,33.0,42.1,18533.10499,18533.10499
charge,120,134.07,42.1,46.5,18533.10499,18533.10499
charge,120,129.27,46.5,50.2,18533.10499,18533.10499
charge,120,555.58,50.2,61.6,18533.10499,18533.10499
trip,0,127.5,61.6,60.4,18533.10499,18549.28752
charge,120,162.98,60.4,63.9,18549.28752,18549.28752
trip,0,159.65,63.9,37.9,18549.28752,18672.1128
charge,240,60.39,37.9,51.5,18672.1128,18672.1128
charge,120,67.32,51.5,58.5,18672.1128,18672.1128
charge,DC Charging,67.3,58.5,90.3,18672.1128,18672.1128
trip,0,19.12,90.3,89.0,18672.1128,18686.95603
trip,0,115.71,89.0,71.4,18686.95603,18770.12653
charge,120,679.36,71.4,72.5,18770.12653,18770.12653
trip,0,22.91,72.5,71.2,18770.12653,18782.45877
charge,120,704.4,71.2,84.0,18782.45877,18782.45877
trip,0,11.5,84.0,82.5,18782.45877,18791.54143
trip,0,49.11,82.5,75.0,18791.54143,18828.0058
trip,0,61.78,75.0,65.1,18828.0058,18879.64163
charge,240,106.14,65.1,75.1,18879.64163,18879.64163
trip,0,54.19,75.1,68.8,18879.64163,18915.3875
trip,0,119.93,68.8,50.0,18915.3875,19012.77638
trip,0,18.17,50.0,47.7,19012.77638,19024.18635
trip,0,10.25,47.7,46.1,19024.18635,19032.72808
charge,120,96.65,46.1,47.8,19032.72808,19032.72808
charge,240,129.23,47.8,55.1,19032.72808,19032.72808
charge,DC Charging,39.57,55.1,86.7,19032.72808,19032.72808
trip,0,38.57,86.7,84.3,19032.72808,19043.62281
trip,0,218.15,84.3,55.6,19043.62281,19194.42116
trip,0,128.57,55.6,47.0,19194.42116,19234.14181
trip,0,38.08,47.0,41.2,19234.14181,19264.67788
charge,DC Charging,56.39,41.2,70.4,19264.67788,19264.67788
trip,0,260.56,70.4,55.4,19264.67788,19348.97132
trip,0,48.31,55.4,50.7,19348.97132,19376.14446
trip,0,37.53,50.7,44.7,19376.14446,19409.28077
charge,DC Charging,43.89,44.7,80.3,19409.28077,19409.28077
trip,0,112.96,80.3,60.4,19409.28077,19504.0196
charge,DC Charging,80.41,60.4,93.0,19504.0196,19504.0196
trip,0,31.44,93.0,89.2,19504.0196,19523.92406
trip,0,30.05,89.2,86.0,19523.92406,19546.06376
trip,0,12.92,86.0,83.4,19546.06376,19555.20924
charge,240,81.71,83.4,89.7,19555.20924,19555.20924
charge,120,159.44,89.7,93.7,19555.20924,19555.20924
trip,0,191.57,93.7,65.6,19555.20924,19692.43976
trip,0,44.33,65.6,60.0,19692.43976,19723.59171
charge,120,589.61,60.0,69.1,19723.59171,19723.59171
trip,0,131.71,69.1,51.2,19723.59171,19813.56516
charge,120,300.3,51.2,60.1,19813.56516,19813.56516
trip,0,24.95,60.1,57.7,19813.56516,19827.67982
trip,0,145.52,57.7,34.0,19827.67982,19944.18192
trip,0,211.14,34.0,6.1,19944.18192,20091.6395
charge,120,826.09,6.1,12.4,20091.6395,20091.6395
charge,DC Charging,45.35,12.4,43.5,20091.6395,20091.6395
trip,0,31.94,43.5,42.1,20091.6395,20111.15248
charge,120,301.08,42.1,47.5,20111.15248,20111.15248
trip,0,38.94,47.5,42.5,20111.15248,20137.481
charge,120,57.19,42.5,45.2,20137.481,20137.481
trip,0,108.12,45.2,44.4,20137.481,20151.59054
charge,120,298.53,44.4,47.4,20151.59054,20151.59054
trip,0,187.71,47.4,24.1,20151.59054,20272.68381
trip,0,34.67,24.1,21.0,20272.68381,20289.62323
charge,DC Charging,87.47,21.0,48.7,20289.62323,20289.62323
trip,0,98.25,48.7,41.4,20289.62323,20325.86879
charge,120,401.78,41.4,49.9,20325.86879,20325.86879
trip,0,31.84,49.9,45.8,20325.86879,20349.89911
trip,0,84.54,45.8,31.6,20349.89911,20415.05891
charge,120,77.96,31.6,34.9,20415.05891,20415.05891
charge,120,210.94,34.9,40.6,20415.05891,20415.05891
trip,0,29.0,40.6,39.3,20415.05891,20423.74695
trip,0,9.73,39.3,37.6,20423.74695,20432.15882
trip,0,23.74,37.6,34.0,20432.15882,20449.83015
charge,DC Charging,80.95,34.0,54.9,20449.83015,20449.83015
charge,120,361.32,54.9,63.2,20449.83015,20449.83015
charge,120,610.4,63.2,73.4,20449.83015,20449.83015
trip,0,72.5,73.4,60.2,20449.83015,20506.30061
charge,240,56.81,60.2,73.0,20506.30061,20506.30061
charge,120,143.19,73.0,77.8,20506.30061,20506.30061
charge,240,65.43,77.8,88.8,20506.30061,20506.30061
trip,0,156.25,88.8,63.5,20506.30061,20629.91144
trip,0,68.44,63.5,55.2,20629.91144,20673.64774
charge,120,204.79,55.2,61.0,20673.64774,20673.64774
charge,240,108.52,61.0,68.5,20673.64774,20673.64774
trip,0,256.33,68.5,39.0,20673.64774,20827.65205
charge,120,802.21,39.0,48.4,20827.65205,20827.65205
trip,0,12.61,48.4,46.3,20827.65205,20835.493
trip,0,11.81,46.3,44.2,20835.493,20842.64071
charge,120,158.76,44.2,49.6,20842.64071,20842.64071
trip,0,86.89,49.6,36.7,20842.64071,20901.15828
charge,120,420.3,36.7,45.7,20901.15828,20901.15828
charge,120,68.58,45.7,50.6,20901.15828,20901.15828
trip,0,70.77,50.6,41.6,20901.15828,20946.67099
trip,0,94.73,41.6,26.1,20946.67099,21031.12562
charge,DC Charging,40.74,26.1,61.7,21031.12562,21031.12562
trip,0,25.57,61.7,56.2,21031.12562,21052.99726
trip,0,32.42,56.2,50.0,21052.99726,21080.12755
trip,0,104.21,50.0,31.3,21080.12755,21165.12827
charge,240,58.69,31.3,38.7,21165.12827,21165.12827
trip,0,38.53,38.7,32.8,21165.12827,21190.3755
charge,120,126.51,32.8,38.8,21190.3755,21190.3755
charge,DC Charging,47.67,38.8,57.9,21190.3755,21190.3755
charge,240,55.92,57.9,66.0,21190.3755,21190.3755
trip,0,65.69,66.0,54.2,21190.3755,21242.87111
trip,0,41.22,54.2,48.3,21242.87111,21273.73724
trip,0,200.29,48.3,24.2,21273.73724,21397.09169
trip,0,53.0,24.2,16.9,21397.09169,21431.12683
trip,0,58.81,16.9,8.0,21431.12683,21478.42295
trip,0,28.83,8.0,4.9,21478.42295,21500.7893
trip,0,11.41,4.9,3.5,21500.7893,21508.99781
charge,DC Charging,38.71,3.5,40.0,21508.99781,21508.99781
charge,DC Charging,48.77,40.0,75.7,21508.99781,21508.99781
trip,0,85.6,75.7,71.1,21508.99781,21532.06391
charge,240,82.26,71.1,88.5,21532.06391,21532.06391
trip,0,114.61,88.5,77.4,21532.06391,21592.06954
trip,0,19.47,77.4,75.1,21592.06954,21606.93098
trip,0,26.78,75.1,72.9,21606.93098,21613.37787
trip,0,93.76,72.9,56.1,21613.37787,21691.49902
trip,0,26.01,56.1,53.5,21691.49902,21709.56345
trip,0,56.38,53.5,47.3,21709.56345,21747.37424
trip,0,34.31,47.3,45.4,21747.37424,21762.54931
charge,120,776.71,45.4,59.1,21762.54931,21762.54931
trip,0,69.69,59.1,57.0,21762.54931,21779.36178
trip,0,98.4,57.0,39.8,21779.36178,21859.24185
trip,0,110.67,39.8,19.9,21859.24185,21954.64846
charge,120,24.66,19.9,32.4,21954.64846,21954.64846
charge,120,118.45,32.4,35.9,21954.64846,21954.64846
charge,120,357.21,35.9,43.4,21954.64846,21954.64846
charge,120,305.92,43.4,48.1,21954.64846,21954.64846
trip,0,234.64,48.1,15.8,21954.64846,22128.88629
charge,DC Charging,47.12,15.8,38.6,22128.88629,22128.88629
trip,0,179.76,38.6,32.1,22128.88629,22164.55377
charge,120,958.42,32.1,32.9,22164.55377,22164.55377
charge,120,485.93,32.9,41.7,22164.55377,22164.55377
trip,0,13.46,41.7,40.1,22164.55377,22172.9152
charge,120,51.11,40.1,52.4,22172.9152,22172.9152
charge,120,597.96,52.4,61.3,22172.9152,22172.9152
charge,120,189.21,61.3,65.2,22172.9152,22172.9152
charge,DC Charging,58.7,65.2,96.4,22172.9152,22172.9152
trip,0,207.15,96.4,66.4,22172.9152,22331.11986
trip,0,424.12,66.4,55.4,22331.11986,22391.65872
charge,120,314.34,55.4,61.2,22391.65872,22391.65872
trip,0,14.44,61.2,59.6,22391.65872,22402.04279
trip,0,69.27,59.6,47.8,22402.04279,22457.00055
trip,0,84.61,47.8,37.8,22457.00055,22513.98113
trip,0,33.88,37.8,33.4,22513.98113,22533.84528
trip,0,23.16,33.4,30.5,22533.84528,22550.28764
trip,0,22.17,30.5,26.7,22550.28764,22566.7579
charge,DC Charging,44.02,26.7,51.1,22566.7579,22566.7579
trip,0,90.26,51.1,50.2,22566.7579,22579.16709
trip,0,42.35,50.2,46.0,22579.16709,22604.38364
trip,0,31.2,46.0,45.3,22604.38364,22615.00137
trip,0,38.42,45.3,42.7,22615.00137,22625.82649
charge,120,29.73,42.7,50.6,22625.82649,22625.82649
charge,240,51.88,50.6,61.9,22625.82649,22625.82649
trip,0,49.71,61.9,53.2,22625.82649,22662.44414
charge,120,560.06,53.2,65.7,22662.44414,22662.44414
trip,0,28.01,65.7,62.6,22662.44414,22679.06815
charge,120,75.53,62.6,67.8,22679.06815,22679.06815
trip,0,102.64,67.8,49.4,22679.06815,22762.32631
trip,0,13.54,49.4,47.1,22762.32631,22774.05919
trip,0,20.9,47.1,45.5,22774.05919,22789.09974
trip,0,73.29,45.5,36.9,22789.09974,22834.66909
trip,0,21.71,36.9,34.0,22834.66909,22844.8521
charge,240,47.41,34.0,46.8,22844.8521,22844.8521
charge,120,108.27,46.8,49.9,22844.8521,22844.8521
charge,120,383.71,49.9,57.8,22844.8521,22844.8521
charge,120,77.57,57.8,63.3,22844.8521,22844.8521
charge,120,134.47,63.3,68.0,22844.8521,22844.8521
charge,120,90.46,68.0,70.3,22844.8521,22844.8521
trip,0,10.38,70.3,67.9,22844.8521,22854.60139
trip,0,32.48,67.9,62.3,22854.60139,22881.81612
trip,0,34.27,62.3,57.6,22881.81612,22906.15817
charge,240,90.86,57.6,70.1,22906.15817,22906.15817
trip,0,40.36,70.1,66.3,22906.15817,22931.78058
trip,0,163.12,66.3,42.8,22931.78058,23053.62928
charge,120,52.24,42.8,50.6,23053.62928,23053.62928
trip,0,22.72,50.6,47.6,23053.62928,23070.04937
trip,0,70.04,47.6,35.9,23070.04937,23127.42532
trip,0,42.02,35.9,30.2,23127.42532,23162.42882
trip,0,23.46,30.2,26.3,23162.42882,23184.39985
charge,120,93.51,26.3,30.1,23184.39985,23184.39985
charge,DC Charging,81.94,30.1,58.2,23184.39985,23184.39985
charge,120,84.97,58.2,64.5,23184.39985,23184.39985
trip,0,22.45,64.5,62.2,23184.39985,23198.25995
trip,0,244.66,62.2,60.3,23198.25995,23225.81091
charge,DC Charging,38.36,60.3,80.1,23225.81091,23225.81091
trip,0,80.66,80.1,65.4,23225.81091,23292.96943
charge,120,188.92,65.4,70.5,23292.96943,23292.96943
trip,0,25.57,70.5,69.2,23292.96943,23308.28112
trip,0,106.9,69.2,61.8,23308.28112,23350.01684
trip,0,33.11,61.8,57.1,23350.01684,23373.4603
trip,0,90.29,57.1,41.8,23373.4603,23448.50427
charge,DC Charging,56.65,41.8,71.4,23448.50427,23448.50427
trip,0,237.24,71.4,69.6,23448.50427,23471.27978
trip,0,120.11,69.6,50.4,23471.27978,23563.33832
trip,0,29.08,50.4,47.9,23563.33832,23581.83296
trip,0,105.22,47.9,43.5,23581.83296,23606.39849
trip,0,140.25,43.5,20.0,23606.39849,23725.41654
charge,240,30.66,20.0,34.9,23725.41654,23725.41654
charge,240,33.45,34.9,45.7,23725.41654,23725.41654
trip,0,13.11,45.7,43.6,23725.41654,23735.5007
charge,120,242.15,43.6,50.7,23735.5007,23735.5007
trip,0,105.62,50.7,34.6,23735.5007,23809.44254
charge,120,191.76,34.6,37.2,23809.44254,23809.44254
trip,0,211.1,37.2,12.1,23809.44254,23941.86368
charge,120,131.22,12.1,14.6,23941.86368,23941.86368
charge,120,662.34,14.6,26.6,23941.86368,23941.86368
trip,0,135.3,26.6,4.3,23941.86368,24051.52642
charge,240,47.26,4.3,16.0,24051.52642,24051.52642
charge,DC Charging,60.65,16.0,44.2,24051.52642,24051.52642
charge,120,249.39,44.2,48.3,24051.52642,24051.52642
charge,240,71.0,48.3,59.7,24051.52642,24051.52642
trip,0,12.02,59.7,57.9,24051.52642,24059.75232
trip,0,12.53,57.9,56.5,24059.75232,24065.86778
charge,120,111.24,56.5,63.0,24065.86778,24065.86778
charge,120,97.4,63.0,67.2,24065.86778,24065.86778
trip,0,132.77,67.2,43.0,24065.86778,24183.38081
trip,0,16.82,43.0,39.2,24183.38081,24198.66097
charge,DC Charging,40.22,39.2,72.0,24198.66097,24198.66097
trip,0,70.73,72.0,58.1,24198.66097,24258.53017
trip,0,95.63,58.1,46.3,24258.53017,24327.46586
charge,120,325.96,46.3,53.2,24327.46586,24327.46586
trip,0,74.63,53.2,41.6,24327.46586,24378.63925
charge,240,48.14,41.6,51.3,24378.63925,24378.63925
trip,0,15.33,51.3,48.8,24378.63925,24388.82332
trip,0,12.83,48.8,47.0,24388.82332,24397.31428
trip,0,41.69,47.0,40.9,24397.31428,24427.29731
charge,120,64.99,40.9,47.4,24427.29731,24427.29731
trip,0,162.57,47.4,26.1,24427.29731,24540.65156
charge,DC Charging,80.3,26.1,45.2,24540.65156,24540.65156
trip,0,29.6,45.2,41.5,24540.65156,24560.08674
trip,0,20.29,41.5,39.8,24560.08674,24575.95415
trip,0,44.58,39.8,34.1,24575.95415,24605.06489
charge,120,318.8,34.1,42.5,24605.06489,24605.06489
trip,0,59.44,42.5,32.9,24605.06489,24650.46735
charge,240,57.85,32.9,46.9,24650.46735,24650.46735
charge,120,81.5,46.9,48.8,24650.46735,24650.46735
charge,120,179.69,48.8,54.0,24650.46735,24650.46735
charge,120,100.47,54.0,57.5,24650.46735,24650.46735
trip,0,40.27,57.5,52.9,24650.46735,24674.22941
charge,240,122.93,52.9,70.9,24674.22941,24674.22941
charge,120,471.3,70.9,82.3,24674.22941,24674.22941
trip,0,27.58,82.3,80.5,24674.22941,24691.80593
trip,0,29.14,80.5,78.0,24691.80593,24714.4967
trip,0,20.53,78.0,76.7,24714.4967,24730.18655
trip,0,20.93,76.7,74.4,24730.18655,24746.19676
trip,0,21.62,74.4,72.6,24746.19676,24763.32377
trip,0,32.07,72.6,69.7,24763.32377,24784.6341
trip,0,80.8,69.7,68.7,24784.6341,24795.2806
charge,120,44.89,68.7,75.0,24795.2806,24795.2806
trip,0,12.99,75.0,73.0,24795.2806,24805.48737
trip,0,19.69,73.0,69.5,24805.48737,24820.50045
charge,240,66.49,69.5,75.4,24820.50045,24820.50045
trip,0,87.14,75.4,59.2,24820.50045,24897.11299
trip,0,23.08,59.2,56.9,24897.11299,24912.54188
trip,0,54.26,56.9,50.9,24912.54188,24942.21756
trip,0,14.68,50.9,48.5,24942.21756,24952.35956
trip,0,54.5,48.5,40.0,24952.35956,24988.79017
charge,DC Charging,39.66,40.0,75.6,24988.79017,24988.79017
charge,120,94.89,75.6,80.4,24988.79017,24988.79017
trip,0,65.89,80.4,68.7,24988.79017,25040.40138
trip,0,53.05,68.7,61.8,25040.40138,25075.8838
charge,120,182.6,61.8,67.0,25075.8838,25075.8838
trip,0,235.92,67.0,45.9,25075.8838,25195.66794
trip,0,307.25,45.9,13.4,25195.66794,25384.06363
charge,120,882.37,13.4,24.5,25384.06363,25384.06363
trip,0,43.76,24.5,20.0,25384.06363,25409.05752
trip,0,31.21,20.0,17.3,25409.05752,25423.67064
trip,0,44.78,17.3,10.4,25423.67064,25457.75452
charge,120,56.27,10.4,11.0,25457.75452,25457.75452
charge,DC Charging,37.36,11.0,27.1,25457.75452,25457.75452
trip,0,11.71,27.1,24.1,25457.75452,25467.56301
charge,DC Charging,37.17,24.1,54.2,25467.56301,25467.56301
charge,DC Charging,51.01,54.2,77.7,25467.56301,25467.56301
trip,0,83.09,77.7,62.7,25467.56301,25533.65122
trip,0,50.84,62.7,54.5,25533.65122,25571.53646
trip,0,37.41,54.5,50.9,25571.53646,25596.38218
charge,DC Charging,77.95,50.9,73.2,25596.38218,25596.38218
trip,0,30.99,73.2,69.0,25596.38218,25618.40435
trip,0,45.13,69.0,62.1,25618.40435,25653.53618
trip,0,238.18,62.1,34.6,25653.53618,25798.12724
charge,120,240.68,34.6,39.5,25798.12724,25798.12724
trip,0,37.34,39.5,33.7,25798.12724,25826.70576
charge,120,41.97,33.7,41.1,25826.70576,25826.70576
charge,240,73.34,41.1,48.1,25826.70576,25826.70576
charge,120,24.76,48.1,54.5,25826.70576,25826.70576
charge,DC Charging,28.88,54.5,76.4,25826.70576,25826.70576
trip,0,10.25,76.4,74.6,25826.70576,25836.08922
trip,0,13.78,74.6,73.0,25836.08922,25848.13745
trip,0,9.62,73.0,72.6,25848.13745,25855.89462
trip,0,25.85,72.6,70.5,25855.89462,25873.46391
trip,0,41.28,70.5,65.9,25873.46391,25896.91214
trip,0,125.86,65.9,45.2,25896.91214,25997.55414
trip,0,114.61,45.2,25.7,25997.55414,26094.03702
trip,0,42.15,25.7,18.5,26094.03702,26128.22936
charge,240,115.52,18.5,26.7,26128.22936,26128.22936
trip,0,144.31,26.7,6.6,26128.22936,26221.64793
charge,DC Charging,39.02,6.6,32.7,26221.64793,26221.64793
trip,0,109.27,32.7,13.8,26221.64793,26309.13075
charge,DC Charging,39.87,13.8,49.8,26309.13075,26309.13075
charge,120,129.36,49.8,50.8,26309.13075,26309.13075
charge,120,317.46,50.8,58.5,26309.13075,26309.13075
charge,120,1004.59,58.5,59.9,26309.13075,26309.13075
trip,0,118.71,59.9,57.9,26309.13075,26329.49964
trip,0,137.43,57.9,55.3,26329.49964,26351.23141
trip,0,16.04,55.3,53.3,26351.23141,26364.0867
trip,0,129.68,53.3,31.0,26364.0867,26474.32092
trip,0,235.35,31.0,0.2,26474.32092,26636.87747
charge,DC Charging,57.19,0.2,31.3,26636.87747,26636.87747
charge,240,70.11,31.3,42.0,26636.87747,26636.87747
trip,0,31.77,42.0,39.8,26636.87747,26651.63363
trip,0,35.02,39.8,35.1,26651.63363,26677.59869
trip,0,16.53,35.1,34.2,26677.59869,26685.89393
charge,120,443.8,34.2,44.2,26685.89393,26685.89393
charge,DC Charging,41.21,44.2,77.3,26685.89393,26685.89393
trip,0,33.41,77.3,73.7,26685.89393,26706.17774
trip,0,33.48,73.7,70.2,26706.17774,26727.35055
trip,0,13.5,70.2,68.4,26727.35055,26737.8028
trip,0,19.57,68.4,65.7,26737.8028,26747.87217
trip,0,113.12,65.7,45.3,26747.87217,26839.83664
charge,120,58.82,45.3,50.5,26839.83664,26839.83664
trip,0,68.82,50.5,37.3,26839.83664,26897.09151
trip,0,139.43,37.3,19.8,26897.09151,26982.27918
charge,120,960.27,19.8,30.8,26982.27918,26982.27918
charge,120,158.88,30.8,35.2,26982.27918,26982.27918
