event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
charge,120,119.47,47.0,53.8,14578.16612,14578.16612
trip,0,26.24,53.8,49.6,14578.16612,14598.50918
trip,0,135.14,49.6,28.6,14598.50918,14697.31998
charge,120,79.63,28.6,32.0,14697.31998,14697.31998
trip,0,28.19,32.0,28.3,14697.31998,14720.26688
trip,0,17.51,28.3,29.0,14720.26688,14724.85942
charge,DC Charging,36.08,29.0,56.5,14724.85942,14724.85942
trip,0,29.57,56.5,51.7,14724.85942,14749.70868
trip,0,29.17,51.7,49.0,14749.70868,14770.22926
charge,120,106.77,49.0,53.0,14770.22926,14770.22926
trip,0,111.48,53.0,40.1,14770.22926,14824.89397
trip,0,39.04,40.1,35.9,14824.89397,14847.67883
trip,0,10.49,35.9,34.3,14847.67883,14855.69351
charge,120,181.7,34.3,40.6,14855.69351,14855.69351
trip,0,17.37,40.6,38.6,14855.69351,14866.27519
trip,0,43.15,38.6,32.4,14866.27519,14900.4441
trip,0,17.88,32.4,30.0,14900.4441,14909.32581
charge,120,350.35,30.0,41.3,14909.32581,14909.32581
trip,0,132.77,41.3,17.0,14909.32581,15026.83884
trip,0,16.82,17.0,13.3,15026.83884,15042.119
charge,DC Charging,40.22,13.3,46.0,15042.119,15042.119
trip,0,70.73,46.0,32.2,15042.119,15101.98821
trip,0,95.63,32.2,20.3,15101.98821,15170.9239
charge,120,325.96,20.3,27.2,15170.9239,15170.9239
trip,0,74.63,27.2,15.6,15170.9239,15222.09728
charge,240,48.14,15.6,25.3,15222.09728,15222.09728
trip,0,15.33,25.3,22.8,15222.09728,15232.28136
trip,0,42.35,22.8,17.0,15232.28136,15263.93629
charge,120,314.19,17.0,25.5,15263.93629,15263.93629
trip,0,65.31,25.5,13.8,15263.93629,15320.0035
charge,DC Charging,135.63,13.8,77.2,15320.0035,15320.0035
trip,0,61.54,77.2,66.7,15320.0035,15368.67313
trip,0,64.92,66.7,56.3,15368.67313,15420.89226
trip,0,17.64,56.3,57.1,15420.89226,15424.51884
trip,0,18.51,57.1,54.6,15424.51884,15433.71353
trip,0,66.0,54.6,49.5,15433.71353,15457.48319
charge,120,100.61,49.5,53.1,15457.48319,15457.48319
trip,0,114.06,53.1,38.5,15457.48319,15526.40684
charge,240,34.99,38.5,53.1,15526.40684,15526.40684
trip,0,15.91,53.1,49.6,15526.40684,15538.23652
charge,DC Charging,35.29,49.6,79.6,15538.23652,15538.23652
trip,0,14.78,79.6,77.1,15538.23652,15550.20735
trip,0,76.21,77.1,63.2,15550.20735,15617.52873
trip,0,122.69,63.2,42.0,15617.52873,15714.09808
charge,240,79.12,42.0,47.4,15714.09808,15714.09808
trip,0,103.56,47.4,35.4,15714.09808,15776.03402
charge,120,342.99,35.4,42.6,15776.03402,15776.03402
trip,0,54.4,42.6,33.7,15776.03402,15819.03674
charge,DC Charging,36.42,33.7,66.6,15819.03674,15819.03674
trip,0,20.04,66.6,63.2,15819.03674,15834.69918
trip,0,31.59,63.2,59.7,15834.69918,15856.37537
charge,120,1883.62,59.7,88.4,15856.37537,15856.37537
trip,0,58.75,88.4,77.9,15856.37537,15903.06211
charge,240,38.97,77.9,87.5,15903.06211,15903.06211
trip,0,140.62,87.5,67.2,15903.06211,16000.64786
charge,120,864.34,67.2,80.5,16000.64786,16000.64786
trip,0,37.31,80.5,78.6,16000.64786,16014.84239
charge,120,324.39,78.6,87.1,16014.84239,16014.84239
trip,0,63.72,87.1,81.1,16014.84239,16050.26345
trip,0,95.92,81.1,68.5,16050.26345,16116.72001
trip,0,15.66,68.5,66.2,16116.72001,16126.62777
charge,120,229.63,66.2,80.0,16126.62777,16126.62777
trip,0,41.27,80.0,75.0,16126.62777,16154.5568
trip,0,34.82,75.0,71.8,16154.5568,16175.01873
charge,120,431.91,71.8,80.2,16175.01873,16175.01873
trip,0,20.41,80.2,77.2,16175.01873,16189.00022
trip,0,131.2,77.2,54.9,16189.00022,16295.81451
trip,0,196.91,54.9,26.3,16295.81451,16445.36433
trip,0,19.43,26.3,21.6,16445.36433,16460.51381
charge,DC Charging,45.68,21.6,54.3,16460.51381,16460.51381
trip,0,25.1,54.3,51.4,16460.51381,16473.57308
charge,120,181.02,51.4,57.1,16473.57308,16473.57308
trip,0,58.45,57.1,47.7,16473.57308,16515.52595
trip,0,34.13,47.7,44.8,16515.52595,16532.71916
trip,0,30.36,44.8,41.1,16532.71916,16557.77793
trip,0,13.71,41.1,39.1,16557.77793,16569.44614
charge,DC Charging,37.72,39.1,74.8,16569.44614,16569.44614
trip,0,72.14,74.8,60.3,16569.44614,16635.77906
trip,0,29.72,60.3,58.6,16635.77906,16657.59978
trip,0,113.81,58.6,45.8,16657.59978,16725.60828
charge,240,118.95,45.8,68.0,16725.60828,16725.60828
trip,0,188.87,68.0,39.2,16725.60828,16871.38647
trip,0,29.71,39.2,35.3,16871.38647,16887.01858
trip,0,18.05,35.3,33.2,16887.01858,16900.10757
trip,0,165.76,33.2,18.6,16900.10757,16982.91493
charge,120,563.95,18.6,29.8,16982.91493,16982.91493
trip,0,20.6,29.8,27.8,16982.91493,16995.71062
trip,0,67.2,27.8,20.4,16995.71062,17027.98793
charge,DC Charging,38.9,20.4,42.5,17027.98793,17027.98793
trip,0,217.2,42.5,25.5,17027.98793,17128.66923
charge,120,831.54,25.5,36.2,17128.66923,17128.66923
trip,0,108.86,36.2,21.9,17128.66923,17194.42649
trip,0,89.14,21.9,5.9,17194.42649,17272.95775
charge,DC Charging,43.12,5.9,36.1,17272.95775,17272.95775
trip,0,120.58,36.1,15.5,17272.95775,17368.90995
charge,120,371.41,15.5,23.7,17368.90995,17368.90995
trip,0,43.28,23.7,18.2,17368.90995,17397.343
trip,0,40.15,18.2,13.1,17397.343,17427.70749
charge,DC Charging,69.64,13.1,43.9,17427.70749,17427.70749
trip,0,45.99,43.9,36.7,17427.70749,17463.48196
charge,240,26.78,36.7,54.0,17463.48196,17463.48196
trip,0,13.29,54.0,52.9,17463.48196,17469.47398
charge,120,352.54,52.9,66.4,17469.47398,17469.47398
trip,0,27.38,66.4,64.2,17469.47398,17488.9173
trip,0,13.86,64.2,63.1,17488.9173,17497.91735
charge,120,164.96,63.1,69.0,17497.91735,17497.91735
trip,0,69.13,69.0,57.3,17497.91735,17552.49413
trip,0,56.97,57.3,51.7,17552.49413,17579.45727
trip,0,67.1,51.7,42.9,17579.45727,17624.26663
charge,120,954.09,42.9,62.7,17624.26663,17624.26663
trip,0,20.64,62.7,60.9,17624.26663,17634.00317
trip,0,93.11,60.9,51.7,17634.00317,17672.0653
charge,DC Charging,75.93,51.7,97.5,17672.0653,17672.0653
trip,0,12.32,97.5,95.5,17672.0653,17680.6454
trip,0,27.89,95.5,92.5,17680.6454,17695.98673
trip,0,67.18,92.5,87.9,17695.98673,17722.36405
charge,120,83.58,87.9,92.5,17722.36405,17722.36405
trip,0,104.32,92.5,73.0,17722.36405,17814.16503
trip,0,95.83,73.0,58.4,17814.16503,17884.92329
charge,120,147.96,58.4,62.3,17884.92329,17884.92329
trip,0,39.27,62.3,58.2,17884.92329,17906.02496
charge,DC Charging,69.09,58.2,76.4,17906.02496,17906.02496
trip,0,139.02,76.4,54.5,17906.02496,18006.84295
trip,0,274.06,54.5,29.6,18006.84295,18137.25661
trip,0,14.17,29.6,27.9,18137.25661,18149.32648
trip,0,58.49,27.9,17.4,18149.32648,18195.85138
charge,DC Charging,148.21,17.4,80.0,18195.85138,18195.85138
trip,0,53.02,80.0,73.0,18195.85138,18231.39058
charge,120,626.01,73.0,86.1,18231.39058,18231.39058
trip,0,84.89,86.1,73.6,18231.39058,18292.71729
trip,0,40.16,73.6,67.4,18292.71729,18323.48038
trip,0,154.76,67.4,42.6,18323.48038,18449.26743
charge,DC Charging,42.11,42.6,74.7,18449.26743,18449.26743
trip,0,41.55,74.7,66.4,18449.26743,18484.21229
trip,0,179.77,66.4,45.4,18484.21229,18607.60962
charge,DC Charging,49.3,45.4,61.4,18607.60962,18607.60962
trip,0,73.87,61.4,48.5,18607.60962,18668.16665
charge,DC Charging,91.67,48.5,73.4,18668.16665,18668.16665
trip,0,99.82,73.4,60.7,18668.16665,18735.63335
trip,0,35.2,60.7,59.2,18735.63335,18745.91452
trip,0,10.72,59.2,57.8,18745.91452,18753.94589
trip,0,23.92,57.8,55.2,18753.94589,18764.86068
charge,120,505.44,55.2,68.2,18764.86068,18764.86068
trip,0,47.08,68.2,65.4,18764.86068,18780.64743
trip,0,29.56,65.4,62.8,18780.64743,18790.05282
trip,0,57.88,62.8,51.9,18790.05282,18842.83665
charge,240,62.75,51.9,66.7,18842.83665,18842.83665
trip,0,175.11,66.7,49.0,18842.83665,18934.52876
trip,0,47.33,49.0,43.6,18934.52876,18964.69704
trip,0,30.41,43.6,42.7,18964.69704,18972.77909
trip,0,77.42,42.7,29.0,18972.77909,19037.02599
trip,0,13.19,29.0,26.6,19037.02599,19047.07668
trip,0,39.47,26.6,19.5,19047.07668,19076.46427
charge,DC Charging,89.33,19.5,75.5,19076.46427,19076.46427
trip,0,80.44,75.5,59.7,19076.46427,19146.55386
trip,0,74.08,59.7,46.0,19146.55386,19208.7831
charge,240,47.17,46.0,56.0,19208.7831,19208.7831
trip,0,9.16,56.0,54.9,19208.7831,19217.24065
charge,240,20.03,54.9,69.4,19217.24065,19217.24065
trip,0,91.12,69.4,54.6,19217.24065,19284.90992
trip,0,13.85,54.6,52.7,19284.90992,19296.93262
trip,0,23.95,52.7,51.7,19296.93262,19311.26766
trip,0,29.13,51.7,48.3,19311.26766,19327.32015
charge,240,65.1,48.3,64.0,19327.32015,19327.32015
trip,0,20.83,64.0,62.5,19327.32015,19341.70622
charge,120,81.39,62.5,68.1,19341.70622,19341.70622
trip,0,42.34,68.1,67.4,19341.70622,19347.26989
charge,120,103.83,67.4,73.1,19347.26989,19347.26989
trip,0,34.48,73.1,68.3,19347.26989,19373.62836
trip,0,32.93,68.3,66.3,19373.62836,19384.96013
trip,0,107.52,66.3,48.0,19384.96013,19473.86162
trip,0,38.43,48.0,43.6,19473.86162,19499.74577
trip,0,46.81,43.6,38.3,19499.74577,19527.03911
charge,120,74.81,38.3,43.1,19527.03911,19527.03911
trip,0,11.58,43.1,42.3,19527.03911,19534.50314
trip,0,23.38,42.3,40.0,19534.50314,19552.39548
trip,0,27.81,40.0,37.6,19552.39548,19574.53969
trip,0,12.3,37.6,36.2,19574.53969,19581.61785
trip,0,13.26,36.2,33.8,19581.61785,19590.13929
charge,120,153.36,33.8,37.9,19590.13929,19590.13929
trip,0,209.59,37.9,13.8,19590.13929,19717.65375
charge,120,340.17,13.8,23.2,19717.65375,19717.65375
trip,0,50.43,23.2,14.3,19717.65375,19755.31889
trip,0,50.51,14.3,5.5,19755.31889,19798.56984
charge,DC Charging,39.51,5.5,30.2,19798.56984,19798.56984
trip,0,38.86,30.2,25.3,19798.56984,19825.96784
trip,0,48.25,25.3,19.5,19825.96784,19855.17337
charge,240,163.57,19.5,54.6,19855.17337,19855.17337
trip,0,17.79,54.6,52.4,19855.17337,19863.16805
charge,DC Charging,37.79,52.4,69.9,19863.16805,19863.16805
trip,0,148.87,69.9,67.6,19863.16805,19887.95706
trip,0,16.04,67.6,65.6,19887.95706,19895.70327
trip,0,23.77,65.6,62.4,19895.70327,19908.28786
charge,120,207.39,62.4,69.4,19908.28786,19908.28786
trip,0,74.52,69.4,60.9,19908.28786,19945.11246
trip,0,15.08,60.9,58.3,19945.11246,19956.35453
trip,0,44.37,58.3,52.8,19956.35453,19985.75496
trip,0,27.26,52.8,51.9,19985.75496,19998.50485
charge,240,71.37,51.9,61.4,19998.50485,19998.50485
trip,0,94.08,61.4,45.9,19998.50485,20073.50929
trip,0,54.71,45.9,38.5,20073.50929,20110.65451
trip,0,54.38,38.5,35.8,20110.65451,20126.9199
trip,0,62.62,35.8,28.6,20126.9199,20161.40938
charge,240,42.36,28.6,40.4,20161.40938,20161.40938
trip,0,14.04,40.4,38.9,20161.40938,20170.38799
charge,120,639.79,38.9,58.5,20170.38799,20170.38799
trip,0,53.01,58.5,50.7,20170.38799,20206.817
trip,0,12.61,50.7,48.6,20206.817,20214.65794
trip,0,11.81,48.6,46.6,20214.65794,20221.80566
charge,120,158.76,46.6,51.9,20221.80566,20221.80566
trip,0,86.89,51.9,39.0,20221.80566,20280.32323
charge,120,488.88,39.0,52.9,20280.32323,20280.32323
trip,0,70.77,52.9,43.9,20280.32323,20325.83594
trip,0,94.73,43.9,28.4,20325.83594,20410.29057
charge,DC Charging,40.74,28.4,64.0,20410.29057,20410.29057
trip,0,25.57,64.0,58.5,20410.29057,20432.16221
trip,0,35.82,58.5,54.0,20432.16221,20460.0343
trip,0,36.92,54.0,50.4,20460.0343,20484.49728
charge,120,417.82,50.4,61.2,20484.49728,20484.49728
trip,0,28.03,61.2,57.3,20484.49728,20503.69318
charge,DC Charging,35.42,57.3,89.6,20503.69318,20503.69318
trip,0,22.6,89.6,85.5,20503.69318,20523.11064
trip,0,68.39,85.5,76.1,20523.11064,20570.56805
trip,0,197.89,76.1,51.8,20570.56805,20710.25714
charge,120,863.72,51.8,85.6,20710.25714,20710.25714
trip,0,33.79,85.6,83.2,20710.25714,20726.91793
charge,120,307.62,83.2,89.7,20726.91793,20726.91793
trip,0,108.32,89.7,80.1,20726.91793,20779.06172
trip,0,344.83,80.1,64.3,20779.06172,20869.00054
trip,0,36.61,64.3,60.6,20869.00054,20888.14026
trip,0,19.67,60.6,57.1,20888.14026,20906.8827
trip,0,41.57,57.1,50.3,20906.8827,20942.0333
trip,0,17.95,50.3,48.7,20942.0333,20955.39485
trip,0,109.14,48.7,41.3,20955.39485,20992.83784
charge,DC Charging,41.81,41.3,75.5,20992.83784,20992.83784
trip,0,50.69,75.5,65.4,20992.83784,21036.23516
trip,0,132.78,65.4,48.6,21036.23516,21118.40341
trip,0,18.3,48.6,45.7,21118.40341,21129.14541
trip,0,175.37,45.7,18.8,21129.14541,21277.2724
charge,DC Charging,66.84,18.8,46.4,21277.2724,21277.2724
trip,0,46.28,46.4,41.0,21277.2724,21310.26925
charge,120,112.23,41.0,46.5,21310.26925,21310.26925
trip,0,33.0,46.5,42.4,21310.26925,21330.67274
charge,120,194.7,42.4,49.6,21330.67274,21330.67274
trip,0,393.83,49.6,44.6,21330.67274,21368.68018
trip,0,101.86,44.6,36.8,21368.68018,21402.92295
charge,240,40.73,36.8,52.0,21402.92295,21402.92295
trip,0,18.08,52.0,50.7,21402.92295,21408.87548
trip,0,31.49,50.7,46.4,21408.87548,21433.22156
charge,120,137.15,46.4,50.9,21433.22156,21433.22156
trip,0,18.16,50.9,49.3,21433.22156,21446.83494
trip,0,34.01,49.3,46.2,21446.83494,21470.1033
charge,DC Charging,86.41,46.2,74.8,21470.1033,21470.1033
trip,0,66.79,74.8,68.3,21470.1033,21499.50505
trip,0,47.38,68.3,62.3,21499.50505,21532.09654
charge,120,1268.0,62.3,82.8,21532.09654,21532.09654
trip,0,105.66,82.8,72.8,21532.09654,21590.81648
trip,0,17.29,72.8,69.9,21590.81648,21602.67703
charge,120,75.67,69.9,73.7,21602.67703,21602.67703
trip,0,30.5,73.7,70.0,21602.67703,21625.81352
trip,0,11.29,70.0,68.5,21625.81352,21635.15545
trip,0,98.1,68.5,49.6,21635.15545,21724.47159
charge,120,504.3,49.6,61.8,21724.47159,21724.47159
trip,0,51.91,61.8,56.6,21724.47159,21754.73919
charge,DC Charging,96.59,56.6,85.8,21754.73919,21754.73919
trip,0,128.86,85.8,78.3,21754.73919,21794.32618
trip,0,46.97,78.3,71.9,21794.32618,21831.12017
trip,0,23.81,71.9,69.7,21831.12017,21850.58776
trip,0,8.83,69.7,67.6,21850.58776,21858.16599
trip,0,8.9,67.6,65.5,21858.16599,21865.06348
charge,120,424.11,65.5,80.3,21865.06348,21865.06348
trip,0,148.0,80.3,57.8,21865.06348,21977.29274
charge,240,84.61,57.8,69.0,21977.29274,21977.29274
trip,0,10.05,69.0,67.7,21977.29274,21985.20404
trip,0,19.81,67.7,66.2,21985.20404,21992.89067
trip,0,64.14,66.2,55.3,21992.89067,22043.15476
trip,0,22.37,55.3,53.1,22043.15476,22055.38474
trip,0,56.08,53.1,42.7,22055.38474,22101.7079
trip,0,123.62,42.7,20.6,22101.7079,22214.84554
charge,DC Charging,39.57,20.6,46.7,22214.84554,22214.84554
trip,0,52.01,46.7,38.7,22214.84554,22255.85642
trip,0,14.41,38.7,37.0,22255.85642,22265.15332
trip,0,86.21,37.0,21.4,22265.15332,22339.90995
trip,0,10.19,21.4,20.0,22339.90995,22347.77824
trip,0,18.05,20.0,17.5,22347.77824,22363.95222
charge,DC Charging,69.92,17.5,52.4,22363.95222,22363.95222
trip,0,101.15,52.4,40.7,22363.95222,22426.17353
trip,0,248.09,40.7,28.3,22426.17353,22495.12008
trip,0,69.95,28.3,20.2,22495.12008,22531.73733
trip,0,62.48,20.2,10.6,22531.73733,22577.23994
charge,DC Charging,100.76,10.6,72.3,22577.23994,22577.23994
trip,0,112.49,72.3,50.5,22577.23994,22677.07583
charge,240,78.21,50.5,54.7,22677.07583,22677.07583
trip,0,66.93,54.7,48.1,22677.07583,22703.05873
trip,0,92.19,48.1,31.9,22703.05873,22776.36587
charge,240,51.94,31.9,43.5,22776.36587,22776.36587
trip,0,32.44,43.5,39.8,22776.36587,22796.6626
charge,120,96.63,39.8,44.9,22796.6626,22796.6626
trip,0,17.82,44.9,42.1,22796.6626,22809.2147
trip,0,86.69,42.1,27.0,22809.2147,22879.88008
trip,0,21.45,27.0,25.3,22879.88008,22897.97875
trip,0,60.0,25.3,15.7,22897.97875,22947.05113
charge,DC Charging,82.17,15.7,48.9,22947.05113,22947.05113
trip,0,23.2,48.9,46.5,22947.05113,22962.49288
trip,0,23.81,46.5,44.5,22962.49288,22971.79247
trip,0,98.5,44.5,27.3,22971.79247,23051.57149
trip,0,78.8,27.3,14.6,23051.57149,23113.9166
trip,0,16.02,14.6,13.0,23113.9166,23126.29436
trip,0,13.73,13.0,10.8,23126.29436,23135.46838
charge,DC Charging,34.45,10.8,39.6,23135.46838,23135.46838
trip,0,15.19,39.6,36.9,23135.46838,23148.10652
trip,0,45.02,36.9,29.4,23148.10652,23184.05072
charge,120,759.82,29.4,47.9,23184.05072,23184.05072
trip,0,54.6,47.9,44.7,23184.05072,23211.77553
charge,240,78.36,44.7,54.5,23211.77553,23211.77553
trip,0,24.07,54.5,50.4,23211.77553,23228.13203
charge,DC Charging,26.98,50.4,75.2,23228.13203,23228.13203
trip,0,12.02,75.2,72.8,23228.13203,23236.13165
trip,0,237.54,72.8,54.4,23236.13165,23330.64294
trip,0,15.2,54.4,52.0,23330.64294,23343.13153
trip,0,62.26,52.0,40.7,23343.13153,23396.44724
trip,0,32.24,40.7,36.5,23396.44724,23420.43023
charge,120,116.77,36.5,40.9,23420.43023,23420.43023
trip,0,28.64,40.9,37.1,23420.43023,23439.92444
charge,DC Charging,80.27,37.1,67.2,23439.92444,23439.92444
trip,0,21.15,67.2,66.3,23439.92444,23454.10174
trip,0,27.6,66.3,62.8,23454.10174,23475.03083
trip,0,44.69,62.8,58.3,23475.03083,23501.86774
trip,0,34.19,58.3,54.8,23501.86774,23525.54106
trip,0,54.12,54.8,47.0,23525.54106,23567.02665
trip,0,37.08,47.0,42.7,23567.02665,23594.56632
trip,0,11.1,42.7,41.7,23594.56632,23599.86953
trip,0,41.18,41.7,34.5,23599.86953,23637.98207
trip,0,10.9,34.5,32.5,23637.98207,23645.23764
charge,120,697.27,32.5,53.8,23645.23764,23645.23764
trip,0,153.02,53.8,50.8,23645.23764,23664.88283
charge,120,83.45,50.8,54.0,23664.88283,23664.88283
trip,0,27.51,54.0,50.0,23664.88283,23683.79823
trip,0,113.02,50.0,35.8,23683.79823,23762.86137
charge,DC Charging,78.67,35.8,58.8,23762.86137,23762.86137
trip,0,101.84,58.8,49.4,23762.86137,23804.50587
charge,120,98.95,49.4,53.3,23804.50587,23804.50587
trip,0,18.19,53.3,52.0,23804.50587,23809.12332
charge,240,53.28,52.0,58.9,23809.12332,23809.12332
trip,0,12.68,58.9,57.4,23809.12332,23816.19447
charge,120,167.48,57.4,63.4,23816.19447,23816.19447
trip,0,17.25,63.4,62.6,23816.19447,23828.70118
trip,0,24.19,62.6,61.6,23828.70118,23844.0924
charge,120,907.65,61.6,76.3,23844.0924,23844.0924
trip,0,20.38,76.3,75.5,23844.0924,23856.94386
trip,0,101.56,75.5,61.1,23856.94386,23930.25893
trip,0,95.51,61.1,45.0,23930.25893,24007.81211
charge,240,60.11,45.0,59.3,24007.81211,24007.81211
trip,0,152.08,59.3,31.9,24007.81211,24141.34047
charge,DC Charging,46.78,31.9,65.2,24141.34047,24141.34047
trip,0,60.74,65.2,57.1,24141.34047,24184.68575
trip,0,135.63,57.1,55.4,24184.68575,24204.05563
charge,120,201.72,55.4,61.0,24204.05563,24204.05563
trip,0,44.12,61.0,59.2,24204.05563,24213.35625
trip,0,27.55,59.2,56.9,24213.35625,24224.29674
trip,0,23.28,56.9,54.4,24224.29674,24235.09783
trip,0,26.1,54.4,53.4,24235.09783,24239.87032
charge,120,151.63,53.4,57.4,24239.87032,24239.87032
trip,0,54.88,57.4,48.0,24239.87032,24278.8952
charge,120,39.67,48.0,50.9,24278.8952,24278.8952
trip,0,97.64,50.9,32.9,24278.8952,24359.50468
trip,0,120.21,32.9,17.9,24359.50468,24445.3156
charge,DC Charging,68.33,17.9,49.7,24445.3156,24445.3156
trip,0,18.1,49.7,49.1,24445.3156,24455.97764
trip,0,62.91,49.1,38.3,24455.97764,24505.50155
trip,0,43.35,38.3,32.2,24505.50155,24543.76844
charge,120,19.31,32.2,41.5,24543.76844,24543.76844
trip,0,32.35,41.5,36.7,24543.76844,24571.3234
charge,240,44.15,36.7,48.2,24571.3234,24571.3234
trip,0,43.09,48.2,40.9,24571.3234,24604.83322
trip,0,201.33,40.9,18.0,24604.83322,24723.45239
trip,0,12.75,18.0,14.9,24723.45239,24734.29799
trip,0,15.19,14.9,12.2,24734.29799,24747.69222
trip,0,47.75,12.2,6.6,24747.69222,24782.43548
charge,120,42.02,6.6,13.2,24782.43548,24782.43548
trip,0,12.14,13.2,11.9,24782.43548,24791.9045
trip,0,18.72,11.9,9.7,24791.9045,24808.53416
charge,120,350.27,9.7,28.0,24808.53416,24808.53416
trip,0,22.64,28.0,23.9,24808.53416,24825.47858
charge,DC Charging,35.23,23.9,54.9,24825.47858,24825.47858
trip,0,29.89,54.9,48.3,24825.47858,24853.42197
charge,DC Charging,36.1,48.3,84.2,24853.42197,24853.42197
trip,0,23.9,84.2,79.8,24853.42197,24872.16664
trip,0,62.69,79.8,69.7,24872.16664,24917.56936
trip,0,188.77,69.7,54.1,24917.56936,24996.95854
charge,DC Charging,102.75,54.1,76.7,24996.95854,24996.95854
trip,0,108.15,76.7,62.3,24996.95854,25072.94877
charge,DC Charging,37.79,62.3,84.2,25072.94877,25072.94877
trip,0,50.74,84.2,77.4,25072.94877,25104.85091
trip,0,296.49,77.4,75.8,25104.85091,25133.45197
trip,0,86.41,75.8,68.7,25133.45197,25167.67252
trip,0,108.38,68.7,50.5,25167.67252,25253.65075
trip,0,127.95,50.5,34.2,25253.65075,25328.22739
charge,120,960.2,34.2,52.7,25328.22739,25328.22739
trip,0,12.07,52.7,51.3,25328.22739,25337.06788
charge,240,81.51,51.3,68.4,25337.06788,25337.06788
trip,0,36.5,68.4,64.9,25337.06788,25354.14666
trip,0,11.47,64.9,63.9,25354.14666,25360.83933
trip,0,27.69,63.9,59.5,25360.83933,25381.28121
charge,120,109.86,59.5,63.9,25381.28121,25381.28121
trip,0,20.9,63.9,61.6,25381.28121,25396.40277
trip,0,67.64,61.6,50.6,25396.40277,25449.86055
trip,0,58.09,50.6,42.5,25449.86055,25490.21622
charge,120,487.49,42.5,50.7,25490.21622,25490.21622
trip,0,56.66,50.7,42.0,25490.21622,25531.18514
charge,DC Charging,167.53,42.0,84.8,25531.18514,25531.18514
trip,0,112.28,84.8,64.0,25531.18514,25632.20053
trip,0,19.41,64.0,61.8,25632.20053,25641.89163
trip,0,15.89,61.8,60.3,25641.89163,25654.42831
trip,0,55.02,60.3,51.7,25654.42831,25697.07403
trip,0,39.71,51.7,46.6,25697.07403,25726.43193
charge,120,115.83,46.6,49.3,25726.43193,25726.43193
trip,0,16.96,49.3,48.0,25726.43193,25733.96471
trip,0,32.91,48.0,48.5,25733.96471,25738.77947
trip,0,90.2,48.5,36.6,25738.77947,25801.36277
trip,0,94.85,36.6,29.3,25801.36277,25837.93725
charge,120,84.87,29.3,34.6,25837.93725,25837.93725
trip,0,13.87,34.6,32.2,25837.93725,25847.20261
trip,0,35.04,32.2,29.5,25847.20261,25862.50941
trip,0,49.85,29.5,21.8,25862.50941,25901.87788
trip,0,16.4,21.8,18.2,25901.87788,25913.65432
charge,240,74.24,18.2,42.1,25913.65432,25913.65432
trip,0,41.4,42.1,36.7,25913.65432,25945.90139
trip,0,15.15,36.7,34.1,25945.90139,25955.59833
charge,120,105.52,34.1,38.8,25955.59833,25955.59833
trip,0,27.1,38.8,37.1,25955.59833,25969.73507
charge,240,95.24,37.1,53.2,25969.73507,25969.73507
trip,0,99.67,53.2,42.6,25969.73507,26017.07477
trip,0,42.39,42.6,37.0,26017.07477,26051.30633
trip,0,41.87,37.0,37.8,26051.30633,26056.15983
trip,0,17.33,37.8,35.7,26056.15983,26069.2736
charge,DC Charging,33.97,35.7,59.4,26069.2736,26069.2736
trip,0,24.84,59.4,56.0,26069.2736,26087.00826
trip,0,111.66,56.0,39.4,26087.00826,26164.48404
trip,0,30.08,39.4,34.0,26164.48404,26188.5957
charge,240,35.08,34.0,48.3,26188.5957,26188.5957
trip,0,71.95,48.3,34.8,26188.5957,26248.65002
trip,0,182.77,34.8,12.4,26248.65002,26373.24272
charge,DC Charging,84.46,12.4,74.7,26373.24272,26373.24272
trip,0,21.47,74.7,70.6,26373.24272,26388.03522
charge,120,203.69,70.6,79.3,26388.03522,26388.03522
trip,0,217.66,79.3,48.9,26388.03522,26546.07916
trip,0,80.41,48.9,34.7,26546.07916,26609.9285
trip,0,108.96,34.7,17.7,26609.9285,26695.76825
charge,120,177.97,17.7,21.6,26695.76825,26695.76825
trip,0,64.18,21.6,13.9,26695.76825,26730.60549
charge,DC Charging,40.2,13.9,47.4,26730.60549,26730.60549
trip,0,26.77,47.4,42.9,26730.60549,26753.01087
trip,0,42.55,42.9,37.6,26753.01087,26778.77061
charge,120,217.43,37.6,43.6,26778.77061,26778.77061
trip,0,120.42,43.6,24.0,26778.77061,26878.84892
trip,0,20.72,24.0,22.2,26878.84892,26896.07227
trip,0,9.37,22.2,21.0,26896.07227,26902.95268
charge,240,59.94,21.0,28.7,26902.95268,26902.95268
trip,0,34.43,28.7,24.1,26902.95268,26929.75789
trip,0,291.32,24.1,17.4,26929.75789,26978.38719
charge,DC Charging,54.44,17.4,40.7,26978.38719,26978.38719
trip,0,24.49,40.7,36.4,26978.38719,26998.38279
trip,0,60.9,36.4,25.4,26998.38279,27051.71126
charge,DC Charging,39.49,25.4,62.2,27051.71126,27051.71126
trip,0,42.35,62.2,60.4,27051.71126,27075.12544
trip,0,83.75,60.4,49.3,27075.12544,27131.28457
charge,DC Charging,48.31,49.3,67.1,27131.28457,27131.28457
trip,0,14.38,67.1,64.2,27131.28457,27140.48122
charge,120,15.47,64.2,75.5,27140.48122,27140.48122
trip,0,8.82,75.5,74.5,27140.48122,27146.00861
trip,0,15.03,74.5,72.3,27146.00861,27155.44097
trip,0,27.21,72.3,68.0,27155.44097,27176.90674
charge,120,57.5,68.0,73.8,27176.90674,27176.90674
trip,0,105.48,73.8,60.4,27176.90674,27235.71316
