event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,94.95,95.4,86.8,14446.02982,14484.26815
trip,0,43.46,86.8,79.8,14484.26815,14522.72258
charge,120,642.45,79.8,93.5,14522.72258,14522.72258
trip,0,32.32,93.5,91.3,14522.72258,14543.64524
trip,0,44.37,91.3,85.7,14543.64524,14577.89566
trip,0,20.7,85.7,84.0,14577.89566,14593.57097
trip,0,140.03,84.0,63.0,14593.57097,14695.32728
trip,0,269.14,63.0,36.1,14695.32728,14857.39421
trip,0,81.48,36.1,25.6,14857.39421,14913.53966
trip,0,30.99,25.6,21.6,14913.53966,14937.32294
trip,0,18.17,21.6,19.4,14937.32294,14950.84284
charge,360,39.04,19.4,54.8,14950.84284,14950.84284
trip,0,191.64,54.8,26.9,14950.84284,15097.6728
trip,0,33.81,26.9,22.4,15097.6728,15124.26952
trip,0,13.3,22.4,20.1,15124.26952,15133.58652
charge,120,120.62,20.1,24.7,15133.58652,15133.58652
trip,0,37.21,24.7,25.4,15133.58652,15137.60404
trip,0,29.94,25.4,22.5,15137.60404,15157.09043
charge,240,54.73,22.5,40.7,15157.09043,15157.09043
trip,0,18.06,40.7,41.3,15157.09043,15162.41533
trip,0,9.78,41.3,39.2,15162.41533,15169.93386
trip,0,9.6,39.2,37.3,15169.93386,15178.21157
charge,120,41.7,37.3,44.3,15178.21157,15178.21157
trip,0,56.43,44.3,42.9,15178.21157,15190.64013
trip,0,180.58,42.9,28.4,15190.64013,15263.76682
trip,0,110.97,28.4,11.1,15263.76682,15348.86892
trip,0,13.84,11.1,7.7,15348.86892,15359.04495
charge,240,69.1,7.7,13.9,15359.04495,15359.04495
trip,0,33.07,13.9,13.6,15359.04495,15364.81949
charge,360,33.72,13.6,46.0,15364.81949,15364.81949
trip,0,11.86,46.0,43.1,15364.81949,15374.48548
charge,120,26.4,43.1,51.3,15374.48548,15374.48548
trip,0,35.82,51.3,46.8,15374.48548,15402.35756
trip,0,36.92,46.8,43.3,15402.35756,15426.82055
charge,120,417.82,43.3,54.0,15426.82055,15426.82055
trip,0,28.03,54.0,50.1,15426.82055,15446.01644
charge,360,35.42,50.1,82.5,15446.01644,15446.01644
trip,0,22.6,82.5,78.3,15446.01644,15465.4339
trip,0,68.39,78.3,68.9,15465.4339,15512.89132
trip,0,197.89,68.9,44.6,15512.89132,15652.58041
charge,120,178.95,44.6,59.5,15652.58041,15652.58041
trip,0,14.45,59.5,58.1,15652.58041,15663.14221
trip,0,16.17,58.1,56.6,15663.14221,15676.8195
trip,0,34.8,56.6,55.0,15676.8195,15689.5516
trip,0,38.92,55.0,54.4,15689.5516,15699.93239
trip,0,45.83,54.4,48.2,15699.93239,15734.64638
trip,0,38.97,48.2,43.4,15734.64638,15762.22089
trip,0,116.85,43.4,30.0,15762.22089,15825.19141
trip,0,21.53,30.0,29.6,15825.19141,15829.25465
charge,240,57.84,29.6,35.7,15829.25465,15829.25465
trip,0,10.87,35.7,34.8,15829.25465,15837.12034
charge,360,40.81,34.8,61.4,15837.12034,15837.12034
trip,0,88.62,61.4,47.4,15837.12034,15897.79735
trip,0,58.11,47.4,37.9,15897.79735,15943.49107
trip,0,160.72,37.9,14.7,15943.49107,16061.90597
trip,0,22.98,14.7,10.6,16061.90597,16078.04705
charge,360,130.82,10.6,54.0,16078.04705,16078.04705
trip,0,14.48,54.0,52.0,16078.04705,16089.87915
trip,0,18.03,52.0,49.9,16089.87915,16103.54672
trip,0,15.73,49.9,50.8,16103.54672,16108.02286
charge,120,363.14,50.8,57.3,16108.02286,16108.02286
trip,0,49.53,57.3,48.7,16108.02286,16147.73891
trip,0,9.31,48.7,47.5,16147.73891,16156.16885
trip,0,26.9,47.5,43.8,16156.16885,16180.20243
charge,360,90.89,43.8,95.9,16180.20243,16180.20243
trip,0,182.6,95.9,75.9,16180.20243,16276.85311
trip,0,91.72,75.9,67.3,16276.85311,16321.33879
trip,0,152.01,67.3,49.6,16321.33879,16418.68305
trip,0,98.47,49.6,47.2,16418.68305,16436.14171
charge,360,31.37,47.2,73.3,16436.14171,16436.14171
trip,0,25.01,73.3,69.8,16436.14171,16448.64708
charge,360,50.72,69.8,93.3,16448.64708,16448.64708
trip,0,140.94,93.3,68.7,16448.64708,16568.47426
trip,0,16.68,68.7,65.6,16568.47426,16582.00644
trip,0,12.8,65.6,63.9,16582.00644,16590.7519
charge,120,112.03,63.9,70.1,16590.7519,16590.7519
trip,0,51.06,70.1,65.3,16590.7519,16619.2887
trip,0,305.56,65.3,55.5,16619.2887,16678.1919
charge,120,376.57,55.5,62.9,16678.1919,16678.1919
trip,0,52.91,62.9,56.4,16678.1919,16717.10347
trip,0,26.97,56.4,54.0,16717.10347,16727.9551
trip,0,139.11,54.0,33.1,16727.9551,16827.31096
charge,120,386.99,33.1,41.3,16827.31096,16827.31096
trip,0,146.37,41.3,17.9,16827.31096,16944.26125
trip,0,11.3,17.9,15.2,16944.26125,16953.87094
trip,0,31.9,15.2,9.0,16953.87094,16981.43089
charge,360,77.48,9.0,59.4,16981.43089,16981.43089
trip,0,20.52,59.4,56.7,16981.43089,16997.71275
trip,0,13.58,56.7,54.8,16997.71275,17006.89542
trip,0,8.4,54.8,53.3,17006.89542,17014.6721
charge,240,18.74,53.3,70.1,17014.6721,17014.6721
trip,0,22.74,70.1,69.1,17014.6721,17031.72187
trip,0,46.05,69.1,64.3,17031.72187,17060.83238
trip,0,105.44,64.3,46.5,17060.83238,17146.7785
trip,0,16.14,46.5,44.3,17146.7785,17157.78974
trip,0,18.14,44.3,42.6,17157.78974,17172.10299
trip,0,20.98,42.6,40.9,17172.10299,17190.55862
charge,360,39.54,40.9,72.6,17190.55862,17190.55862
trip,0,181.52,72.6,44.4,17190.55862,17335.87792
trip,0,40.85,44.4,41.2,17335.87792,17354.89952
trip,0,13.29,41.2,39.3,17354.89952,17366.18956
trip,0,86.54,39.3,24.9,17366.18956,17433.22299
trip,0,9.11,24.9,24.2,17433.22299,17441.61805
trip,0,75.41,24.2,9.8,17441.61805,17508.40554
trip,0,14.76,9.8,6.7,17508.40554,17520.48778
charge,360,41.78,6.7,33.6,17520.48778,17520.48778
trip,0,37.21,33.6,30.7,17520.48778,17537.09004
charge,360,138.65,30.7,58.1,17537.09004,17537.09004
trip,0,23.42,58.1,56.4,17537.09004,17555.49802
trip,0,14.47,56.4,55.0,17555.49802,17565.2749
charge,120,941.35,55.0,64.2,17565.2749,17565.2749
trip,0,51.56,64.2,58.5,17565.2749,17599.40306
trip,0,50.84,58.5,51.4,17599.40306,17637.66222
trip,0,66.38,51.4,41.1,17637.66222,17690.48937
trip,0,75.12,41.1,28.7,17690.48937,17754.73857
trip,0,11.15,28.7,26.4,17754.73857,17763.9317
charge,360,83.19,26.4,75.1,17763.9317,17763.9317
trip,0,33.41,75.1,71.5,17763.9317,17784.21551
trip,0,33.48,71.5,68.0,17784.21551,17805.38833
trip,0,13.5,68.0,66.1,17805.38833,17815.84058
trip,0,19.57,66.1,63.5,17815.84058,17825.90994
trip,0,113.12,63.5,43.1,17825.90994,17917.87441
charge,120,58.82,43.1,48.3,17917.87441,17917.87441
trip,0,68.82,48.3,35.1,17917.87441,17975.12929
trip,0,139.43,35.1,17.5,17975.12929,18060.31696
charge,120,1119.15,17.5,33.0,18060.31696,18060.31696
trip,0,36.24,33.0,31.8,18060.31696,18066.57447
charge,120,181.59,31.8,41.5,18066.57447,18066.57447
trip,0,73.7,41.5,32.2,18066.57447,18106.62827
charge,120,164.98,32.2,36.6,18106.62827,18106.62827
trip,0,36.4,36.6,34.8,18106.62827,18113.61895
charge,120,20.31,34.8,44.4,18113.61895,18113.61895
trip,0,11.77,44.4,42.6,18113.61895,18124.4713
charge,360,115.34,42.6,62.7,18124.4713,18124.4713
trip,0,154.4,62.7,39.8,18124.4713,18233.62218
charge,240,89.62,39.8,50.1,18233.62218,18233.62218
trip,0,49.8,50.1,48.3,18233.62218,18247.32828
trip,0,24.0,48.3,46.2,18247.32828,18265.89616
trip,0,14.19,46.2,44.6,18265.89616,18274.91695
trip,0,119.19,44.6,23.5,18274.91695,18374.09385
trip,0,41.79,23.5,16.9,18374.09385,18411.00873
charge,360,68.94,16.9,51.0,18411.00873,18411.00873
trip,0,57.21,51.0,45.6,18411.00873,18438.84874
charge,120,305.66,45.6,56.2,18438.84874,18438.84874
trip,0,24.95,56.2,56.8,18438.84874,18442.59534
charge,120,255.89,56.8,64.6,18442.59534,18442.59534
trip,0,76.54,64.6,53.4,18442.59534,18493.82382
trip,0,78.5,53.4,52.4,18493.82382,18506.44021
charge,120,833.72,52.4,63.6,18506.44021,18506.44021
trip,0,60.54,63.6,56.0,18506.44021,18551.11216
trip,0,16.62,56.0,53.5,18551.11216,18565.15139
trip,0,13.87,53.5,52.9,18565.15139,18570.21709
charge,120,103.58,52.9,56.8,18570.21709,18570.21709
trip,0,59.39,56.8,45.9,18570.21709,18616.56259
trip,0,196.19,45.9,36.8,18616.56259,18664.26087
trip,0,54.68,36.8,28.1,18664.26087,18706.63923
charge,360,145.35,28.1,79.0,18706.63923,18706.63923
trip,0,54.37,79.0,69.5,18706.63923,18751.59213
trip,0,51.62,69.5,64.9,18751.59213,18776.25722
trip,0,167.95,64.9,48.9,18776.25722,18853.85085
charge,120,362.34,48.9,55.0,18853.85085,18853.85085
trip,0,20.86,55.0,53.3,18853.85085,18866.07744
trip,0,263.33,53.3,49.9,18866.07744,18897.85771
charge,120,1274.02,49.9,66.9,18897.85771,18897.85771
trip,0,27.05,66.9,65.3,18897.85771,18915.83195
trip,0,12.74,65.3,64.2,18915.83195,18925.00984
charge,120,497.35,64.2,74.2,18925.00984,18925.00984
trip,0,38.71,74.2,70.5,18925.00984,18950.80953
trip,0,47.4,70.5,64.5,18950.80953,18989.56174
trip,0,348.05,64.5,54.0,18989.56174,19048.06579
trip,0,17.53,54.0,50.7,19048.06579,19060.16537
trip,0,217.2,50.7,33.6,19060.16537,19160.84668
charge,120,831.54,33.6,44.3,19160.84668,19160.84668
trip,0,108.86,44.3,30.1,19160.84668,19226.60393
trip,0,89.14,30.1,14.0,19226.60393,19305.13519
charge,360,43.12,14.0,44.2,19305.13519,19305.13519
trip,0,120.58,44.2,23.7,19305.13519,19401.08739
charge,120,371.41,23.7,31.8,19401.08739,19401.08739
trip,0,43.28,31.8,26.3,19401.08739,19429.52044
trip,0,40.15,26.3,21.2,19429.52044,19459.88493
charge,360,69.64,21.2,52.1,19459.88493,19459.88493
trip,0,28.44,52.1,49.0,19459.88493,19480.4738
charge,240,65.08,49.0,66.5,19480.4738,19480.4738
trip,0,20.12,66.5,64.4,19480.4738,19493.28953
trip,0,269.42,64.4,51.5,19493.28953,19560.61167
trip,0,44.2,51.5,45.1,19560.61167,19590.52252
charge,120,139.8,45.1,49.5,19590.52252,19590.52252
trip,0,30.31,49.5,45.4,19590.52252,19607.90068
charge,120,556.79,45.4,70.5,19607.90068,19607.90068
trip,0,41.27,70.5,65.6,19607.90068,19635.8297
trip,0,34.82,65.6,62.4,19635.8297,19656.29164
charge,120,431.91,62.4,70.8,19656.29164,19656.29164
trip,0,20.41,70.8,67.8,19656.29164,19670.27313
trip,0,131.2,67.8,45.5,19670.27313,19777.08741
trip,0,196.91,45.5,16.9,19777.08741,19926.63723
trip,0,19.43,16.9,12.1,19926.63723,19941.78672
charge,360,45.68,12.1,44.9,19941.78672,19941.78672
trip,0,95.92,44.9,40.3,19941.78672,19966.30119
charge,360,88.74,40.3,66.7,19966.30119,19966.30119
trip,0,57.32,66.7,59.3,19966.30119,20005.25996
trip,0,56.25,59.3,53.0,20005.25996,20030.8869
charge,120,76.04,53.0,57.3,20030.8869,20030.8869
trip,0,12.16,57.3,55.0,20030.8869,20040.09926
trip,0,15.98,55.0,53.3,20040.09926,20051.9158
trip,0,8.76,53.3,51.7,20051.9158,20059.28211
trip,0,21.57,51.7,51.3,20059.28211,20064.48251
trip,0,11.16,51.3,49.8,20064.48251,20073.49892
charge,120,233.57,49.8,55.4,20073.49892,20073.49892
trip,0,48.44,55.4,48.8,20073.49892,20104.22919
trip,0,42.21,48.8,47.2,20104.22919,20115.44146
trip,0,21.58,47.2,43.1,20115.44146,20132.72857
charge,360,36.5,43.1,69.4,20132.72857,20132.72857
trip,0,43.99,69.4,61.3,20132.72857,20169.65768
charge,120,148.55,61.3,66.3,20169.65768,20169.65768
trip,0,29.63,66.3,63.4,20169.65768,20192.02513
trip,0,16.39,63.4,61.8,20192.02513,20203.38201
trip,0,27.75,61.8,59.0,20203.38201,20221.41294
trip,0,275.12,59.0,41.6,20221.41294,20316.91471
trip,0,17.1,41.6,40.0,20316.91471,20326.15152
trip,0,24.78,40.0,37.5,20326.15152,20336.36148
trip,0,104.78,37.5,17.1,20336.36148,20433.79655
charge,360,67.42,17.1,80.7,20433.79655,20433.79655
trip,0,26.14,80.7,79.3,20433.79655,20441.39606
trip,0,112.71,79.3,65.4,20441.39606,20514.75182
trip,0,48.02,65.4,59.7,20514.75182,20547.56354
trip,0,65.94,59.7,49.3,20547.56354,20601.0432
trip,0,20.77,49.3,47.1,20601.0432,20616.87628
charge,240,86.16,47.1,63.7,20616.87628,20616.87628
trip,0,80.04,63.7,50.8,20616.87628,20676.54335
trip,0,37.92,50.8,46.2,20676.54335,20702.29561
charge,120,258.7,46.2,53.8,20702.29561,20702.29561
trip,0,58.73,53.8,47.9,20702.29561,20727.65726
trip,0,88.79,47.9,31.9,20727.65726,20803.17996
charge,360,29.24,31.9,62.8,20803.17996,20803.17996
trip,0,31.01,62.8,57.0,20803.17996,20829.38742
trip,0,47.04,57.0,50.4,20829.38742,20863.97339
charge,120,1909.29,50.4,89.3,20863.97339,20863.97339
trip,0,95.92,89.3,72.8,20863.97339,20935.27507
trip,0,38.63,72.8,71.0,20935.27507,20942.71753
trip,0,92.32,71.0,54.2,20942.71753,21017.25984
charge,120,31.49,54.2,58.5,21017.25984,21017.25984
trip,0,29.77,58.5,54.6,21017.25984,21036.0061
trip,0,25.94,54.6,49.9,21036.0061,21058.18583
charge,360,36.64,49.9,83.3,21058.18583,21058.18583
trip,0,26.88,83.3,79.8,21058.18583,21076.593
charge,120,769.93,79.8,96.7,21076.593,21076.593
trip,0,208.1,96.7,90.6,21076.593,21122.31393
trip,0,105.14,90.6,72.5,21122.31393,21207.09449
trip,0,25.75,72.5,69.6,21207.09449,21225.89501
trip,0,16.48,69.6,68.3,21225.89501,21239.09836
trip,0,11.78,68.3,66.5,21239.09836,21245.37221
trip,0,26.81,66.5,63.7,21245.37221,21265.84349
trip,0,115.92,63.7,46.4,21265.84349,21349.36864
trip,0,25.81,46.4,44.1,21349.36864,21362.4841
charge,120,972.67,44.1,62.9,21362.4841,21362.4841
trip,0,101.8,62.9,51.4,21362.4841,21423.78134
charge,120,229.16,51.4,53.9,21423.78134,21423.78134
trip,0,23.13,53.9,51.4,21423.78134,21435.79333
trip,0,45.91,51.4,43.3,21435.79333,21476.31278
charge,360,46.17,43.3,77.4,21476.31278,21476.31278
trip,0,37.68,77.4,70.0,21476.31278,21506.43691
trip,0,101.04,70.0,58.9,21506.43691,21560.71757
charge,360,88.91,58.9,81.6,21560.71757,21560.71757
trip,0,44.78,81.6,76.5,21560.71757,21589.96519
trip,0,180.03,76.5,50.4,21589.96519,21728.84709
trip,0,124.18,50.4,29.8,21728.84709,21832.47681
trip,0,29.08,29.8,29.2,21832.47681,21839.9821
charge,360,77.27,29.2,83.1,21839.9821,21839.9821
trip,0,21.83,83.1,79.9,21839.9821,21855.57312
charge,120,83.58,79.9,84.5,21855.57312,21855.57312
trip,0,104.32,84.5,65.0,21855.57312,21947.37409
trip,0,95.83,65.0,50.4,21947.37409,22018.13236
charge,120,147.96,50.4,54.4,22018.13236,22018.13236
trip,0,39.27,54.4,50.2,22018.13236,22039.23402
charge,360,69.09,50.2,68.5,22039.23402,22039.23402
trip,0,139.02,68.5,46.5,22039.23402,22140.05202
trip,0,274.06,46.5,21.6,22140.05202,22270.46567
trip,0,14.17,21.6,19.9,22270.46567,22282.53554
trip,0,58.49,19.9,9.5,22282.53554,22329.06044
charge,240,106.48,9.5,32.8,22329.06044,22329.06044
trip,0,113.66,32.8,24.9,22329.06044,22373.83646
charge,120,712.43,24.9,42.4,22373.83646,22373.83646
trip,0,18.68,42.4,40.4,22373.83646,22387.10051
trip,0,50.14,40.4,32.6,22387.10051,22425.24984
trip,0,101.07,32.6,19.6,22425.24984,22485.19619
charge,120,823.7,19.6,43.0,22485.19619,22485.19619
trip,0,57.41,43.0,36.0,22485.19619,22517.43615
charge,240,58.95,36.0,45.8,22517.43615,22517.43615
trip,0,145.69,45.8,21.3,22517.43615,22632.60639
trip,0,244.63,21.3,4.7,22632.60639,22711.55606
charge,120,95.39,4.7,7.0,22711.55606,22711.55606
trip,0,28.08,7.0,3.8,22711.55606,22729.14529
charge,360,171.6,3.8,60.0,22729.14529,22729.14529
trip,0,13.1,60.0,57.4,22729.14529,22741.12376
trip,0,23.6,57.4,54.5,22741.12376,22751.64024
trip,0,137.7,54.5,37.4,22751.64024,22842.15249
charge,360,41.97,37.4,69.8,22842.15249,22842.15249
trip,0,18.53,69.8,66.9,22842.15249,22856.6866
trip,0,20.22,66.9,64.4,22856.6866,22873.16186
trip,0,26.61,64.4,59.8,22873.16186,22897.59058
charge,120,205.48,59.8,66.8,22897.59058,22897.59058
trip,0,24.0,66.8,64.2,22897.59058,22914.35118
trip,0,111.01,64.2,50.9,22914.35118,22988.56634
trip,0,24.84,50.9,47.5,22988.56634,23006.30099
trip,0,111.66,47.5,30.9,23006.30099,23083.77678
trip,0,30.08,30.9,25.5,23083.77678,23107.88844
charge,240,35.08,25.5,39.7,23107.88844,23107.88844
trip,0,71.95,39.7,26.3,23107.88844,23167.94276
trip,0,182.77,26.3,3.9,23167.94276,23292.53546
charge,360,84.46,3.9,66.2,23292.53546,23292.53546
trip,0,21.47,66.2,62.1,23292.53546,23307.32795
charge,120,82.08,62.1,66.9,23307.32795,23307.32795
trip,0,170.76,66.9,43.9,23307.32795,23414.04633
charge,120,60.31,43.9,49.0,23414.04633,23414.04633
trip,0,52.49,49.0,44.1,23414.04633,23436.62914
trip,0,61.66,44.1,36.6,23436.62914,23477.59012
trip,0,12.52,36.6,34.6,23477.59012,23487.16607
charge,120,117.37,34.6,49.0,23487.16607,23487.16607
trip,0,96.15,49.0,32.2,23487.16607,23563.23104
charge,120,355.47,32.2,44.3,23563.23104,23563.23104
trip,0,219.62,44.3,25.6,23563.23104,23654.40137
charge,120,688.16,25.6,37.6,23654.40137,23654.40137
trip,0,24.13,37.6,36.2,23654.40137,23669.75505
trip,0,36.52,36.2,31.9,23669.75505,23698.49059
trip,0,13.11,31.9,30.4,23698.49059,23707.30907
trip,0,10.56,30.4,28.4,23707.30907,23714.88005
charge,120,108.07,28.4,33.5,23714.88005,23714.88005
trip,0,209.17,33.5,9.5,23714.88005,23854.7628
charge,360,120.84,9.5,66.7,23854.7628,23854.7628
trip,0,23.85,66.7,64.2,23854.7628,23871.64308
charge,120,145.68,64.2,71.2,23871.64308,23871.64308
trip,0,69.85,71.2,65.5,23871.64308,23894.37363
charge,240,43.5,65.5,81.1,23894.37363,23894.37363
trip,0,24.18,81.1,78.0,23894.37363,23909.31531
charge,120,200.9,78.0,83.7,23909.31531,23909.31531
trip,0,204.44,83.7,53.4,23909.31531,24064.39341
trip,0,110.35,53.4,34.3,24064.39341,24154.42907
trip,0,57.07,34.3,26.2,24154.42907,24191.6371
charge,120,188.44,26.2,32.1,24191.6371,24191.6371
trip,0,39.67,32.1,26.1,24191.6371,24219.5056
trip,0,78.69,26.1,17.3,24219.5056,24269.00359
trip,0,33.22,17.3,14.0,24269.00359,24284.95352
charge,120,50.68,14.0,17.6,24284.95352,24284.95352
trip,0,50.48,17.6,15.7,24284.95352,24298.3754
trip,0,17.75,15.7,14.1,24298.3754,24312.02002
trip,0,27.07,14.1,11.1,24312.02002,24334.12468
trip,0,20.56,11.1,7.7,24334.12468,24352.0754
charge,360,42.36,7.7,40.2,24352.0754,24352.0754
trip,0,109.33,40.2,19.7,24352.0754,24447.19185
charge,360,125.38,19.7,72.6,24447.19185,24447.19185
trip,0,216.27,72.6,68.1,24447.19185,24484.23271
trip,0,93.79,68.1,56.1,24484.23271,24542.67202
charge,120,1118.61,56.1,80.7,24542.67202,24542.67202
trip,0,49.17,80.7,75.4,24542.67202,24574.83702
trip,0,89.13,75.4,67.6,24574.83702,24617.86513
trip,0,17.44,67.6,66.1,24617.86513,24629.31064
charge,120,694.65,66.1,78.1,24629.31064,24629.31064
trip,0,14.43,78.1,75.9,24629.31064,24638.04406
trip,0,77.76,75.9,61.0,24638.04406,24714.62743
trip,0,61.92,61.0,48.8,24714.62743,24769.56561
charge,120,70.61,48.8,58.1,24769.56561,24769.56561
trip,0,96.41,58.1,46.0,24769.56561,24834.44188
trip,0,67.56,46.0,38.8,24834.44188,24871.94867
trip,0,20.87,38.8,36.4,24871.94867,24886.98241
trip,0,25.95,36.4,31.7,24886.98241,24908.60811
charge,240,191.83,31.7,74.5,24908.60811,24908.60811
trip,0,42.83,74.5,71.5,24908.60811,24921.4225
charge,120,41.67,71.5,78.2,24921.4225,24921.4225
trip,0,14.23,78.2,76.4,24921.4225,24932.56713
trip,0,16.21,76.4,74.7,24932.56713,24940.00968
trip,0,50.78,74.7,73.9,24940.00968,24949.84534
trip,0,56.24,73.9,64.7,24949.84534,24994.63613
trip,0,53.64,64.7,56.9,24994.63613,25039.95676
trip,0,36.61,56.9,52.2,25039.95676,25061.14269
trip,0,100.07,52.2,33.5,25061.14269,25147.08786
charge,120,47.97,33.5,40.4,25147.08786,25147.08786
trip,0,11.21,40.4,41.3,25147.08786,25154.91916
trip,0,75.51,41.3,39.6,25154.91916,25170.57762
trip,0,19.39,39.6,36.7,25170.57762,25185.00941
charge,120,288.34,36.7,51.3,25185.00941,25185.00941
trip,0,24.86,51.3,48.9,25185.00941,25200.62308
trip,0,22.08,48.9,46.6,25200.62308,25217.57803
trip,0,31.55,46.6,46.0,25217.57803,25223.68799
trip,0,214.5,46.0,37.5,25223.68799,25267.40792
charge,120,34.98,37.5,44.3,25267.40792,25267.40792
trip,0,29.81,44.3,41.2,25267.40792,25286.91797
charge,360,88.26,41.2,70.1,25286.91797,25286.91797
trip,0,107.48,70.1,53.9,25286.91797,25364.33438
trip,0,114.78,53.9,40.4,25364.33438,25426.0268
trip,0,148.28,40.4,15.8,25426.0268,25545.2265
charge,240,46.46,15.8,22.9,25545.2265,25545.2265
trip,0,10.22,22.9,20.6,25545.2265,25553.03383
charge,120,119.88,20.6,25.4,25553.03383,25553.03383
trip,0,38.36,25.4,19.9,25553.03383,25583.71144
trip,0,32.83,19.9,15.0,25583.71144,25610.94123
charge,360,119.64,15.0,76.9,25610.94123,25610.94123
trip,0,71.92,76.9,67.3,25610.94123,25664.16273
charge,360,43.19,67.3,98.2,25664.16273,25664.16273
trip,0,32.37,98.2,93.0,25664.16273,25688.13782
trip,0,158.85,93.0,81.9,25688.13782,25744.32935
trip,0,18.82,81.9,80.4,25744.32935,25750.52274
charge,120,121.61,80.4,84.4,25750.52274,25750.52274
trip,0,217.66,84.4,54.0,25750.52274,25908.56669
trip,0,80.41,54.0,39.8,25908.56669,25972.41603
trip,0,108.96,39.8,22.8,25972.41603,26058.25578
charge,120,177.97,22.8,26.7,26058.25578,26058.25578
trip,0,64.18,26.7,19.0,26058.25578,26093.09302
charge,360,40.2,19.0,52.4,26093.09302,26093.09302
trip,0,26.77,52.4,47.9,26093.09302,26115.4984
trip,0,42.55,47.9,42.7,26115.4984,26141.25814
charge,120,217.43,42.7,48.7,26141.25814,26141.25814
trip,0,69.89,48.7,37.4,26141.25814,26194.11481
trip,0,37.97,37.4,32.8,26194.11481,26213.31428
trip,0,173.76,32.8,9.4,26213.31428,26338.7493
charge,360,89.47,9.4,40.2,26338.7493,26338.7493
trip,0,75.63,40.2,27.2,26338.7493,26397.23809
charge,120,173.39,27.2,36.1,26397.23809,26397.23809
trip,0,24.93,36.1,32.8,26397.23809,26413.13882
charge,120,270.42,32.8,49.1,26413.13882,26413.13882
trip,0,9.29,49.1,47.1,26413.13882,26421.10578
trip,0,8.84,47.1,45.1,26421.10578,26427.4871
trip,0,14.16,45.1,41.8,26427.4871,26435.8913
charge,240,23.24,41.8,53.5,26435.8913,26435.8913
trip,0,13.81,53.5,51.3,26435.8913,26446.83526
charge,120,140.77,51.3,57.2,26446.83526,26446.83526
trip,0,118.49,57.2,53.2,26446.83526,26471.8457
trip,0,17.47,53.2,51.1,26471.8457,26484.09169
charge,120,368.65,51.1,60.7,26484.09169,26484.09169
trip,0,26.55,60.7,57.8,26484.09169,26502.63299
trip,0,37.09,57.8,54.4,26502.63299,26528.1261
charge,120,1277.23,54.4,73.7,26528.1261,26528.1261
trip,0,208.55,73.7,46.2,26528.1261,26674.80218
charge,360,40.47,46.2,78.6,26674.80218,26674.80218
trip,0,18.89,78.6,74.8,26674.80218,26691.28264
trip,0,20.95,74.8,71.0,26691.28264,26709.02901
charge,240,32.65,71.0,87.9,26709.02901,26709.02901
trip,0,26.32,87.9,85.4,26709.02901,26726.39126
trip,0,94.78,85.4,82.6,26726.39126,26748.38457
trip,0,9.02,82.6,82.1,26748.38457,26755.03165
charge,120,37.14,82.1,84.3,26755.03165,26755.03165
trip,0,21.11,84.3,82.2,26755.03165,26771.62319
trip,0,88.8,82.2,67.1,26771.62319,26847.69687
trip,0,15.86,67.1,65.5,26847.69687,26861.67916
charge,360,43.86,65.5,84.0,26861.67916,26861.67916
trip,0,27.78,84.0,81.1,26861.67916,26879.0513
trip,0,52.52,81.1,73.0,26879.0513,26915.53284
trip,0,157.76,73.0,49.9,26915.53284,27034.18659
trip,0,67.08,49.9,37.5,27034.18659,27089.61805
charge,240,77.05,37.5,50.3,27089.61805,27089.61805
trip,0,40.36,50.3,45.9,27089.61805,27116.44713
trip,0,53.35,45.9,38.6,27116.44713,27156.72109
trip,0,26.49,38.6,38.0,27156.72109,27163.85486
charge,120,531.51,38.0,44.1,27163.85486,27163.85486
trip,0,36.73,44.1,41.2,27163.85486,27190.09238
charge,120,564.56,41.2,54.8,27190.09238,27190.09238
trip,0,16.5,54.8,53.5,27190.09238,27200.92622
trip,0,94.36,53.5,51.2,27200.92622,27218.19055
charge,120,105.73,51.2,54.8,27218.19055,27218.19055
trip,0,9.85,54.8,52.5,27218.19055,27225.96362
trip,0,10.23,52.5,50.9,27225.96362,27234.66142
trip,0,60.53,50.9,41.0,27234.66142,27281.54702
trip,0,23.17,41.0,39.5,27281.54702,27296.48827
trip,0,33.54,39.5,36.6,27296.48827,27312.24329
charge,120,425.39,36.6,52.6,27312.24329,27312.24329
trip,0,17.68,52.6,50.4,27312.24329,27324.77589
charge,120,218.1,50.4,53.8,27324.77589,27324.77589
trip,0,153.02,53.8,50.9,27324.77589,27344.42108
charge,120,83.45,50.9,54.0,27344.42108,27344.42108
trip,0,27.51,54.0,50.0,27344.42108,27363.33649
trip,0,113.02,50.0,35.9,27363.33649,27442.39963
charge,360,78.67,35.9,58.8,27442.39963,27442.39963
trip,0,101.84,58.8,49.4,27442.39963,27484.04413
charge,120,98.95,49.4,53.4,27484.04413,27484.04413
trip,0,18.19,53.4,52.1,27484.04413,27488.66158
charge,240,53.28,52.1,58.9,27488.66158,27488.66158
trip,0,32.59,58.9,58.1,27488.66158,27493.77676
trip,0,24.94,58.1,54.2,27493.77676,27510.46217
charge,120,149.6,54.2,62.6,27510.46217,27510.46217
trip,0,49.35,62.6,56.6,27510.46217,27543.95807
trip,0,165.3,56.6,36.3,27543.95807,27655.62997
trip,0,50.46,36.3,31.4,27655.62997,27679.99845
