event,charge_mode,duration_minutes,soc,end_soc,odo,end_odo
trip,0,21.83,62.0,58.8,14899.32279,14914.91381
charge,120,397.5,58.8,68.9,14914.91381,14914.91381
trip,0,32.66,68.9,66.2,14914.91381,14935.94733
trip,0,10.25,66.2,64.6,14935.94733,14943.28984
charge,120,125.35,64.6,69.4,14943.28984,14943.28984
trip,0,19.02,69.4,66.8,14943.28984,14955.65634
trip,0,31.47,66.8,63.8,14955.65634,14976.59579
trip,0,32.73,63.8,59.8,14976.59579,14995.88569
charge,240,79.63,59.8,67.4,14995.88569,14995.88569
trip,0,114.62,67.4,46.9,14995.88569,15088.87316
trip,0,33.14,46.9,40.6,15088.87316,15114.78307
trip,0,23.42,40.6,38.8,15114.78307,15133.19105
trip,0,14.47,38.8,37.4,15133.19105,15142.96794
charge,120,941.35,37.4,46.7,15142.96794,15142.96794
trip,0,51.56,46.7,41.0,15142.96794,15177.09609
trip,0,50.84,41.0,33.9,15177.09609,15215.35525
trip,0,66.38,33.9,23.5,15215.35525,15268.18241
trip,0,75.12,23.5,11.1,15268.18241,15332.4316
trip,0,11.15,11.1,8.9,15332.4316,15341.62473
charge,DC Charging,83.19,8.9,57.5,15341.62473,15341.62473
trip,0,45.51,57.5,50.6,15341.62473,15375.86198
trip,0,30.48,50.6,47.6,15375.86198,15395.07148
trip,0,145.42,47.6,24.8,15395.07148,15509.11965
trip,0,53.61,24.8,16.5,15509.11965,15544.76359
charge,240,82.23,16.5,43.3,15544.76359,15544.76359
trip,0,16.43,43.3,41.5,15544.76359,15557.5376
trip,0,52.13,41.5,34.1,15557.5376,15595.51023
charge,120,379.91,34.1,44.8,15595.51023,15595.51023
trip,0,41.4,44.8,39.3,15595.51023,15627.7573
trip,0,15.15,39.3,36.7,15627.7573,15637.45424
charge,120,105.52,36.7,41.4,15637.45424,15637.45424
trip,0,27.1,41.4,39.7,15637.45424,15651.59098
charge,240,95.24,39.7,55.8,15651.59098,15651.59098
trip,0,99.67,55.8,45.3,15651.59098,15698.93068
trip,0,42.39,45.3,39.7,15698.93068,15733.16224
trip,0,41.87,39.7,40.5,15733.16224,15738.01574
trip,0,17.33,40.5,38.4,15738.01574,15751.12951
charge,DC Charging,33.97,38.4,62.1,15751.12951,15751.12951
trip,0,16.13,62.1,59.6,15751.12951,15763.04769
trip,0,59.43,59.6,49.3,15763.04769,15814.12943
trip,0,43.73,49.3,45.5,15814.12943,15830.21755
charge,120,138.29,45.5,50.9,15830.21755,15830.21755
trip,0,13.88,50.9,49.2,15830.21755,15840.88187
trip,0,11.4,49.2,48.2,15840.88187,15848.44707
charge,DC Charging,27.59,48.2,77.8,15848.44707,15848.44707
trip,0,215.42,77.8,55.6,15848.44707,15960.44233
trip,0,20.16,55.6,52.3,15960.44233,15974.08214
trip,0,14.97,52.3,50.1,15974.08214,15985.83697
charge,120,173.14,50.1,57.8,15985.83697,15985.83697
trip,0,55.76,57.8,48.9,15985.83697,16024.40584
charge,120,188.81,48.9,57.3,16024.40584,16024.40584
trip,0,98.59,57.3,38.9,16024.40584,16109.23114
trip,0,16.89,38.9,34.7,16109.23114,16123.41442
charge,DC Charging,37.77,34.7,59.1,16123.41442,16123.41442
trip,0,37.29,59.1,52.7,16123.41442,16154.10494
trip,0,25.86,52.7,50.0,16154.10494,16174.72458
trip,0,237.54,50.0,31.6,16174.72458,16269.23588
trip,0,15.2,31.6,29.2,16269.23588,16281.72447
trip,0,62.26,29.2,17.8,16281.72447,16335.04018
trip,0,32.24,17.8,13.7,16335.04018,16359.02317
charge,120,116.77,13.7,18.0,16359.02317,16359.02317
trip,0,28.64,18.0,14.3,16359.02317,16378.51737
charge,DC Charging,80.27,14.3,44.4,16378.51737,16378.51737
trip,0,21.15,44.4,43.5,16378.51737,16392.69468
trip,0,27.6,43.5,40.0,16392.69468,16413.62376
trip,0,44.69,40.0,35.4,16413.62376,16440.46068
charge,120,51.43,35.4,38.1,16440.46068,16440.46068
trip,0,97.42,38.1,21.9,16440.46068,16516.32395
charge,DC Charging,47.92,21.9,55.4,16516.32395,16516.32395
trip,0,76.97,55.4,45.3,16516.32395,16568.75128
charge,DC Charging,50.67,45.3,75.4,16568.75128,16568.75128
trip,0,20.48,75.4,71.0,16568.75128,16582.527
charge,120,46.86,71.0,77.2,16582.527,16582.527
trip,0,45.32,77.2,69.9,16582.527,16619.35058
trip,0,31.81,69.9,66.9,16619.35058,16640.97422
trip,0,20.39,66.9,65.3,16640.97422,16656.56649
trip,0,29.52,65.3,61.9,16656.56649,16679.69782
trip,0,34.09,61.9,60.9,16679.69782,16690.04698
trip,0,53.75,60.9,52.3,16690.04698,16730.99213
trip,0,59.78,52.3,43.7,16730.99213,16775.162
trip,0,41.9,43.7,38.1,16775.162,16810.03449
trip,0,12.33,38.1,35.8,16810.03449,16818.8678
trip,0,64.28,35.8,25.1,16818.8678,16867.59174
trip,0,40.65,25.1,21.1,16867.59174,16889.65765
trip,0,18.49,21.1,18.3,16889.65765,16901.74987
charge,DC Charging,80.12,18.3,43.3,16901.74987,16901.74987
trip,0,13.58,43.3,41.4,16901.74987,16910.93253
trip,0,8.4,41.4,39.9,16910.93253,16918.70921
charge,240,18.74,39.9,56.7,16918.70921,16918.70921
trip,0,22.74,56.7,55.7,16918.70921,16935.75899
trip,0,46.05,55.7,50.9,16935.75899,16964.86949
trip,0,105.44,50.9,33.1,16964.86949,17050.81562
trip,0,16.14,33.1,30.9,17050.81562,17061.82685
trip,0,18.14,30.9,29.2,17061.82685,17076.1401
trip,0,20.98,29.2,27.5,17076.1401,17094.59574
charge,DC Charging,39.54,27.5,59.2,17094.59574,17094.59574
trip,0,13.1,59.2,56.6,17094.59574,17106.5742
trip,0,23.6,56.6,53.7,17106.5742,17117.09069
trip,0,137.7,53.7,36.6,17117.09069,17207.60294
charge,DC Charging,41.97,36.6,69.0,17207.60294,17207.60294
trip,0,18.53,69.0,66.1,17207.60294,17222.13704
trip,0,20.22,66.1,63.6,17222.13704,17238.6123
trip,0,26.61,63.6,59.0,17238.6123,17263.04103
charge,120,205.48,59.0,65.9,17263.04103,17263.04103
trip,0,24.0,65.9,63.4,17263.04103,17279.80162
trip,0,111.01,63.4,50.1,17279.80162,17354.01678
trip,0,24.95,50.1,50.6,17354.01678,17357.76339
charge,120,255.89,50.6,58.4,17357.76339,17357.76339
trip,0,76.54,58.4,47.3,17357.76339,17408.99187
trip,0,78.5,47.3,46.3,17408.99187,17421.60825
charge,120,833.72,46.3,57.4,17421.60825,17421.60825
trip,0,60.54,57.4,49.9,17421.60825,17466.2802
trip,0,16.62,49.9,47.4,17466.2802,17480.31943
trip,0,13.87,47.4,46.7,17480.31943,17485.38514
charge,120,103.58,46.7,50.6,17485.38514,17485.38514
trip,0,59.39,50.6,39.8,17485.38514,17531.73063
charge,120,781.58,39.8,55.5,17531.73063,17531.73063
trip,0,234.64,55.5,23.2,17531.73063,17705.96847
charge,DC Charging,47.12,23.2,46.0,17705.96847,17705.96847
trip,0,179.76,46.0,39.5,17705.96847,17741.63594
charge,120,1444.35,39.5,49.1,17741.63594,17741.63594
trip,0,13.46,49.1,47.5,17741.63594,17749.99738
charge,120,51.11,47.5,59.8,17749.99738,17749.99738
trip,0,43.19,59.8,54.0,17749.99738,17784.03725
trip,0,17.01,54.0,52.7,17784.03725,17796.97519
trip,0,37.77,52.7,47.2,17796.97519,17826.74498
trip,0,54.06,47.2,39.9,17826.74498,17861.28193
charge,240,74.44,39.9,54.7,17861.28193,17861.28193
trip,0,55.12,54.7,48.9,17861.28193,17892.23819
trip,0,60.29,48.9,42.6,17892.23819,17919.3136
charge,120,78.13,42.6,47.9,17919.3136,17919.3136
trip,0,32.35,47.9,46.1,17919.3136,17926.7653
charge,120,257.41,46.1,54.3,17926.7653,17926.7653
trip,0,9.85,54.3,52.0,17926.7653,17934.53837
trip,0,10.23,52.0,50.4,17934.53837,17943.23617
trip,0,60.53,50.4,40.5,17943.23617,17990.12178
trip,0,23.17,40.5,39.0,17990.12178,18005.06303
trip,0,33.54,39.0,36.1,18005.06303,18020.81804
charge,120,425.39,36.1,52.1,18020.81804,18020.81804
trip,0,17.68,52.1,50.0,18020.81804,18033.35065
trip,0,24.82,50.0,45.6,18033.35065,18054.7646
trip,0,38.59,45.6,42.0,18054.7646,18079.35836
trip,0,105.38,42.0,27.3,18079.35836,18162.14802
charge,DC Charging,42.25,27.3,62.9,18162.14802,18162.14802
trip,0,61.98,62.9,52.9,18162.14802,18201.36668
trip,0,217.55,52.9,22.4,18201.36668,18366.6284
trip,0,187.67,22.4,12.3,18366.6284,18414.0207
charge,DC Charging,39.71,12.3,43.6,18414.0207,18414.0207
trip,0,106.0,43.6,22.6,18414.0207,18517.16678
trip,0,13.42,22.6,21.2,18517.16678,18527.85174
charge,DC Charging,118.3,21.2,91.3,18527.85174,18527.85174
trip,0,15.58,91.3,90.4,18527.85174,18535.25702
charge,240,64.87,90.4,96.9,18535.25702,18535.25702
trip,0,35.16,96.9,91.5,18535.25702,18563.04346
trip,0,50.5,91.5,82.9,18563.04346,18609.69219
trip,0,46.57,82.9,74.4,18609.69219,18648.13356
trip,0,13.39,74.4,72.4,18648.13356,18657.73389
charge,DC Charging,92.06,72.4,95.4,18657.73389,18657.73389
trip,0,58.51,95.4,85.4,18657.73389,18701.83469
charge,120,642.45,85.4,99.1,18701.83469,18701.83469
trip,0,32.32,99.1,96.9,18701.83469,18722.75735
trip,0,44.37,96.9,91.4,18722.75735,18757.00778
trip,0,20.7,91.4,89.7,18757.00778,18772.68309
trip,0,140.03,89.7,68.7,18772.68309,18874.43939
trip,0,269.14,68.7,41.7,18874.43939,19036.50633
trip,0,81.48,41.7,31.2,19036.50633,19092.65178
trip,0,30.99,31.2,27.2,19092.65178,19116.43505
trip,0,18.17,27.2,25.0,19116.43505,19129.95496
charge,DC Charging,74.28,25.0,94.5,19129.95496,19129.95496
trip,0,14.19,94.5,93.8,19129.95496,19138.4387
charge,120,136.92,93.8,96.1,19138.4387,19138.4387
trip,0,28.12,96.1,93.7,19138.4387,19157.99444
trip,0,55.46,93.7,85.0,19157.99444,19201.86334
trip,0,38.56,85.0,80.7,19201.86334,19227.57123
trip,0,13.77,80.7,79.3,19227.57123,19238.083
trip,0,49.75,79.3,71.1,19238.083,19276.60332
trip,0,105.88,71.1,54.4,19276.60332,19355.51958
trip,0,41.74,54.4,47.9,19355.51958,19385.15934
charge,120,666.53,47.9,61.5,19385.15934,19385.15934
trip,0,35.46,61.5,59.2,19385.15934,19404.22494
charge,DC Charging,78.9,59.2,92.7,19404.22494,19404.22494
trip,0,55.53,92.7,86.4,19404.22494,19439.42344
trip,0,39.18,86.4,81.6,19439.42344,19467.1112
trip,0,25.38,81.6,78.4,19467.1112,19486.51241
trip,0,79.5,78.4,63.0,19486.51241,19556.52493
charge,240,31.32,63.0,78.8,19556.52493,19556.52493
trip,0,12.27,78.8,76.7,19556.52493,19566.48821
trip,0,11.25,76.7,75.2,19566.48821,19575.96573
trip,0,31.55,75.2,74.6,19575.96573,19582.07569
trip,0,214.5,74.6,66.1,19582.07569,19625.79562
charge,120,34.98,66.1,72.9,19625.79562,19625.79562
trip,0,29.81,72.9,69.8,19625.79562,19645.30567
charge,DC Charging,88.26,69.8,98.7,19645.30567,19645.30567
trip,0,107.48,98.7,82.5,19645.30567,19722.72208
trip,0,114.78,82.5,69.0,19722.72208,19784.41449
trip,0,148.28,69.0,44.4,19784.41449,19903.6142
charge,240,46.46,44.4,51.5,19903.6142,19903.6142
trip,0,10.22,51.5,49.2,19903.6142,19911.42153
charge,DC Charging,38.36,49.2,69.1,19911.42153,19911.42153
trip,0,80.66,69.1,54.4,19911.42153,19978.58005
charge,120,188.92,54.4,59.4,19978.58005,19978.58005
trip,0,25.57,59.4,58.2,19978.58005,19993.89174
trip,0,106.9,58.2,50.8,19993.89174,20035.62746
trip,0,33.11,50.8,46.1,20035.62746,20059.07092
trip,0,90.29,46.1,30.7,20059.07092,20134.11489
charge,DC Charging,56.65,30.7,60.4,20134.11489,20134.11489
trip,0,237.24,60.4,58.6,20134.11489,20156.8904
trip,0,120.11,58.6,39.3,20156.8904,20248.94894
charge,120,97.4,39.3,43.6,20248.94894,20248.94894
trip,0,132.77,43.6,19.3,20248.94894,20366.46197
trip,0,16.82,19.3,15.6,20366.46197,20381.74213
charge,DC Charging,40.22,15.6,48.3,20381.74213,20381.74213
trip,0,70.73,48.3,34.5,20381.74213,20441.61133
trip,0,95.63,34.5,22.6,20441.61133,20510.54703
charge,120,325.96,22.6,29.5,20510.54703,20510.54703
trip,0,74.63,29.5,17.9,20510.54703,20561.72041
charge,240,48.14,17.9,27.6,20561.72041,20561.72041
trip,0,15.33,27.6,25.1,20561.72041,20571.90449
trip,0,67.1,25.1,16.3,20571.90449,20616.71385
charge,120,954.09,16.3,36.2,20616.71385,20616.71385
trip,0,20.64,36.2,34.3,20616.71385,20626.45039
trip,0,93.11,34.3,25.2,20626.45039,20664.51252
charge,DC Charging,75.93,25.2,70.9,20664.51252,20664.51252
trip,0,12.32,70.9,68.9,20664.51252,20673.09262
trip,0,27.89,68.9,65.9,20673.09262,20688.43395
trip,0,67.18,65.9,61.3,20688.43395,20714.81127
