vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-2.47174e+18,2021-05-22 16:03:00,2021-05-22 18:29:00,6988.34375,7096.46875,62.7,42.7,trip,0
-2.47174e+18,2021-05-22 18:34:00,2021-05-22 20:21:00,7096.46875,7160.109375,42.3,31.7,trip,0
-2.47174e+18,2021-05-22 20:22:00,2021-05-22 21:24:00,7160.109375,7160.109375,31.7,82.3,charge,DCCharging
-2.47174e+18,2021-05-22 21:24:00,2021-05-22 21:32:00,7160.109375,7163.84375,82.3,81.9,trip,0
-2.47174e+18,2021-05-22 21:39:00,2021-05-22 21:51:00,7163.84375,7170.78125,81.5,80.7,trip,0
-2.47174e+18,2021-05-22 22:00:00,2021-05-23 00:05:00,7170.78125,7266.296875,80.3,62.3,trip,0
-2.47174e+18,2021-05-23 00:06:00,2021-05-23 10:01:00,7266.296875,7266.296875,62.3,73.7,charge,120
-2.47174e+18,2021-05-23 10:01:00,2021-05-23 13:45:00,7266.296875,7448.0,73.7,37.6,trip,0
-2.47174e+18,2021-05-23 13:46:00,2021-05-23 14:02:00,7448.0,7448.015625,37.6,39.6,charge,240
-2.47174e+18,2021-05-23 14:02:00,2021-05-23 15:17:00,7448.015625,7498.046875,39.6,29.4,trip,0
-2.47174e+18,2021-05-23 15:18:00,2021-05-23 15:20:00,7498.046875,7498.1875,29.4,29.4,trip,0
-2.47174e+18,2021-05-23 15:20:00,2021-05-23 15:28:00,7498.1875,7498.1875,29.4,29.8,charge,240
-2.47174e+18,2021-05-23 15:28:00,2021-05-23 15:46:00,7498.1875,7507.84375,29.8,28.2,trip,0
-2.47174e+18,2021-05-23 15:46:00,2021-05-23 16:00:00,7507.84375,7507.84375,28.2,29.8,charge,240
-2.47174e+18,2021-05-23 16:00:00,2021-05-23 18:15:00,7507.84375,7577.390625,29.8,16.8,trip,0
-2.47174e+18,2021-05-23 18:17:00,2021-05-23 19:17:00,7577.390625,7577.390625,16.8,67.8,charge,DCCharging
-2.47174e+18,2021-05-23 19:17:00,2021-05-23 19:31:00,7577.390625,7586.546875,67.8,66.2,trip,0
-2.47174e+18,2021-05-23 19:31:00,2021-05-23 20:43:00,7586.546875,7586.546875,66.2,67.4,charge,120
-2.47174e+18,2021-05-23 20:43:00,2021-05-23 21:20:00,7586.546875,7607.90625,67.4,63.9,trip,0
-2.47174e+18,2021-05-23 21:21:00,2021-05-23 22:40:00,7607.90625,7607.90625,63.9,74.9,charge,240
-2.47174e+18,2021-05-23 22:40:00,2021-05-23 23:06:00,7607.90625,7628.296875,74.9,70.5,trip,0
-2.47174e+18,2021-05-23 23:06:00,2021-05-24 10:10:00,7628.296875,7628.296875,70.5,83.5,charge,120
-2.47174e+18,2021-05-24 10:10:00,2021-05-24 13:11:00,7628.296875,7790.421875,83.5,47.0,trip,0
-2.47174e+18,2021-05-24 13:12:00,2021-05-24 13:51:00,7790.421875,7790.421875,47.0,47.4,charge,120
-2.47174e+18,2021-05-24 13:51:00,2021-05-24 14:06:00,7790.421875,7799.296875,47.4,45.4,trip,0
-2.47174e+18,2021-05-24 15:38:00,2021-05-24 15:40:00,7799.296875,7799.328125,43.1,43.1,trip,0
-2.47174e+18,2021-05-24 17:04:00,2021-05-24 17:07:00,7799.375,7800.234375,42.7,42.7,trip,0
-2.47174e+18,2021-05-25 15:38:00,2021-05-25 15:40:00,7800.234375,7800.375,42.3,42.3,trip,0
-2.47174e+18,2021-05-25 16:31:00,2021-05-25 16:32:00,7800.375,7800.453125,42.3,42.3,trip,0
-2.47174e+18,2021-05-25 17:59:00,2021-05-25 18:26:00,7800.453125,7813.546875,42.7,40.7,trip,0
-2.47174e+18,2021-05-25 18:28:00,2021-05-25 19:28:00,7813.546875,7813.546875,40.7,82.3,charge,DCCharging
-2.47174e+18,2021-05-25 19:28:00,2021-05-25 19:59:00,7813.546875,7824.890625,82.3,80.3,trip,0
-2.47174e+18,2021-05-25 19:59:00,2021-05-25 22:47:00,7824.890625,7824.890625,80.3,83.5,charge,120
-2.47174e+18,2021-05-25 22:47:00,2021-05-25 23:40:00,7824.890625,7866.78125,83.5,76.8,trip,0
-2.47174e+18,2021-05-25 23:43:00,2021-05-26 00:20:00,7866.78125,7900.53125,76.8,68.6,trip,0
-2.47174e+18,2021-05-26 00:22:00,2021-05-26 00:36:00,7900.53125,7908.578125,68.6,67.0,trip,0
-2.47174e+18,2021-05-26 00:37:00,2021-05-26 10:08:00,7908.578125,7908.578125,67.0,78.4,charge,120
-2.47174e+18,2021-05-26 10:08:00,2021-05-26 14:10:00,7908.578125,8090.84375,78.4,44.3,trip,0
-2.47174e+18,2021-05-26 14:25:00,2021-05-26 17:48:00,8090.84375,8221.5625,44.3,22.3,trip,0
-2.47174e+18,2021-05-26 17:49:00,2021-05-26 18:26:00,8221.5625,8221.5625,22.3,27.0,charge,240
-2.47174e+18,2021-05-26 18:26:00,2021-05-26 19:19:00,8221.5625,8263.234375,27.0,19.6,trip,0
-2.47174e+18,2021-05-26 19:25:00,2021-05-26 19:38:00,8263.234375,8271.859375,19.2,18.0,trip,0
-2.47174e+18,2021-05-26 19:39:00,2021-05-26 22:54:00,8271.859375,8271.859375,18.0,21.5,charge,120
-2.47174e+18,2021-05-26 22:54:00,2021-05-26 23:17:00,8271.859375,8284.5,21.5,20.0,trip,0
-2.47174e+18,2021-05-26 23:26:00,2021-05-27 00:40:00,8285.859375,8285.859375,20.0,30.5,charge,240
-2.47174e+18,2021-05-27 00:40:00,2021-05-27 01:19:00,8285.859375,8311.765625,30.5,25.8,trip,0
-2.47174e+18,2021-05-27 01:20:00,2021-05-27 08:27:00,8311.765625,8311.765625,25.8,34.5,charge,120
-2.47174e+18,2021-05-27 08:27:00,2021-05-27 09:00:00,8311.765625,8337.09375,34.5,30.5,trip,0
-2.47174e+18,2021-05-27 09:01:00,2021-05-27 10:01:00,8337.09375,8337.09375,30.5,81.1,charge,DCCharging
-2.47174e+18,2021-05-27 10:01:00,2021-05-27 11:54:00,8337.09375,8396.609375,81.1,68.2,trip,0
-2.47174e+18,2021-05-27 11:55:00,2021-05-27 14:01:00,8396.609375,8396.609375,68.2,70.5,charge,120
-2.47174e+18,2021-05-27 14:01:00,2021-05-27 15:43:00,8396.609375,8459.0625,70.5,58.0,trip,0
-2.47174e+18,2021-05-27 15:49:00,2021-05-27 20:08:00,8459.0625,8599.96875,57.6,30.5,trip,0
-2.47174e+18,2021-05-27 20:08:00,2021-05-27 20:37:00,8599.96875,8599.96875,30.5,30.9,charge,120
-2.47174e+18,2021-05-27 20:37:00,2021-05-27 20:55:00,8599.96875,8609.40625,30.9,29.4,trip,0
-2.47174e+18,2021-05-27 20:56:00,2021-05-27 21:57:00,8609.40625,8609.40625,29.4,80.7,charge,DCCharging
-2.47174e+18,2021-05-27 21:57:00,2021-05-27 23:02:00,8609.40625,8664.640625,80.7,69.8,trip,0
-2.47174e+18,2021-05-27 23:03:00,2021-05-27 23:50:00,8664.640625,8697.453125,69.8,63.9,trip,0
-2.47174e+18,2021-05-27 23:52:00,2021-05-28 09:48:00,8697.453125,8697.453125,63.9,74.9,charge,120
-2.47174e+18,2021-05-28 09:48:00,2021-05-28 12:29:00,8697.453125,8782.421875,74.9,58.4,trip,0
-2.47174e+18,2021-05-28 12:33:00,2021-05-28 18:56:00,8782.421875,8963.484375,58.4,24.7,trip,0
-2.47174e+18,2021-05-28 19:13:00,2021-05-28 19:18:00,8963.484375,8965.78125,24.3,23.1,trip,0
-2.47174e+18,2021-05-28 19:37:00,2021-05-28 19:51:00,8965.78125,8971.859375,23.1,22.3,trip,0
-2.47174e+18,2021-05-28 20:10:00,2021-05-28 21:23:00,8971.859375,9006.984375,22.3,16.8,trip,0
-2.47174e+18,2021-05-28 21:24:00,2021-05-28 21:54:00,9006.984375,9006.984375,16.8,49.4,charge,DCCharging
-2.47174e+18,2021-05-28 21:54:00,2021-05-28 22:34:00,9006.984375,9037.890625,49.4,43.5,trip,0
-2.47174e+18,2021-05-28 23:32:00,2021-05-28 23:47:00,9037.890625,9046.90625,86.2,84.3,trip,0
-2.47174e+18,2021-05-28 23:47:00,2021-05-29 08:00:00,9046.90625,9046.90625,84.3,94.9,charge,120
-2.47174e+18,2021-05-29 08:00:00,2021-05-29 17:22:00,9046.90625,9425.09375,94.9,20.3,trip,0
-2.47174e+18,2021-05-29 17:22:00,2021-05-29 17:50:00,9425.09375,9425.09375,20.3,23.9,charge,240
-2.47174e+18,2021-05-29 17:50:00,2021-05-29 18:22:00,9425.09375,9449.96875,23.9,20.3,trip,0
-2.47174e+18,2021-05-29 18:53:00,2021-05-29 19:15:00,9449.96875,9465.828125,20.0,17.6,trip,0
-2.47174e+18,2021-05-29 19:39:00,2021-05-29 19:53:00,9465.828125,9477.65625,17.6,16.4,trip,0
-2.47174e+18,2021-05-29 19:53:00,2021-05-29 22:35:00,9477.65625,9477.65625,16.4,33.3,charge,240
-2.47174e+18,2021-05-29 22:35:00,2021-05-29 22:37:00,9477.65625,9477.890625,33.3,33.3,trip,0
-2.47174e+18,2021-05-30 00:35:00,2021-05-30 00:51:00,9477.890625,9490.40625,33.3,30.9,trip,0
-2.47174e+18,2021-05-30 00:57:00,2021-05-30 01:53:00,9490.40625,9523.4375,30.9,24.7,trip,0
-2.47174e+18,2021-05-30 01:54:00,2021-05-30 02:55:00,9523.4375,9523.4375,24.7,77.2,charge,DCCharging
-2.47174e+18,2021-05-30 02:55:00,2021-05-30 03:10:00,9523.4375,9532.46875,77.2,75.2,trip,0
-2.47174e+18,2021-05-30 03:12:00,2021-05-30 08:27:00,9532.46875,9532.46875,75.2,81.5,charge,120
-2.47174e+18,2021-05-30 08:27:00,2021-05-30 11:09:00,9532.46875,9639.34375,81.5,60.7,trip,0
-2.47174e+18,2021-05-30 11:10:00,2021-05-30 14:01:00,9639.34375,9639.34375,60.7,63.9,charge,120
-2.47174e+18,2021-05-30 14:01:00,2021-05-30 17:33:00,9639.34375,9766.671875,63.9,40.7,trip,0
-2.47174e+18,2021-05-30 17:47:00,2021-05-30 19:33:00,9766.671875,9861.796875,40.7,24.3,trip,0
-2.47174e+18,2021-05-30 21:11:00,2021-05-30 21:36:00,9862.953125,9883.421875,55.2,51.3,trip,0
-2.47174e+18,2021-05-30 21:37:00,2021-05-31 15:32:00,9883.421875,9883.421875,51.3,72.5,charge,120
-2.47174e+18,2021-05-31 15:32:00,2021-05-31 16:58:00,9883.421875,9987.890625,72.5,50.9,trip,0
-2.47174e+18,2021-05-31 17:05:00,2021-05-31 17:42:00,9987.890625,10029.54688,50.9,41.9,trip,0
-2.47174e+18,2021-05-31 18:08:00,2021-05-31 18:36:00,10029.54688,10055.34375,41.5,36.0,trip,0
-2.47174e+18,2021-05-31 18:47:00,2021-05-31 19:43:00,10055.34375,10106.98438,36.0,25.8,trip,0
-2.47174e+18,2021-05-31 19:44:00,2021-05-31 20:17:00,10106.98438,10106.98438,25.8,57.6,charge,DCCharging
-2.47174e+18,2021-05-31 20:17:00,2021-05-31 20:19:00,10106.98438,10107.07813,57.6,57.6,trip,0
-2.47174e+18,2021-05-31 20:27:00,2021-05-31 21:04:00,10107.07813,10127.5,57.6,52.9,trip,0
-2.47174e+18,2021-05-31 21:06:00,2021-06-01 00:14:00,10127.5,10127.5,52.9,56.0,charge,120
-2.47174e+18,2021-06-01 00:14:00,2021-06-01 02:20:00,10127.5,10230.65625,56.0,37.2,trip,0
-2.47174e+18,2021-06-01 02:21:00,2021-06-01 03:23:00,10230.65625,10230.65625,37.2,85.8,charge,DCCharging
-2.47174e+18,2021-06-01 03:23:00,2021-06-01 03:37:00,10230.65625,10239.67188,85.8,83.9,trip,0
-2.47174e+18,2021-06-01 18:35:00,2021-06-01 20:58:00,10368.71875,10441.39063,73.3,60.3,trip,0
-2.47174e+18,2021-06-01 21:00:00,2021-06-01 21:15:00,10441.39063,10450.75,60.3,58.4,trip,0
-2.47174e+18,2021-06-01 21:16:00,2021-06-02 14:58:00,10450.75,10450.75,58.4,79.2,charge,120
-2.47174e+18,2021-06-02 14:58:00,2021-06-02 15:26:00,10450.75,10464.5,79.2,77.2,trip,0
-2.47174e+18,2021-06-02 16:11:00,2021-06-02 16:31:00,10464.5,10476.14063,76.8,75.2,trip,0
-2.47174e+18,2021-06-02 16:32:00,2021-06-02 17:29:00,10476.14063,10476.14063,75.2,75.6,charge,120
-2.47174e+18,2021-06-02 17:29:00,2021-06-02 21:25:00,10476.14063,10608.26563,75.6,50.9,trip,0
-2.47174e+18,2021-06-02 21:26:00,2021-06-03 13:25:00,10608.26563,10608.26563,50.9,69.8,charge,120
-2.47174e+18,2021-06-03 13:49:00,2021-06-03 13:56:00,10616.23438,10620.57813,68.6,68.2,trip,0
-2.47174e+18,2021-06-03 14:01:00,2021-06-03 14:13:00,10620.57813,10627.65625,67.8,67.0,trip,0
-2.47174e+18,2021-06-03 15:19:00,2021-06-03 19:20:00,10627.65625,10763.82813,65.4,40.3,trip,0
-2.47174e+18,2021-06-03 19:22:00,2021-06-03 19:53:00,10763.82813,10763.82813,40.3,70.5,charge,DCCharging
-2.47174e+18,2021-06-03 19:53:00,2021-06-03 21:32:00,10763.82813,10818.6875,70.5,60.0,trip,0
-2.47174e+18,2021-06-03 21:32:00,2021-06-04 10:15:00,10818.6875,10818.6875,60.0,74.5,charge,120
-2.47174e+18,2021-06-04 10:15:00,2021-06-04 10:51:00,10818.6875,10853.32813,74.5,69.4,trip,0
-2.47174e+18,2021-06-04 10:52:00,2021-06-04 11:02:00,10853.32813,10853.32813,69.4,69.8,charge,240
-2.47174e+18,2021-06-04 11:02:00,2021-06-04 11:37:00,10853.32813,10885.5,69.8,64.3,trip,0
-2.47174e+18,2021-06-04 11:38:00,2021-06-04 14:09:00,10885.5,10885.5,64.3,66.6,charge,120
-2.47174e+18,2021-06-04 14:19:00,2021-06-04 14:20:00,10888.1875,10888.5,66.6,66.6,trip,0
-2.47174e+18,2021-06-04 14:31:00,2021-06-04 14:37:00,10888.5,10891.09375,66.2,65.8,trip,0
-2.47174e+18,2021-06-04 14:39:00,2021-06-04 18:36:00,10891.09375,10891.09375,65.8,70.1,charge,120
-2.47174e+18,2021-06-04 18:36:00,2021-06-04 21:12:00,10891.09375,10952.3125,70.1,59.6,trip,0
-2.47174e+18,2021-06-04 21:27:00,2021-06-04 22:26:00,10952.3125,10992.03125,59.2,52.1,trip,0
-2.47174e+18,2021-06-04 22:27:00,2021-06-05 02:55:00,10992.03125,10992.03125,52.1,56.8,charge,120
-2.47174e+18,2021-06-05 02:55:00,2021-06-05 02:57:00,10992.03125,10992.03125,56.8,56.8,trip,0
-2.47174e+18,2021-06-05 02:57:00,2021-06-05 11:39:00,10992.03125,10992.03125,56.8,67.4,charge,120
-2.47174e+18,2021-06-05 11:39:00,2021-06-05 14:15:00,10992.03125,11086.8125,67.4,50.5,trip,0
-2.47174e+18,2021-06-05 14:34:00,2021-06-05 14:37:00,11089.46875,11089.76563,50.5,50.5,trip,0
-2.47174e+18,2021-06-05 14:55:00,2021-06-05 15:03:00,11089.76563,11092.625,50.5,49.8,trip,0
-2.47174e+18,2021-06-05 15:08:00,2021-06-05 15:36:00,11092.625,11092.625,49.8,50.1,charge,120
-2.47174e+18,2021-06-05 15:36:00,2021-06-05 15:50:00,11092.625,11100.15625,50.1,48.6,trip,0
-2.47174e+18,2021-06-05 15:53:00,2021-06-05 16:09:00,11100.15625,11109.8125,48.6,47.4,trip,0
-2.47174e+18,2021-06-05 16:10:00,2021-06-05 18:29:00,11109.8125,11109.8125,47.4,49.4,charge,120
-2.47174e+18,2021-06-05 18:29:00,2021-06-05 18:48:00,11109.8125,11121.20313,49.4,48.2,trip,0
-2.47174e+18,2021-06-05 18:49:00,2021-06-05 21:06:00,11121.20313,11121.20313,48.2,67.4,charge,240
-2.47174e+18,2021-06-05 21:06:00,2021-06-05 23:32:00,11121.20313,11210.01563,67.4,49.8,trip,0
-2.47174e+18,2021-06-05 23:33:00,2021-06-06 16:41:00,11210.01563,11210.01563,49.8,70.1,charge,120
-2.47174e+18,2021-06-06 16:41:00,2021-06-06 17:34:00,11210.01563,11253.875,70.1,60.0,trip,0
-2.47174e+18,2021-06-06 18:29:00,2021-06-06 22:00:00,11253.875,11408.96875,60.0,28.6,trip,0
-2.47174e+18,2021-06-06 22:01:00,2021-06-06 22:32:00,11408.96875,11408.96875,28.6,62.3,charge,DCCharging
-2.47174e+18,2021-06-06 22:32:00,2021-06-06 22:52:00,11408.96875,11429.9375,62.3,58.8,trip,0
-2.47174e+18,2021-06-06 22:52:00,2021-06-06 23:39:00,11429.9375,11429.9375,58.8,61.5,charge,240
-2.47174e+18,2021-06-06 23:39:00,2021-06-07 01:27:00,11429.9375,11534.03125,61.5,37.6,trip,0
-2.47174e+18,2021-06-07 18:54:00,2021-06-07 19:48:00,11559.07813,11603.96875,49.8,41.1,trip,0
-2.47174e+18,2021-06-07 21:41:00,2021-06-07 21:53:00,11604.8125,11612.20313,40.3,38.4,trip,0
-2.47174e+18,2021-06-07 21:57:00,2021-06-07 22:53:00,11612.20313,11661.75,38.4,29.8,trip,0
-2.47174e+18,2021-06-07 22:55:00,2021-06-07 23:26:00,11661.75,11661.75,29.8,65.0,charge,DCCharging
-2.47174e+18,2021-06-07 23:26:00,2021-06-07 23:47:00,11661.75,11686.67188,65.0,59.6,trip,0
-2.47174e+18,2021-06-07 23:52:00,2021-06-08 00:15:00,11686.67188,11697.67188,59.2,56.8,trip,0
-2.47174e+18,2021-06-08 00:51:00,2021-06-08 02:50:00,11697.67188,11782.85938,56.4,38.8,trip,0
-2.47174e+18,2021-06-08 02:50:00,2021-06-08 17:04:00,11782.85938,11782.85938,38.8,56.4,charge,120
-2.47174e+18,2021-06-08 17:04:00,2021-06-08 17:25:00,11782.85938,11793.82813,56.4,54.9,trip,0
-2.47174e+18,2021-06-08 17:25:00,2021-06-08 17:38:00,11793.82813,11793.82813,54.9,55.6,charge,240
-2.47174e+18,2021-06-08 17:38:00,2021-06-08 17:45:00,11793.82813,11799.10938,55.6,55.2,trip,0
-2.47174e+18,2021-06-08 17:54:00,2021-06-08 18:35:00,11799.10938,11821.70313,54.9,51.3,trip,0
-2.47174e+18,2021-06-08 18:54:00,2021-06-08 18:56:00,11825.15625,11825.65625,50.5,49.8,trip,0
-2.47174e+18,2021-06-08 18:56:00,2021-06-08 19:08:00,11825.65625,11825.65625,49.8,51.7,charge,240
-2.47174e+18,2021-06-08 19:08:00,2021-06-08 21:44:00,11825.65625,11925.70313,51.7,31.3,trip,0
-2.47174e+18,2021-06-08 21:45:00,2021-06-08 21:59:00,11925.70313,11933.76563,31.3,30.5,trip,0
-2.47174e+18,2021-06-08 22:00:00,2021-06-08 23:55:00,11933.76563,11933.76563,30.5,32.5,charge,120
-2.47174e+18,2021-06-08 23:55:00,2021-06-09 00:11:00,11933.76563,11943.20313,32.5,31.3,trip,0
-2.47174e+18,2021-06-09 00:12:00,2021-06-09 01:13:00,11943.20313,11943.20313,31.3,82.3,charge,DCCharging
-2.47174e+18,2021-06-09 01:13:00,2021-06-09 01:46:00,11943.20313,11963.25,82.3,78.4,trip,0
-2.47174e+18,2021-06-09 01:46:00,2021-06-09 12:45:00,11963.25,11963.25,78.4,91.3,charge,120
-2.47174e+18,2021-06-09 12:45:00,2021-06-09 16:41:00,11963.25,12141.46875,91.3,56.0,trip,0
-2.47174e+18,2021-06-09 16:42:00,2021-06-09 17:47:00,12141.46875,12141.46875,56.0,56.8,charge,120
-2.47174e+18,2021-06-09 17:47:00,2021-06-09 20:54:00,12141.46875,12244.53125,56.8,39.2,trip,0
-2.47174e+18,2021-06-09 20:55:00,2021-06-09 21:54:00,12244.53125,12244.53125,39.2,39.6,charge,120
-2.47174e+18,2021-06-09 21:54:00,2021-06-09 22:47:00,12244.53125,12278.67188,39.6,34.1,trip,0
-2.47174e+18,2021-06-09 22:48:00,2021-06-09 23:18:00,12278.67188,12278.67188,34.1,66.6,charge,DCCharging
-2.47174e+18,2021-06-09 23:18:00,2021-06-10 01:16:00,12278.67188,12357.54688,66.6,50.1,trip,0
-2.47174e+18,2021-06-10 01:37:00,2021-06-10 01:58:00,12357.54688,12369.95313,50.1,47.0,trip,0
-2.47174e+18,2021-06-10 01:59:00,2021-06-10 02:56:00,12369.95313,12369.95313,47.0,87.8,charge,DCCharging
-2.47174e+18,2021-06-10 02:56:00,2021-06-10 03:58:00,12369.95313,12415.85938,87.8,76.4,trip,0
-2.47174e+18,2021-06-10 03:59:00,2021-06-10 13:07:00,12415.85938,12415.85938,76.4,87.0,charge,120
-2.47174e+18,2021-06-10 13:07:00,2021-06-10 13:44:00,12415.85938,12426.65625,87.0,85.0,trip,0
-2.47174e+18,2021-06-10 13:46:00,2021-06-10 15:18:00,12426.65625,12511.14063,85.0,68.6,trip,0
-2.47174e+18,2021-06-10 15:48:00,2021-06-10 18:49:00,12511.14063,12652.95313,68.2,42.3,trip,0
-2.47174e+18,2021-06-10 18:50:00,2021-06-10 21:42:00,12652.95313,12652.95313,42.3,45.0,charge,120
-2.47174e+18,2021-06-10 21:42:00,2021-06-10 23:13:00,12652.95313,12708.5625,45.0,35.6,trip,0
-2.47174e+18,2021-06-10 23:14:00,2021-06-10 23:44:00,12708.5625,12708.5625,35.6,67.0,charge,DCCharging
-2.47174e+18,2021-06-10 23:44:00,2021-06-11 00:20:00,12708.5625,12734.0,67.0,62.3,trip,0
-2.47174e+18,2021-06-11 00:20:00,2021-06-11 16:41:00,12734.0,12734.0,62.3,81.5,charge,120
-2.47174e+18,2021-06-11 16:41:00,2021-06-11 19:18:00,12734.0,12823.29688,81.5,65.4,trip,0
-2.47174e+18,2021-06-11 19:19:00,2021-06-11 19:52:00,12823.29688,12823.29688,65.4,83.1,charge,DCCharging
-2.47174e+18,2021-06-11 19:52:00,2021-06-11 23:09:00,12823.29688,12943.01563,83.1,61.1,trip,0
-2.47174e+18,2021-06-11 23:25:00,2021-06-12 01:38:00,12943.01563,13036.5,61.1,41.9,trip,0
-2.47174e+18,2021-06-12 01:46:00,2021-06-12 03:31:00,13036.5,13116.875,41.9,26.2,trip,0
-2.47174e+18,2021-06-12 03:32:00,2021-06-12 04:33:00,13116.875,13116.875,26.2,77.2,charge,DCCharging
-2.47174e+18,2021-06-12 04:33:00,2021-06-12 04:47:00,13116.875,13125.89063,77.2,75.6,trip,0
-2.47174e+18,2021-06-12 04:48:00,2021-06-12 18:21:00,13125.89063,13125.89063,75.6,92.1,charge,120
-2.47174e+18,2021-06-12 18:21:00,2021-06-12 20:09:00,13125.89063,13191.4375,92.1,80.0,trip,0
-2.47174e+18,2021-06-12 20:11:00,2021-06-12 20:18:00,13191.4375,13194.0,80.0,78.8,trip,0
-2.47174e+18,2021-06-12 20:28:00,2021-06-13 00:19:00,13194.0,13388.90625,78.8,38.0,trip,0
-2.47174e+18,2021-06-13 00:28:00,2021-06-13 02:14:00,13388.90625,13479.03125,38.0,14.5,trip,0
-2.47174e+18,2021-06-13 02:15:00,2021-06-13 03:16:00,13479.03125,13479.03125,14.5,64.3,charge,DCCharging
-2.47174e+18,2021-06-13 03:16:00,2021-06-13 03:30:00,13479.03125,13488.0625,64.3,61.9,trip,0
-2.47174e+18,2021-06-13 03:31:00,2021-06-13 13:30:00,13488.0625,13488.0625,61.9,73.7,charge,120
-2.47174e+18,2021-06-13 13:30:00,2021-06-13 13:31:00,13488.0625,13488.35938,73.7,73.7,trip,0
-2.47174e+18,2021-06-13 14:14:00,2021-06-13 14:26:00,13488.35938,13491.59375,73.3,72.1,trip,0
-2.47174e+18,2021-06-13 14:43:00,2021-06-13 16:16:00,13491.59375,13542.04688,72.1,62.7,trip,0
-2.47174e+18,2021-06-13 17:10:00,2021-06-13 17:28:00,13542.04688,13550.42188,62.7,60.3,trip,0
-2.47174e+18,2021-06-13 17:47:00,2021-06-13 20:06:00,13550.42188,13633.48438,60.0,42.3,trip,0
-2.47174e+18,2021-06-13 20:07:00,2021-06-13 20:38:00,13633.48438,13633.48438,42.3,70.5,charge,DCCharging
-2.47174e+18,2021-06-13 20:38:00,2021-06-13 23:40:00,13633.48438,13791.8125,70.5,35.2,trip,0
-2.47174e+18,2021-06-13 23:40:00,2021-06-14 01:26:00,13791.8125,13791.8125,35.2,37.2,charge,120
-2.47174e+18,2021-06-14 01:26:00,2021-06-14 01:40:00,13791.8125,13800.59375,37.2,36.0,trip,0
-2.47174e+18,2021-06-14 01:43:00,2021-06-14 02:06:00,13800.59375,13800.59375,36.0,54.5,charge,DCCharging
-2.47174e+18,2021-06-14 02:06:00,2021-06-14 02:19:00,13800.59375,13808.875,54.5,52.1,trip,0
-2.47174e+18,2021-06-14 02:20:00,2021-06-14 10:04:00,13808.875,13808.875,52.1,61.9,charge,120
-2.47174e+18,2021-06-14 10:04:00,2021-06-14 11:58:00,13808.875,13912.0625,61.9,42.3,trip,0
-2.47174e+18,2021-06-14 11:59:00,2021-06-14 12:30:00,13912.0625,13912.0625,42.3,70.5,charge,DCCharging
-2.47174e+18,2021-06-14 12:30:00,2021-06-14 13:33:00,13912.0625,13944.01563,70.5,64.3,trip,0
-2.47174e+18,2021-06-14 13:33:00,2021-06-14 18:35:00,13944.01563,13944.01563,64.3,70.1,charge,120
-2.47174e+18,2021-06-14 18:35:00,2021-06-14 18:54:00,13944.01563,13953.14063,70.1,69.0,trip,0
-2.47174e+18,2021-06-14 19:21:00,2021-06-14 19:37:00,13953.14063,13962.625,69.0,67.4,trip,0
-2.47174e+18,2021-06-14 19:37:00,2021-06-14 19:48:00,13962.625,13967.69957,67.4,67.0,trip,0
-2.47174e+18,2021-06-14 19:48:00,2021-06-14 20:02:00,13967.69957,13967.69957,67.0,67.4,charge,120
-2.47174e+18,2021-06-14 20:02:00,2021-06-14 21:49:00,13967.69957,14014.04688,67.4,58.8,trip,0
-2.47174e+18,2021-06-14 21:50:00,2021-06-14 22:05:00,14014.04688,14015.78125,58.8,58.4,trip,0
-2.47174e+18,2021-06-14 22:05:00,2021-06-14 22:19:00,14015.78125,14023.23438,58.4,56.8,trip,0
-2.47174e+18,2021-06-14 22:23:00,2021-06-15 00:44:00,14023.23438,14119.625,56.8,37.2,trip,0
-2.47174e+18,2021-06-15 00:45:00,2021-06-15 10:03:00,14119.625,14119.625,37.2,49.0,charge,120
-2.47174e+18,2021-06-15 10:03:00,2021-06-15 10:20:00,14119.625,14129.34375,49.0,47.8,trip,0
-2.47174e+18,2021-06-15 10:22:00,2021-06-15 11:46:00,14129.34375,14175.92188,47.8,39.2,trip,0
-2.47174e+18,2021-06-15 11:46:00,2021-06-15 14:34:00,14175.92188,14175.92188,39.2,42.3,charge,120
-2.47174e+18,2021-06-15 14:34:00,2021-06-15 15:13:00,14175.92188,14213.375,42.3,35.6,trip,0
-2.47174e+18,2021-06-15 15:17:00,2021-06-15 15:50:00,14213.375,14241.29688,35.2,29.8,trip,0
-2.47174e+18,2021-06-15 16:02:00,2021-06-15 16:31:00,14241.29688,14262.07813,29.8,27.0,trip,0
-2.47174e+18,2021-06-15 16:34:00,2021-06-15 17:15:00,14262.07813,14291.57813,27.0,20.7,trip,0
-2.47174e+18,2021-06-15 17:59:00,2021-06-15 18:25:00,14297.70313,14297.70313,20.3,33.3,charge,DCCharging
-2.47174e+18,2021-06-15 18:25:00,2021-06-15 18:42:00,14297.70313,14308.9375,33.3,31.7,trip,0
-2.47174e+18,2021-06-15 19:12:00,2021-06-15 19:52:00,14308.9375,14327.26563,31.7,29.0,trip,0
-2.47174e+18,2021-06-15 19:53:00,2021-06-15 22:41:00,14327.26563,14327.26563,29.0,54.1,charge,240
-2.47174e+18,2021-06-15 22:41:00,2021-06-15 22:42:00,14327.26563,14327.48438,54.1,54.1,trip,0
