vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632e+18,2021-02-06 16:28:00,2021-02-06 16:36:00,9214.28125,9217.203125,32.5,32.1,trip,0
-8.99632e+18,2021-02-06 16:37:00,2021-02-06 21:44:00,9217.203125,9217.203125,32.1,63.9,charge,240
-8.99632e+18,2021-02-06 21:59:00,2021-02-07 13:00:00,9225.171875,9234.015625,63.9,62.7,trip,0
-8.99632e+18,2021-02-07 13:00:00,2021-02-07 13:52:00,9234.015625,9319.453125,62.7,41.9,trip,0
-8.99632e+18,2021-02-07 15:01:00,2021-02-07 15:15:00,9319.453125,9326.046875,41.5,40.7,trip,0
-8.99632e+18,2021-02-07 15:15:00,2021-02-07 19:40:00,9326.046875,9327.125,40.7,38.4,trip,0
-8.99632e+18,2021-02-07 19:40:00,2021-02-07 21:00:00,9327.125,9421.515625,38.4,8.6,trip,0
-8.99632e+18,2021-02-08 11:13:00,2021-02-08 11:14:00,9421.515625,9421.578125,10.9,10.9,trip,0
-8.99632e+18,2021-02-08 14:41:00,2021-02-08 14:44:00,9421.578125,9423.296875,10.5,10.1,trip,0
-8.99632e+18,2021-02-08 14:58:00,2021-02-08 15:03:00,9423.296875,9425.171875,10.1,10.1,trip,0
-8.99632e+18,2021-02-08 17:25:00,2021-02-08 17:32:00,9425.171875,9428.0,9.8,8.6,trip,0
-8.99632e+18,2021-02-08 17:34:00,2021-02-08 17:39:00,9428.0,9428.0,8.6,8.6,trip,0
-8.99632e+18,2021-02-08 17:39:00,2021-02-08 18:01:00,9428.0,9436.203125,8.6,7.8,trip,0
-8.99632e+18,2021-02-08 18:07:00,2021-02-08 18:54:00,9436.203125,9436.203125,7.8,58.0,charge,DCCharging
-8.99632e+18,2021-02-08 18:54:00,2021-02-08 19:13:00,9436.203125,9436.203125,58.0,74.5,charge,DCCharging
-8.99632e+18,2021-02-08 19:13:00,2021-02-08 19:23:00,9436.203125,9439.96875,74.5,73.3,trip,0
-8.99632e+18,2021-02-08 19:23:00,2021-02-08 19:27:00,9439.96875,9441.171875,73.3,72.9,trip,0
-8.99632e+18,2021-02-10 18:59:00,2021-02-10 19:00:00,9441.1875,9441.203125,71.3,71.3,trip,0
-8.99632e+18,2021-02-10 19:01:00,2021-02-11 09:55:00,9441.203125,9441.203125,71.3,100.0,charge,240
-8.99632e+18,2021-02-11 09:55:00,2021-02-11 10:57:00,9441.203125,9520.515625,100.0,82.3,trip,0
-8.99632e+18,2021-02-11 13:30:00,2021-02-11 14:24:00,9520.515625,9599.359375,81.9,60.0,trip,0
-8.99632e+18,2021-02-11 14:25:00,2021-02-11 18:33:00,9599.359375,9599.359375,60.0,81.9,charge,240
-8.99632e+18,2021-02-11 18:33:00,2021-02-11 18:43:00,9599.359375,9602.375,81.9,81.9,trip,0
-8.99632e+18,2021-02-11 18:51:00,2021-02-11 19:00:00,9602.375,9604.4375,81.5,81.1,trip,0
-8.99632e+18,2021-02-11 19:05:00,2021-02-11 20:16:00,9604.4375,9690.875,80.7,62.7,trip,0
-8.99632e+18,2021-02-11 21:12:00,2021-02-11 21:24:00,9690.875,9695.40625,61.9,61.5,trip,0
-8.99632e+18,2021-02-11 21:37:00,2021-02-11 23:04:00,9695.40625,9785.4375,61.1,36.8,trip,0
-8.99632e+18,2021-02-12 15:44:00,2021-02-12 15:58:00,9793.375,9801.546875,98.8,96.8,trip,0
-8.99632e+18,2021-02-12 17:32:00,2021-02-12 19:03:00,9801.546875,9894.421875,96.0,74.1,trip,0
-8.99632e+18,2021-02-12 20:06:00,2021-02-12 22:20:00,9894.421875,9980.3125,73.7,55.6,trip,0
-8.99632e+18,2021-02-13 12:32:00,2021-02-13 13:23:00,9980.3125,10062.89063,100.0,79.2,trip,0
-8.99632e+18,2021-02-13 23:18:00,2021-02-15 11:09:00,10142.79688,10142.79688,56.0,100.0,charge,240
-8.99632e+18,2021-02-15 11:09:00,2021-02-15 12:05:00,10142.79688,10210.1875,100.0,83.1,trip,0
-8.99632e+18,2021-02-15 12:05:00,2021-02-15 13:08:00,10210.1875,10210.21875,83.1,82.7,trip,0
-8.99632e+18,2021-02-15 13:08:00,2021-02-15 13:15:00,10210.21875,10212.20313,82.7,82.7,trip,0
-8.99632e+18,2021-02-15 15:30:00,2021-02-15 16:11:00,10212.20313,10272.75,81.9,65.4,trip,0
-8.99632e+18,2021-02-15 16:11:00,2021-02-15 22:37:00,10272.75,10272.75,65.4,100.0,charge,240
-8.99632e+18,2021-02-16 13:13:00,2021-02-16 13:23:00,10277.89063,10282.57813,100.0,98.8,trip,0
-8.99632e+18,2021-02-16 13:23:00,2021-02-17 18:51:00,10282.57813,10411.04688,98.8,70.1,trip,0
-8.99632e+18,2021-02-17 18:51:00,2021-02-17 19:14:00,10411.04688,10415.17188,70.1,69.4,trip,0
-8.99632e+18,2021-02-17 20:26:00,2021-02-17 22:05:00,10415.17188,10500.6875,69.8,50.1,trip,0
-8.99632e+18,2021-02-17 22:06:00,2021-02-18 09:55:00,10500.6875,10500.70313,50.1,100.0,charge,240
-8.99632e+18,2021-02-18 09:55:00,2021-02-18 09:56:00,10500.70313,10500.71875,100.0,100.0,trip,0
-8.99632e+18,2021-02-18 09:56:00,2021-02-22 15:22:00,10500.71875,10500.75,100.0,100.0,trip,0
-8.99632e+18,2021-02-22 15:22:00,2021-02-22 15:27:00,10500.75,10502.40625,100.0,100.0,trip,0
-8.99632e+18,2021-02-22 15:49:00,2021-02-22 15:56:00,10502.40625,10504.34375,99.6,99.6,trip,0
-8.99632e+18,2021-02-23 13:01:00,2021-02-23 13:02:00,10504.35938,10504.375,98.8,98.8,trip,0
-8.99632e+18,2021-02-23 23:12:00,2021-02-23 23:27:00,10504.375,10522.6875,98.8,93.7,trip,0
-8.99632e+18,2021-02-24 01:04:00,2021-02-24 01:33:00,10522.6875,10542.9375,92.9,87.0,trip,0
-8.99632e+18,2021-02-24 01:34:00,2021-02-24 03:58:00,10542.9375,10542.9375,87.0,100.0,charge,240
-8.99632e+18,2021-02-24 03:58:00,2021-02-24 14:10:00,10542.9375,10542.96875,100.0,100.0,trip,0
-8.99632e+18,2021-02-24 14:10:00,2021-02-24 14:17:00,10542.96875,10544.8125,100.0,100.0,trip,0
-8.99632e+18,2021-02-24 14:19:00,2021-02-24 15:13:00,10544.8125,10628.625,100.0,81.5,trip,0
-8.99632e+18,2021-02-24 15:13:00,2021-02-24 15:38:00,10628.625,10632.57813,81.5,80.3,trip,0
-8.99632e+18,2021-02-24 15:38:00,2021-02-24 17:10:00,10632.57813,10716.6875,80.3,59.6,trip,0
-8.99632e+18,2021-02-24 17:13:00,2021-02-24 17:27:00,10716.6875,10722.78125,59.2,58.0,trip,0
-8.99632e+18,2021-02-25 11:24:00,2021-02-25 12:57:00,10722.79688,10722.79688,58.4,67.0,charge,240
-8.99632e+18,2021-02-25 12:57:00,2021-02-25 12:57:00,10722.79688,10722.8125,67.0,67.0,trip,0
-8.99632e+18,2021-02-25 12:58:00,2021-02-25 17:40:00,10722.8125,10722.8125,67.0,93.3,charge,240
-8.99632e+18,2021-02-25 17:40:00,2021-02-25 17:54:00,10722.8125,10730.67188,93.3,92.1,trip,0
-8.99632e+18,2021-02-25 18:46:00,2021-02-25 20:00:00,10730.67188,10812.1875,92.1,74.9,trip,0
-8.99632e+18,2021-02-25 21:59:00,2021-02-25 22:13:00,10812.1875,10827.82813,73.7,69.0,trip,0
-8.99632e+18,2021-02-25 23:42:00,2021-02-26 01:09:00,10827.82813,10933.90625,69.0,33.3,trip,0
-8.99632e+18,2021-02-26 01:11:00,2021-02-26 15:25:00,10933.90625,10933.90625,33.3,100.0,charge,240
-8.99632e+18,2021-02-26 15:25:00,2021-02-26 16:42:00,10933.90625,11017.64063,100.0,83.1,trip,0
-8.99632e+18,2021-02-26 16:42:00,2021-02-26 17:27:00,11017.64063,11034.1875,83.1,78.4,trip,0
-8.99632e+18,2021-02-26 17:27:00,2021-02-26 18:17:00,11034.1875,11052.39063,78.4,75.6,trip,0
-8.99632e+18,2021-02-26 20:37:00,2021-02-26 22:31:00,11052.39063,11137.67188,75.6,58.8,trip,0
-8.99632e+18,2021-02-26 22:32:00,2021-02-27 15:04:00,11137.67188,11137.67188,58.8,100.0,charge,240
-8.99632e+18,2021-02-27 15:04:00,2021-02-27 15:44:00,11137.67188,11156.71875,100.0,95.6,trip,0
-8.99632e+18,2021-02-27 17:28:00,2021-02-27 17:56:00,11156.71875,11169.60938,95.2,92.5,trip,0
-8.99632e+18,2021-02-27 18:16:00,2021-02-27 18:29:00,11169.60938,11175.98438,92.1,90.9,trip,0
-8.99632e+18,2021-02-27 21:50:00,2021-02-28 12:08:00,11244.72859,11244.72859,90.1,100.0,charge,240
-8.99632e+18,2021-02-28 12:08:00,2021-02-28 12:58:00,11244.72859,11261.76563,100.0,80.3,trip,0
-8.99632e+18,2021-02-28 14:08:00,2021-02-28 14:14:00,11261.76563,11263.51563,79.6,79.2,trip,0
-8.99632e+18,2021-02-28 14:24:00,2021-02-28 15:22:00,11263.53125,11347.67188,79.2,55.6,trip,0
-8.99632e+18,2021-02-28 15:24:00,2021-03-01 17:38:00,11347.67188,11347.67188,55.6,100.0,charge,240
-8.99632e+18,2021-03-01 17:38:00,2021-03-01 19:15:00,11347.67188,11469.78125,100.0,70.1,trip,0
-8.99632e+18,2021-03-01 19:25:00,2021-03-01 19:29:00,11469.78125,11471.03125,70.1,70.1,trip,0
-8.99632e+18,2021-03-01 21:38:00,2021-03-01 22:55:00,11471.03125,11592.375,70.1,33.3,trip,0
-8.99632e+18,2021-03-01 22:56:00,2021-03-02 11:19:00,11592.375,11592.375,33.3,100.0,charge,240
-8.99632e+18,2021-03-02 11:19:00,2021-03-02 11:22:00,11592.375,11593.625,100.0,100.0,trip,0
-8.99632e+18,2021-03-02 11:22:00,2021-03-02 15:01:00,11593.625,11678.8125,100.0,81.9,trip,0
-8.99632e+18,2021-03-02 15:01:00,2021-03-02 16:58:00,11678.8125,11770.79688,81.9,58.4,trip,0
-8.99632e+18,2021-03-02 20:57:00,2021-03-03 18:53:00,11770.79688,11770.79688,58.8,100.0,charge,240
-8.99632e+18,2021-03-03 18:53:00,2021-03-03 19:57:00,11770.79688,11858.32813,100.0,82.3,trip,0
-8.99632e+18,2021-03-03 19:57:00,2021-03-03 21:31:00,11858.32813,11859.17188,82.3,81.5,trip,0
-8.99632e+18,2021-03-03 21:31:00,2021-03-03 21:58:00,11859.17188,11888.78125,81.5,74.1,trip,0
-8.99632e+18,2021-03-03 22:11:00,2021-03-03 22:16:00,11888.78125,11890.4375,73.7,73.7,trip,0
-8.99632e+18,2021-03-03 22:47:00,2021-03-03 23:24:00,11890.4375,11948.375,72.9,55.2,trip,0
-8.99632e+18,2021-03-03 23:27:00,2021-03-04 11:41:00,11948.375,11948.375,55.2,100.0,charge,240
-8.99632e+18,2021-03-04 11:41:00,2021-03-04 12:57:00,11948.375,12040.60938,100.0,80.0,trip,0
-8.99632e+18,2021-03-04 14:07:00,2021-03-04 14:31:00,12040.60938,12049.8125,79.6,78.0,trip,0
-8.99632e+18,2021-03-04 16:29:00,2021-03-04 16:45:00,12049.8125,12052.78125,77.6,77.2,trip,0
-8.99632e+18,2021-03-04 16:45:00,2021-03-04 22:06:00,12052.78125,12055.875,77.2,75.6,trip,0
-8.99632e+18,2021-03-04 22:06:00,2021-03-04 23:16:00,12055.875,12142.45313,75.6,53.3,trip,0
-8.99632e+18,2021-03-04 23:18:00,2021-03-05 17:52:00,12142.45313,12142.45313,53.3,100.0,charge,240
-8.99632e+18,2021-03-05 17:52:00,2021-03-05 17:56:00,12142.45313,12143.64063,100.0,100.0,trip,0
-8.99632e+18,2021-03-05 18:01:00,2021-03-05 19:22:00,12143.64063,12229.60938,100.0,81.5,trip,0
-8.99632e+18,2021-03-05 20:37:00,2021-03-05 20:58:00,12229.60938,12244.82813,81.5,78.0,trip,0
-8.99632e+18,2021-03-06 12:03:00,2021-03-06 12:51:00,12341.8125,12384.6875,100.0,88.6,trip,0
-8.99632e+18,2021-03-06 17:32:00,2021-03-06 18:03:00,12384.6875,12414.70313,88.2,82.3,trip,0
-8.99632e+18,2021-03-06 18:03:00,2021-03-06 19:23:00,12414.70313,12417.09375,82.3,81.1,trip,0
-8.99632e+18,2021-03-06 19:23:00,2021-03-06 19:29:00,12417.09375,12419.78125,81.1,80.7,trip,0
-8.99632e+18,2021-03-07 14:11:00,2021-03-07 15:34:00,12505.25,12598.125,78.4,54.1,trip,0
-8.99632e+18,2021-03-07 15:35:00,2021-03-07 21:58:00,12598.125,12598.125,54.1,88.2,charge,240
-8.99632e+18,2021-03-07 21:58:00,2021-03-07 22:35:00,12598.125,12655.64063,88.2,74.5,trip,0
-8.99632e+18,2021-03-08 00:33:00,2021-03-08 01:07:00,12655.64063,12712.5,74.5,57.6,trip,0
-8.99632e+18,2021-03-08 01:08:00,2021-03-08 20:30:00,12712.5,12712.51563,57.6,100.0,charge,240
-8.99632e+18,2021-03-08 23:08:00,2021-03-08 23:23:00,12721.01563,12730.54688,99.2,96.4,trip,0
-8.99632e+18,2021-03-08 23:23:00,2021-03-09 13:11:00,12730.54688,12809.23438,96.4,78.0,trip,0
-8.99632e+18,2021-03-09 13:11:00,2021-03-09 13:41:00,12809.23438,12828.60938,78.0,73.7,trip,0
-8.99632e+18,2021-03-09 13:41:00,2021-03-09 16:10:00,12828.60938,12837.78125,73.7,72.1,trip,0
-8.99632e+18,2021-03-09 16:10:00,2021-03-09 17:35:00,12837.78125,12922.64063,72.1,50.9,trip,0
-8.99632e+18,2021-03-09 22:22:00,2021-03-10 15:59:00,12922.64063,12922.64063,50.9,100.0,charge,240
-8.99632e+18,2021-03-10 15:59:00,2021-03-10 16:09:00,12922.64063,12924.64063,100.0,99.6,trip,0
-8.99632e+18,2021-03-10 16:13:00,2021-03-10 17:28:00,12924.64063,13024.59375,99.6,75.2,trip,0
-8.99632e+18,2021-03-10 18:16:00,2021-03-10 19:20:00,13024.59375,13047.07813,75.2,71.7,trip,0
-8.99632e+18,2021-03-10 19:20:00,2021-03-10 22:30:00,13047.07813,13082.90625,71.7,64.3,trip,0
-8.99632e+18,2021-03-10 22:30:00,2021-03-10 22:31:00,13082.90625,13082.98438,64.3,64.3,trip,0
-8.99632e+18,2021-03-10 23:31:00,2021-03-11 22:12:00,13254.39063,13254.39063,32.1,80.3,charge,240
-8.99632e+18,2021-03-11 22:12:00,2021-03-11 23:10:00,13254.39063,13340.32813,80.3,53.7,trip,0
-8.99632e+18,2021-03-11 23:10:00,2021-03-12 13:32:00,13340.32813,13340.32813,53.7,100.0,charge,240
-8.99632e+18,2021-03-12 13:32:00,2021-03-12 14:28:00,13340.32813,13425.0,100.0,79.6,trip,0
-8.99632e+18,2021-03-12 14:37:00,2021-03-12 15:00:00,13425.0,13433.84375,79.2,78.4,trip,0
-8.99632e+18,2021-03-12 15:00:00,2021-03-12 15:04:00,13433.84375,13434.0625,78.4,78.4,trip,0
-8.99632e+18,2021-03-12 15:04:00,2021-03-12 17:28:00,13434.0625,13442.98438,78.4,76.0,trip,0
-8.99632e+18,2021-03-12 17:28:00,2021-03-12 17:43:00,13442.98438,13446.98438,76.0,75.6,trip,0
-8.99632e+18,2021-03-13 12:26:00,2021-03-13 13:54:00,13532.29688,13586.17188,100.0,83.9,trip,0
-8.99632e+18,2021-03-13 14:02:00,2021-03-13 14:57:00,13586.17188,13659.5625,83.5,71.3,trip,0
-8.99632e+18,2021-03-13 16:20:00,2021-03-13 18:10:00,13659.5625,13782.09375,71.3,34.5,trip,0
-8.99632e+18,2021-03-13 18:11:00,2021-03-14 12:12:00,13782.09375,13782.09375,34.5,100.0,charge,240
-8.99632e+18,2021-03-14 12:12:00,2021-03-14 13:01:00,13782.09375,13867.5625,100.0,79.2,trip,0
-8.99632e+18,2021-03-14 15:19:00,2021-03-15 15:58:00,13867.5625,14039.28125,78.8,54.5,trip,0
-8.99632e+18,2021-03-15 15:58:00,2021-03-16 16:12:00,14039.28125,14039.28125,54.5,81.5,charge,240
-8.99632e+18,2021-03-16 16:12:00,2021-03-16 18:06:00,14039.28125,14131.84375,81.5,57.2,trip,0
-8.99632e+18,2021-03-16 22:48:00,2021-03-17 18:18:00,14131.84375,14131.84375,57.6,100.0,charge,240
-8.99632e+18,2021-03-17 18:18:00,2021-03-17 19:20:00,14131.84375,14217.35938,100.0,81.9,trip,0
-8.99632e+18,2021-03-17 20:34:00,2021-03-17 22:12:00,14217.35938,14301.03125,81.5,62.3,trip,0
-8.99632e+18,2021-03-17 22:13:00,2021-03-18 05:14:00,14301.03125,14301.03125,62.3,100.0,charge,240
-8.99632e+18,2021-03-18 05:14:00,2021-03-18 21:13:00,14301.03125,14389.60938,100.0,81.9,trip,0
-8.99632e+18,2021-03-18 21:13:00,2021-03-18 21:25:00,14389.60938,14393.3125,81.9,80.7,trip,0
-8.99632e+18,2021-03-18 21:25:00,2021-03-18 23:00:00,14393.3125,14484.89063,80.7,57.2,trip,0
-8.99632e+18,2021-03-18 23:00:00,2021-03-19 14:54:00,14484.89063,14484.89063,57.2,100.0,charge,240
-8.99632e+18,2021-03-19 14:54:00,2021-03-19 14:59:00,14484.89063,14486.5,100.0,100.0,trip,0
-8.99632e+18,2021-03-19 15:02:00,2021-03-19 17:40:00,14486.51563,14654.67188,100.0,48.2,trip,0
-8.99632e+18,2021-03-19 17:44:00,2021-03-19 18:18:00,14654.67188,14718.48438,49.0,36.0,trip,0
-8.99632e+18,2021-03-19 18:20:00,2021-03-19 19:14:00,14718.48438,14718.48438,36.0,85.4,charge,DCCharging
-8.99632e+18,2021-03-19 19:14:00,2021-03-19 21:00:00,14718.48438,14921.125,85.4,8.2,trip,0
-8.99632e+18,2021-03-19 22:43:00,2021-03-20 00:54:00,14921.125,15163.375,98.4,11.7,trip,0
-8.99632e+18,2021-03-21 13:15:00,2021-03-21 13:21:00,15163.375,15165.34375,13.3,13.3,trip,0
-8.99632e+18,2021-03-21 13:22:00,2021-03-21 13:35:00,15165.34375,15165.34375,13.3,15.2,charge,240
-8.99632e+18,2021-03-21 13:35:00,2021-03-21 13:36:00,15165.34375,15165.35938,15.2,15.2,trip,0
-8.99632e+18,2021-03-21 13:38:00,2021-03-21 16:51:00,15165.35938,15165.35938,15.2,100.0,charge,DCCharging
-8.99632e+18,2021-03-21 16:51:00,2021-03-21 17:43:00,15165.35938,15241.98438,100.0,79.2,trip,0
-8.99632e+18,2021-03-21 17:45:00,2021-03-21 18:04:00,15241.98438,15241.98438,79.2,88.6,charge,DCCharging
-8.99632e+18,2021-03-21 18:04:00,2021-03-21 19:24:00,15241.98438,15406.34375,88.6,36.0,trip,0
-8.99632e+18,2021-03-21 19:26:00,2021-03-21 20:31:00,15406.34375,15406.34375,36.0,90.9,charge,DCCharging
-8.99632e+18,2021-03-21 20:31:00,2021-03-21 21:20:00,15406.34375,15499.84375,90.9,60.7,trip,0
-8.99632e+18,2021-03-21 21:20:00,2021-03-21 21:46:00,15499.84375,15499.84375,60.7,63.9,charge,240
-8.99632e+18,2021-03-21 21:46:00,2021-03-21 23:23:00,15499.84375,15676.39063,63.9,10.5,trip,0
-8.99632e+18,2021-03-21 23:35:00,2021-03-21 23:36:00,15676.40625,15676.8125,10.1,10.5,trip,0
-8.99632e+18,2021-03-21 23:36:00,2021-03-22 00:37:00,15676.8125,15676.8125,10.5,74.1,charge,DCCharging
-8.99632e+18,2021-03-22 00:37:00,2021-03-22 02:27:00,15676.8125,15881.70313,74.1,9.4,trip,0
-8.99632e+18,2021-03-22 02:27:00,2021-03-23 13:31:00,15881.70313,15881.70313,9.4,100.0,charge,240
-8.99632e+18,2021-03-23 13:31:00,2021-03-23 15:14:00,15881.70313,15980.39063,100.0,77.6,trip,0
-8.99632e+18,2021-03-23 16:19:00,2021-03-23 17:39:00,15980.39063,16071.07813,77.2,56.8,trip,0
-8.99632e+18,2021-03-23 17:39:00,2021-03-24 14:21:00,16071.07813,16073.95313,56.8,55.2,trip,0
-8.99632e+18,2021-03-24 14:21:00,2021-03-24 14:34:00,16073.95313,16080.71875,55.2,54.5,trip,0
-8.99632e+18,2021-03-24 14:34:00,2021-03-24 14:38:00,16080.71875,16082.05134,54.5,54.1,trip,0
-8.99632e+18,2021-03-24 14:38:00,2021-03-24 16:26:00,16082.05134,16082.05134,54.1,69.4,charge,240
-8.99632e+18,2021-03-24 16:26:00,2021-03-24 16:39:00,16082.05134,16087.0,69.4,67.4,trip,0
-8.99632e+18,2021-03-24 16:39:00,2021-03-24 18:21:00,16087.0,16087.0,67.4,76.4,charge,240
-8.99632e+18,2021-03-24 18:21:00,2021-03-24 19:28:00,16087.0,16173.40625,76.4,57.2,trip,0
-8.99632e+18,2021-03-24 20:36:00,2021-03-24 21:25:00,16173.40625,16200.29688,56.8,50.9,trip,0
-8.99632e+18,2021-03-24 22:58:00,2021-03-24 23:37:00,16200.29688,16260.78125,50.1,31.7,trip,0
-8.99632e+18,2021-03-24 23:37:00,2021-03-25 18:03:00,16260.78125,16260.78125,31.7,100.0,charge,240
-8.99632e+18,2021-03-25 18:03:00,2021-03-25 19:12:00,16260.78125,16347.01563,100.0,81.1,trip,0
-8.99632e+18,2021-03-25 19:25:00,2021-03-25 19:51:00,16347.03125,16354.53125,81.1,80.3,trip,0
-8.99632e+18,2021-03-25 21:05:00,2021-03-25 22:38:00,16354.53125,16441.34375,80.3,60.7,trip,0
-8.99632e+18,2021-03-25 22:39:00,2021-03-26 00:24:00,16441.34375,16441.34375,60.7,69.4,charge,240
-8.99632e+18,2021-03-26 00:24:00,2021-03-26 00:29:00,16441.34375,16443.01563,69.4,68.6,trip,0
-8.99632e+18,2021-03-26 00:43:00,2021-03-26 00:47:00,16443.01563,16444.75,68.6,68.6,trip,0
-8.99632e+18,2021-03-28 12:04:00,2021-03-28 12:57:00,16444.75,16530.1875,100.0,80.3,trip,0
-8.99632e+18,2021-03-28 15:22:00,2021-03-28 16:41:00,16530.1875,16615.40625,80.0,59.6,trip,0
-8.99632e+18,2021-03-29 15:16:00,2021-03-29 15:38:00,16615.40625,16630.23438,59.6,55.6,trip,0
-8.99632e+18,2021-03-29 15:49:00,2021-03-29 16:04:00,16630.23438,16645.625,55.2,51.3,trip,0
-8.99632e+18,2021-03-29 16:04:00,2021-03-30 17:47:00,16645.625,16652.125,51.3,50.1,trip,0
-8.99632e+18,2021-03-30 17:47:00,2021-03-31 00:10:00,16652.125,16652.125,50.1,66.2,charge,240
-8.99632e+18,2021-03-31 00:10:00,2021-03-31 00:21:00,16652.125,16658.625,66.2,65.4,trip,0
-8.99632e+18,2021-03-31 00:25:00,2021-03-31 13:28:00,16673.48438,16673.48438,64.7,95.6,charge,240
-8.99632e+18,2021-03-31 13:31:00,2021-03-31 13:31:00,16673.5,16673.51563,95.2,95.2,trip,0
-8.99632e+18,2021-03-31 13:37:00,2021-03-31 13:38:00,16673.51563,16673.6875,95.2,95.2,trip,0
-8.99632e+18,2021-03-31 13:38:00,2021-03-31 14:24:00,16673.6875,16673.79688,95.2,95.2,trip,0
-8.99632e+18,2021-03-31 14:24:00,2021-03-31 14:25:00,16673.79688,16673.90625,95.2,95.2,trip,0
-8.99632e+18,2021-03-31 14:27:00,2021-03-31 14:28:00,16673.90625,16674.10938,95.2,95.2,trip,0
-8.99632e+18,2021-03-31 14:28:00,2021-03-31 15:54:00,16674.10938,16674.20313,95.2,94.9,trip,0
-8.99632e+18,2021-03-31 15:54:00,2021-03-31 16:08:00,16674.20313,16689.8125,94.9,90.1,trip,0
-8.99632e+18,2021-03-31 16:08:00,2021-03-31 17:46:00,16689.8125,16689.84375,90.1,89.8,trip,0
-8.99632e+18,2021-03-31 17:46:00,2021-03-31 19:04:00,16689.84375,16779.6875,89.8,72.9,trip,0
-8.99632e+18,2021-03-31 20:06:00,2021-03-31 20:27:00,16779.6875,16785.15625,72.1,71.3,trip,0
-8.99632e+18,2021-03-31 21:47:00,2021-03-31 22:05:00,16785.15625,16790.8125,71.3,70.1,trip,0
-8.99632e+18,2021-03-31 22:08:00,2021-03-31 23:34:00,16790.8125,16881.03125,69.8,44.3,trip,0
-8.99632e+18,2021-03-31 23:35:00,2021-04-01 10:32:00,16881.03125,16881.03125,44.3,100.0,charge,240
-8.99632e+18,2021-04-01 10:32:00,2021-04-01 12:01:00,16881.03125,16967.8125,100.0,82.3,trip,0
-8.99632e+18,2021-04-01 12:01:00,2021-04-01 13:25:00,16967.8125,16975.625,82.3,80.0,trip,0
-8.99632e+18,2021-04-01 13:25:00,2021-04-01 14:44:00,16975.625,17066.9375,80.0,59.2,trip,0
-8.99632e+18,2021-04-01 14:45:00,2021-04-01 18:37:00,17066.9375,17066.9375,59.2,79.6,charge,240
-8.99632e+18,2021-04-01 18:38:00,2021-04-01 19:48:00,17066.9375,17152.48438,79.6,63.5,trip,0
-8.99632e+18,2021-04-01 22:28:00,2021-04-01 23:36:00,17152.48438,17241.0625,63.9,41.9,trip,0
-8.99632e+18,2021-04-01 23:40:00,2021-04-02 14:07:00,17241.0625,17241.0625,41.9,100.0,charge,240
-8.99632e+18,2021-04-02 14:07:00,2021-04-02 14:26:00,17241.0625,17259.32813,100.0,96.0,trip,0
-8.99632e+18,2021-04-02 15:51:00,2021-04-02 17:37:00,17259.32813,17342.0625,95.6,77.6,trip,0
-8.99632e+18,2021-04-02 17:37:00,2021-04-02 18:55:00,17342.0625,17342.14063,77.6,77.2,trip,0
-8.99632e+18,2021-04-02 18:55:00,2021-04-02 19:36:00,17342.14063,17357.57813,77.2,74.9,trip,0
-8.99632e+18,2021-04-02 21:46:00,2021-04-02 22:51:00,17357.59375,17443.26563,74.5,51.3,trip,0
-8.99632e+18,2021-04-02 23:34:00,2021-04-03 08:36:00,17443.26563,17443.26563,51.3,100.0,charge,240
-8.99632e+18,2021-04-03 08:36:00,2021-04-03 16:03:00,17443.26563,17564.82813,100.0,71.7,trip,0
-8.99632e+18,2021-04-03 16:03:00,2021-04-03 16:09:00,17564.82813,17566.54688,71.7,71.3,trip,0
-8.99632e+18,2021-04-05 13:26:00,2021-04-05 13:32:00,17566.54688,17568.60938,70.5,70.5,trip,0
-8.99632e+18,2021-04-05 13:40:00,2021-04-05 13:48:00,17568.60938,17572.51563,70.1,69.4,trip,0
-8.99632e+18,2021-04-05 13:48:00,2021-04-05 17:44:00,17572.51563,17578.92188,69.4,67.8,trip,0
-8.99632e+18,2021-04-05 17:44:00,2021-04-05 19:09:00,17578.92188,17694.46875,67.8,30.5,trip,0
-8.99632e+18,2021-04-05 19:10:00,2021-04-05 22:58:00,17694.46875,17694.46875,30.5,50.9,charge,240
-8.99632e+18,2021-04-05 22:58:00,2021-04-05 23:05:00,17694.46875,17697.17188,50.9,50.9,trip,0
-8.99632e+18,2021-04-05 23:24:00,2021-04-05 23:30:00,17697.17188,17699.84375,50.9,50.5,trip,0
-8.99632e+18,2021-04-05 23:30:00,2021-04-07 15:17:00,17699.84375,17699.85938,50.5,100.0,charge,240
-8.99632e+18,2021-04-07 15:17:00,2021-04-07 15:24:00,17699.85938,17706.25,100.0,99.2,trip,0
-8.99632e+18,2021-04-07 16:20:00,2021-04-07 16:29:00,17706.25,17713.23438,98.4,96.0,trip,0
-8.99632e+18,2021-04-07 16:56:00,2021-04-07 18:08:00,17713.25,17803.125,95.2,75.2,trip,0
-8.99632e+18,2021-04-07 19:04:00,2021-04-07 19:25:00,17803.125,17809.0625,74.9,74.1,trip,0
-8.99632e+18,2021-04-07 20:45:00,2021-04-07 20:58:00,17809.0625,17813.51563,73.7,72.9,trip,0
-8.99632e+18,2021-04-07 21:04:00,2021-04-07 22:26:00,17813.51563,17895.4375,72.1,49.8,trip,0
