event,charge_mode,delta_soc,duration,delta_odo,vin,avg_speed,charge
trip,0,0.6412664294242916,0.8796401715371758,0.0044870930599927,-2.47174e+18,0.3060633112390591,0.6412664294242916
trip,0,-11.783700773119923,0.5251633739098907,0.0044941975440337,-2.47174e+18,0.5134627927961515,-11.783700773119923
charge,120,16.86217024922371,818.3190652728081,0.0153116858173234,-2.47174e+18,0.0011226686362649,16.86217024922371
charge,120,1.884711152315134,3.3187522175721824,0.0022575630527228,-2.47174e+18,0.0408146719861052,1.884711152315134
charge,120,1.8191461741924253,3.29090022132732,0.0022505789545164,-2.47174e+18,0.0410327655624029,1.8191461741924253
charge,120,1.8207698941230743,3.2860175790265203,0.0022526575019412,-2.47174e+18,0.0411316880892989,1.8207698941230743
charge,120,1.9086339592933683,3.279060727218166,0.0022513303341042,-2.47174e+18,0.0411946686211111,1.9086339592933683
charge,120,2.038673108816141,3.288432128028944,0.0022543724841455,-2.47174e+18,0.0411327781090026,2.038673108816141
charge,120,2.1936675846576748,3.301387779414654,0.0022584912275078,-2.47174e+18,0.0410462153205444,2.1936675846576748
charge,120,2.3460641086101504,3.3291972619481385,0.0022685809362883,-2.47174e+18,0.0408851880701259,2.3460641086101504
trip,0,-4.503019708395001,43.70932011678815,38.55631883908063,-2.47174e+18,52.92644964880844,-4.503019708395001
trip,0,-4.400000923872,53.76852935180068,43.27904829662293,-2.47174e+18,48.29484698767221,-4.400000923872
trip,0,-7.966643306612966,71.39232596755028,59.540698553435504,-2.47174e+18,50.03957869127139,-7.966643306612966
charge,DCCharging,41.29046205878258,153.25604470074177,0.4269204963056836,-2.47174e+18,0.1671400943979669,41.29046205878258
charge,DCCharging,25.194534713029853,124.90010333061218,0.1767145400153822,-2.47174e+18,0.084890821690171,25.194534713029853
trip,0,-3.2804418683052035,0.1127928619462181,0.0039123631743791,-2.47174e+18,2.0811759397919665,-3.2804418683052035
trip,0,-5.829919472336769,0.1520590212894603,0.0037098236384736,-2.47174e+18,1.463835663421072,-5.829919472336769
trip,0,-8.154957348108297,0.1697536301217042,0.0046592420518436,-2.47174e+18,1.6468250069832997,-8.154957348108297
trip,0,-8.922797849774355,0.1802894470165483,0.0052266817152712,-2.47174e+18,1.7394301669109196,-8.922797849774355
trip,0,-9.824287155270582,0.1825792412564624,0.0056358353316454,-2.47174e+18,1.852073201595448,-9.824287155270582
trip,0,-10.487301963567733,0.1831386269041104,0.0059364896667375,-2.47174e+18,1.944916733435745,-10.487301963567733
trip,0,-10.82334953844547,0.1839123333629686,0.0061178615893595,-2.47174e+18,1.995905813652632,-10.82334953844547
trip,0,-10.884697008132932,0.1844021028082352,0.0062046384506402,-2.47174e+18,2.018839814563038,-10.884697008132932
charge,120,29.97550727128983,1271.733803272247,0.0247549102832635,-2.47174e+18,0.0011679288646523,29.97550727128983
charge,120,9.08036341667176,489.2109557390213,0.6636954989517108,-2.47174e+18,0.0813999144335318,9.08036341667176
trip,0,-2.1312811493873625,91.16863453388214,3.328547308919952,-2.47174e+18,2.190587141688245,-2.1312811493873625
trip,0,-5.125191715359691,53.9785516820848,8.628849466564134,-2.47174e+18,9.591420144858764,-5.125191715359691
trip,0,-5.474383094906813,53.447657000273466,12.958754029590636,-2.47174e+18,14.547414899243572,-5.474383094906813
trip,0,-5.472343036532408,51.96983443200588,14.367923612007871,-2.47174e+18,16.587996212463565,-5.472343036532408
trip,0,-5.411416068673134,50.663184475153685,14.688023244962096,-2.47174e+18,17.394907245317853,-5.411416068673134
trip,0,-5.415075683593756,50.03854453191161,14.869777226820588,-2.47174e+18,17.829987701585758,-5.415075683593756
trip,0,-5.472197318077093,49.89034127444029,15.19265512819402,-2.47174e+18,18.27125821163002,-5.472197318077093
trip,0,-5.5032228589057866,49.566597294062376,15.41640576487407,-2.47174e+18,18.661445335955086,-5.5032228589057866
trip,0,-1.6484950900077848,0.1243490869092056,0.0033120829431823,-2.47174e+18,1.5981217195108035,-1.6484950900077848
trip,0,-2.046564602851874,0.1242193051875801,0.0035362822984552,-2.47174e+18,1.7080834382941488,-2.046564602851874
trip,0,-2.1932656168937683,0.1240867083688499,0.0036866662193233,-2.47174e+18,1.7826242316129235,-2.1932656168937683
trip,0,-2.2496961295604763,0.1233307542570401,0.0037932417349679,-2.47174e+18,1.8453994339784248,-2.2496961295604763
trip,0,-2.2855595231056185,0.1221032857429236,0.003874294765751,-2.47174e+18,1.903779120526508,-2.2855595231056185
trip,0,-2.319432818889624,0.1209942667483119,0.0039635952580852,-2.47174e+18,1.9655122666250628,-2.319432818889624
trip,0,-2.36831095218659,0.1196215550226043,0.00407507735639,-2.47174e+18,2.0439848097376525,-2.36831095218659
charge,120,5.940863460302353,33.5972633510828,0.0045886574292808,-2.47174e+18,0.0081946985645774,5.940863460302353
charge,120,4.984417480230334,4.48709610896185,0.0025931246364052,-2.47174e+18,0.0346744251529547,4.984417480230334
charge,120,5.70500773191452,67.27343950420618,0.0056073520431709,-2.47174e+18,0.00500109887453,5.70500773191452
trip,0,-16.757525461912152,0.391371948615415,0.006972157307473,-2.47174e+18,1.0688794634575485,-16.757525461912152
trip,0,-17.166190788149834,0.4037809828296304,0.007087815074442,-2.47174e+18,1.0532167748126864,-17.166190788149834
trip,0,-4.0044460952281895,0.1115395764063578,0.0115525480134692,-2.47174e+18,6.214411988466563,-4.0044460952281895
trip,0,-0.595358669757843,3.534028553171084,3.711803942802362,-2.47174e+18,63.01823350247288,-0.595358669757843
trip,0,-1.5738372802734375,5.633296101819724,5.680628014204558,-2.47174e+18,60.50413020934096,-1.5738372802734375
trip,0,-3.457219171524045,12.57598142232746,12.056088702986017,-2.47174e+18,57.51959214053025,-3.457219171524045
trip,0,-5.057074582576746,22.2274883016944,19.45213227742352,-2.47174e+18,52.50831406607652,-5.057074582576746
trip,0,-6.717528054118162,34.52893961593509,28.32883653603494,-2.47174e+18,49.226249374240034,-6.717528054118162
charge,DCCharging,7.410621434450149,68.35649583488703,0.5673773654780234,-2.47174e+18,0.4980161945531898,7.410621434450149
charge,DCCharging,49.76741253733634,43.783489767462015,0.82493456787779,-2.47174e+18,1.1304734806555032,49.76741253733634
trip,0,-2.765789264440542,24.16012393310666,8.052936401451007,-2.47174e+18,19.998911653965617,-2.765789264440542
trip,0,-3.338304585218424,28.79129648208618,10.146694145863876,-2.47174e+18,21.145336373810963,-3.338304585218424
trip,0,-3.823372179269796,32.32285211607814,11.442715506535023,-2.47174e+18,21.24079050717771,-3.823372179269796
trip,0,-4.315659081935877,34.89210690557957,12.119824040215462,-2.47174e+18,20.841087194325983,-4.315659081935877
trip,0,-5.144430714845655,40.173330187797546,14.078754052519798,-2.47174e+18,21.02701566443125,-5.144430714845655
trip,0,-6.399616181850433,48.55712966993451,17.548912745900452,-2.47174e+18,21.68445235357437,-6.399616181850433
trip,0,-8.121229770779607,60.63806489109993,22.93360128463246,-2.47174e+18,22.692282142399147,-8.121229770779607
trip,0,-10.471347874402994,77.3199635669589,31.205775749869645,-2.47174e+18,24.215564242612853,-10.471347874402994
trip,0,-13.518886995315547,99.15654265880583,42.92376242950559,-2.47174e+18,25.97333142838879,-13.518886995315547
charge,DCCharging,61.38632769584655,1776.5905401706696,4.614695391152054,-2.47174e+18,0.1558500494112303,61.38632769584655
charge,120,19.05585750937462,938.3777126669884,0.0166173561838149,-2.47174e+18,0.0010625160397247,19.05585750937462
charge,120,17.09704341888427,789.433405816555,0.0146687566684704,-2.47174e+18,0.0011148823873216,17.09704341888427
charge,120,20.401929658651355,976.73490858078,0.017060908504618,-2.47174e+18,0.0010480371913444,20.401929658651355
charge,120,18.648153924942008,873.6320639848709,0.0157507762951354,-2.47174e+18,0.001081744382638,18.648153924942008
charge,120,13.24164118170738,560.1386734843254,0.0122090374227354,-2.47174e+18,0.0013077873034678,13.24164118170738
trip,0,-13.97922824919224,0.9637710145907477,0.1017283251640037,-2.47174e+18,6.333142849738095,-13.97922824919224
trip,0,-29.60636683404445,106.53571694344282,136.3319643996656,-2.47174e+18,76.78099043837526,-29.60636683404445
trip,0,-21.43476313352585,96.63103884458542,110.0725264493376,-2.47174e+18,68.34606836404016,-21.43476313352585
trip,0,-14.29751898944378,71.16423553973436,73.04214758891612,-2.47174e+18,61.58330546371138,-14.29751898944378
trip,0,-3.579847496747973,0.1397094488202128,0.0046677230619138,-2.47174e+18,2.0046130457162694,-3.579847496747973
charge,120,22.381952029466632,1076.4105652570724,0.0193166501196628,-2.47174e+18,0.0010767257815822,22.381952029466632
charge,120,22.442962265014643,1077.5816309452057,0.019394673898887,-2.47174e+18,0.0010799000284669,22.442962265014643
charge,120,22.54324986934661,1081.2606103420258,0.0195028931971137,-2.47174e+18,0.0010822308522426,22.54324986934661
trip,0,-10.369474020600322,0.2671781947428826,0.0155316039083572,-2.47174e+18,3.487920245131669,-10.369474020600322
trip,0,-7.532493904232979,1.1132691018283367,0.096890460114082,-2.47174e+18,5.221942832418011,-7.532493904232979
trip,0,-8.49790781438351,2.714374538976699,0.2670808418515662,-2.47174e+18,5.903699095680154,-8.49790781438351
trip,0,-7.761987981200221,7.802917867898941,1.3682413704518694,-2.47174e+18,10.520997864766375,-7.761987981200221
trip,0,-7.28189979493618,22.557104229927063,7.988564260303974,-2.47174e+18,21.24890902362906,-7.28189979493618
trip,0,-8.547552010416979,36.311184257268906,16.698845732258633,-2.47174e+18,27.592896360436047,-8.547552010416979
trip,0,-9.918221434950825,45.18462035804987,23.2427780397702,-2.47174e+18,30.86374680887992,-9.918221434950825
charge,120,7.490291959047312,7.4902311293408275,0.0029210584016254,-2.47174e+18,0.023398944714934,7.490291959047312
charge,120,7.167879468202585,6.505820856895298,0.002797251029591,-2.47174e+18,0.0257976764911344,7.167879468202585
charge,120,6.864885002374649,5.771018925122917,0.0026923057101271,-2.47174e+18,0.0279913035641596,6.864885002374649
charge,120,6.550782626867289,5.203235210850835,0.0026070276524876,-2.47174e+18,0.0300623848068705,6.550782626867289
charge,120,6.39844439029693,4.907711602281779,0.0025622076622937,-2.47174e+18,0.0313246727183696,6.39844439029693
trip,0,-2.461254346370694,52.8673673607409,7.688087909133173,-2.47174e+18,8.725330909716133,-2.461254346370694
trip,0,-5.070701339840895,49.69001482799649,17.29838253208436,-2.47174e+18,20.88755568936324,-5.070701339840895
trip,0,-5.713294747471807,57.950352653861046,21.99110753601417,-2.47174e+18,22.76891152055721,-5.713294747471807
trip,0,-6.254247450828558,65.38579027354717,26.07644699094817,-2.47174e+18,23.928544916430685,-6.254247450828558
trip,0,-6.946818125247958,73.33691507577896,30.49719050573185,-2.47174e+18,24.951028120737668,-6.946818125247958
charge,120,7.571719431877142,38.57196507230401,0.005003415866156,-2.47174e+18,0.0077829830916474,7.571719431877142
charge,120,7.166172480583185,43.7801217623055,0.0053309011081523,-2.47174e+18,0.0073059199840903,7.166172480583185
charge,120,7.091339808702472,59.203382939100266,0.0058260511416392,-2.47174e+18,0.0059044441574889,7.091339808702472
charge,120,7.046042186021808,73.31136088818312,0.0062140423041228,-2.47174e+18,0.0050857402417619,7.046042186021808
charge,120,7.0803568005561885,90.24421271681786,0.0066243640070524,-2.47174e+18,0.0044042917374697,7.0803568005561885
charge,120,7.26586888432503,112.79950793087482,0.0070957419657133,-2.47174e+18,0.0037743472977178,7.26586888432503
charge,120,7.518752855062488,139.11155551671982,0.0075853112558661,-2.47174e+18,0.003271609419228,7.518752855062488
charge,120,7.995660215616226,173.4178207218647,0.0081521152820869,-2.47174e+18,0.0028205112651582,7.995660215616226
trip,0,-36.62437581121921,150.20127873122692,160.14773212373257,-2.47174e+18,63.97324981911933,-36.62437581121921
trip,0,-13.863885846734044,30.217128228396177,18.256403307197616,-2.47174e+18,36.25044015276352,-13.863885846734044
trip,0,-3.5392045378685,16.93972939811647,0.0426301732377396,-2.47174e+18,0.1509947611411537,-3.5392045378685
trip,0,-4.2416674137115535,18.704132068902258,0.0532023444166043,-2.47174e+18,0.1706649981531917,-4.2416674137115535
trip,0,-5.068274086713785,16.76212595589459,0.0536683572945548,-2.47174e+18,0.1921057893340136,-5.068274086713785
trip,0,-6.052847892045975,12.490640547126532,0.0453434828364152,-2.47174e+18,0.2178118055611477,-6.052847892045975
trip,0,-7.146081867814061,8.30237722210586,0.0341086805069608,-2.47174e+18,0.2464981746394989,-7.146081867814061
charge,120,8.282417482137674,8.693021697923541,0.0037476413006061,-2.47174e+18,0.025866549728051,8.282417482137674
charge,120,11.353163307905191,6.9522640043869615,0.00305525421129,-2.47174e+18,0.0263677059101504,11.353163307905191
charge,120,7.463113385438916,5.164012290537357,0.0026226631927102,-2.47174e+18,0.0304723890473617,7.463113385438916
charge,120,4.686119312047964,5.927813169546425,0.0026533576250074,-2.47174e+18,0.0268566928388239,4.686119312047964
charge,120,3.879721707105631,13.395906834863126,0.0033475437946322,-2.47174e+18,0.014993582006349,3.879721707105631
trip,0,-6.2205240368843135,41.39654112607241,13.621016015298665,-2.47174e+18,19.74225234009205,-6.2205240368843135
trip,0,-5.475432267785067,33.892938170582056,10.302205325569956,-2.47174e+18,18.23779090567945,-5.475432267785067
trip,0,-5.006930780410769,28.92233063466847,8.199332972872071,-2.47174e+18,17.009693464420334,-5.006930780410769
charge,120,1.3067001640796718,5.642072770278901,0.0030052724204665,-2.47174e+18,0.0319592377783309,1.3067001640796718
charge,120,6.0425166547298375,5.255509610753506,0.0026463200410944,-2.47174e+18,0.0302119516898569,6.0425166547298375
charge,120,4.720841938257223,5.473716175183654,0.0026111902506897,-2.47174e+18,0.0286224952166295,4.720841938257223
charge,120,4.287475252151495,5.320844682399184,0.0025804693335089,-2.47174e+18,0.029098417498013,4.287475252151495
charge,120,4.173681628704074,5.400445057544857,0.0025910404136482,-2.47174e+18,0.0287869653634747,4.173681628704074
charge,120,4.010476958751681,5.265486774500459,0.0025751491395169,-2.47174e+18,0.029343715973092,4.010476958751681
charge,120,3.9504909157753048,5.073940213769674,0.0025477586104614,-2.47174e+18,0.0301275754516848,3.9504909157753048
charge,120,3.740240001678473,39.50477013364434,0.0046118609390077,-2.47174e+18,0.0070045125032837,3.740240001678473
charge,120,3.925035983324051,87.23678266257048,0.0058696507634294,-2.47174e+18,0.0040370476197865,3.925035983324051
charge,120,4.203016835451123,133.10374027490616,0.006716774925394,-2.47174e+18,0.00302776236559,4.203016835451123
charge,120,4.330416399240491,149.79747109115124,0.0069866875337538,-2.47174e+18,0.002798453465013,4.330416399240491
charge,120,4.2044906735420255,110.5299136787653,0.0063472275606955,-2.47174e+18,0.0034455256587691,4.2044906735420255
trip,0,-3.6030458748340655,0.2391626068856567,0.028270515110762,-2.47174e+18,7.09237505283042,-3.6030458748340655
trip,0,0.3330510795116481,3.3853840723168105,4.272195616853423,-2.47174e+18,75.71718054305816,0.3330510795116481
trip,0,-0.9079705536365452,3.981275784317404,4.955850410275161,-2.47174e+18,74.68737176856764,-0.9079705536365452
trip,0,-1.7414884448051424,4.969733362086117,6.17981501261238,-2.47174e+18,74.60941538342388,-1.7414884448051424
trip,0,-2.427614200115201,6.066784287337214,7.440420495229773,-2.47174e+18,73.58514965590246,-2.427614200115201
trip,0,-2.1577436208724947,0.1537137526029255,0.0029187500892362,-2.47174e+18,1.1392930195813786,-2.1577436208724947
trip,0,0.6528073310851994,0.1847333363257348,0.0020078678694517,-2.47174e+18,0.652140401744692,0.6528073310851994
trip,0,-4.464558362960815,0.2234183289256179,0.003412792917004,-2.47174e+18,0.9165209318543098,-4.464558362960815
trip,0,-4.844554623961443,0.2938278859946877,0.0083448206711409,-2.47174e+18,1.7040221984835924,-4.844554623961443
trip,0,-1.5740287959575596,0.7314739699359052,0.0552591123241654,-2.47174e+18,4.532692721438121,-1.5740287959575596
trip,0,-0.3071941792964878,2.738972053164616,0.4705494894878939,-2.47174e+18,10.307870551893066,-0.3071941792964878
trip,0,-0.1702271580696077,3.4874994792044163,0.8676712254818995,-2.47174e+18,14.927679226719247,-0.1702271580696077
trip,0,-0.7347737610340062,4.365033958107233,1.3979782290552976,-2.47174e+18,19.21604609456219,-0.7347737610340062
trip,0,-1.4857816994190216,5.281178240664303,2.0364186235237867,-2.47174e+18,23.135957894891632,-1.4857816994190216
charge,DCCharging,27.47161456346511,185.9104725122452,1.6265653879672757,-2.47174e+18,0.5249511873066129,27.47161456346511
trip,0,-1.342577928304678,0.2283785731124226,0.0378583676788366,-2.47174e+18,9.9462135601137,-1.342577928304678
trip,0,0.8725341081619291,0.7869933724869043,0.2063128462177701,-2.47174e+18,15.729193162007462,0.8725341081619291
trip,0,0.8499519109725924,1.6304559842683377,0.6708587505418109,-2.47174e+18,24.68728099432344,0.8499519109725924
trip,0,0.2888775706291255,1.3084060029359534,0.4988122861468582,-2.47174e+18,22.874197383422203,0.2888775706291255
trip,0,-1.2379937112331447,0.5524923366028816,0.1459970500472991,-2.47174e+18,15.855103179710344,-1.2379937112331447
trip,0,-6.740276786684987,0.1611155333812348,0.0169764829506675,-2.47174e+18,6.3221028765106375,-6.740276786684987
trip,0,-27.2495248645544,1422.8705785274506,225.6931140460074,-2.47174e+18,9.517089640559458,-27.2495248645544
trip,0,-46.23333802819252,401.92152777314186,185.62112862244248,-2.47174e+18,27.710055191750765,-46.23333802819252
charge,DCCharging,55.46223132610319,803.9873061776161,32.23660350032151,-2.47174e+18,2.405754661992125,55.46223132610319
charge,DCCharging,37.92995300292968,1604.276925086975,319.9282368980348,-2.47174e+18,11.96532463548424,37.92995300292968
charge,120,8.799651384353638,481.1202425658703,0.011130011619798,-2.47174e+18,0.001388012056251,8.799651384353638
charge,120,9.7249552488327,530.3992761969566,0.0116495514794223,-2.47174e+18,0.0013178243638963,9.7249552488327
charge,120,10.521935278177269,577.9039741158485,0.0121430247102125,-2.47174e+18,0.0012607310474502,10.521935278177269
charge,120,11.06965348124504,611.6034395098686,0.0124664154579932,-2.47174e+18,0.0012229900604859,11.06965348124504
trip,0,-6.146157664060596,5.188539254944772,0.7781132780655753,-2.47174e+18,8.998061764578761,-6.146157664060596
trip,0,-1.8801791071891785,28.29156320169568,20.608521699439738,-2.47174e+18,43.706008506884935,-1.8801791071891785
trip,0,-3.093863958120352,33.08316457271576,23.787460944615304,-2.47174e+18,43.141207170186895,-3.093863958120352
trip,0,-3.933760154247281,34.96034210175276,25.151911958120763,-2.47174e+18,43.166474546929145,-3.933760154247281
trip,0,-4.610135263204569,36.29681140556932,25.99228743603453,-2.47174e+18,42.966232728717856,-4.610135263204569
trip,0,-5.217660483717921,37.58687871694565,26.70935400668532,-2.47174e+18,42.63618834831904,-5.217660483717921
trip,0,-6.275605612993246,3.151314837858081,0.1432442401364824,-2.47174e+18,2.727323308016615,-6.275605612993246
trip,0,-4.70639271140098,6.153772396501154,0.57968013187201,-2.47174e+18,5.651949027574679,-4.70639271140098
trip,0,-4.041916555166239,8.173293644562364,1.2146944913256448,-2.47174e+18,8.917050169612635,-4.041916555166239
charge,120,7.365631902217871,4.694746863562614,0.0025822023735884,-2.47174e+18,0.0330011706526246,7.365631902217871
charge,120,5.47698749303818,4.680383663624525,0.0024968039301143,-2.47174e+18,0.0320076828254813,5.47698749303818
charge,120,4.399969899654394,5.575998649466783,0.0025986599770817,-2.47174e+18,0.0279626320640899,4.399969899654394
charge,120,3.88833158612252,6.571917498484254,0.0027163601757251,-2.47174e+18,0.0247997042843425,3.88833158612252
charge,120,3.68003746271134,7.044447978492826,0.0027670783838971,-2.47174e+18,0.0235681636858857,3.68003746271134
charge,120,3.7078238904476137,7.306670252233744,0.002797803600572,-2.47174e+18,0.0229746533289907,3.7078238904476137
charge,120,3.905168312788007,7.666569271590561,0.0028430791651601,-2.47174e+18,0.0222504674342054,3.905168312788007
trip,0,-12.56413134932518,58.86984747648239,23.388406079029664,-2.47174e+18,23.837404459088816,-12.56413134932518
trip,0,-12.850638812780382,63.46766721457243,25.451184439938515,-2.47174e+18,24.060614379185647,-12.850638812780382
trip,0,-13.13700888454914,67.092126108706,27.18881100229919,-2.47174e+18,24.314755765748004,-13.13700888454914
charge,120,2.8305238485336304,4.017363720573485,0.0025875466447473,-2.47174e+18,0.0386454425049359,2.8305238485336304
charge,120,1.5708752334117833,14.369621576741338,0.0035707776555113,-2.47174e+18,0.0149096939113175,1.5708752334117833
charge,120,2.5824360966682463,225.1655285954475,0.0083731670637234,-2.47174e+18,0.0022312030929301,2.5824360966682463
charge,120,8.405478799343115,493.64483892917633,0.0112922194933844,-2.47174e+18,0.0013725114012592,8.405478799343115
charge,120,11.747202664613724,638.2224462032318,0.0128083717652316,-2.47174e+18,0.0012041292350115,11.747202664613724
charge,120,13.800700443983075,736.915057182312,0.01390075558038,-2.47174e+18,0.0011318066128433,13.800700443983075
charge,120,15.40407807826996,810.754849255085,0.0147402025656901,-2.47174e+18,0.0010908502795314,15.40407807826996
charge,120,5.1910379230976105,12.38937426544726,0.0033107789926134,-2.47174e+18,0.0160336378012899,5.1910379230976105
charge,120,5.278094291687012,10.657277419231832,0.0031692712913127,-2.47174e+18,0.0178428570448594,5.278094291687012
charge,120,5.314831995964056,9.59931750688702,0.003069842566731,-2.47174e+18,0.019187880166659,5.314831995964056
charge,120,5.266486775875094,8.576881592161953,0.0029657370244535,-2.47174e+18,0.0207469602506609,5.266486775875094
charge,120,5.0978613793849945,7.46530844271183,0.0028421630289585,-2.47174e+18,0.0228429653035961,5.0978613793849945
charge,120,4.726146090030667,6.352376233320683,0.002706030727154,-2.47174e+18,0.0255592297536769,4.726146090030667
charge,120,4.247839832305914,5.3147351173684,0.00255582583722,-2.47174e+18,0.028853658149784,4.247839832305914
trip,0,-5.786266386508942,1.9751323373056948,0.1550510664219473,-2.47174e+18,4.710096538648785,-5.786266386508942
trip,0,-5.1213697284460125,4.085865489207208,0.3781433150361408,-2.47174e+18,5.552948074795967,-5.1213697284460125
trip,0,-5.694642785191533,3.8446748633868992,0.3232469341746764,-2.47174e+18,5.044591997929069,-5.694642785191533
trip,0,-3.898196524381632,64.91493874043226,25.25334411486984,-2.47174e+18,23.341324451538725,-3.898196524381632
trip,0,-4.819274553656584,66.34769401699305,28.526445808354765,-2.47174e+18,25.797230391502563,-4.819274553656584
trip,0,-5.8643756419420185,67.63301450014114,33.19502720888704,-2.47174e+18,29.44865975963656,-5.8643756419420185
trip,0,-7.096316933631897,67.87593003362417,38.61327052395791,-2.47174e+18,34.13281011825233,-7.096316933631897
trip,0,-8.342800927162173,66.55817963182926,43.57787839695811,-2.47174e+18,39.28401765614253,-8.342800927162173
charge,120,26.124218457937232,1306.291477560997,0.0238086886297423,-2.47174e+18,0.0010935701122782,26.124218457937232
charge,120,19.04439154863357,952.319606781006,0.0167748538756313,-2.47174e+18,0.0010568838710986,19.04439154863357
charge,120,18.51552515029907,942.3750200271606,0.0165254928490412,-2.47174e+18,0.0010521602863729,18.51552515029907
charge,120,16.68282830119132,863.8638489246368,0.0155050708704038,-2.47174e+18,0.0010769107346977,16.68282830119132
trip,0,-31.20972781479358,388.7094465494156,176.02664631977677,-2.47174e+18,27.17093415902857,-31.20972781479358
charge,DCCharging,53.34945527911185,75.91663053631783,0.9707805398938943,-2.47174e+18,0.767247334110395,53.34945527911185
trip,0,-0.1990377783775301,0.9541694652289152,0.0049969642172982,-2.47174e+18,0.3142186623693335,-0.1990377783775301
trip,0,-7.306093221902842,0.9036233051447198,0.0169743297640252,-2.47174e+18,1.1270844610170834,-7.306093221902842
trip,0,-3.3698963463306484,7.8023645002394915,0.3666598217132559,-2.47174e+18,2.8196054288568653,-3.3698963463306484
trip,0,-2.9591701447963743,12.87385316658765,0.7317623267663294,-2.47174e+18,3.410458317167325,-2.9591701447963743
trip,0,-3.554126107692724,14.424550211057069,0.8556659042806132,-2.47174e+18,3.5592065960907675,-3.554126107692724
trip,0,-3.949947392940515,17.421372519806027,1.1813781642413232,-2.47174e+18,4.068720175399166,-3.949947392940515
trip,0,-4.233906865119934,19.54294000379741,1.6436268371762708,-2.47174e+18,5.0462013500227565,-4.233906865119934
trip,0,-4.314485007524496,22.602840710431337,2.6232327291509137,-2.47174e+18,6.963459406074415,-4.314485007524496
trip,0,-4.220142716169363,25.029784413054585,3.825221256469376,-2.47174e+18,9.169606561551412,-4.220142716169363
trip,0,-0.6996847569942446,0.2784516245301347,0.002364154906445,-2.47174e+18,0.5094216800712137,-0.6996847569942446
trip,0,-5.125349923968315,52.21900798380375,28.92875936301425,-2.47174e+18,33.23934384811002,-5.125349923968315
trip,0,-6.106888622045517,66.80312479287386,32.32929228292778,-2.47174e+18,29.0369281824761,-6.106888622045517
trip,0,-5.932317912578583,85.90196426957846,35.24055410083383,-2.47174e+18,24.614492392915405,-5.932317912578583
trip,0,-5.899993395805353,105.21496622264384,38.5373725136742,-2.47174e+18,21.976363571010896,-5.899993395805353
trip,0,-6.040170386433601,121.64137449860571,41.7872815830633,-2.47174e+18,20.611711313838672,-6.040170386433601
trip,0,-6.181704640388489,134.43195502460003,44.40654908074066,-2.47174e+18,19.81963993871008,-6.181704640388489
trip,0,-6.291064259409907,143.7576818615198,46.25273098703474,-2.47174e+18,19.304456104790063,-6.291064259409907
charge,DCCharging,14.999605280160909,975.7012692689896,325.3902111724019,-2.47174e+18,20.00962106462294,14.999605280160909
charge,DCCharging,46.88699999451637,415.37163430452347,1.603180806938326,-2.47174e+18,0.2315777979816953,46.88699999451637
trip,0,-4.149273586273196,0.0983561965913395,0.0051911145803273,-2.47174e+18,3.166723456314124,-4.149273586273196
charge,DCCharging,2.50132504105568,55.45016403123736,4.775238308007829,-2.47174e+18,5.16705952968984,2.50132504105568
charge,DCCharging,3.804272854328161,23.72790334559977,0.6377959298843052,-2.47174e+18,1.6127744299900348,3.804272854328161
charge,DCCharging,2.498443979024884,12.424489212222396,0.2740509477844171,-2.47174e+18,1.3234392646813542,2.498443979024884
charge,DCCharging,2.94680717587471,11.088281884789469,0.2007677123256144,-2.47174e+18,1.086377751278243,2.94680717587471
charge,DCCharging,2.9416612327098903,11.522313326597214,0.1860781419782142,-2.47174e+18,0.9689624125149549,2.9416612327098903
charge,DCCharging,2.1210248529910984,12.214047719724476,0.1919213154251338,-2.47174e+18,0.9427897442149332,2.1210248529910984
charge,DCCharging,2.005166190862653,13.410012194886804,0.2153837798978202,-2.47174e+18,0.9636849397345606,2.005166190862653
charge,DCCharging,2.453637635707849,15.464971493929625,0.2533615345528233,-2.47174e+18,0.9829757577721,2.453637635707849
charge,DCCharging,3.3513049542903843,18.943839540705085,0.2930840940789494,-2.47174e+18,0.9282725187231212,3.3513049542903843
trip,0,-5.0770047038793535,0.570875380304642,0.0070078011453915,-2.47174e+18,0.7365321455956138,-5.0770047038793535
trip,0,-5.48316367268562,0.85314390307758,0.0138663706343322,-2.47174e+18,0.9751956675288768,-5.48316367268562
trip,0,-5.440817889571193,1.197703171055764,0.0264263444596508,-2.47174e+18,1.3238511059308409,-5.440817889571193
trip,0,-5.364890247583389,1.5554905228782443,0.045315690906591,-2.47174e+18,1.7479640116124866,-5.364890247583389
trip,0,-5.176426324248311,1.924009599373676,0.0717752343398387,-2.47174e+18,2.238301753687832,-5.176426324248311
trip,0,-4.879289740324026,2.293280594050884,0.1079922959452233,-2.47174e+18,2.8254448119093225,-4.879289740324026
trip,0,-4.5290824949741335,2.6482213656418025,0.1537136747319891,-2.47174e+18,3.482647109330369,-4.5290824949741335
charge,120,19.95374132394791,1067.435493350029,0.0189784388437601,-2.47174e+18,0.0010667682850341,19.95374132394791
charge,120,19.693205052614204,999.9626723527908,0.0172187033774662,-2.47174e+18,0.0010331607681086,19.693205052614204
charge,120,20.789007836580268,1065.036767721176,0.0182027509481486,-2.47174e+18,0.0010254716926118,20.789007836580268
charge,120,13.436304384469976,739.6952939629555,0.0136309647336929,-2.47174e+18,0.0011056686323362,13.436304384469976
